start	end	text	start_mm:ss	end_mm:ss
54930	66110	In den Morgenstunden des 22. Juni trat die deutsche Wehrmacht in breiter Front zum Angriff an um die heimtückische Bedrohung des Reiches und Europas durch die bolschewistischen Verräter abzuschlagen.	00:54	01:06
67050	71050	Diese Bilder zeigen Ausschnitte aus dem feigen Überfall der sowjetischen Machthaber	01:07	01:11
71050	75450	gegen das kleine tapfere Finnenvolk im Spätherbst 1939.	01:11	01:15
76810	80690	Damals standen 4 Millionen gegen 180 Millionen.	01:16	01:20
80690	84990	Trotzdem erlitten die Sowjet-Truppen schwerste Verluste.	01:20	01:24
85730	88850	Durch harte Friedensbedingungen sollte Finnland geschwächt werden.	01:25	01:28
90050	93870	Neue Hintergründe dieses Finnland-Krieges sind jetzt aufgedeckt worden.	01:30	01:33
93870	98730	Die Sowjetunion wollte außerdem noch durch die Niederringung Finnlands	01:33	01:38
98730	102770	wichtige strategische Positionen gegen das Großdeutsche Reich schaffen.	01:38	01:42
103910	108670	1939 bombardierten die Sowjet-Piloten die offene Stadt Helsinki	01:43	01:48
108670	112170	und zahllose andere riebliche Städte und Dörfer.	01:48	01:52
132840	136780	Und nun, 19 Monate später, Finnland ist nicht mehr allein.	02:12	02:16
137420	141800	Seite an Seite mit ihm steht die deutsche Wehrmacht im Kampf gegen die bolschewistischen Horden.	02:17	02:21
160450	163730	Durch die Tundra geht es der finnisch-brussischen Grenze entgegen.	02:40	02:43
167470	169050	Der Polarkreis wird passiert.	02:47	02:49
176980	180740	In immer kürzeren Abständen rollen die deutschen Truppentransporte heran.	02:56	03:00
181340	183900	Deutsche und Finnen sind Waffenbrüder geworden.	03:01	03:03
183900	188880	Überall wird unseren Soldaten ein herzlicher Empfang durch die finnische Bevölkerung bereitet.	03:03	03:08
189580	243900	Die Grenzbefestigungen werden bereits in den ersten Tagen durchstoßen.	03:09	04:03
244260	264690	Auf der Straße nach Kovno.	04:04	04:24
