start	end	text	start_mm:ss	end_mm:ss
10400	19140	Unsere Waldarbeiter leisten Sommer und Winter schwere Arbeit, um die deutsche Kriegswirtschaft mit dem überaus wichtigen Roh- und Werkstoff Holz zu versorgen.	00:10	00:19
20880	23300	Kräftige Menschen gehören zur Arbeit im Walde.	00:20	00:23
23680	43080	Sommer erleichtert das Wasser den Transport des geschlagenen Holzes zu Tal.	00:23	00:43
43560	88690	Im Winter werden aus dem Gebirge große Nutzholzmengen auf der Schlittenbahn aus dem Walde gebracht.	00:43	01:28
98720	102120	Starke Arme und großes Geschick erfordert das Verladen der Stämme.	01:38	01:42
102120	113850	Nicht nur das Holz, auch die Rinde ist ein unentbehrlicher Rohstoff.	01:42	01:53
114410	117290	Aus der Rinde wird Material für das Gerben des Leders gewonnen.	01:54	01:57
118590	121310	Im Sägewerk wird das Holz zu Balken und Brettern geschnitten.	01:58	02:01
137150	145980	Beim Bau von Möbeln, im Furnier- und Sperrholzwerk.	02:17	02:25
155520	174960	Holz im Waggonbau, Eisenbahnschwellen, Rubenholz für den Bergbau.	02:35	02:54
175740	177560	Ohne Holz auch keine Kohle.	02:55	02:57
180630	181770	Holz als Treibstoff.	03:00	03:01
181770	190930	Faserholz wird für die ständig steigende Erzeugung von Papier, Kunstseide und Zellwolle benötigt.	03:01	03:10
202780	207640	Auch für unsere Munitionsherstellung ist das chemisch aufgeschlossene Holz von größter Bedeutung.	03:22	03:27
213850	221370	Der mühevollen Arbeit unserer Waldarbeiter verdanken wir die ausreichende Versorgung unserer Kriegswirtschaft mit dem kostbaren Rohstoff Holz.	03:33	03:41
221370	253470	In seiner Arbeit versunken Professor Paul Herrmann vor der Staffelei.	03:41	04:13
254230	256810	Er ist einer unserer bedeutendsten Maler und Radierer.	04:14	04:16
257570	261410	Der Führer zeichnete den 80-jährigen Künstler mit der Goethe-Medaille aus.	04:17	04:21
280330	287370	In der Reichshauptstadt trafen sich der Berliner Schlittschuhklub und der Klagenfurter AC zu einem Vorspiel um die deutsche Kriegsmeisterschaft im Eishockey.	04:40	04:47
288070	289470	Klagenfurt im weißen Dress.	04:48	04:49
289470	330340	Zu vier Toren konnte der Berliner Schlittschuhklub das Spiel gegen die Klagenfurter gewinnen.	04:49	05:30
331940	356740	Zell am See.	05:31	05:56
361370	365870	Als Auftakt zu den Skimeisterschaften des Luftgau-Kommandos wird die Reichskriegsflagge gehisst.	06:01	06:05
369110	369610	Torlauf.	06:09	06:09
393150	395570	Bester im Torlauf war Wachtmeister Max Pichler.	06:33	06:35
403150	404310	Start zum Langlauf.	06:43	06:44
422010	424010	Die beste Zeit lief der Flieger Hammerstein.	07:02	07:04
451130	451810	Abfahrtslauf.	07:31	07:31
453110	456490	Den Sieg holte sich der Luftwaffenhelfer der Hitlerjugend Walter Thiering.	07:33	07:36
456490	495170	Heidelberg.	07:36	08:15
499640	502520	Hier werden Lehrgänge für das Langemarkstudium durchgeführt.	08:19	08:22
507130	509450	Von der Front zum Studium beurlaubte Soldaten.	08:27	08:29
510970	513510	Der Urlaub dauert bis zur Beendigung des Semesters.	08:30	08:33
519340	521760	Das Bild des Reichsstudentenführers Dr. Scheel.	08:39	08:41
522240	524140	Er ist der Schöpfer des Langemarkstudiums.	08:42	08:44
524800	531740	Ohne Rücksicht auf Verkunft, Vermögen und bisherige Ausbildung können junge Männer, die das Zeug dazu haben, die Reifeprüfung ablegen.	08:44	08:51
531940	535640	So kommen Menschen zur Hochschule, denen sie früher verschlossen blieb.	08:51	08:55
535640	552830	Die Erinnerung an Langemark, den todesmutigen Einsatz deutscher Studenten im Ersten Weltkrieg, ist für jeden von ihnen hohe Verpflichtung.	08:55	09:12
560020	564260	Ein Träger des Ritterkreuzes erzählt den Kameraden von seinen Erlebnissen an der Front.	09:20	09:24
576850	577570	Im Hörsaal.	09:36	09:37
585020	589760	Alle diese Studenten sind von der Front oder aus Werkstatt und Fabrik in den Hörsaal gekommen.	09:45	09:49
590900	609540	In der Studierstube.	09:50	10:09
609540	624490	Der Reichsarbeitsdienst der weiblichen Jugend im Kriegseinsatz.	10:09	10:24
628600	630060	Dienst auf der Straßenbahn.	10:28	10:30
633960	635500	Als Helferinnen im Lazarett.	10:33	10:35
652520	653680	In der Rüstungsindustrie.	10:52	10:53
663460	665840	Auf der Schürze das Zeichen des Arbeitsdienstes.	11:03	11:05
668740	670700	Bei der Herstellung von Flugzeugteilen.	11:08	11:10
674120	675080	Im Windkanal.	11:14	11:15
675080	686620	Die im Luftkrieg bewährte Bevölkerung der Reichshauptstadt erfuhr eine besondere Ehrung und Würdigung ihrer tapferen Haltung.	11:15	11:26
687500	693560	Im Auftrag des Führers nimmt Gauleiter Reichsminister Dr. Goebbels die Auszeichnung verdienter Berliner und Berlinerinnen vor.	11:27	11:33
694560	707040	Der Minister überreicht dem Gaustadtsamtsleiter des Gaues Berlin, Gerhard Schach, und dem Berliner Polizeipräsidenten Graf Heldorf das ihnen vom Führer für ihre Verdienste im Kampf um Berlin verliehene Ritterkreuz des Kriegsverdienstkreuzes mit Schwertern.	11:34	11:47
708640	713980	Zugleich werden zahlreiche unbekannte Volksgenossen für ihren tapferen persönlichen Einsatz ausgezeichnet.	11:48	11:53
714620	716560	Einige von ihnen mit dem Eisernen Kreuz.	11:54	11:56
721660	732100	Für besondere Leistungen auf dem Gebiet kriegswichtiger Erfindungen stiftete der Führer auf Vorschlag von Reichsminister Speer und Reichsorganisationsleiter Dr. Lai den Dr. Fritz Todtpreis.	12:01	12:12
732100	737600	Die Stiftung wurde am zweiten Todestag von Reichsminister Dr. Todt in einer Werkhalle verkündet.	12:12	12:17
748960	756820	Reichsorganisationsleiter Dr. Lai überreicht acht Forschern und Erfindern im Auftrag des Führers als ersten Preisträgern die goldene Ehrennadel.	12:28	12:36
757700	778900	Ausgezeichnet wurden Oberingenieur August Könder, Dr. Ing Karl Deves, Dr. Ing Walter Eichholz, Dr. Ing Georg Güllner Prof. Dr. Karl Küpfmüller, Dr. Ing Franz Pölzguter, Dr. Ing Ernst Ruska und Generalmajor Dr. Ing Uto Gallwitz, der inzwischen den Heldentod fand.	12:37	12:58
789630	795810	Großadmiral Dönitz in einem Stützpunkt der deutschen Kriegsmarine bei Besatzungen von U-Booten und Vorpostenbooten.	13:09	13:15
795810	819420	Der Großadmiral ruft seine Männer auf, alle Kräfte einzusetzen für den Endsieg in der Unterhaltung mit Besatzungsmitgliedern.	13:15	13:39
826180	829740	Der Großadmiral überreicht ihnen nach schwerem Einsatz die verdienten Auszeichnungen.	13:46	13:49
833100	834280	Im Raum von Netuno.	13:53	13:54
835020	843260	Durch einen groß angelegten Landungsversuch glaubten die Angloamerikaner, dem harten Kriegsgeschehen an der Südfront hier eine entscheidende Wendung geben zu können.	13:55	14:03
843260	848560	Sie haben abermals die deutsche Widerstandskraft und die Beweglichkeit unserer Führung unterschätzt.	14:03	14:08
872660	883000	Deutsche schwere Geschütze sind in großer Zahl auf den Brückenkopf angesetzt worden und haben dem Gegner bis zur Stunde jede Möglichkeit genommen, seinen Einbruch im vorgesehenen Maße zu erweitern.	14:32	14:43
883660	891000	Im Gegensatz zum Abschnitt Casino ist der Raum von Netuno ein flaches Gebiet, das unseren Kräften gute Entfaltungsmöglichkeiten bietet.	14:43	14:51
901450	904290	Schwere Artillerieduelle bestimmen den Kampf bei Netuno.	15:01	15:04
904290	928400	April, ja. Diese Stadt am Fuße der Albaner Berge war schon in der Hand des Feindes und ist von unseren Truppen zurückerobert worden.	15:04	15:28
929060	932420	Dabei verlor der Feind ein geschlossenes Bataillon seiner Elite-Truppen.	15:29	15:32
935560	938320	An dem Artilleriekampf hat die Flak wesentlichen Anteil.	15:35	15:38
961750	963070	Tarnte Beobachtungsstelle.	16:01	16:03
968100	969680	Der Gefechtsstand einer Batterie.	16:08	16:09
998670	1003250	In den Kämpfen im Abschnitt Netuno wurden bisher über 4000 Gefangene gemacht.	16:38	16:43
1003250	1034060	Die Einheit der Anglo-Amerikaner marschiert in Rom ein.	16:43	17:14
1034740	1038240	Auch diesmal kommen sie nicht als Sieger, sondern als Gefangene.	17:14	17:18
1039040	1044840	Unter ihnen die Überlebenden des britischen Elite-Bataillons, das bei April ja eingekesselt und aufgerieben wurde.	17:19	17:24
1045380	1070270	An der Ostfront.	17:25	17:50
1073060	1075220	Drei Tage Urlaub aus der Hauptkampflinie.	17:53	17:55
1075220	1084740	Im Südabschnitt hat ein kommandierender General den schönen Brauch eingeführt bewährte Männer aus der vordersten Linie auf einige Tage zur Erholung ins rückwärtige Gebiet zu schicken.	17:55	18:04
1085360	1088640	Die Urlauber verabschieden sich in der Hauptkampflinie von ihren Kameraden.	18:05	18:08
1095640	1096780	Die Wagen stehen bereit.	18:15	18:16
1114630	1116070	In ihrer Mitte ihr General.	18:34	18:36
1121660	1125000	Vielseitige Entspannung wird ihnen neben der wohlverdienten Ruhe geboten.	18:41	18:45
1125680	1130200	Nach der Kinovorstellung gibt es ein Päckchen mit Tabak und nützlichen Gebrauchsgegenständen.	18:45	18:50
1130200	1141800	Vitebsk, die Stadt im Brennpunkt der Kämpfe.	18:50	19:01
1144440	1145980	Nachschub geht nach vorn.	19:04	19:05
1150770	1152690	Verwundete werden zurückgebracht.	19:10	19:12
1171860	1173260	Fronttheater Vitebsk.	19:31	19:33
1178780	1180920	Das Verlagsgebäude der Panzerfaust.	19:38	19:40
1191080	1192940	Kratmelder auf der Fahrt nach vorn.	19:51	19:52
1197250	1200710	Im verschneiten und vereisten Gelände ist er in ständiger Sturzgefahr.	19:57	20:00
1208500	1211340	Mit schnellen Sprüngen über eine vom Feind eingesehene Stelle.	20:08	20:11
1211880	1217050	Aufstehen!	20:11	20:17
1218310	1221550	Seine Meldung alarmiert die Gefechtsgruppe in ihrem Unterstand.	20:18	20:21
1221550	1225170	Sie ist als nächste Ablösung in der vorderen Linie vorgesehen.	20:21	20:25
1234260	1238240	Im Gefechtsstand wird der zu übernehmende Abschnitt mit den Zugführern durchgesprochen.	20:34	20:38
1243900	1246300	Im verschneiten Wald liegt noch der Morgennebel.	20:43	20:46
1252770	1254990	Der vorgeschobene Posten ist bezogen.	20:52	20:54
1260160	1263000	Am Dorfrand ist der anstürmende Feind gestoppt worden.	21:00	21:03
1267340	1270240	Angreifende Panzer werden durch schwere Flak bekämpft.	21:07	21:10
1270400	1282560	Brandgeschossener T-34.	21:10	21:22
1282560	1301880	1.450 Panzer wurden bei dem bolschewistischen Ansturm der seit Weihnachten über diesen Frontabschnitt dahin geht, vernichtet.	21:22	21:41
1307900	1310120	Das Gefecht dauert bis in die Nacht hinein.	21:47	21:50
1314290	1316130	Leuchtkugeln erhellen das Vorgelände.	21:54	21:56
1333770	1336070	Wieder wird eine bolschewistische Infanteriedivision	22:13	22:16
1336070	1339590	in das nächtliche Inferno unserer massierten Abwehr hineingejagt.	22:16	22:19
1339590	1369570	Untertitelung des ZDF für funk, 2017	22:19	22:49
