start	end	text	start_mm:ss	end_mm:ss
20180	27940	Zum Gedenken an den verewigten König von Bulgarien, zeigt die Deutsche Wochenschau Aufnahmen vom letzten Besuch des Königs im Führerhauptquartier.	00:20	00:27
29280	32200	Der Führer empfängt König Boris auf dem Flugplatz.	00:29	00:32
36590	38650	Rössliche Begrüßung der beiden Staatsoberhäupter.	00:36	00:38
68050	70170	Der Führer geleitet den König in sein Quartier.	01:08	01:10
75180	78200	Nach den Besprechungen, die im herzlichen Einvernehmen verlieben.	01:15	01:18
78200	114690	Der Führer verabschiedet sich lange und herzlich von seinem Gast, dem großen König des bulgarischen Volkes und dem treuen Freunde des Großdeutschen Reiches.	01:18	01:54
132740	139580	Sofia, die trauernde Bevölkerung, zieht an ihrem verewigten König vorbei, der einer tückischen Krankheit zum Opfer fiel.	02:12	02:19
140160	143500	König Boris wurde in der Alexander-Newski-Kathedrale aufgewahrt.	02:20	02:23
148720	151920	Königin Joanna begibt sich zur Trauerfeier in die Kathedrale.	02:28	02:31
152200	164590	An den Beisetzungsfeierlichkeiten nahmen die Vertreter aller mit Bulgarien befreundeten Länder teil.	02:32	02:44
165590	169950	Die deutsche Abordnung, Großadmiral Reda als Vertreter des Führers.	02:45	02:49
170490	173310	Generalfeldmarschall Keitel und Staatssekretär von Stehengraft.	02:50	02:53
184900	186120	Der Kranz des Führers.	03:04	03:06
187600	189140	Der junge König Simeon II.	03:07	03:09
193990	199570	Der Sarg mit den sterblichen Überresten des Königs wird in einer militärischen Trauerparade zum Bahnhof geleitet.	03:13	03:19
199810	205750	Die Beisetzung erfolgte in dem tausendjährigen Rila-Kloster in den Bergen südlich von Sofia.	03:19	03:25
251260	252940	Das Pferd des verstorbenen Königs.	04:11	04:12
252940	275220	Am Tag der Wehrertüchtigung legte die Hitlerjugend in allen Gebieten des Reiches vor dem deutschen Volk Zeugnis ab über ihr Können in der vormilitärischen Ausbildung.	04:12	04:35
289520	292840	Der Führer sagte in einem Telegramm an den Jugendführer des Deutschen Reiches.	04:49	04:52
292840	302600	Die Front erwartet, dass die Hitlerjugend im schwersten Schicksalskampf auch fernerhin ihre höchste Aufgabe darin sieht, der kämpfenden Truppe den besten soldatischen Nachwuchs zuzuführen.	04:52	05:02
328860	333580	Der deutsche Hilfskreuzer Thor läuft nach erfolgreicher Feindfahrt in einem japanischen Hafen ein.	05:28	05:33
333580	337700	Fiziere der japanischen Kriegsmarine kommen an Bord.	05:33	05:37
341320	346920	Begrüßung beim Kommandanten Kapitän zur See Günter Gumbrich, der später mit dem Ritterkreuz ausgezeichnet wurde.	05:41	05:46
346920	356630	Der erste Besuch an Land gilt der Ehrung der gefallenen japanischen Helden.	05:46	05:56
363650	369890	Für die Besatzung des Hilfskreuzers ist nach langen Wochen des Kampfes der Einsamkeit und der Entbehrungen eine Zeit der Erholung gekommen.	06:03	06:09
369890	376480	Unsere blauen Jungen wurden überall herzlich und gastfreundlich aufgenommen.	06:09	06:16
377580	380500	Der heilige Berg Japans, der Fujiyama.	06:17	06:20
386880	387800	An der Ostfront.	06:26	06:27
388340	396880	Die ESKK-Brigade Speer beim Transport von Infanterieeinheiten.	06:28	06:36
439280	440920	Eine Division wird abgelöst.	07:19	07:20
441520	443520	Frische Kräfte besetzen den Frontabschnitt.	07:21	07:23
450730	451910	Beim Ausbau der Stellungen.	07:30	07:31
470030	471750	Der Magen darf nicht zu kurz kommen.	07:50	07:51
500730	501930	Ein kleines Zwischenspiel.	08:20	08:21
513670	515070	Die Unterkünfte werden übernommen.	08:33	08:35
515070	521720	Der Feind tastet das Gelände mit Artillerie ab.	08:35	08:41
544480	546940	Unsere Artillerie bleibt die Antwort nicht schuldig.	09:04	09:06
547500	549840	Bolschewistische Bereitstellungen werden unter Feuer genommen.	09:07	09:09
550400	579960	Die vom Geschützfeuer schon in der Bereitstellung weitgehend zerschlagenen Angriffskräfte des Feindes kommen nicht zur vollen Entfaltung.	09:10	09:39
580500	582400	Sie werden von unseren Soldaten angegriffen.	09:40	09:42
582740	583920	Ein Sturmgeschütz geht vor.	09:42	09:43
584460	595400	Die Flieger greifen in den Kampf ein.	09:44	09:55
595520	597140	Sie werden von unserer Flache unter Feuer genommen.	09:55	09:57
603820	607880	Bei der beweglichen Kampfführung ist das Zusammenwirken aller Waffen von entscheidender Bedeutung.	10:03	10:07
607880	643640	Diese Kampfbilder sind die letzten Aufnahmen des vor dem Feinde gefallenen Kriegsberichters Sengewitz.	10:07	10:43
644160	647160	Ein bolschewistischer Schützenangriff wird von unseren Grenadieren abgewiesen.	10:44	10:47
647160	657540	Da hinten die Sowjets.	10:47	10:57
658020	689440	Über dem Kampfgelände.	10:58	11:29
689740	691740	Rechts vorn eine eingebaute Filmkamera.	11:29	11:31
692240	709970	Stellungen des Feindes.	11:32	11:49
710350	729360	Unsere Werferbatterien greifen ein.	11:50	12:09
775510	778950	Werfen besonders im Süden der Ostfront immer neue Panzermassen in die Schlacht.	12:55	12:58
779910	786390	Jedes aus taktischen Gründen von unseren Truppen aufgegebene Gelände kostet den Feind schwerste Verluste an Menschen und Material.	12:59	13:06
786390	801280	Das ist die Wirkung unserer Waffen.	13:06	13:21
805360	807920	Sowjetgefangene tragen Verwundete zum Hauptverbandplatz.	13:25	13:27
809200	822540	Nahleutnant Graf von Schwerin überreicht dem Verwundeten Feldwebel Bredemeier das Ritterkreuz.	13:29	13:42
828800	834680	SS-Unterscharführer Thaler wurde als erster Panzerfahrer der deutschen Wehrmacht mit dem Ritterkreuz ausgezeichnet.	13:48	13:54
834680	839250	Italien.	13:54	13:59
844280	847720	Der deutsche Oberbefehlshaber Süd, Generalfeldmarschall Kesselring.	14:04	14:07
870660	873460	An den Küsten stehen unsere Verbände einsatzbereit.	14:30	14:33
894310	895950	An der Südgrenze des Reiches.	14:54	14:55
896170	898470	Deutsche Streitkräfte auf dem Marsch nach Italien.	14:56	14:58
898470	1052700	Die Welt des Kontinents nunmehr frei von allen Hemmungen.	14:58	17:32
1053060	1055320	Weiter für die Freiheit Europas.	17:33	17:35
