start	end	text	start_mm:ss	end_mm:ss
115310	122610	der deutschen Wissenschaft. 30 Jahre seines Lebens hat Professor Dr. Weber der Herzforschung	01:55	02:02
122610	129520	gewidmet. Ein Elektrodiogramm des Arterien- und Venenpulses wird hergestellt. Der bei	02:02	02:09
129520	141790	jedem Herzstoß entstehende Herzstrom wird auf dem Kardiogramm aufgezeichnet. Der Herzton	02:09	02:21
141790	146090	ist dem Lautsprecher hörbar. In den Nebengeräuschen des Herztones sind bestimmte Erkrankungen	02:21	02:26
146090	151850	sofort zu erkennen. Die braunsche Röhre zeigt die Schwingung des Herztones, Schlag eines	02:26	02:31
151850	162820	unbelasteten Herzens. Und nach der Belastung. In diesen Tagen ist durch Aufruf der Reichsfrauenführerin	02:31	02:42
162820	168320	und der Reichsreferentin des BDM das Wehrmachthelferinnenkorps gebildet worden, das auf freiwilliger Grundlage	02:42	02:48
168320	172340	und durch Dienstverpflichtung Frauen und Mädel zur Wehrhilfe für die kämpfende Front einsetzt.	02:48	02:52
173260	177600	Art und Umfang des Einsatzes bestimmen die militärischen Dienststellen. Die Meldestellen	02:53	02:57
177600	194260	befinden sich in den Ortsgruppen der Partei. Um die wertvollen Tierbestände einiger bekannter	02:57	03:14
194260	198100	zirzensischer Unternehmen nicht zu gefährden und verwundeten Soldaten und Rüstungsschaffenden	03:14	03:18
198100	202960	einige Stunden der Unterhaltung und der Freude zu vermitteln, hat der Zirkus Sarasani seine	03:18	03:22
202960	208120	Vorführungen fortgesetzt. Hier zeigen die zwei Geraldos ihr großes Können am Doppeltapet.	03:22	03:28
249570	254950	81 Angehörige des Heeres und der Waffen-SS sind angetreten, um aus der Hand des Befehlshabers	04:09	04:14
254950	259990	des Ersatzheeres und Reichsführers SS Heinrich Himmler die Nahkampffspange in Gold zu empfangen.	04:14	04:19
259990	271730	Jeder einzelne dieser Männer hat im Westen, Osten oder im Südosten 50 Mal dem Feind im	04:19	04:31
271730	279080	Nahkampf gegenüber gestanden. Der Reichsführer erinnerte an das Wort des Führers, Tapferkeit	04:31	04:39
