start	end	text	start_mm:ss	end_mm:ss
51020	60080	9. November in München. Am Vorabend dieses historischen Tages versammelten sich die ersten Mitkämpfer des Führers im großen Saale des Münchner Löwenbräukellers.	00:51	01:00
60800	68840	Hier sprach der Führer zu den Männern der ersten Stunde über das Ziel des Krieges, in dem über das Schicksal Europas für die nächsten tausend Jahre entschieden werde.	01:00	01:08
69400	71060	Die Blutfahne des 9. November.	01:09	01:11
72020	75880	Der Führer wird von seiner alten Garde begeistert begrüßt.	01:12	01:15
75880	112290	Der Führer hielt in seiner Rede scharfe Abrechnung mit den Kriegsverbrechern Churchill, Stalin und Roosevelt.	01:15	01:52
112870	117370	Dieser Krieg, so sagte er, würde nicht nur für Deutschland, sondern für ganz Europa geführt.	01:52	01:57
118030	122990	Noch niemals sei ein Riesenreich in kürzerer Zeit zertrümmert und niedergeschlagen worden als Sowjetrussland.	01:58	02:02
124170	134130	Für Europa werde es eine wahre Erlösung sein, wenn nicht nur die Gefahr, die Sowjetrussland darstellte, verschwinde sondern wenn die Fruchtbarkeit dieser Erde ganz Europa zugutekomme.	02:04	02:14
134130	140010	Unser Ziel im Osten sei nur die letzte Auswertung unseres nationalsozialistischen Programms.	02:14	02:20
148300	157060	In den Vormittagsstunden des 9. November stand München im Zeichen des Gedenkens an die ersten Blutzeugen im Kampf gegen den Bolschewismus.	02:28	02:37
158940	164840	Gauleiter Adolf Wagner legt am Mahnmal an der Feldherrenhalle den Kranz des Führers nieder.	02:38	02:44
164840	186860	Auf dem königlichen Platz sind Abordnungen der Wehrmacht, der Alten Garde und der Parteiorganisationen zum feierlichen Gedenken angetreten.	02:44	03:06
208050	209830	Kranzniederlegung an der ewigen Wache.	03:28	03:29
215590	216690	Generaloberst Tromm.	03:35	03:36
238340	242140	Die deutsche Abwehr an der Kanalküste ist Tag und Nacht bereit.	03:58	04:02
243640	244560	Nachtalarm.	04:03	04:04
244560	251740	Leuchtbomben über dem Kanal.	04:04	04:11
252120	253020	Sie werden abgeschossen.	04:12	04:13
253540	279940	Sie legt Sperrfeuer und zwingt den Gegner zum Abdrehen.	04:13	04:39
280380	285610	Ein Abschuss.	04:40	04:45
290490	293250	Die stolze Abschussliste einer Flakbatterie.	04:50	04:53
296500	299320	Eine Wickers Wellington wird als neuester Erfolg eingetragen.	04:56	04:59
299320	305340	Die Reste der abgeschossenen englischen Flugzeuge werden gesammelt und zum Verschrotten abtransportiert.	04:59	05:05
306060	312120	Allein in der ersten Novemberwoche wurden 123 englische Flugzeuge bei Einflügen vernichtet.	05:06	05:12
312640	343320	In der Nachrichtenzentrale des Marinegruppenkommandos Nord.	05:12	05:43
350880	357360	Generaladmiral Karls, der die Operationen der Kriegsmarine in der östlichen Ostsee leitet, bei einer Lagebesprechung.	05:50	05:57
357360	363820	Unsere Kriegsmarine führt in engster Zusammenarbeit mit dem Heer und der Luftwaffe den Vernichtungskampf gegen die Sowjets.	05:57	06:03
364340	368880	An den siegreichen Kämpfen um die baltischen Inseln war sie in hervorragender Weise beteiligt.	06:04	06:08
370720	374240	In einem Marinesperrzeugamt werden Minen klargemacht.	06:10	06:14
390270	391950	Transport zum Einsatzhafen.	06:30	06:31
392510	398510	Jede Mine ruht auf einem Minenanker, mit dem sie auch im Wasser durch ein Stahlankertau verbunden bleibt.	06:32	06:38
398510	423100	Eine neue Minensperre wird geworfen und damit das Operationsgebiet der Sowjets in der Ostsee weiter eingeengt.	06:38	07:03
438480	440840	Sowjetische Flieger versuchen die Arbeit zu stören.	07:18	07:20
441260	458060	Mit dem Feuer der Schiffsflagg bricht der Angriff zusammen.	07:21	07:38
