start	end	text	start_mm:ss	end_mm:ss
40240	44180	Und Unruhen gehören zu den Tagesereignissen in England und den USA.	00:40	00:44
44820	46920	Auch das sind Moskaus Sturmsignale.	00:44	00:46
47480	53080	In einer amerikanischen Industriestadt werden die gegen die geringen Löhne protestierenden Arbeiter zusammengeschlagen.	00:47	00:53
61240	64540	Seit der Machtübernahme ist in Deutschland der Polizeiknüppel verschwunden.	01:01	01:04
65120	68460	In den USA aber ist er zur Terrorwaffe Roosevelt's geworden.	01:05	01:08
68700	75920	Die Niederschlagung dieses Streiks kostete, wie der amerikanische Filmbericht mitteilt, eine große Anzahl von Toten und Verletzten.	01:08	01:15
75920	82800	Wem Amerika und die Tätigkeit dort als jüdischer Lohnknecht nicht behagt, der mag in Europa kämpfen.	01:15	01:22
84500	90140	Das sind die Söldlinge eines ehrgeizigen USA-Generals, der abermals dicht an seinem Ziel vorbeiging.	01:24	01:30
90640	94400	Auch am Rhein sollte ihm ein Karni gegen die deutschen Truppen nicht gelingen.	01:30	01:34
94700	100640	Wie im Osten kämpfen hier deutsche Soldaten unerschüttert, solange Atem in ihnen ist.	01:34	01:40
107720	111540	Das Gros der deutschen Armeegruppe hat mit allen schweren Waffen den Strom überschritten.	01:47	01:51
111540	115160	Am Röherabschnitt ist die geplante Umklammerung nicht gelungen.	01:51	01:55
115780	119680	Gauleiter Grohe im Gespräch mit Offizieren, die eben aus der Abwehrschlacht kommen.	01:55	01:59
123870	125410	Volksgrenadiere gehen in Stellung.	02:03	02:05
126590	129870	Die Panzerpaust, das handlichste Geschütz der Welt, wird fertig gemacht.	02:06	02:09
140710	145690	Mit neuen Waffen versehen stellt sich auch im Westen der deutsche Soldat immer wieder seinem Gegner.	02:20	02:25
145690	154980	Fallschirmjäger im Kampf mit angreifender Infanterie und Panzern.	02:25	02:34
155600	159550	Späherpack greift mit ein.	02:35	02:39
160350	163890	Auch in dieser Offensive wüste der Gegner Hunderte von Kampfwagen ein.	02:40	02:43
172710	181430	Der Oberbefehlshaber der Streitkräfte des Befreiungskomitees der Völker Russlands, General Vlasov übernimmt weitere Kampfeinheiten der russischen Freiwilligenverbände.	02:52	03:01
181430	200200	Die mit modernsten Waffen ausgerüsteten Einheiten der Division marschieren nach der vollzogenen Übernahme an General Vlasov und den General der Freiwilligenverbände, General Köstring, vorüber.	03:01	03:20
200200	228650	Viermal traten die Bolschewisten unter Einsatz Dutzender von Infanteriedivisionen und Panzerbrigaden gegen den Brückenkopf Kurland an.	03:20	03:48
229130	233670	Viermal wurde ihr Ansturm unter ungeheuren Verlusten an Menschen und Material abgeschlagen.	03:49	03:53
234350	237370	Die fünfte Abwehrschlacht unserer Kurland-Kämpfer ist in vollem Gange.	03:54	03:57
237950	243130	In verdreckten Löchern und Gräben erwarten unsere Grenadiere die immer wieder anstürmenden Bolschewisten.	03:57	04:03
243750	246710	Auf diesen Stellungen liegt schwerster feindlicher Artilleriebeschuss.	04:03	04:06
246710	267420	Zurückgehende Bolschewisten geraten in schweres Maschinengewehrfeuer.	04:06	04:27
267840	268440	Da sind sie!	04:27	04:28
292830	297650	Wo es die Eisfläche der Seen zulässt, werden Verwundete mit dem Segelschlitten transportiert.	04:52	04:57
303790	313810	Der Ansturm der Bolschewisten zwang hunderttausende deutscher Menschen alles was sie an Gut und Boden besaßen, aufzugeben und nur sich selbst und das zum Leben Notwendigste in Sicherheit zu bringen.	05:03	05:13
314510	320830	In Trecks, die von morgen bis abend reichen, ziehen tausende von Gespannen und Fahrzeugen über das Eis in den Schutz des Reiches.	05:14	05:20
320830	328660	Riesige Viehherden nehmen denselben Weg in das Innere Deutschlands.	05:20	05:28
335280	343240	Das sind Aufnahmen aus der Marienburg, deren Besatzung seit vielen Wochen heldenhaft gegen die mit großer Übermacht anrennenden bolschewistischen Regimenter kämpft.	05:35	05:43
343820	353120	Diese im 14. Jahrhundert erbaute Feste der deutschen Ordensritter steht heute nach schweren und schon oft überwundenen Stürmen aus dem Osten in der Stunde ihrer höchsten Bewährung.	05:43	05:53
353120	357840	Hinter meterdicken Mauern kämpfen deutsche Soldaten, darunter auch eine Marineeinheit.	05:53	05:57
358340	361320	Und vor den Bastionen liegen zerschossene bolschewistische Panzer.	05:58	06:01
364300	369740	Der Befreier des Dutsche, Obersturmbannführers Korseni, kämpft mit seinen Männern an einem der Brennpunkte im Osten.	06:04	06:09
369740	373780	Der Russe hat uns fürchten gelernt.	06:09	06:13
375180	379300	Auch der E-Bahn ist zu schlagen, das hat unser Haufen bewiesen.	06:15	06:19
381140	386740	Ich freue mich, dass ich einigen von euch das Panzervernichtungsabzeichen überreichen kann.	06:21	06:26
387920	395040	Stabsvölfe und Kumpfe, überreiche Ihnen das Panzervernichtungsabzeichen.	06:27	06:35
395040	400940	Da kommt ein Melder zu mir, ich lag gerade so im Loch.	06:35	06:40
402000	403380	Stabsvölfe, die Russen sind da.	06:42	06:43
403780	406320	Ich sagte, na, seid ihr mal ruhig, Junge, das wird nicht so schlimm sein.	06:43	06:46
407000	412760	Ich schnappte mir meine Panzerfaust und sah schon den Brocken vor mir stehen, ungefähr so 10, 12 Meter vor mir.	06:47	06:52
413100	414200	War ein T-34.	06:53	06:54
414780	419500	Ich schließe noch etwas näher kommen, setzte meine Panzerfaust auf die Schulter und drückte ruhig ab.	06:54	06:59
419780	421760	Und peng, lag er da.	06:59	07:01
422540	427360	Die Mannschaft botete gleich aus und ich schoss gleich mit der MP hinterher und legte sich auch gleich noch um.	07:02	07:07
428180	430400	Kampfraum Buben.	07:08	07:10
430940	437280	Nach schweren Kämpfen ist es den deutschen Truppen gelungen die zu einem großen Teil schon von dem Bolschewisten besetzte Stadt wieder freizukämpfen.	07:10	07:17
437960	441860	In harten Gefechten wird durch Panzer und Infanterie Straße um Straße gesäubert.	07:17	07:21
443280	449860	Zwischen den brennenden Häusern arbeiten sich Grenadiere mit Panzerfäusten nach vorn um die Reste der zurückgehenden Bolschewisten zu erledigen.	07:23	07:29
450560	478540	SS-Unterscharführer springt vor, um die Besatzung eines angeschossenen T-34 unschädlich zu machen.	07:30	07:58
478540	490500	Auf der nach Dresden führenden Autobahn massierten die Sowjets besonders starke Divisionen mit dem Ziel, Görlitz zu nehmen.	07:58	08:10
491120	495080	Ein sowjetischer Kommissar und eine uniformierte Frau an der Spitze eines Gefangenenzuges.	08:11	08:15
495080	502080	Auch im Raum um Görlitz ist wie im Westen der Krieg mehr denn je Sache des ganzen Volkes geworden.	08:15	08:22
505750	509710	Unmittelbar hinter der Front, im Donner der Geschütze, wird die Arbeit fortgesetzt.	08:25	08:29
509710	526820	Die Befreiung der Stadt Laubahn.	08:29	08:46
527320	535140	Gegen diesen Ort vor Görlitz treten in den ersten Märztagen mit starker Schlachtfliegerunterstützung deutsche Panzer und Grenadiere zum Gegenangriff an.	08:47	08:55
535780	545780	Nach tagelangen heißen Gefechten dringen die Deutschen am 6. März in die Stadt ein nachdem rund um Laubahn und in den Straßen selbst mehr als 100 T-34 vernichtet sind.	08:55	09:05
545780	557760	Am gleichen Tage besucht Reichsminister Dr. Goebbels das befreite Laubahn.	09:05	09:17
563450	566390	In der vorgeschobenen Stellung einer Sturmgeschützabteilung.	09:23	09:26
569560	574880	Auf dem Marktplatz von Laubahn wird Dr. Goebbels von dem Befehlshaber einer Heeresgruppe, General Olaf Tschörner, begrüßt.	09:29	09:34
575220	578000	Eine Kampfgruppe der Führer-Grenadierdivision ist angetreten.	09:35	09:38
578000	591140	Dieser 16-jährige Hitlerjunge Wilhelm Hübner hat sich bei der Zurückeroberung von Laubahn als Melder in den Reihen der Grenadiere hervorragend bewährt.	09:38	09:51
591560	593740	Er erhielt vor wenigen Stunden das Eiserne Kreuz.	09:51	09:53
596900	598700	Dr. Goebbels spricht zu den Soldaten.	09:56	09:58
603520	607520	Auch in diesem Gebiet haben die bolschewistischen Bestien die schlimmsten Verbrechen begangen.	10:03	10:07
607520	612900	Das vierche Treiben dieser Untermenschen jagt jedem anständigen Deutschen das Blut in die Schläfen.	10:07	10:12
613440	617120	Das sind die Untaten der Verbündeten Roosevelt's christlicher Soldaten.	10:13	10:17
617120	625700	Mordtaten von einem grauenhaften Sadismus haben auch hier dem deutschen Soldaten gezeigt dass es gegen diesen Gegner kein Wanken und keinen Pardon mehr geben darf.	10:17	10:25
626420	628660	Eine an Ketten zu Tode geschleifte Frau.	10:26	10:28
632700	640600	In Görlitz ruft Reichsminister Dr. Goebbels die deutschen Soldaten und Arbeiter zu unnachgiebigem Kampf gegen den bolschewistischen Feind auf.	10:32	10:40
640600	653340	Dass unsere Soldaten, wenn sie jetzt an diesem oder an jenem Teil der Ostgrund zur Offensive antreten keinen Pardon mehr kennen und keinen Pardon mehr geben.	10:40	10:53
658980	664040	Jede Divisionen, die jetzt schon zu kleinen Offensiven angetreten sind	10:58	11:04
664040	680740	und in den nächsten Wochen und Monaten zu großen Offensiven antreten werden werden in diesen Kampf hineingehen wie in einen Gottesdienst.	11:04	11:20
680740	696920	Und wenn sie ihre Gewehre schultern und ihre Panzerfahrzeuge besteigen dann haben sie nur ihre erschlagenen Kinder und geschändeten Frauen vor Augen.	11:20	11:36
696920	704160	Und ein Schreiner Rache wird aus ihren Kehlen emporsteigen, vor dem der Feinde blassen wirft.	11:36	11:44
709850	715190	So wie der Führer die Krisen der Vergangenheit bewältigt hat, so wird er diese bewältigen.	11:49	11:55
716390	718010	Er ist fest davon überzeugt.	11:56	11:58
718010	725650	Noch vorgestern sagte er mir, ich glaube so fest daran, dass wir diese Krise bewältigen werden.	11:58	12:05
726050	734010	Und ich glaube so fest daran, dass wenn wir unsere neuen Offensive Armeen hineinwerfen dass wir den Bein schlagen und zurückjagen werden.	12:06	12:14
734310	743230	Und ich glaube so fest, dass wir eines Tages den Sieg an unserer Fahnen heften werden wie ich je in meinem Leben an etwas festgeglaubt habe.	12:14	12:23
749300	751480	Ordnung für Arno Hitler, Sieg!	12:29	12:31
751480	760570	Der Führer, dessen Leben Tag und Nacht in ununterbrochener Arbeit und Sorge	12:31	12:40
760570	765430	dem Schicksalskampf der deutschen Nation geweiht ist besucht einen Divisionsgefährtsstand im Osten.	12:40	12:45
765970	768150	Dem Führer werden die Offiziere des Stabes vorgestellt.	12:45	12:48
780400	782560	Auch bei den Männern hat es sich schnell herumgesprochen.	13:00	13:02
782800	783820	Der Führer ist da.	13:02	13:03
784280	794240	Die freudige Begrüßung der Soldaten ist wie ein treue Gelöbnis aller Kämpfenden an den Mann der Deutschlands und Europas Schicksal in den Händen hält und meistern wird.	13:04	13:14
