start	end	text	start_mm:ss	end_mm:ss
18450	23510	In Budapest fand die feierliche Beisetzung des ungarischen Außenministers Graf Czaki statt.	00:18	00:23
24090	26450	Die Trauerfeier im Kuppelsaal des Parlaments.	00:24	00:26
30410	31710	Reichsverweser von Horthy.	00:30	00:31
34020	43200	Seit dem Vertrag von Trianon, der nach dem Willen der Entente auf Ungarn für alle Zeiten versklaven sollte galt Graf Czakis ganze Arbeit der Wiedererstarkung seines Vaterlandes.	00:34	00:43
43200	48020	Mit dem Beitritt Ungarn zum Drei-Mächte-Pakt fand das Lebenswerk dieses Mannes seine Erfüllung.	00:43	00:48
48020	58220	Der Führer empfing den scheidenden japanischen Botschafter Kurusu zur Verabschiedung.	00:48	00:58
80300	85340	Botschafter Kurusu unterzeichnete im vergangenen Jahr als Vertreter seines Landes den Drei-Mächte-Pakt.	01:20	01:25
105000	109720	Der deutsche Schäferhund wird auch in Japan als treuer Helfer des kämpfenden Soldaten verwandt.	01:45	01:49
127300	129980	Übungsmäßiger Einsatz hinter der Front in Mittelchina.	02:07	02:09
146060	148380	Motorisierte Infanterie ist auf den Feind gestoßen.	02:26	02:28
156300	158240	Ein Meldehund soll die Nachricht zurückbringen.	02:36	02:38
158240	174500	Aufgrund der Meldung, die er überbrachte, geht die Truppe zum Angriff vor.	02:38	02:54
186030	191930	Reisjugendführer Arthur Axmann, der sich zu einem mehrtägigen Besuch nach Norwegen begab, trifft auf dem Flughafen von Oslo ein.	03:06	03:11
211030	214630	Eine Abteilung der Quisling-Jugend entbietet dem Reisjugendführer ihren Gruß.	03:31	03:34
227750	230350	Kranzniederlegung auf dem deutschen Heldenfriedhof von Oslo.	03:47	03:50
268460	271500	Oslo war immer ein Paradies für Wintersportler.	04:28	04:31
271500	275380	In unmittelbarer Nähe der Stadt befinden sich weltberühmte Wintersportstätten.	04:31	04:35
275380	286310	Mit der Holmenkollenbahn, die mit Spezialeinrichtungen zum Transport von Skiern und Schlitten ausgerüstet ist, geht es hinauf in die Berge.	04:35	04:46
299960	305500	Auch unsere Soldaten machen mit und nutzen ein paar freie Stunden, die ihnen der Dienst lässt, zu einem Ausflug in den Schnee.	04:59	05:05
308500	314300	Die Eisbahnen erfreuen sich eines regen Besuches, vor allem von Seiten der Luftwaffe und der Kriegsmarine.	05:08	05:14
314300	339180	Der abschömen Meeren des Reichsarbeitsdienstes wurde in Anerkennung seiner besonderen politischen Aufgaben zu einem Arbeitsgau erhoben.	05:14	05:39
339780	347820	Reichsprotektor Freier Verneurath und Reichsarbeitsführer Hirl schreiten nach dem feierlichen Appell im Prager Tscherninpalais die Front der angetretenen Ehrenabteilungen ab.	05:39	05:47
352010	358610	Im Luzerner Saal in Prag gab Herms Niel mit seinem Musikzug ein Winterhilfskonzert, dem auch der Reichsarbeitsführer beiwohnte.	05:52	05:58
358610	423190	Nach der Rückgewinnung des ostoberschlesischen Gebietes ist jetzt auf Anordnung des Führers der bisherige Gau Schlesien der NSDAP in die beiden Gaue Nieder- und Oberschlesien geteilt worden.	05:58	07:03
423890	431510	In der Breslauer Jahrhunderthalle führte der Stellvertreter des Führers den Parteigenossen Karl Hanke in sein neues Amt als Gauleiter von Niederschlesien ein.	07:03	07:11
461880	471140	Reichsminister Rudolf Hess hob in seiner Rede hervor, dass Gauleiter Hanke, der selbst Schlesier sei, aus eigener Erfahrung die kleinen und großen Führungsaufgaben der Bewegung kenne.	07:41	07:51
471740	479580	Der ehemalige Mitarbeiter von Reichsminister Dr. Goebbels hätte als Staatssekretär am Aufbau des Reichspropagandaministeriums Regenanteil gehabt.	07:51	07:59
