start	end	text	start_mm:ss	end_mm:ss
42960	46920	Auf den deutschen Unterseebootschulen werden laufend neue Besatzungen ausgebildet.	00:42	00:46
47340	51320	Sie erhalten eine gründliche seemännische und technische Schulung, hier Bootskunde.	00:47	00:51
53870	57430	An einem Modell wird das Prinzip des Tauchens und Auftaufens gelehrt.	00:53	00:57
59510	66210	Jeder U-Bootsmann muss mit leichtem Tauchgerät unter Wasser arbeiten können, wie es der Einsatz auf See häufig erfordert.	00:59	01:06
94860	98240	Übung mit dem Tauchwetter zum Aussteigen aus einem gesunkenen Boot.	01:34	01:38
98240	124930	Maschinenkunde, fronterfahrene Offiziere und Unteroffiziere erteilen den Unterricht.	01:38	02:04
130940	135040	Schulung von Obermaschinisten am Dieselmotor und an der E-Maschine.	02:10	02:15
140070	142570	Dritter Kreuzträger, Kapitänleutnant Ingenieur Suren.	02:20	02:22
144270	145190	Nautische Ausbildung.	02:24	02:25
153700	157960	Zukünftige Kommandanten und Wachoffiziere lernen die hohe Schule des Geleitzugkampfes kennen.	02:33	02:37
158780	164420	Dritter Kreuzträger, Kapitänleutnant Schuhhardt, einer der Taktiklehrer.	02:38	02:44
168950	171950	Dritter Kreuzträger, Korvettenkapitän Rollmann am Seerohr.	02:48	02:51
172530	175890	Mit Modellgeräten wird im Leerzimmer ein Unterwasserangriff gefahren.	02:52	02:55
177450	178990	Ein Frachter kommt über die Kimm.	02:57	02:58
189720	192400	Und hier das Modell eines ganzen Geleitzuges.	03:09	03:12
200370	202270	Der große Augenblick ist da.	03:20	03:22
202810	207270	Nach monatelanger theoretischer und praktischer Ausbildung geht es endlich an den Feind.	03:22	03:27
212520	215060	In einem Stützpunkt unserer Unterseeboote an der Atlantikküste.	03:32	03:35
215060	221320	Nach harten, erfolgreichen Geleitzugkämpfen kehren unsere Unterseeboote in ihren Einsatzhafen zurück.	03:35	03:41
248660	251820	Die Siegeswimpel am Seerohr sind die Zeugen erfolgreichen Kampfes.	04:08	04:11
252480	257100	Admiral Dönitz, der Befehlshaber der Unterseeboote, besichtigt eine der bewährten Flottillen.	04:12	04:17
264600	268760	Der Admiral spricht zu seinen Männern und dankt ihnen für ihren unermüdlichen Einsatz.	04:24	04:28
268760	274590	Verleihung von eisernen Kreuzen und U-Boot-Abzeichen.	04:28	04:34
275090	286440	Acht auf die feindliche Schifffahrt geht zäh und verbissen weiter.	04:35	04:46
287140	293520	Allein im Monat November versenkten unsere U-Boote 149 Handelsschiffe mit rund 955.000 Votoregistertonnen.	04:47	04:53
293520	302640	Kriegsmarine und Luftwaffe zusammen übertrafen im November mit 1.000.000 und 35.000 Votoregistertonnen alle bisherigen Monatsergebnisse.	04:53	05:02
303180	305870	An der französischen Mittelmeerküste.	05:03	05:05
307010	317140	Ein Grenadierbataillon auf dem Marsch durch Südfrankreich.	05:07	05:17
317640	319960	Das Tagesziel dieses Verbandes ist Marseille.	05:17	05:19
327500	329720	Deutsche Jäger auf einem besetzten Flughafen in Südfrankreich.	05:27	05:29
336650	338190	Überwachungsflug längs der Küste.	05:36	05:38
349690	351650	Blick auf Stadt und Hafen Marseille.	05:49	05:51
353920	354740	Der Triumphbogen.	05:53	05:54
354740	360370	Das Palais L'Enchant.	05:54	06:00
365900	367320	Die große Schwebefähre.	06:05	06:07
367580	368700	Das Wahrzeichen von Marseille.	06:07	06:08
370990	375010	Flakbatterien aller Kaliber haben die Luftsicherung dieses bedeutenden Mittelmeerhafens übernommen.	06:10	06:15
379060	382960	Schwere und leichte Waffen sichern auch diese Küste gegen jeden Angriff.	06:19	06:22
388570	390090	Auf dem Marsch nach Toulon.	06:28	06:30
397750	399550	Italienische Kavallerie in Nizza.	06:37	06:39
407670	413770	In der Nacht zum 27. November gaben der Führer und der Duce den Befehl, die Festung Toulon zu besetzen.	06:47	06:53
413770	424430	Deutschland und Italien beantworteten damit den Wortbruch französischer Generale und Admirale die den Kriegshafen Toulon und die französische Kriegsflotte den Briten und Amerikanern ausliefern wollten.	06:53	07:04
425150	429610	Ein Teil der französischen Flotte hat sich trotz des Gegenbefehls der französischen Regierung versenkt.	07:05	07:09
429610	435630	Mit der Besetzung von Toulon ist nunmehr die ganze französische Mittelmeerküste in deutscher und italienischer Hand.	07:09	07:15
441180	445380	Ein deutsch-italienischer Geleitzug auf dem Wege von Sizilien nach Tunesien.	07:21	07:25
445900	449000	Er bringt Verstärkung und Nachschub für die dort befindlichen Achsentruppen.	07:25	07:29
472670	473790	Die tunesische Küste.	07:52	07:53
476350	478790	Ein Transportgeschwader auf dem Fluge nach Nordafrika.	07:56	07:58
479830	480650	Über Biserda.	07:59	08:00
486290	489150	Im Hafen werden die frisch eingetroffenen Verbände sofort entladen.	08:06	08:09
489390	491030	Zuerst kommen die Volkswagen an die Reihe.	08:09	08:11
491030	493810	Sie haben sich an allen Fronten dieses Krieges glänzend bewährt.	08:11	08:13
494870	496150	Schwerer Panzerspähwagen.	08:14	08:16
517000	518740	Die erste Post nach der Landung.	08:37	08:38
544530	546470	Marsch zur Front nach Westen.	09:04	09:06
