start	end	text	start_mm:ss	end_mm:ss
12500	20100	Anlässlich des 2600-jährigen Bestehens des japanischen Kaiserhauses fand in Tokio eine große Kaiserparade statt.	00:12	00:20
22510	24510	Der Kaiser auf seinem traditionellen Schimmel.	00:22	00:24
24970	51420	Der Infanterie die Luftwaffe.	00:24	00:51
79570	83210	Zum Schluss zogen Reiterregimenter an dem obersten Befehlshaber vorüber.	01:19	01:23
88850	92210	Der Vesuv zeigte in letzter Zeit verstärkte Tätigkeit.	01:28	01:32
93130	99770	An der östlichen Wand des Eruptionskegels hat sich eine Öffnung gebildet, aus der sich glühende Lava ins Tal ergießt.	01:33	01:39
99970	123130	Trotz des Krieges setzt das faschistische Italien die Regulierungsarbeiten am Tessin am Ausgang des Lago Maggiore fort.	01:39	02:03
123770	130730	Um die Wasserkräfte des Tessin, der dem Lago Maggiore entströmt, auszuwerten, wird ein riesiges Elektrizitätswerk errichtet.	02:03	02:10
133840	138180	Mithilfe von Caissons werden die Unterwasserarbeiten an den Fundamenten ausgeführt.	02:13	02:18
142060	144200	Wieder geht ein Eimer voll Erde nach oben.	02:22	02:24
153990	156050	Dampfrahmen für das Einsetzen der Pfähle.	02:33	02:36
156230	163400	Ein Teil der Anlage ist heute bereits fertiggestellt.	02:36	02:43
163860	170960	Dieser Kanal führt das Wasser zu den Turbinen.	02:43	02:50
176810	177650	Ein Maschinenhaus.	02:56	02:57
183550	187350	Aufbruch in einem Auffanglager der deutschen Rückwanderer aus Bessarabien.	03:03	03:07
187970	193170	Nach einem kurzen Aufenthalt in diesem Lager, das noch auf rumänischem Boden liegt, geht es nun heim ins Reich.	03:07	03:13
193710	215720	Eine Dorfgemeinschaft in der Ostmark begrüßt die Heimgekehrten.	03:13	03:35
216440	218520	Und hier ein Übergangslager in Bayern.	03:36	03:38
218520	225570	Die Rückkehrer verbleiben hier bis zu ihrer baldigen, endgültigen Ansiedlung.	03:38	03:45
241310	242930	In der Halle des Unterkunftshauses.	04:01	04:02
271100	275420	Die Bessarabiendeutschen haben ihre alten Volksbräuche auch in der Fremde treu bewahrt.	04:31	04:35
275420	296020	Für die diesjährige Weihnachtssammlung des Kriegswinterhilfswerkes wurden insgesamt 30 Millionen Kasperlefiguren hergestellt.	04:35	04:56
296660	300760	Über 70 Eisenbahnwagen musste man für die Heranschaffung des Holzes einsetzen.	04:56	05:00
304470	305990	Das sollen einmal Könige werden.	05:04	05:05
307170	310710	Die kleinen Holzkörper werden für die Anbringung der Arme durchbohrt.	05:07	05:10
310710	320430	In der Malerwerkstatt. 30.000 Kilo Lack wurden für das Bemalen der Figuren benötigt.	05:10	05:20
323360	325100	Die Sache bekommt allmählich Gesicht.	05:23	05:25
330310	332230	Und hier ein König, seinen Hermelin.	05:30	05:32
338480	340740	Einer der vielen Kasperle erhält seine Arme.	05:38	05:40
341340	345340	Für diese Arbeit brauchte man insgesamt 6.000 Kilometer Faden.	05:41	05:45
345340	376340	Die Berliner Eissportsaison wurde mit einem Schaulaufen des Weltmeisterpaares Maxi und Ernst Bayer eröffnet.	05:45	06:16
385480	388500	8.000 Soldaten waren Gäste dieser Veranstaltung.	06:25	06:28
388500	439800	Wurde unter dem Titel Ein Maler erlebt die Reichsautobahn eine Aquarellausstellung des Malers Ernst Huber eröffnet.	06:28	07:19
449410	453490	Reichsminister Dr. Todt und Reichsleiter Baldur von Schirach beim ersten Rundgang.	07:29	07:33
464880	467920	Die neue Nibelungenbrücke in Linz geht ihrer Verlendung entgegen.	07:44	07:47
467920	474120	Nach ihrer Fertigstellung wird sie einen wichtigen Donauübergang auf dem Wege München-Wien darstellen.	07:47	07:54
474700	477820	Die Gesamtlänge der Brücke beträgt 250 Meter.	07:54	07:57
493830	497090	Auch Kriegsgefangene wurden für die Bauarbeiten mit herangezogen.	08:13	08:17
497190	523570	In einem Kriegsgefangenenlager im besetzten französischen Gebiet.	08:17	08:43
524030	528790	Ein großer Teil der Kriegsgefangenen wird zum Arbeitseinsatz nach Deutschland in Marsch gesetzt.	08:44	08:48
528790	532790	Sie sollen hier dazu beitragen, den Mangel an Arbeitskräften auszugleichen.	08:48	08:52
