start	end	text	start_mm:ss	end_mm:ss
5650	14290	Hier zeichnet einer einen Kreis und außerdem noch stellenweiß, voll ungestümen Temperament, ein Bildchen, das man gleich erkennt.	00:05	00:14
14950	19610	Die Sonne ist es, die hier lacht, die hell und warm die Erde macht.	00:14	00:19
20230	25630	Und sinkt sie dann, wie es ihr braucht, dann kommt der Mond und leuchtet auch.	00:20	00:25
26210	30950	Und tausend Sterne auf uns schauen, wenn Wolken nicht die Sicht verbauen.	00:26	00:30
30950	45750	Die Hühner gehen dann zur Ruhe, jedoch die Menschen, ich und du, entzünden dann ihr eigenes Licht, verdunkeln gut, wie es die Pflicht, und drehen alle Lampen aus, die man nicht braucht in seinem Haus.	00:30	00:45
45750	50990	Am Werkplatz und auch im Büro macht man es heute ebenso.	00:45	00:50
51490	65170	Und war es auch früher kein Problem, so ist es heute nicht genehm, wenn jeder nach dem Schalter greift und jeder Zähler Hochtour läuft wenn unnütz mancher Strom versaut, auf den die Rüstung fest vertraut.	00:51	01:05
65490	67510	Drum dreht nicht an, dreht lieber aus.	01:05	01:07
68270	71170	Dann seid ihr Gegner, Kohlenklaus.	01:08	01:11
71170	115710	Stärker als die zerstörenden Gewalten des Krieges ist der Wille des Menschen zum Leben.	01:11	01:55
116370	120350	Was dieser Wille vollbringen kann, zeigen diese beiden schwer kriegsbeschädigten Soldaten.	01:56	02:00
121110	125310	Wer wie sie imstande ist, so das Schicksal zu meistern, wird immer oben bleiben.	02:01	02:05
141410	145670	Mit geringen Hilfsmitteln und einer vollendeten Körperbeherrschung nehmen sie jeden Hand.	02:21	02:25
146110	159050	Mit dem bolschewistischen Massenansturm aus dem Osten ist für den Volkssturmsoldaten die Stunde der Bewährung da.	02:26	02:39
159050	162390	Bekleidungskammern und Waffenarsenale werden geöffnet.	02:39	02:42
162870	165910	Die Bataillone des Volkssturms sind zum Einsatz bereit.	02:42	02:45
175700	180720	Was sie über das Handwerk des Kriegers wissen müssen, bringen die meisten aus dem Ersten Weltkrieg mit.	02:55	03:00
181400	185380	Was die moderne Kriegführung dazu erfordert, lernten sie in den letzten Wochen.	03:01	03:05
185920	192700	Die Handhabung der Panzerfaust, die Unschädlichmachung von gepanzerten Fahrzeugen und den Nahkampf gegen den Panzer.	03:05	03:12
192700	234240	Vom Einsatz und den Erfolgen der Männer der Kriegsmarine, die wir unter dem Namen Einzelkämpfer des Meeres kennen ist dem deutschen Volk oft Kunde geworden, aber selten haben wir Gelegenheit, sie im Einsatz zu sehen.	03:12	03:54
