start	end	text	start_mm:ss	end_mm:ss
25550	67540	Genau so unsinnig wie die Uhr zerstört wurde, wird das Korn in den heute oft übermodernen Mühlen zerstört und wertlos gemacht.	00:25	01:07
67540	82900	Um nur ja recht weißes Mehl zu erhalten, werden die für unsere Ernährung so wichtigen Randschichten und der Keim, die ja gerade die Wertstoffe des vollen Getreidekorns enthalten, ausgeschieden.	01:07	01:22
82900	91880	Was übrig bleibt, ist nur noch der weiße Mehlkörper hier, aus dem heute meistens das Brot besteht.	01:22	01:31
91880	105020	Das aus diesem kraftlosen weißen Mehl gebackene Brot ist vielfach Schuld an den schlechten Zähnen, an der schlechten Verdauung und auch an der sonstigen körperlich mangelhaften Verfassung.	01:31	01:45
105740	112200	Vollkornbrot dagegen ist nicht aus entwertetem Mehl hergestellt, sondern aus vollem Schrot und Korn.	01:45	01:52
112200	114820	Man erkennt es an der Gütemarke.	01:52	01:54
116480	125840	Vollkornbrot enthält alle wertvollen Bestandteile, vor allem Vitamine und Mineralsalze, die ja für unsere Gesundheit so wichtig sind.	01:56	02:05
127180	130100	Vollkornbrot ist besser und gesunder.	02:07	02:10
131420	134140	Gesundheit, Glück und Lebenskraft.	02:11	02:14
134780	137380	Euch täglich Vollkornbrot verschafft.	02:14	02:17
137380	177150	Der Kampf um die deutsche Fußballmeisterschaft im Olympiastadion.	02:17	02:57
177610	180770	Die Gegner sind Schalke Westfalen und Rapid Wien.	02:57	03:00
184920	187120	90.000 Zuschauer wohnen dem Kampf bei.	03:04	03:07
187740	189340	Rapid Wien, schwarze Hosen.	03:07	03:09
191380	192720	Erstes Tor für Schalke.	03:11	03:12
219060	220820	Schalke schießt das zweite Tor.	03:39	03:40
221340	255790	Null für Schalke.	03:41	04:15
255790	267520	Der Kampf scheint bereits entschieden.	04:15	04:27
267520	275360	Da stürmen die Wiener los, gleichen aus und gewinnen schließlich mit 4 zu 3 Toren die zweite deutsche Kriegsfußballmeisterschaft.	04:27	04:35
278090	279290	Ein Elfmeter für Wien.	04:38	04:39
281110	295110	Das Siegestor.	04:41	04:55
295690	303650	Wien ist zum ersten Male deutscher Fußballmeister.	04:55	05:03
308300	315100	Der japanische Botschafter General Oshima weilte in Hannover, wo ein Tag der deutsch-japanischen Freundschaft stattfand.	05:08	05:15
315100	328300	Aufmarsch der HJ.	05:15	05:28
328720	332280	Hitlerjungen tragen die Fahnen der Nationen des Dreimächte-Paktes voran.	05:28	05:32
348370	353250	Die niedersächsische Landesuniversität Göttingen verlieh dem Botschafter des Tenno das Ehrenbürgerrecht.	05:48	05:53
364100	369580	In Venedig wurde in feierlichem Staatsakt der Beitritt Kroatiens zum Dreimächte-Pakt vollzogen.	06:04	06:09
380010	381950	Der italienische Außenminister Graf Czarno.	06:20	06:21
386590	388650	Reichsminister des Auswärtigen von Riventrop.	06:26	06:28
392210	394570	Der kroatische Staatsführer Dr. Pavlic.	06:32	06:34
403060	405580	Im Senatssaal des Dojenpalastes.	06:43	06:45
405580	416940	Graf Czarno kennzeichnete in seiner Rede den Dreimächte-Pakt als die dauerhafte Grundlage zur Zusammenarbeit jener Nationen die eine Weltordnung der Gerechtigkeit und des Friedens anstreben.	06:45	06:56
429910	438490	Auf Einladung von Reichsminister Dr. Goebbels traf der italienische Minister für Volkskultur Alessandro Pavolini zu mehrtägigem Aufenthalt in Berlin ein.	07:09	07:18
439170	442570	Der Besuch diente einem persönlichen Gedankenaustausch der beiden Minister.	07:19	07:22
442990	455120	Der erste Weg des italienischen Ministers gilt den gefallenen deutschen Helden.	07:22	07:35
455420	460920	Kranz-Niederlegung am Ehrenmal.	07:35	07:40
488020	493580	Am Montagmorgen empfing der Führer in Gegenwart von Reichsminister Dr. Goebbels, Minister Pavolini.	08:08	08:13
514500	524320	General Rommel, der Kommandeur des deutschen Afrikakorps, überreicht dem italienischen General Gariboldi im Auftrage des Führers das Eiserne Kreuz erster und zweiter Klasse.	08:34	08:44
524320	572360	Aufbruch zur Front in den Bunkern vor Tobruk.	08:44	09:32
572760	582570	Ihre Artillerie belegt Bunker und Arsenale der Festung mit ihrem Feuer.	09:32	09:42
583070	600900	Rommel im Vorgelände.	09:43	10:00
641360	642840	Lenken das Feuer der Artillerie.	10:41	10:42
644020	645340	Einsatz von Stukas.	10:44	10:45
645340	650360	Sie sollen im Verein mit Zerstörerflugzeugen englische Munitionsschiffe vor Tobruk angreifen.	10:45	10:50
653720	656420	Soldaten beobachten den Kampf von der Küste aus.	10:53	10:56
669480	671840	Am Horizont steht eines der Schiffe bereits in Flammen.	11:09	11:11
673440	678180	Besatzungsmitglieder, die sich noch rechtzeitig in Sicherheit bringen konnten, kommen an Land und werden gefangen genommen.	11:13	11:18
678680	734940	Kampf weiter.	11:18	12:14
735140	738220	Ein anderes Munitionsschiff ist getroffen und in die Luft geflogen.	12:15	12:18
738220	751080	Die Generäle der Luftwaffe zur Lagebesprechung beim Reichsmarschall.	12:18	12:31
760840	762280	Generalfeldmarschall Sperle.	12:40	12:42
762800	764080	Generalfeldmarschall Milch.	12:42	12:44
765940	769440	Links General der Flieger Jeschonnek, der Chef des Generalstabes der Luftwaffe.	12:45	12:49
769620	771280	Rechts Generalfeldmarschall Kesselring.	12:49	12:51
771780	786030	Generaloberst Löhr.	12:51	13:06
786030	816480	Vor der Reichskanzlei in den frühen Morgenstunden des historischen 22. Juni.	13:06	13:36
822660	823960	Das Haus des Rundfunks.	13:42	13:43
824460	828660	Die Übertragung der Führerproklamation über alle deutschen Sender wird vorbereitet.	13:44	13:48
828660	852600	Das Reichsministerium für Volksaufklärung und Propaganda.	13:48	14:12
853140	856520	Reichsminister Dr. Goebbels verließ die Proklamation des Führers.	14:13	14:16
857080	863040	Sie enthüllt zum ersten Mal vor der ganzen Welt die Verschwörung zwischen London und Moskau gegen Deutschland.	14:17	14:23
863360	870220	Der Führer zieht nach monatelangem Schweigen, nunmehr in zwölfter Stunde die noch einzig mögliche Konsequenz mit den Worten	14:23	14:30
