start	end	text	start_mm:ss	end_mm:ss
51220	55540	Eine große Kundgebung der französischen Freiwilligen Legion gegen den Bolschewismus statt.	00:51	00:55
56080	58560	Auf großen Spruchbändern die Parolen der Legion.	00:56	00:58
59100	62240	Der Bolschewismus wird vom Vereinigten Europa zerschlagen werden.	00:59	01:02
66650	70710	In Brüssel. Die ersten flämischen Freiwilligen verlassen die belgische Hauptstadt.	01:06	01:10
71230	73930	Ihre Fahne zeigt auf goldenem Grund den flandrischen Löwen.	01:11	01:13
73930	88180	Auch diese Männer werden bald als Soldaten im Kampf gegen den Bolschewismus an der Front stehen.	01:13	01:28
88680	95010	In Hamburg wurden die ersten dänischen Freiwilligen vereidigt.	01:28	01:35
95010	98270	Sie sind in dem SS-Freichorps Danmark zusammengeschlossen.	01:35	01:38
98670	108400	Die Fahne des Freichors.	01:38	01:48
108860	114120	Sie schwören mitkämpfen zu wollen für die Vernichtung des Bolschewismus und damit für die Rettung Europas.	01:48	01:54
116080	121120	In Rom besichtigte der Duce weitere italienische Verbände vor ihrem Einsatz an der Ostfront.	01:56	02:01
121120	136230	Hier die ersten italienischen Truppen im Kampfgebiet.	02:01	02:16
136650	139610	Sie sind im Südabschnitt der gewaltigen Ostfront eingesetzt.	02:16	02:19
154800	158620	Der rumänische Staatsführer General Antonescu bei seinen Soldaten.	02:34	02:38
158620	169080	Rumänische Truppen werden zur Fahrt donauabwärts nach Ismail eingeschifft.	02:38	02:49
179420	182720	Die kleinen getankten Fahrzeuge gleichen schwimmenden Inseln.	02:59	03:02
182880	185560	So sind sie für feindliche Flugzeuge nur schwer zu erkennen.	03:02	03:05
200970	204390	Am Ziel. Die einzelnen Verbände sammeln sich zum Marsch an die Front.	03:20	03:24
207910	212630	Deutsche und rumänische Pioniere bei einem Rückenschlag über den Niesta bei Criolani.	03:27	03:32
226670	230970	Eine Plaggbatterie wird übergesetzt. Sie soll den Übergang vom anderen Ufer aus sichern.	03:46	03:50
237300	240080	Die letzte Fähre wird eingefahren und in die Brücke eingebaut.	03:57	04:00
240080	248680	Endloser Kolonne rückt die Division heran.	04:00	04:08
252380	254820	Plagg Artillerie beim Marsch durch die Ukraine.	04:12	04:14
266880	273200	Die Spitze der Abteilung hat ein hart umkämpftes Dorf erreicht und unterstützt die Infanterie bei ihrem Sturm auf die feindlichen Stellungen.	04:26	04:33
285620	287340	Erste Hilfe in vorderster Linie.	04:45	04:47
293430	296810	Die Schützen stoßen in das Dorf vor. Überall stecken noch Bolschewisten.	04:53	04:56
301280	303840	Es muss hart gekämpft werden, ehe der Weg wieder frei ist.	05:01	05:03
303840	311760	Ostwärts des Dorfes geht es weiter vorwärts.	05:03	05:11
311760	319820	Ein sowjetischer Transportzug.	05:11	05:19
320380	322380	Vorsichtig arbeitet sich die Spitze heran.	05:20	05:22
322960	325980	Aber unsere Luftwaffe hat bereits ganze Arbeit geleistet.	05:22	05:25
326400	327620	Die Sowjets haben das Feld geräumt.	05:26	05:27
349720	350740	Eine verlassene Batteriestellung.	05:49	05:50
359640	364420	Seite an Seite mit unseren Regimentern kämpfen ungarische und slowakische Verbände.	05:59	06:04
364940	373140	Die Höft wird gestürmt.	06:04	06:13
373140	394730	Die Bolschewisten kommen heraus.	06:13	06:34
399190	407510	Die unter Generalfeldmarschall von Rundstedt in der Ukraine eingesetzte Heeresgruppe hatte immer wieder unter schwierigsten Gelände- und Witterungsverhältnissen zu kämpfen.	06:39	06:47
415880	418640	Wolkenbrüche haben die Straßen in einen Morast verwandelt.	06:55	06:58
433680	440680	Die Waffe muss bei jedem Wetter feuerbereit sein.	07:13	07:20
441340	447500	Wieder ist die Spitze auf ein brennendes Dorf gestoßen, in dem sich Nachruten des Feindes noch einmal festgesetzt haben.	07:21	07:27
447500	451720	Sie sollten dem Befehl insgemäß auch diese Ortschaft im Erdboden gleich machen.	07:27	07:31
452480	454180	Äußerste Vorsicht ist geboten.	07:32	07:34
454700	458100	Die Bolschewisten sitzen in Bäumen und Büschen hinter Hecken und Zäunen.	07:34	07:38
461990	467830	Die Gefangenen aus den Durchbruchs- und Umfassungsschlachten in der Ukraine werden in großen Lagern gesammelt.	07:41	07:47
468470	477790	Diese stumpfsinnigen Horden aus den Steppen Innerasiens werden heute von der englischen Plutokraten-Clique als Verteidiger der europäischen Kultur und Zivilisation gefeiert.	07:48	07:57
477790	497600	Entlausung gehört zu den wichtigsten Beschäftigungen des Bolschewisten.	07:57	08:17
499630	501010	Ein Meister seines Fachs.	08:19	08:21
503980	506320	Und hier große Wäsche nach sowjetischer Art.	08:23	08:26
506520	509620	Sie stellt eine sinnvolle Vereinigung von Mundspülen und Waschen dar.	08:26	08:29
517570	520590	Die Gefangenen werden aus dem Frontbereich abtransportiert.	08:37	08:40
520910	523150	Ihre Zahl ist ständig im Wachsen.	08:40	08:43
523730	526010	Schon ist die Millionengrenze weit überschritten.	08:43	08:46
528140	530540	Die deutschen Divisionen rücken immer weiter vor.	08:48	08:50
530540	532560	Es geht Uman entgegen.	08:50	08:52
533040	541680	Hier wurden nach Ablauf der ersten sechs Wochen des Feldzuges in einer großen Umfassungsschlacht 25 sowjetische Schützen, Gebirgs- und Panzerdivisionen vernichtet.	08:53	09:01
542180	565480	Im Raume von Kiew.	09:02	09:25
573860	578500	Deutsche Kampfflugzeuge starten zum Angriff auf sowjetische Flugplätze und Truppenansammlungen.	09:33	09:38
578980	617540	Das erste Ziel ist ausgemacht.	09:38	10:17
617800	621800	Die Rollfelder der feindlichen Flugplätze werden durch Reihenburg systematisch zerstört.	10:17	10:21
621800	623660	Dieалige Übermeerungen sind unterbühend Akaufm occupational.	10:21	10:23
623740	624460	Die Rollbulence ist eineлек Gongpl时kunde durch die Route auf Zure.	10:23	10:24
