start	end	text	start_mm:ss	end_mm:ss
33070	36970	Der 7. Dezember ist der Ehrentag der Männer und Frauen vom Flügelrat.	00:33	00:36
37510	47530	In einem Reichsbahnausbesserungswerk würdigt Staatssekretär Gansenmüller die einmalige Leistung der Eisenbahner die unermüdlich, zäh und verbissen ihre schweren und gefahrvollen Kriegspflichten erfüllen.	00:37	00:47
49990	56390	Reichsminister Speer lässt seine Ansprache mit den Worten ausklingen die deutsche Kriegsführung und mit ihr das ganze deutsche Volk wissen,	00:49	00:56
56530	59650	das in teuren Händen mit die Voraussetzung zum Endsieg liegt.	00:56	00:59
59650	69610	Einer Anzahl verdienter Männer im Blauen Rock wird das vom Führer verliehene Ritterkreuz zum Kriegsverdienstkreuz mit Schwertern übergeben.	00:59	01:09
70190	74290	Der nahezu 70-jährige Präsident der Reichsbahndirektion Hannover, Dr. Walter Bürger.	01:10	01:14
78180	80240	Der Oberrottenmeister Peter Hölzer.	01:18	01:20
83740	87300	Der Präsident der Reichsbahndirektion Köln, Dr. Ing. Karl Remy.	01:23	01:27
91720	93460	Lokomotivführer Gustav Maldacker.	01:31	01:33
97640	98880	Reichsbahnsekretär Karl Komp.	01:37	01:38
99340	110140	Terrorangriff ist ein Fernmeldekabel der Deutschen Reichspost getroffen.	01:39	01:50
110140	113320	Betriebe von kriegsentscheidender Bedeutung sind ohne Nachrichtenmittel.	01:50	01:53
113720	116560	Fernschreiber, Fernsprecher, Telegrafenapparate setzen aus.	01:53	01:56
117040	119180	Hier greift die Luftnothilfe der Reichspost ein.	01:57	01:59
119700	122600	Die Schadenstelle lässt sich durch elektrisches Messverfahren feststellen.	01:59	02:02
123140	126060	Bei einer Entfernung von 70 Kilometern auf 100 Meter genau.	02:03	02:06
127120	129460	Der Entstörungstrupp trifft an der Schadenstelle ein.	02:07	02:09
138000	142420	In das Kabel, das über 200 Leitungen enthält, wird ein neues Stück eingesetzt.	02:18	02:22
142640	150580	Die Einzeladern werden miteinander verbunden, geschweißt und mit Papierröllchen gegeneinander isoliert.	02:22	02:30
150580	155260	Jede fertige Verbindung wird geprüft und zugleich in Betrieb genommen.	02:30	02:35
161960	165800	Wer macht Rüstung und Wirtschaft, können ihre Nachrichtendienste wieder aufnehmen.	02:41	02:45
174980	184220	In dem Bestreben, unseren Amputierten eine möglichst völlige Bewegungsfähigkeit wiederzugeben werden in einer Werkstatt Hände neuerdings aus Hartfilz angefertigt.	02:54	03:04
184220	197460	In dieser Spezialwerkstätte werden neuartige Prothesen für Beinamputierte hergestellt.	03:04	03:17
207170	211310	Ihre Beweglichkeit passt sich den natürlichen Bedürfnissen in nahezu vollkommener Weise an.	03:27	03:31
211830	214870	Wie sich die Kunstglieder auswirken, das zeigen diese Bilder.	03:31	03:34
245940	250560	Selbst Berufe, die eine große Bewegungsfähigkeit erfordern, können wieder ausgeübt werden.	04:05	04:10
262020	264300	Hitlerjugend bei der Reiterscheinprüfung.	04:22	04:24
264300	282010	Den Lockerungsübungen vor und auf dem Pferde folgt das Reiten in der Bahn.	04:24	04:42
298640	299880	Und jetzt über die Hürden.	04:58	04:59
307440	309860	Der Reiterschein ist das Ergebnis der Prüfung.	05:07	05:09
316160	319100	Der Führer ließ dem greisen Generalfeldmarschall von Mackensen	05:16	05:19
319100	322000	anlässlich der Vollendung seines 95. Lebensjahres	05:19	05:22
322000	324060	durch den Chef des Oberkommandos der Wehrmacht	05:22	05:24
324060	327100	seine und des deutschen Volkes herzlichste Glückwünsche übermitteln.	05:24	05:27
327100	336470	Als besondere Ehrung hat der Führer dem Kavalerie-Regiment 5 dessen Chef der Feldmarschall ist, das Ärmelband Feldmarschall von Mackensen verliehen.	05:27	05:36
337030	339510	Generalfeldmarschall Keitel überreicht ein Handschreiben des Führers	05:37	05:39
339510	341890	und die Urkunde über die Stiftung des Ärmelbandes.	05:39	05:41
360540	363320	Der Führer empfing in diesen Tagen den zu einem Besuch in Deutschland	06:00	06:03
363320	365520	weilenden ungarischen Staatsführer Salaschi.	06:03	06:05
366080	369700	In der über alle Fragen der politischen, militärischen und wirtschaftlichen Zusammenarbeits	06:06	06:09
369700	371700	Deutschland mit Ungarn geführten Unterhaltung	06:09	06:11
371700	377980	kam die feste Entschlossenheit des deutschen und ungarischen Volkes zum Ausdruck mit allen Mitteln den Verteidigungskampf fortzuführen	06:11	06:17
377980	380860	und die für den Sieg erforderlichen Voraussetzungen zu schaffen.	06:17	06:20
381460	401680	Einheiten der in Budapest stationierten Donauflottille der Kriegsmarine	06:21	06:41
401680	405140	laufen bei starkem Nebel zur Abwehr von Schlachtfliegerangriffen aus.	06:41	06:45
408290	411990	Konzentrisches Feuer von Flakfähren schlägt den angreifenden Maschinen entgegen	06:48	06:51
411990	414490	und verhindert die Zielgenauigkeit der Bombenwürfe.	06:51	06:54
440240	444560	Der mit acht Armeen und vielen Panzerformationen geführte Großangriff der Bolschewisten	07:20	07:24
444560	448720	auf unsere Kurlandfront und die ebenso schweren Angriffe gegen Ostpreußen	07:24	07:28
448720	452300	sind unter ungeheuren bolschewistischen Opfern zusammengebrochen.	07:28	07:32
