start	end	text	start_mm:ss	end_mm:ss
12850	19110	Die Aussichten für die Gemüseversorgung im kommenden Winter sind wesentlich besser als in den Vorjahren.	00:12	00:19
19570	38500	Vom Feld geht es direkt zur Eisenbahnstation, wo der Kohl verladen wird.	00:19	00:38
42740	46040	Die Kartoffelernte steht in allen Gauen des Reiches kurz vor dem Abschluss.	00:42	00:46
46600	50800	Mit Hilfe von Spezialmaschinen werden die Kartoffeln ausgerodet und dann eingesammelt.	00:46	00:50
80470	81990	Hier werden sie eingemietet.	01:20	01:21
82610	86430	Die Kartoffelernte wird in diesem Jahre etwa 60 Millionen Tonnen betragen.	01:22	01:26
86430	90170	Das sind 5 Millionen Tonnen mehr als im letzten Friedensjahr.	01:26	01:30
95150	99230	In einem Steinbruch im Bayerischen Wald wird Granit für den Autobahnbau gewonnen.	01:35	01:39
108270	116870	An Ort und Stelle werden einzelne Blöcke, die bis zu 60 Kubikmeter groß sind, zerteilt, roh behauen und dann zu den Baustellen abtransportiert.	01:48	01:56
117390	138780	Hier der Weg zum Talübergang Kasern in der Nähe von Salzburg.	01:57	02:18
143690	148790	Diese 24 Meter hohen Brückenpfeiler sollen eine 188 Meter lange Brücke tragen.	02:23	02:28
148790	163920	Zur besonderen Versorgung und Betreuung der Arbeiter an den Autobahnen und anderen großen Bauvorhaben schuf die Deutsche Arbeitsfond vorbildliche Gemeinschaftslager.	02:28	02:43
164440	166400	Oberstes Gesetz ist größte Sauberkeit.	02:44	02:46
166900	170560	Die großen hellen Wasch- und Duschräume entsprechen allen hygienischen Anforderungen.	02:46	02:50
171100	173240	Die Lagerfriseure haben alle Hände voll zu tun.	02:51	02:53
173240	178560	Im Tagesraum gibt es Verstreuungsmöglichkeiten für jeden Geschmack.	02:53	02:58
180080	182740	Neueste Tageszeitungen und Wochenschriften hängen aus.	03:00	03:02
183280	185900	Eine Bibliothek wird von den Lagerinsassen selbst verwaltet.	03:03	03:05
187700	190200	Post hält die Verbindung mit der Heimat aufrecht.	03:07	03:10
190200	197540	In modernsten Küchenanlagen wird für gesunde, kräftige Kost gesorgt.	03:10	03:17
213420	217820	Besonders beliebt sind die zahlreichen KDF-Veranstaltungen in den Gemeinschaftsräumen.	03:33	03:37
254060	261160	Am Spitzerberg bei Heimburg im Gau Niederdonau wurde durch den Gauleiter Dr. Juri ein neues Segelfliegerlager eröffnet.	04:14	04:21
265870	269050	Die Flugzeuge tragen die Namen gefallener Jagdflieger.	04:25	04:29
291730	295370	Windsack und Windmesser, zwei wichtige Instrumente für den Segelflieger.	04:51	04:55
296970	309460	Das Seil wird ausgezogen und schon schwingt sich der Vogel in die Lüfte.	04:56	05:09
315860	320560	Der Stabschef der SA, Viktor Lutze, unternahm eine Besichtigungsreise durch die Ostgebiete.	05:15	05:20
321000	322840	Hier ein Besuch in der Marienburg.	05:21	05:22
330570	338790	Am Grabe des im Polenfeldzug gefallenen SA-Obergruppenführers Meyer-Quade in der Nähe von Litzmannstadt legte der Stabschef einen Kranz nieder.	05:30	05:38
339470	343410	Obergruppenführer Meyer-Quade war Führer der SA-Gruppe Nordmark.	05:39	05:43
343410	363900	In Posen besichtigte der Stabschef anlässlich des Tages der Freiheit die neu aufgestellte SA-Standarte von Manteufel.	05:43	06:03
373370	381330	Auch in Litzmannstadt wurde der Tag der Freiheit als Erinnerung an die Befreiung vom Polenjoch durch eine machtvolle Kundgebung festlich begangen.	06:13	06:21
381830	401260	Der Burg in Krakau wurde aus Anlass des einjährigen Bestehens des Generalgouvernements eine feierliche Gedenkstunde abgehalten in deren Mittelpunkt eine Rede des Generalgouverneurs Dr. Frank stand.	06:21	06:41
411940	416800	Anschließend fand die Übergabe der Hoheitsfahne für die NSDAP im Generalgouvernement statt.	06:51	06:56
421320	426460	Eine große Parade der Polizei und SS-Verwände auf dem Adolf-Hitler-Platz beschloss die Feierlichkeit.	07:01	07:06
467940	475120	Zur Entlastung der Truppe sind in den besetzten Gebieten Nachrichtenhelden eingesetzt worden die sich außerordentlich bewährt haben.	07:47	07:55
475640	478520	Hier ein Blick in eine große Paris-Fernsprechvermittlung.	07:55	07:58
478520	485550	Eine Augenkriege bitte, die Leitung ist selbst.	07:58	08:05
495860	503380	Pausenlos läuft auch die Arbeit in den Fernschreibstellen wo eine dauernde Verbindung zwischen Front und Heimat aufrechterhalten wird.	08:15	08:23
506160	513160	Der Fernschreibstreifen wird geklebt.	08:26	08:33
518360	523040	Mit der Einnahme von Paris fiel unseren Truppen auch die Bekleidungskammer der französischen Armee	08:38	08:43
523040	525280	als wertvolle Beute in die Hände.	08:43	08:45
525780	529760	Hier lagern in riesigen Mengen Uniformstücke und wärmende Unterkleidung.	08:45	08:49
556700	563480	Französische Hilfskräfte besorgen unter deutscher Leitung das Sortieren und den Abtransport der verschiedenen Kleidungsstücke.	09:16	09:23
588560	593720	Im besetzten Gebiet werden die erbeuteten schweren und schwersten Panzerkampfwagen gesammelt.	09:48	09:53
594320	599200	Ein Teil von ihnen kommt nach Deutschland und wird hier einer nützlichen Verwendung zugeführt.	09:54	09:59
599200	635590	Bilder von einer Übung unserer Nachrichtentruppen im besetzten Gebiet.	09:59	10:35
635990	638750	Infanterie geht über einen Fluss zum Angriff vor.	10:35	10:38
639190	679480	Der Infanteriespitze folgt der Feldfernkabeltrupp.	10:39	11:19
679900	697640	Liegt unter angenommenem schweren Beschuss.	11:19	11:37
711040	713560	Fernsprechverbindung zu den hinteren Linien ist unterbrochen.	11:51	11:53
713960	715320	Meldung an die Störungsstelle.	11:53	11:55
726980	732400	Der Störungsstrupp setzt sich in Marsch und zieht von angenommener Feindwirkung dauernd bedroht neue Kabel.	12:06	12:12
732400	767780	Die niedichte Stelle ist gefunden.	12:12	12:47
768300	814640	Die neu gezogenen Kabellängen werden miteinander verbunden.	12:48	13:34
815180	817520	Die Nachrichtenverbindung ist wiederhergestellt.	13:35	13:37
827410	838390	Im Verlauf seiner Gastspielreise durch Italien gab Herms Niel in Rom mit dem Reichsmusikzug des Reichsarbeitsdienstes ein großes Konzert vor verwundeten italienischen Soldaten.	13:47	13:58
875440	882740	Nach der Eroberung von Solum und Sidi El Barani gehen die italienischen Truppen sofort an den Ausbau von festen Straßen durch die Wüste.	14:35	14:42
882740	892700	Gute Straßen sind unerlässliche Voraussetzungen für die glatte Heranführung des Nachschubes und damit von ausschlaggebender Bedeutung für den Erfolg einer modernen Armee.	14:42	14:52
926760	953890	Japanische Bombengeschwader starten zum Angriff auf die Burma Straße.	15:26	15:53
954590	964010	Sie wurde bekanntlich entgegen den vertraglichen Abwachungen von den Engländern wieder geöffnet da sie auf diesem Wege der Chiang Kai-Shek-Regierung Waffen und Munition zuführen wollten.	15:54	16:04
964010	970470	Japan beantwortete diese Herausforderung sofort mit einer Großaktion seiner Bombengeschwader.	16:04	16:10
971050	1022880	Die japanischen Maschinen im feindlichen Flakfeuer.	16:11	17:02
1023400	1025520	Trotzdem finden die Bomben ihr Ziel.	17:03	17:05
1026160	1030320	Die englischen Kriegsausweitungspläne scheitern auch im fernen Osten.	17:06	17:10
1040710	1044510	Siegreiche deutsche Unterseeboote kehren zu ihren Stützpunkten zurück.	17:20	17:24
1045010	1046110	Kapitänleutnant Schäppke.	17:25	17:26
1046110	1051110	Er versenkte mit seinem Boot auf seiner letzten Feinfahrt über 40.000 Bruttoregistertonnen.	17:26	17:31
1054180	1060900	Und hier das Boot von Kapitänleutnant Prien, der als erster Unterseebootkommandant die 200.000 Tonnen Grenze überschritt	17:34	17:40
1060900	1064540	und vom Führer mit dem Eichenlaub zum Ritterkreuz ausgezeichnet wurde.	17:40	17:44
1071610	1074210	Das Boot von Kapitänleutnant Kretschmer macht fest.	17:51	17:54
1074730	1079970	Er konnte, wie der Wehrmachtsbericht meldete, ebenfalls mehr als 200.000 Tonnen Schiffsraum versenken.	17:54	17:59
1080370	1083250	Der Führer verlieh auch ihm das Eichenlaub zum Ritterkreuz.	18:00	18:03
1083250	1092500	Und schon laufen wieder neue Boote aus, den Engländer vernichten zu treffen, wo er sich auch zeigt.	18:03	18:12
1097940	1102760	Reichsmarschall Hermann Göring bei seinen siegreichen Jagdgeschwadern an der Kanalfront.	18:17	18:22
1109520	1119960	Major Wick, einer unserer erfolgreichsten Jagdflieger, meldet dem Reichsmarschall das Richthofengeschwader das getreu seiner Tradition zu den erprobtesten Verbänden im Kampf gegen England zählt.	18:29	18:39
1142980	1146560	Und hier Besichtigung des Zerstörergeschwaders Horst Wessel.	19:02	19:06
1146560	1171650	Hauptmann Boelke, der bekannte Weltkriegsflieger und Begründer der modernen Luftkampftaktik der vor 24 Jahren nach 40 Luftsiegen tödlich abstürzte.	19:06	19:31
1171650	1184340	Anlässlich des 24. Todestages geleiten Mitglieder des Boelke-Geschwaders seine Mutter zur Grabstätte in Dessau wo das Geschwader einen Kranz niederlegte.	19:31	19:44
1209590	1213850	Auf einem Feldflughafen in Frankreich werden einem Gruppenkommandeur des Boelke-Geschwaders	20:09	20:13
1213850	1218710	Besatzungen und Maschinen einsatzbereit zum Flug gegen England gemeldet.	20:13	20:18
1219130	1261170	Die letzten Bomben werden eingeengt.	20:19	21:01
1268080	1270720	Eine Kette H111 beim Start.	21:08	21:10
1330900	1332880	Immer wieder geht es gegen England.	22:10	22:12
1346850	1348930	Die Bombenklappen werden geöffnet.	22:26	22:28
1349690	1354650	Die englischen Kriegsverbrecher erhalten durch die systematischen deutschen Vergeltungsangriffe	22:29	22:34
1354650	1359450	immer schwerere Schläge bis zu ihrer endgültigen Vernichtung.	22:34	22:39
1359450	1389430	Untertitelung des ZDF für funk, 2017	22:39	23:09
