start	end	text	start_mm:ss	end_mm:ss
40940	45920	Vor zehn Jahren starb Professor Paul Ludwig Trost, der Wegbereiter der neuen deutschen Baukunst.	00:40	00:45
46600	50020	Der Baumeister des Führers schuf das Haus der deutschen Kunst in München.	00:46	00:50
50740	54440	Von diesem Bauwerk nahm die Wiedergeburt der deutschen Baukunst ihren Ausgang.	00:50	00:54
58840	63600	Mit der Gestaltung des königlichen Platzes in München gelang dem Schöpfer des neuen deutschen Baustils	00:58	01:03
63600	68340	in überzeugender Weise die architektonische Darstellung der Macht des neuen Reiches.	01:03	01:08
68340	95560	Soldaten und Knappen, Kameraden, Ritterkreuzträger Hauptbahn Rümpler und eine Gruppe von Urlaubern besuchen unsere Bergarbeiter im Ruhrgebiet.	01:08	01:35
102640	104260	Gemeinsam fahren sie ein.	01:42	01:44
110710	116190	Im Schacht erhalten die Soldaten einen Begriff von der schweren und aufofferungsvollen Arbeit des Bergmannes.	01:50	01:56
130320	135180	Die deutsche Handelsschifffahrt vollbringt im Kriege große Leistungen unter schwierigsten Verhältnissen.	02:10	02:15
135180	143540	Diese Seeleute haben hohen Anteil an dem Transport kriegswichtiger Güter, bei dem der Seemann oft genug sein Leben einsetzen muss.	02:15	02:23
144620	147240	Schnell wird in den Häfen das Laden und Löschen besorgt.	02:24	02:27
180030	185670	Auf einer Tagung der Seeschifffahrt dank Großadmiral Dönitz, dem deutschen Seemann, für seine Kriegsleistungen.	03:00	03:05
186630	192030	Der Großadmiral spricht über die kameradschaftliche Verbundenheit zwischen Kriegsmarine und Handelsschifffahrt.	03:06	03:12
192030	196830	Er bezeichnet den Schutz des deutschen Handels als die vornehmste Aufgabe der Kriegsmarine.	03:12	03:16
197210	203060	Der Reichskommissar für die Seeschifffahrt, Gauleiter Kaufmann.	03:17	03:23
208030	209150	Reichsjugendführer Achsmann.	03:28	03:29
209970	210690	Gauleiter Bohle.	03:29	03:30
214470	221590	Großadmiral Dönitz brachte die Entschlossenheit unserer Kriegs- und Handelsmarine zum Ausdruck alle Kräfte zur Erringung des Endsieges einzusetzen.	03:34	03:41
226520	231920	In die Unterkunft der NSKK-Staffel des Wehrmacht-Befehlshabers in den Niederlanden rücken junge Holländer ein.	03:46	03:51
231920	235580	Es sind Freiwillige für den Dienst in den deutschen Transporteinheiten.	03:51	03:55
245160	246600	Bei der ärztlichen Untersuchung.	04:05	04:06
261160	262600	Auf der Marsch zum Bahnhof.	04:21	04:22
262600	277340	Abfahrt zum ersten Einsatz im Osten.	04:22	04:37
283280	286560	Generalfeldmarschall Rommel war eine Lagebesprechung im Westen.	04:43	04:46
299080	303520	Die deutsche Wehrmacht ist an dieser Küste auf einen Landungsversuch des Feindes vorbereitet.	04:59	05:03
304000	306040	Gleich wo oder wann er kommen mag.	05:04	05:06
307000	310360	Generalfeldmarschall Rommel besichtigt einen Stützpunkt nach dem anderen.	05:07	05:10
313160	314420	General der Artillerie Jodel.	05:13	05:14
314420	320360	Überfahrt auf einem Vorpostenboot.	05:14	05:20
321500	339210	Ankunft auf einem Fliegerhorst.	05:21	05:39
345530	348910	Neben dem Generalfeldmarschall Eichenlaubträger Oberstreutnant Friller.	05:45	05:48
354440	357180	Die Männer des Pik-Ass-Geschwaders sind angetreten.	05:54	05:57
357180	364790	Bei einer Panzereinheit.	05:57	06:04
364790	372320	Die Besatzungen vor ihren Fahrzeugen.	06:04	06:12
372320	386760	Ein Schlag aus der Feldküche.	06:12	06:26
394920	396400	Vorbeimarsch einer Einheit.	06:34	06:36
412850	414290	Zurück von der Nachtjagd.	06:52	06:54
417210	420750	Ritterkreuzträger Oberleutnant Köster ist am frühen Morgen gelandet.	06:57	07:00
421370	425510	Mit seinen Männern meldet der erfolgreiche Nachtjäger das Ergebnis des Einsatzes.	07:01	07:05
425510	434120	Während die Maschinen wieder startklar gemacht werden, begibt sich der Nachtjäger zur wohlverdienten Ruhe.	07:05	07:14
437730	440550	Um 11 Uhr vormittags ist für ihn schon die Nacht zu Ende.	07:17	07:20
444490	448450	Die ärztliche Betreuung ist bei den Nachtjägern besonders wichtig unter der Höhensonne.	07:24	07:28
454520	455800	Lockerung des Körpers.	07:34	07:35
471680	473580	Der Hauptfeldwebel verteilt die Post.	07:51	07:53
473580	498240	Nach einem Spaziergang mit dem Staffelhund schmeckt das Mittagessen umso besser.	07:53	08:18
501430	502530	Eine Partie Billiard.	08:21	08:22
508720	509960	Ein namenloser Künstler.	08:28	08:29
515310	517670	Am frühen Nachmittag beginnt schon wieder der Dienst.	08:35	08:37
518030	519030	Taktischer Unterricht.	08:38	08:39
525560	531460	Unser erfolgreichster Nachtjäger, Eichenlaugträger Major Prinz Duzain Wittgenstein, besichtigt sein Geschwader.	08:45	08:51
531460	538200	Dieser tapfere Nachtjäger starb in der Nacht vom 21. zum 22. Januar den Heldentor.	08:51	08:58
549240	551440	Mit der ersten Dämmerung beginnt die Bereitschaft.	09:09	09:11
