start	end	text	start_mm:ss	end_mm:ss
36980	47580	Das ist der Schauplatz des verbrecherischen Anschlages, den ein kleiner Kreis gewissenloser Offiziere am 20. Juli auf den Führer und auf den Stab der Wehrmachtführung verübte.	00:36	00:47
49240	52160	Ein gerechtes Schicksal hat das Verbrechen missglücken lassen.	00:49	00:52
52580	74610	Wenige Stunden nach dem Attentat empfängt der Führer den Duce zu einer im Geiste größter Herzlichkeit durchgeführten Aussprache.	00:52	01:14
74610	96140	Marshal Graziani, der Führer im Gespräch mit Reisführer SS, Reichsminister Himmler, Befehlshaber des Heimatheeres.	01:14	01:36
127160	135520	Tagung der deutschen Rüstung, die es in der schwersten Phase des Krieges vollbracht hat, eine Anzahl neuer, stärkster Waffen für unsere kämpfenden Truppen zu entwickeln.	02:07	02:15
136100	141340	Reichsminister Speer verleiht das Ritterkreuz des Kriegsverdienstkreuzes mit Schwertern dem Generaldirektor Dr. Kessler.	02:16	02:21
142300	149090	Reichslastverteiler Dr. Fischer, Direktor Langenohl und Dr. Lüchen.	02:22	02:29
149090	166350	Den Höhepunkt der Tagung bildete eine Rede des Führers, der in allen Fragen der Rüstung entscheidenden Anteil hat.	02:29	02:46
167690	174330	Anschließend besuchte Reichsminister Speer ein neu errichtetes Rüstungswerk und setzt hier eine Fertigungsanlage in Gang.	02:47	02:54
174810	199910	Waffen in der Erprobung. Der Panther beim Vergleichsfahren mit einem amerikanischen General Lee.	02:54	03:19
203870	220020	In der Mitte der amerikanische Panzer. Über ein steiles Betonhindernis.	03:23	03:40
220020	235380	Der amerikanische Panzer bezwingt es nicht und bestätigt erneut die in der letzten Zeit immer wieder gemachten Aussagen unserer Gegner, dass unsere Panzer und Waffen dem ihren überlegen sind.	03:40	03:55
237860	240120	Das Panzernahbekämpfungsmittel, die Panzerfaust.	03:57	04:00
244630	246650	Eine dicke Stahlplatte wird glatt durchschlagen.	04:04	04:06
247450	249810	Nicht minder ist die Durchschlagskraft des Panzerschreck.	04:07	04:09
257260	259560	Auch diese überstarke Platte glatt durchschlagen.	04:17	04:19
259560	282000	Von der Ostfront. Im Osten setzt unsere Führung dem Massendruck der Sowjets weiterhin jene elastische Taktik entgegen die trotz der Aufgabe von Abschnitten und Orten dem Gegner die Erreichung seines erstrebten Endzieles, den Durchbruch in der Tiefe des Raumes, verwehrt.	04:19	04:42
282400	290820	In den neuen Abwehrlinien hat sich der deutsche Soldat in seiner nie erlahmenden Kampfkraft und im Ertragen schwerster Strapazen in erneuter Treue zum Führer bewährt.	04:42	04:50
290820	297950	Sturmartillerie auf selbstfahler Fette ist eingesetzt.	04:50	04:57
304590	306410	Schwere Artillerie bezieht neue Stellungen.	05:04	05:06
317400	323720	Das schnelle Nachdringen mit größeren Truppenmassen wird den Sowjets durch die nachhaltigen Zerstörungen der Bahnanlagen außerordentlich erschwert.	05:17	05:23
333950	336950	Deutsche Nachhuten verlassen nach schwerem Kampf eine Ortschaft.	05:33	05:36
350130	355070	Immer wieder schließen sich hunderte von Flüchtlingen aus Furcht vor dem bolschewistischen Terror unseren Truppen an.	05:50	05:55
368840	372840	Frische Panzerreserven und Sturmgeschütze rollen zu einem Entlastungsstoß nach vorn.	06:08	06:12
372840	393150	Und deutsche Nachhuten im Kampf mit den feindlichen Panzer- und Infanteriespitzen.	06:12	06:33
393550	429160	Immer wieder müssen die Sowjets ihre Vorstöße mit hohen Verlusten an Menschen bezahlen.	06:33	07:09
429660	447460	Enger Waffenkameradschaft kämpfen vor allem unsere Schlachtflieger mit den Erdruppen zusammen.	07:09	07:27
453260	457040	Ein Schlachtfliegerverband startet zum Angriff auf Anmarschstraßen der Sowjets.	07:33	07:37
472180	474480	Geschlossen stürzen die Staffeln auf ihre Ziele.	07:52	07:54
475160	477700	Eine der wichtigen Nachschubstraßen liegt unter ihnen.	07:55	07:57
478200	506880	Die zweite Staffel stürzt auf ihr Ziel.	07:58	08:26
512550	514510	Treffer der sowjetischen Flak in der Tragfläche.	08:32	08:34
515410	532050	In den Bordwaffen wird der Nachschub des Feindes bekämpft und schwere Breschen geschlagen.	08:35	08:52
548020	549240	An der Invasionsfront.	09:08	09:09
554930	558070	Schwere Granaten werden für den Transport nach vorn verladen.	09:14	09:18
558710	569030	Die erbitterten Kämpfe an den Brennpunkten dieser Front bestätigen immer wieder dass auch der pausenlose Eintats der angloamerikanischen Luftwaffe unseren Frontnachschub wohl erschweren, nicht aber unterbinden kann.	09:18	09:29
569690	576170	Unter der ständigen Gefahr von Bombern und Tieffliegern angegriffen zu werden vollbringen die deutschen Nachschubfahrer hervorragende Leistungen.	09:29	09:36
576170	600520	Der Feindverband ist durch den Luftspäher gemeldet.	09:36	10:00
