start	end	text	start_mm:ss	end_mm:ss
10260	15720	Der Massenansturm dreier Weltreiche konnte diese Soldaten nicht in die Knie zwingen.	00:10	00:15
16820	24460	Eine solchen Heldentums würdige Heimat ließ auch unter härtestem Bombenterror nicht nach, ihren Soldaten die besten Waffen zu schaffen.	00:16	00:24
27890	33590	Aus einem vom Feind erhofften deutschen Zusammenbruch wuchsen hunderte neuer Volksgrenadierdivisionen.	00:27	00:33
35750	37690	Der Volkssturm griff zu den Waffen.	00:35	00:37
37690	50270	Der Feind weiß heute, dass eine solche unerwartete und mächtige Kraft nur aus einem Volke kommen kann, das kein Opfer scheut.	00:37	00:50
51370	54730	Grenadiere und Volkssturmmänner brauchen Bekleidung und Ausrüstung.	00:51	00:54
55270	57270	Das Volksopfer wird sie ihnen geben.	00:55	00:57
61400	66520	Was Schränke und Schubladen an nicht unbedingt nötigen Bergen bringt es in die Sammelstellen.	01:01	01:06
70200	75200	Es ist für unsere Soldaten und Volkssturmmänner und damit für euch.	01:10	01:15
75200	102630	Die Magazine sollen sich füllen. Durch euch.	01:15	01:42
113180	117040	Eure Kämpfer sollen beste Waffen und Ausrüstung tragen.	01:53	01:57
117720	118520	Durch euch.	01:57	01:58
135020	136900	Für den Kampf um Deutschland.	02:15	02:16
137680	141000	Und damit für eure und eurer Kinder Zukunft.	02:17	02:21
141520	189840	Beeiligung junger Volksgrenadiere und feierliche Waffenübergabe aus der Hand von Rüstungsarbeitern.	02:21	03:09
189840	198190	Diese Waffen werden ihnen heute zu treuen Händen übergeben.	03:09	03:18
198850	204230	Die Heimat schafft sie ihnen in schwerer Arbeit, oft unter grundnahen Bedingungen.	03:18	03:24
205230	207590	So gehen sie nur mit Freude und Eifer an ihren Dienst.	03:25	03:27
208450	215370	Immer ihre Pflichten vor Augen, damit sie dann Kampfer um die Erhaltung des Reiches die besten Grenadierer des Führers sind.	03:28	03:35
215370	229250	Ich schwöre bei Gott diesen heiligen Eid, dass ich dem Führer des großdeutschen Reiches und Volkes Adolf Winter, dem Obersten Befehlshaber der Wehrer,	03:35	03:49
229710	239030	unbedingt in Gehorsam leistet und als kraftvoller Soldat bereit sein will jederzeit für diesen Eid mein Leben einzusetzen.	03:49	03:59
239030	264140	Die dritte mit 25 Infanteriedivisionen und 15 Panzerverbänden geführte feindliche Großoffensive gegen die Festung Kurland	03:59	04:24
264140	271560	ist unter ungeheuren Blutopfern und dem Verlust von einem halben tausend Panzer für die Bolschewisten blutig zusammengebrochen.	04:24	04:31
272260	275660	Wo der Angreifer sich weint, wird er von schweren Waffen zusammengeschossen.	04:32	04:35
292340	298440	Zur Bereinigung eines Einbruchs sind mit Unterstützung von Panzern und Sturmgeschützen Grenadiere zum Gegenstoß angetreten.	04:52	04:58
