start	end	text	start_mm:ss	end_mm:ss
21650	25990	Schwester wurde der Ehrename der Frauen, die aus innerer Berufung Kranke pflegen.	00:21	00:25
26730	37890	Wenn sich die NSV-Vorschülerin für den Schwesternberuf entschieden hat, wird sie bis zum Beginn ihrer fachlichen Ausbildung in Säuglingsstationen und in den Küchen von Krankenhäusern in die praktische Arbeit eingeführt.	00:26	00:37
38670	42350	Als Schwesternschülerin erhält sie die Ausbildung in den Krankenpflegeschulen.	00:38	00:42
46000	48480	Zum theoretischen Unterricht gehört Anatomie.	00:46	00:48
48480	56770	Die Kenntnis der neuesten Untersuchungs- und Behandlungsmethoden ist Voraussetzung für die gut ausgebildete Schwester.	00:48	00:56
68630	71790	Im Vordergrund steht die praktische Arbeit auf den Stationen.	01:08	01:11
72430	75190	Ärzte und erfahrene Schwestern helfen den Lernenden.	01:12	01:15
95060	98700	Unentbehrliche Helferinnen des Arztes sind die Operationsschwestern.	01:35	01:38
99280	101380	Sie haben die verantwortungsvollste Aufgabe.	01:39	01:41
103730	110090	Weltanschaulicher Unterricht gibt der nationalsozialistischen Schwester die charakterliche Festigkeit für ihre spätere Arbeit.	01:43	01:50
110090	115930	Ausgleichsgymnastik gibt die nötige Entspannung, für die auch eine ausreichende Freizeit sorgt.	01:50	01:55
117850	122930	Nach bestandenem Examen tragen die jungen Schwestern voll Stolz, Brosche und Haubenstreifen.	01:57	02:02
124070	128570	Der praktische Einsatz in den Krankenhäusern stellt die Schwestern vor selbstständige Aufgaben.	02:04	02:08
128570	133010	Den Besten steht dann der Weg zur Oberschwester oder Oberin offen.	02:08	02:13
133010	145230	Zur besonderen Aufgabe gehört die Krankenpflege in den Revierstuben der nationalpolitischen Erziehungsanstalten der Adolf-Hitler-Schulen, der Organisation TOT, sowie die schwesterliche Betreuung der Kinderlandverschickung.	02:13	02:25
147260	152020	Die Pflege der verwundeten Soldaten ist erste und schönste Aufgabe der Schwester im Kriege.	02:27	02:32
152020	156940	In der Gemeindepflege arbeiten tausende von Kranken- und Säuglingsschwestern.	02:32	02:36
157540	160420	In allen Gauen des Großdeutschen Reiches sind sie zu finden.	02:37	02:40
161300	165680	Lebensbejahend und tatkräftig fassen sie überall zu, wo Hilfe Not tut.	02:41	02:45
166280	168420	Groß und vielseitig sind ihre Aufgaben.	02:46	02:48
169020	171620	Ihre Arbeit ist Dienst am deutschen Volk.	02:49	02:51
213740	216400	Frühling im Zoo einer deutschen Großstadt.	03:33	03:36
275850	279790	In einer großen Briefabgangsstelle vor der Einführung der Postleitzahl.	04:35	04:39
279790	285170	Früher musste viel Zeit aufgewendet werden, um zu ermitteln, wohin die Sendung gehen sollte.	04:39	04:45
291280	295840	Wo heute die Postleitzahl eingesetzt wird, stand damals oft ein Fragezeichen.	04:51	04:55
296840	299760	Mit der Leitzahl ist die Verteilung erheblich vereinfacht worden.	04:56	04:59
300460	302940	Das Sortieren der Briefe geht viel schneller als früher.	05:00	05:02
303780	307540	Zahlreiche Fachkräfte sind dadurch für andere Aufgaben frei geworden.	05:03	05:07
307900	318040	Für 10 Pfennig gibt die Deutsche Reichspost in diesen Tagen das neue Verzeichnis mit den Postleitzahlen heraus.	05:07	05:18
318040	333030	Streiks und Aussperrungen in Amerika und England kennzeichnen immer wieder die wirklichen sozialen Verhältnisse bei unseren Gegnern.	05:18	05:33
333690	335690	So sieht es in den Plutokratien aus.	05:33	05:35
353260	360240	Einem pralerischen Geschwätz von sozialen Errungenschaften und häuflerischen Feindparolen für die Zukunft stehen diese Tatsachen gegenüber.	05:53	06:00
360240	370760	Trotz höchster Anspannungen vermag es Deutschland auch im 5. Kriegsjahr, seinen Schaffenden die sozialen Einrichtungen nicht nur zu erhalten, sondern weiter auszubauen.	06:00	06:10
371620	374700	Ein Bergarbeitererholungsheim in einem deutschen Mittelgebirge.	06:11	06:14
375720	380700	Hier verbringen die Knappen ihre Urlaubstage, um neue Kraft für ihr schweres Schaffen zu schöpfen.	06:15	06:20
380700	423490	In ganz Deutschland ruft zur Zeit die SA aller deutschen Männer zur Teilnahme an dem SA-Wehrschießen auf.	06:20	07:03
424490	426130	Stabschef der SA, Scheppmann.	07:04	07:06
465980	472820	Angehörige aller Berufe, jung und alt, beteiligen sich an diesen Schießübungen und bekunden damit ihren Wehrwillen.	07:45	07:52
502770	505910	Eine deutsche Industriestadt empfängt einen großen Soldaten.	08:22	08:25
505910	512610	Die schaffende Bevölkerung begrüßt Generalmajor Graf von Strachwitz, Träger des Eichenlaubs mit Schwertern und Brillanten.	08:25	08:32
520380	528360	Das Modell eines Werkgeschützes, das von den Angehörigen unseres Werkes hergestellt wurde, überreichen wir Ihnen zur Änderung am Besuch in unserem Werk.	08:40	08:48
528740	529700	Bitteschön, Herr General.	08:48	08:49
530860	531780	Ich bedanke mich.	08:50	08:51
532700	533740	Ich bedanke mich.	08:52	08:53
533740	550500	Es freut mich ganz besonders, dass ich Ihnen hier allen die Grüße und den Dank der Front sagen darf den Dank von unseren tapferen Soldaten, die hier draußen kämpfen, mit euren Geschützen.	08:53	09:10
551760	555780	Wir draußen an der Front haben die Aufgaben, die Heimat zu schützen.	09:11	09:15
555780	565200	Und ihr liefert uns die vorzüglichen Waffen, mit denen wir heute den Feind unbedingt schlagen werden.	09:15	09:25
565940	572460	Wir Soldaten sind davon fest überzeugt und wir versprechen euch, dass wir eure Heimat schützen werden	09:25	09:32
572460	576720	und alles dran setzen werden und kämpfen werden bis zum letzten Blutstropfen.	09:32	09:36
578620	586840	Die europabewusste französische Jugend erklärt sich in einer Großkundgebung zum Kampf gegen den jüdisch-plotokratisch-bolschewistischen Weltfeind bereit.	09:38	09:46
