start	end	text	start_mm:ss	end_mm:ss
46670	56270	Im Laufe des Krieges erhielt der heutige Reichsminister für Bewaffnung und Munition, Albert Speer, den Auftrag, sich ganz der Betreuung und Durchführung kriegswichtiger Rüstungsbauten zu widmen.	00:46	00:56
57010	65170	Unter der persönlichen Initiative des Reichsministers entstanden bis heute nicht weniger als rund 2500 neue Rüstungswerke aller Art.	00:57	01:05
65730	68350	Sie wurden in den verschiedensten Gauen des Reiches errichtet.	01:05	01:08
69070	72230	In einem Teil der mächtigen Werkhallen ist die Arbeit bereits angelaufen.	01:09	01:12
72770	75290	Andere stehen bereit zur Aufnahme der Maschinen.	01:12	01:15
75290	110320	Aufbau von Fressen, Drehbänken und Bohrmaschinen.	01:15	01:50
110780	113880	Auch in diesen Hallen werden neue Waffen für unsere Soldaten entstehen.	01:50	01:53
115040	117220	Montage einer riesigen Kraftanlage.	01:55	01:57
169220	170680	Die Räder laufen an.	02:49	02:50
171300	174340	Nun muss die Heimat die erforderlichen Arbeitskräfte stellen.	02:51	02:54
175160	185200	In seiner Rede zum 30. Januar sagte der Reichsmarschall niemand kann in seiner gewohnten Bequemlichkeit verharren, wenn unsere Kämpfer draußen ihr Leben unerschrocken einsetzen.	02:55	03:05
185200	189280	Auch in der Heimat muss jeder Mann und Frau das Letzte geben.	03:05	03:09
189940	194040	Nur so verdienen sich Front und Heimat voll und ganz den Sieg.	03:09	03:14
201910	204170	In einem Elitewerk unserer Panzerwaffe.	03:21	03:24
204510	206950	Die Arbeit reißt hier Tag und Nacht nicht ab.	03:24	03:26
207310	215800	Ergpause.	03:27	03:35
231110	233270	Die Arbeiter versammeln sich in einer der großen Montagehallen.	03:51	03:53
233270	236030	Reisminister Dr. Goebbels spricht.	03:53	03:56
241580	243000	Links Reisminister Speer.	04:01	04:03
246280	248320	Dr. Goebbels führte unter anderem aus.	04:06	04:08
248640	253100	In Zeiten, die Triumphe über Triumphe bringen, glaubt auch der Schwächling an den Sieg.	04:08	04:13
253460	259620	Wenn aber einmal ein Rückschlag hingenommen werden muss ist es Sache der starken und festen Menschen, auf den Sieg zu vertrauen.	04:13	04:19
260280	267040	In solchen Zeiten besonders büten die breiten Massen unseres Volkes die Arbeiter und die Bauern das Fundament des Staates.	04:20	04:27
267040	272460	Der Krieg ist Notzeit.	04:27	04:32
272780	281720	Und wenn Millionen Menschen an der Front gezwungen sind, ihr Leben täglich einzusetzen und wenn in der Heimat Männer und Frauen ihr Letztes an Arbeitskraft aufwenden müssen,	04:32	04:41
282200	284820	dann darf niemand mehr abseits stehen und zuschauen.	04:42	04:44
288110	290310	Dr. Goebbels beschloss seine Rede mit den Worten.	04:48	04:50
290830	295070	Wir alle zusammen, jeder an seinem Platz, wollen auch weiter unsere Pflicht erfüllen.	04:50	04:55
295670	297830	Diese Überzeugung kann die Front haben.	04:55	04:57
297830	299950	Und das wollen wir dem Führer gelogen.	04:57	04:59
299950	310050	Die Kriegsmoral in der Heimat wird sauber bleiben.	04:59	05:10
310630	314410	Jeder von uns wird redlich, treu und gewissenhaft seine Schuldigkeit tun.	05:10	05:14
314990	319550	Bis der Bolschewismus zerschmettert am Boden liegt und der Sieg unser ist.	05:14	05:19
334570	341770	Großadmiral Dönitz, der vom Führer zum Oberbefehlshaber der Kriegsmarine ernannt wurde verlässt seinen bisherigen Dienstsitz in Frankreich.	05:34	05:41
342250	358280	Im Führerhauptquartier.	05:42	05:58
358280	374900	In Großadmiral Dönitz übernimmt ein Offizier die Führung der Kriegsmarine dessen Name mit dem kühnen Einsatz und den großen Erfolgen unserer U-Boote aufs engste verbunden ist.	05:58	06:14
378610	382690	Großadmiral Räder wurde zum Admiralinspektor der Kriegsmarine ernannt.	06:18	06:22
383110	387110	Der Führer machte ihn damit zu seinem ersten Berater in marinepolitischen Fragen.	06:23	06:27
387110	399460	An der tunesischen Front.	06:27	06:39
402780	407080	Tag für Tag laufen deutsch-italienische Geleitzüge die tunesischen Häfen an.	06:42	06:47
407540	410780	Die Front am Atlasgebirge wird damit immer stärker und fester.	06:47	06:50
411600	413440	Bomben für unsere Kampfflugzeuge.	06:51	06:53
432100	433540	Treibstoff für unsere Panzer.	07:12	07:13
435850	438730	Flak-Artillerie sichert den Hafen gegen feindliche Luftangriffe.	07:15	07:18
439270	442610	Amerikanische Bomber sind unter dem Schutz britischer Jagdflieger eingeflogen.	07:19	07:22
446200	447900	Alarmstart bei unseren Jägern.	07:26	07:27
447900	464900	Flak legt eine Sperre vor militärisch besonders wichtigen Zielen im Hafengebiet.	07:27	07:44
470610	472450	Ein Reihenwurf der amerikanischen Bomber.	07:50	07:52
472610	474030	Ein Teil der Bomben fiel ins Wasser.	07:52	07:54
490980	493340	Kondensstreifen zeigen den Weg der angreifenden Jäger.	08:10	08:13
505660	508560	Dort hinten ist eine Feindmaschine brennend abgestürzt.	08:25	08:28
509340	511220	Hier oben hat sich ihr Schicksal vollzogen.	08:29	08:31
512660	527110	Der britische Jagdflieger ist in großer Höhe mit dem Fallschirm abgesprungen.	08:32	08:47
527550	528530	Er wird gefangen genommen.	08:47	08:48
529810	540040	Der Fallschirm wird geborgen.	08:49	09:00
540540	543120	Das blieb von dem feindlichen Jäger übrig.	09:00	09:03
543120	555400	An der Ostfront.	09:03	09:15
555400	563680	Endlos dehnen sich die schneebedeckten Ebenen.	09:15	09:23
