start	end	text	start_mm:ss	end_mm:ss
32210	44330	Am selben Tage, an dem an traditionsgeweihter Städte einige Volkssturmbataillone zur Vereidigung vor die Blutfahne treten wird an der Feldherrnhalle in München der Gefallenen des 9. November 1923 gedacht.	00:32	00:44
44910	47910	Gauleiter Gießler und Generalfeldmarschall Keitel vor dem Mahnmal.	00:44	00:47
54580	55860	Der Kranz des Führers.	00:54	00:55
71860	77300	Zu dieser Stunde sind in allen deutschen Gauen die Bataillone des Volkssturmes zur Vereidigung angetreten.	01:11	01:17
77300	81920	In Ostpreußen werden die Volkssturmbataillone durch Gauleiter Koch vereidigt.	01:17	01:21
81920	85520	Der Gauleiter spricht vor seinen schon im Kampf bewährten Männern.	01:21	01:25
94390	104730	Sie haben in soldatischer Pflichterfüllung den sowjetischen Eindringlingen einen ersten Begriff von dem heiligen Willen des deutschen Volkes gegeben sein Land bis zum letzten Atemzug zu verteidigen.	01:34	01:44
108650	110210	Der Schwur auf die Fahne.	01:48	01:50
120850	121570	In Danzig.	02:00	02:01
122470	128770	Eichenlaubträger U-Boot Kapitän Hartmann, der ein dortiges Bataillon des Volkssturmes aufstellte, im Gespräch mit Gauleiter Forster.	02:02	02:08
128770	146100	Nach der Vereidigung durch den Gauleiter spricht Stabschef der SA, Scheppmann, zu den Volkssturmmännern.	02:08	02:26
147180	159960	Jenseits veralteter Begriffe, allein im Geiste bester nationalsozialistischer Volksgemeinschaft habe sich mit dem Volkssturm eine beispiellose Wehrorganisation herangebildet, die die beste Volkskraft umschließe.	02:27	02:39
159960	170500	Der Marsch des Volkssturms durch die alte freie Hansestadt Danzig.	02:39	02:50
177170	182390	In Berlin treten auf zehn Plätzen Hunderttausende von Volkssturmmännern zur Vereidigung an.	02:57	03:02
188260	196600	Volkssturmsoldaten Berlins, erhebt zur Vereidigung die rechte Hand und sprecht mir nach.	03:08	03:16
198660	222480	Ich schwöre bei Gott diesen heiligen Eid, dass ich dem Führer des Großdeutschen Reiches vorsam sein werde.	03:18	03:42
222480	231590	Ich gelobe, dass ich für meine Heimat...	03:42	03:51
259060	280140	Männer des Berliner Volkssturms, ihr habt soeben als Volkssturmmänner den Eid auf den Führer auf die Freiheit des Reiches und auf die soziale Zukunft unseres Volkes abgelegt.	04:19	04:40
280140	297720	Um eurem Volke und der ganzen Welt zu beweisen dass Deutschland nicht nur an der Front, sondern auch in der Heimat	04:40	04:57
297720	323220	über Millionen wehrbereiter und wehrentschlossener Männer verfügt die den festen und unerschütterlichen Willen haben niemals vor den Feinden des Reiches die Flagge zu streichen	04:57	05:23
323220	328340	und Feige zu kapitulieren.	05:23	05:28
336210	339630	Ein Vorbeimarsch an Dr. Goebbels beschließt die Kundgebung.	05:36	05:39
348010	354570	Der Fall des Volkssturms ist ein kraftvoller Beweis dafür dass kein Feindterror das deutsche Volk beugen kann	05:48	05:54
354570	361130	und dass die Herzen seiner Menschen über Masse, Material und Hass triumphieren werden.	05:54	06:01
361130	436390	Auch mit riesigem Aufwand an Menschen und Material ist es den Anglo-Amerikanern nicht gelungen die erwarteten Durchbrüche zu erzwingen und die Westfront ins Wanken zu bringen.	06:01	07:16
437550	441010	Der wachsende Feinddruck lässt auch die Kraft und Verbissenheit der Verteidiger wachsen.	07:17	07:21
442250	444170	Von Nässe und Schlamm sind die Gräben durchzogen.	07:22	07:24
450800	452680	In einer Auffangstellung der Vogesenfront.	07:30	07:32
458970	462410	Eine Feindgruppe ist in das Waldstück eingedrungen und wird unter Feuer genommen.	07:38	07:42
462910	512020	Achtpanzer greifen bei einem Fliegerangriff mit ein.	07:42	08:32
512020	519760	Unter Beschuss bereiten Pioniere eine Sprengung vor.	08:32	08:39
542800	545300	Das ist der tapferste Panzernahkämpfer seiner Kompanie.	09:02	09:05
545500	548900	Obergefreiter Maurer erhält von General Feuchtinger das Ritterkreuz.	09:05	09:08
549300	553360	Seine Kameraden, die er eben aus dem vordersten Graben abgelöst, stehen in der Ehrenkompanie.	09:09	09:13
558530	563070	Im Südosten ist durch kräftige deutsche Gegenstöße Luft für Budapest geschaffen worden.	09:18	09:23
580800	584660	Auch hier weiß die ländliche Bevölkerung, was der Bolschewismus bedeutet.	09:40	09:44
585320	604650	Deutsche Panzer und Sturmgeschütze südöstlich von Budapest in Bereitstellung.	09:45	10:04
604650	609670	An ihnen brach der bolschewistische Ansturm bei seinem Frontalangriff auf Ungarens Hauptstadt.	10:04	10:09
616340	619280	Diese Panzerschlacht kostete die Bolschewisten gewaltige Verluste.	10:16	10:19
632890	635330	Brennende, qualmende Wracks des T-34.	10:32	10:35
635870	638490	Zerschlagene Geschütze auf Wegen, Straßen und Feldern.	10:35	10:38
638990	654910	Nach einem Straßenkampf der Panzer.	10:38	10:54
674800	681060	In den Morgenstunden des 6. November setzen deutsche Sturmpioniere zum Angriff auf das Kasernengelände von Goldap an.	11:14	11:21
681060	691980	Panzer und Sturmgeschütze dringen in die Stadt ein.	11:21	11:31
692360	696180	Grenadiere kämpfen sich mit einer Angriffswut ohne Gleichen in das Ziel.	11:32	11:36
720950	722930	Vernichtete sowjetische Kleinkampfwagen.	12:00	12:02
727260	730000	Häuser werden von bolschewistischen Scharfschützen gesäubert.	12:07	12:10
739480	741780	Geraubter Schmuck aus Geschäften und Wohnungen.	12:19	12:21
742240	744660	Man fand ihn in den Taschen vieler toter Sowjets.	12:22	12:24
750860	753080	Goldap ist frei vom Feind.	12:30	12:33
753080	762420	Getragen vom Glauben und von der Kraft ihres Volkes kämpfen deutsche Panzer und Grenadiere um die Freiheit Deutschlands.	12:33	12:42
