start	end	text	start_mm:ss	end_mm:ss
41300	48860	Afrika. Ende Mai stehen die Angriffsvorbereitungen der in der Marmarika aufmarschierten 8. britischen Armee kurz vor dem Abschluss.	00:41	00:48
49600	60180	Der Feind hat sich nach seiner früheren Niederlage in der Zyrenaika im Schutze eines starken Verteidigungssystems das sich im Norden auf die Gazala-Stellung und im Süden auf Berhachheim stützt, wieder gesetzt.	00:49	01:00
60860	65980	Modern ausgebaute Wüstenforst, Feldbefestigungen und Minenfelder schützen die britische Front.	01:00	01:05
65980	72870	Marschall Rommel hat den Entschluss zum überraschenden Angriff auf die 8. britische Armee gefasst.	01:05	01:12
73610	79810	Wie immer befindet er sich unmittelbar bei der kämpfenden Truppe und gibt persönlich die letzten Weisungen vor dem Losschlagen.	01:13	01:19
82910	90950	Am 26. Mai greifen deutsche und italienische Divisionen nach rollenden Angriffen der verbündeten Luftstreitkräfte überraschend die britischen Stellungen an.	01:22	01:30
91910	99270	Im Norden gehen Infanterieverbände gegen die Gazala-Stellung vor, während im Süden vor allem Panzerdivisionen vorstoßen.	01:31	01:39
100270	102690	In erbitterten Kämpfen wird der Feind geworfen.	01:40	01:42
102890	108950	Seine Gegenangriffe aus dem Raum nördlich Berhachheim und aus der Gazala-Stellung heraus scheitern in harten Kämpfen.	01:42	01:48
119700	129760	Schon in den ersten 10 Tagen der Schlacht verlieren die Briten über 10.000 Gefangene, 550 Panzer, 200 Geschütze und mehrere hundert Kraftfahrzeuge.	01:59	02:09
151540	158700	Für die weitere Entwicklung der Schlacht ist der Kampf um den südlichen Eckpfeiler des britischen Verteidigungssystems, die Festung Berhachheim, entscheidend.	02:31	02:38
158700	163160	Verbände von Kampfflugzeugen und Stuka im Anflug auf die starke Wüstenfestung.	02:38	02:43
163940	165480	Ein Luftbild von Berhachheim.	02:43	02:45
169100	174660	Von hier aus bedroht der Feind die rechte Flanke der nördlich davon auf El Adem vorgehenden Panzerverwände.	02:49	02:54
174660	188240	Schon in den ersten Juni-Tagen schließen deutsche und italienische Verbände diese Festung ein und erstürmen sie am 11. Juni, nachdem am Tage vorher eine nördlich der Festung liegende wichtige Höhe in unserer Hand gefallen war.	02:54	03:08
188240	191560	Dieser große Erfolg wird sofort ausgenutzt.	03:08	03:11
191560	204280	Unmittelbar nach dem Fall von Berhachheim brechen schnelle Divisionen nach Norden vor und schlagen die sich verzweifelt wehrenden britischen Kräfte, die vergeblich versuchen, bei Akroma eine neue Abwehrfront aufzubauen.	03:11	03:24
205280	209760	Am 15. Juni wird durch kühnen Vorstoß über Akroma hinaus die Küste erreicht.	03:25	03:29
209760	213880	Damit sind die in der Gazala-Stellung stehenden britischen Kräfte eingeschlossen.	03:29	03:33
214600	219640	Ihre Versuche nach Osten in Richtung Graf Tobruk auszubrechen, werden unter hohen Verlusten für sie abgeschlagen.	03:34	03:39
220780	228280	Nachdem italienische Divisionen im Angriff von Westen her die Gazala-Stellung durchbrochen haben, ist das Schicksal dieser britischen Verbände besiegelt.	03:40	03:48
228960	237860	Über 6000 Gefangene, 224 Panzer und 85 Geschütze fallen neben zahlreichem anderen Kriegsgerät in unsere Hand.	03:48	03:57
237860	246440	Aus dem Raum um El Adem treten Panzerdivisionen und schnelle Verbände am 15. Juni zur Verfolgung nach Osten an.	03:57	04:06
247100	251080	Westlich und südlich Tobruk werden starke britische Kräfte geschlagen und vernichtet.	04:07	04:11
252320	256300	Am 17. Juni ist die 8. britische Armee in zwei Teile zersprengt.	04:12	04:16
256860	263260	Starke Kräfte kämpfen noch im Raum um Tobruk, während andere Verbände auf die libisch-ägyptische Grenze zurückgeworfen werden.	04:16	04:23
263260	268940	Am 18. Juni ist die Festung Tobruk von allen Seiten eingeschlossen.	04:23	04:28
269740	272420	Tobruk ist die stärkste Festung in Nordafrika.	04:29	04:32
273020	283760	Panzergräben, Drahtsperren, Betonbunker, Packstände, Flugplätze, Batteriestellungen, Flankierungsanlagen und umfangreiche Minenfelder	04:33	04:43
283760	290200	schützen den bedeutenden Hafenplatz in einer Breite von 25 und einer Tiefe von 15 Kilometern.	04:43	04:50
296880	301500	Nach rollenden Angriffen durch hunderte deutscher und italienischer Kampf- und Sturzkampfflugzeuge	04:56	05:01
301500	307200	beginnt in den frühen Morgenstunden des 20. Juni der Angriff auf die Festung Tobruk.	05:01	05:07
307200	355170	Um 7.30 Uhr brechen die deutschen Kräfte Schulter an Schulter mit italienischen Verbänden	05:07	05:55
355170	359030	in einer Breite von 5 bis 6 Kilometern in den Festungsgürtel ein.	05:55	05:59
360230	364510	Pioniere öffnen mit gestreckten Ladungen Gassen durch die dichten Drahthindernisse.	06:00	06:04
372060	375180	Wütendes Abwehrfeuer des Feindes konzentriert sich auf die Durchbruchstelle.	06:12	06:15
398510	401770	Marschall Rommel leitet in der vorderen Linie selbst die Kampfhandlungen.	06:38	06:41
401770	413080	Pioniere haben trotz stärksten feindlichen Feuers annähernd 100.000 Minen ausgebaut	06:41	06:53
413080	418400	und einen Übergang über einen Panzergraben geschaffen, über den jetzt auch die schweren Waffen vorgehen.	06:53	06:58
450660	455160	Immer tiefer dringen unsere angreifenden Verbände in das Festungsgelände von Tobruk ein.	07:30	07:35
472900	476020	Noch wehrt sich der Engländer an dieser Stelle zäh und erbittert.	07:52	07:56
476540	478260	Einschläge der feindlichen Artillerie.	07:56	07:58
478260	517000	Ein verzweifelter Ausbruchsversuch britischer Panzer wird durch das zusammengefasste Feuer deutscher Flak-Batterien zerschlagen.	07:58	08:37
517000	538500	Ein Verwundeter wird zurückgebracht.	08:37	08:58
558520	566260	Am Abend des ersten Angriffstages ist der größte Teil der für die Verteidigung der Festung ausschlaggebenden Befestigungsanlagen in unserer Hand.	09:18	09:26
566880	569080	Die ersten Gefangenen kommen aus ihren Feldstellungen.	09:26	09:29
583990	587050	Deutsche und italienische Infanterie dringt immer weiter vor.	09:43	09:47
593650	597290	Überall zerschlagene englische Stellungen und Feldbefestigungen.	09:53	09:57
604150	606050	Zerstörte amerikanische Panzer.	10:04	10:06
623690	627410	Marschall Rommel besichtigt eine der heiß umkämpften unterirdischen Kasematten.	10:23	10:27
627410	631180	Ein vorgelagertes Wüstentor.	10:27	10:31
631180	632180	Www!	10:31	10:32
632180	632760	Www!	10:32	10:32
