start	end	text	start_mm:ss	end_mm:ss
42290	48690	Großitalien beging in diesen Tagen den 20. Jahrestag des Marsches auf Rom.	00:42	00:48
53360	62780	Auch der Fascio von Berlin veranstaltete aus diesem Anlass in seinem Hause eine würdige Feierstunde die die in Berlin ansässigen Faschisten mit ihren Kameraden der Alten Garde vereinte.	00:53	01:02
63860	66660	Das Ehrenmal für die Gefallenen der faschistischen Bewegung.	01:03	01:06
67360	69340	Der italienische Botschafter Dino Alfieri.	01:07	01:09
69700	78860	Der Botschafter stellte in seiner Gedenkrede fest, dass der revolutionäre Geist des Marsches auf Rom	01:09	01:18
78860	85080	auch heute alle Faschisten beherrsche im Kampf um den Sieg, der Seite an Seite mit Deutschland erfochten werde.	01:18	01:25
85760	96820	Die herzliche und treue Freundschaft, die die Führer der beiden großen Nationen vereine werde täglich fester untermauert durch die Kameradschaft zwischen den deutschen und italienischen Soldaten an den Fronten dieses Krieges.	01:25	01:36
97900	120910	Am 28. Oktober 1922 sammelten sich, wie diese Originalaufnahmen zeigen in allen Teilen des Landes die Schwarzhemden und marschierten unter Führung Benito Mussolinis nach Rom.	01:37	02:00
121470	125870	Die faschistische Revolution bewahrte Italien vor der drohenden Gefahr des Bolscherismus.	02:01	02:05
143060	148840	Der König öffnete den Faschisten die Tore Roms und ernannte Benito Mussolini zum Ministerpräsidenten.	02:23	02:28
165670	170970	Unter Mussolinis Parole, glauben, gehorchen, kämpfen, wird ein neues Italien geboren.	02:45	02:50
170970	175250	Ein großes Aufbauwerk beginnt. Das ganze Land ist von Arbeit erfüllt.	02:50	02:55
179240	181580	Hier beginnt der Duce die Neugestaltung Roms.	02:59	03:01
186290	188630	Autostraßen sollen die großen Städte verbinden.	03:06	03:08
199090	200410	Neue Brücken entstehen.	03:19	03:20
206090	207670	Der Wohnungsbau wird gefördert.	03:26	03:27
211900	214260	Neue Erholungsstätten für Arbeiter und Kinder.	03:31	03:34
219940	224940	Die pontinischen Sümpfe, einst brach Land und Brutstädte von Fieber und Seuchen, wurden kultiviert.	03:39	03:44
225440	228800	Hier die Stadt Litoria im Zentrum der neu gewonnenen Provinz.	03:45	03:48
228800	232910	Der Boden trägt heute reiche Frucht.	03:48	03:52
233270	235350	Der Duce selbst hilft bei der ersten Ernte.	03:53	03:55
