start	end	text	start_mm:ss	end_mm:ss
42260	52060	Nach feierlichem Staatsakt nahm der Führer im Münchner Armeemuseum Abschied von dem verstorbenen Chorfführer des NSKK, Reichsleiter und Generalmajor Adolf Hünlein.	00:42	00:52
64660	67520	Der Führer spricht den Angehörigen sein Beileid aus.	01:04	01:07
77530	86910	Reichsminister Dr. Goebbels würdigte in seiner Gedenkrede Adolf Hünlein als einen der ältesten Mitkämpfer des Führers, als den Pionier der deutschen Motorisierung.	01:17	01:26
86910	100990	Die Gratheit seiner Gesinnung, die Unerschütterlichkeit seines Glaubens, seine Anspruchslosigkeit und Bescheidenheit, die Unbestechlichkeit und Kompromisslosigkeit seines kämpferischen Willens werde Beispiel geben bleiben.	01:26	01:40
103330	109990	Der Führer verlieh Chorfführer Hünlein als drittem Deutschen die höchste Auszeichnung, die oberste Stufe des deutschen Ordens.	01:43	01:49
163840	168220	In feierlichem Trauerkondukt wird der Sarg zum Münchner Nordfriedhof überführt.	02:43	02:48
168220	184830	Großadmiral Raeder besucht Einheiten der deutschen Kriegsmarine in Norwegen.	02:48	03:04
190620	191420	Lagebesprechung	03:10	03:11
191420	208540	Immer wieder meldet der Wehrmachtbericht von großen Erfolgen unserer Seestreitkräfte im hohen Norden.	03:11	03:28
209140	216960	Britische und amerikanische Geleitzüge mit Kriegsmaterial für die Sowjets werden im Zusammenwirken von Kriegsmarine und Luftwaffe gestellt und zerschlagen.	03:29	03:36
217480	227480	Auf einem Kreuzer dankt der Großadmiral den im hohen Norden stehenden Offizieren und Mannschaften für ihren erfolgreichen Einsatz.	03:37	03:47
227480	239620	Großadmiral Raeder ehrt die Totenhelden von Narvik.	03:47	03:59
255440	257060	Am Südabschnitt der Ostfront.	04:15	04:17
261300	266000	Eine Abteilung des Reichsarbeitsdienstes wird im Zuge der neuen Operationen vorverlegt.	04:21	04:26
281760	283580	Auf dem Marsch weiter nach Osten.	04:41	04:43
310580	312480	Das neue Einsatzgebiet ist erreicht.	05:10	05:12
312920	317240	Mustergültige Ordnung herrscht bei unseren jungen Arbeitsmännern auch hier vor dem Feinde.	05:12	05:17
320170	321910	Sofort geht es wieder an die Arbeit.	05:20	05:21
345690	348490	Nach harter Arbeit schmeckt das Frühstück nochmal so gut.	05:45	05:48
348490	355110	Im Raume ostwärts Scharkow.	05:48	05:55
355810	357530	Panzerverbände in Bereitstellung.	05:55	05:57
358170	360770	Die große Vernichtungsschlacht südlich Scharkow ist geschlagen.	05:58	06:00
361390	363810	Die Waffen werden zu neuem Kampf bereit gemacht.	06:01	06:03
370000	370860	Befehlsausgabe.	06:10	06:10
371180	379280	Die Division soll nordostwärts Scharkow stärkere sowjetische Streitkräfte vernichten die zum rechten Flügel der Angriffsarmee Timoschenkos gehören.	06:11	06:19
379860	383360	Gleichzeitig sollen die Brückenköpfe jenseits des Donets erweitert werden.	06:19	06:23
383360	402490	Schnelle Verbände rollen vor.	06:23	06:42
