start	end	text	start_mm:ss	end_mm:ss
54420	59440	Deutschlands Kampf gegen den Weltbolschewismus hat in ganz Europa begeisterten Widerhall gefunden.	00:54	00:59
60180	67040	In fast allen Ländern des Kontinents strömen Freiwillige zu den Waffen um sich an Deutschlands Kampf gegen die bolschewistische Weltgefahr zu beteiligen.	01:00	01:07
67600	69500	Meldestellen in Dänemark und Norwegen.	01:07	01:09
69980	73950	Freiwilligen Aufmarsch in Holland.	01:09	01:13
79240	89040	Ein besonders starkes Echo fand Deutschlands Kampfansage gegen die Sowjets in Spanien das den Blutterror des Bolschewismus am eigenen Leibe auf das Furchtbarste zu spüren bekam.	01:19	01:29
89040	97280	Der Moskauer Rundfunk vom 14. Juli bezeichnet die freiwilligen Meldungen in den einzelnen europäischen Ländern als ein völliges Fiasko.	01:29	01:37
97780	103200	Nur in Spanien hätten sich etwa 20 ausgehungerte Abenteurer und Landstreicher gemeldet.	01:37	01:43
104660	107180	Verabschiedung der Blauen Division in Bordeaux.	01:44	01:47
124240	128760	Italien hat in treuer Waffenbrüderschaft motorisierte Verbände für diesen Kampf bereitgestellt.	02:04	02:08
128760	132180	Die Truppen werden in Verona vom Duce verabschiedet.	02:08	02:12
132180	172300	Gleich in den ersten Tagen des Krieges gegen die Sowjetunion kam es auch in Rumänien zu spontanen Volkskundgebungen.	02:12	02:52
172940	179100	In Bukarest zog die Menge vor die deutsche Gesandtschaft, um ihrer Verbundenheit mit dem Reich begeistert Ausdruck zu geben.	02:52	02:59
180460	190240	Rumänische Verbände rücken an die Front.	03:00	03:10
200020	206860	Die Regimenter des jungen slowakischen Volksstaates kämpfen, wie schon im Polenfeldzug, auch jetzt wieder Schulter an Schulter mit unseren Soldaten.	03:20	03:26
206860	218660	In Ungarn bewährt sich aufs Neue die deutsch-ungarische Waffenkameradschaft aus dem Weltkriege.	03:26	03:38
219020	223080	Truppen aus fast allen Teilen Europas stehen geschlossen im Kampf gegen den Bolschewismus.	03:39	03:43
227250	232070	Der Vormarsch an der finnisch-russischen Grenze stellt an unsere Truppen besonders hohe Anforderungen.	03:47	03:52
251200	253760	Knüppeldämme werden gebaut. Jeder packt mit an.	04:11	04:13
254240	257660	Für die schweren Fahrzeuge muss eine neue Vormarschstraße geschaffen werden.	04:14	04:17
257660	278960	Das Ziel der vorrückenden Verbände ist Salah, ein von den Sowjets schwer befestigter Ort.	04:17	04:38
282940	286660	Ein finnischer Oberst bespricht mit Offizieren der deutschen Wehrmacht die Operationen.	04:42	04:46
289060	290800	Frontzeitungen auch im hohen Norden.	04:49	04:50
297610	298690	Bolschewistische Flieger.	04:57	04:58
300900	308700	Alarm! Sie greifen einen Flugplatz an.	05:00	05:08
324720	326740	Der Flugplatz blieb völlig unbeschädigt.	05:24	05:26
326860	329760	Es gab nur einige belanglose Sprengtrichter am Rande.	05:26	05:29
330380	331340	Ein abgeschossenes Sowjetflugzeug.	05:30	05:31
332340	337940	Deutsche Jäger nehmen sofort die Verfolgung der übrigen auf.	05:32	05:37
338500	340720	Einer der Bomber ist gestellt. Er versucht zu entkommen.	05:38	05:40
341440	345680	In dieser Zeitlupenaufnahme wird die Treffsicherheit unserer Jäger besonders deutlich.	05:41	05:45
355820	356500	Erledigt!	05:55	05:56
361440	363180	Ein zweiter Bomber wird nach Skorn genommen.	06:01	06:03
371690	373510	Auch er wird außer Gefecht gesetzt.	06:11	06:13
384130	390930	Die Sowjets haben auf dem Rückzug große Strecken von Wäldern in Ausführung der von Stalin selbst gegebenen Weisung, in Brand gesteckt.	06:24	06:30
390930	394630	Sie hofften, den deutsch-finnischen Vormarsch damit aufhalten zu können.	06:30	06:34
395250	403110	Schon aber steht eine Vorausabteilung dicht vor Salah und kämpft sich immer näher an diesen Ort heran der von den Bolschewisten zäh verteidigt wird.	06:35	06:43
403810	410830	Am 8. Juli nahmen die deutschen Verbände durch Umfassungsbewegungen finnischer Kräfte unterstützt, diesen befestigten Platz.	06:43	06:50
419330	422210	Lagebesprechung auf einem Feldflughafen im hohen Norden.	06:59	07:02
425750	426790	Ein finnischer Offizier.	07:05	07:06
426790	431680	Stukas fertig zum Feindflug.	07:06	07:11
432180	435560	Sie sollen die bolschewistischen Stellungen um Salah Sturmreif werfen.	07:12	07:15
439860	443160	Vor dem Start muss der Platz von Renntieren freigemacht werden.	07:19	07:23
462930	465310	Hier liegt bis in den Sommer hinein Schnee.	07:42	07:45
473730	475750	Bomben auf feindliche Feldstellungen.	07:53	07:55
501740	503460	Dort unten brennen die Wälder.	08:21	08:23
503920	541650	Klar zum Angriff auf sowjetische Marineeinheiten im Weißen Meer.	08:23	09:01
542070	549710	Mit Bordwaffen gegen ein Vorpostenboot, das im Laufe dieses Gefechtes vernichtet wurde.	09:02	09:09
549710	572640	Ein zweites Schiff wird angegriffen und ebenfalls schwer getroffen.	09:09	09:32
581220	585040	Wie im Norden die Finnen, so kämpfen im Süden der gewaltigen Front	09:41	09:45
585040	588780	die Truppen der rumänischen Wehrmacht Seite an Seite mit unseren Soldaten	09:45	09:48
588780	590880	gegen den bolschewistischen Weltfeind.	09:48	09:50
594650	596650	Rumänische Infanterie auf dem Vormarsch.	09:54	09:56
597050	601090	Die Sowjets versuchten hier vergeblich, die deutsch-rumänische Front zu durchbrechen.	09:57	10:01
601610	603470	Sie wurden im Gegenangriff zurückgeschlagen.	10:01	10:03
628920	633340	Auch hier wurden die von den Bolschewisten zerstörten Brücken schnell durch neue Übergänge ersetzt.	10:28	10:33
633340	636680	Die Bevölkerung hilft unseren Soldaten bei ihrer schweren Arbeit.	10:33	10:36
637280	652130	Übergang über den Put nach Bessarabien hinein.	10:37	10:52
662200	664980	Dichter Staub und glühende Hitze über den Landstraßen.	11:02	11:04
665500	668900	Unsere Infanterie vollbringt wieder einzigartige Marschleistungen.	11:05	11:08
683340	684040	In der Ukraine.	11:23	11:24
684520	688420	Die Bevölkerung sieht in den deutschen Soldaten die Befreier vom bolschewistischen Joch	11:24	11:28
688420	690080	und errichtet ihnen Ehrenpforten.	11:28	11:30
694000	695560	Ein Marsch in Pomorschani.	11:34	11:35
695560	703660	Auch hier kommt die deutsche Wehrmacht als Befreier von der bolschewistischen Herrschaft die selbst in der fruchtbaren Ukraine zu bitterster Armut führte.	11:35	11:43
707590	710290	Salz und Brot als Zeichen der Gastfreundschaft.	11:47	11:50
723320	724560	Fluchtwege der Russen.	12:03	12:04
724980	726640	Nicht ein Haus blieb verschont.	12:04	12:06
727260	730720	Alles wurde von den bolschewistischen Horden auf ihrer Flucht niedergebrannt.	12:07	12:10
733200	736040	Fort mit dem Propagandakitsch der Moskauer Zentrale.	12:13	12:16
752680	754060	Vorstoß auf Kiew.	12:32	12:34
756740	759720	Und wieder eine der vielen Rückzugsstraßen der Bolschewisten.	12:36	12:39
760380	766520	Ehe die motorisierten Kolonnen des Feindes den Flussübergang gewinnen konnten wurden die Brücken von unseren Stukas zerstört.	12:40	12:46
767240	769560	Was übrig blieb, ist ein einziger Trümmerhaufen.	12:47	12:49
770280	773200	Nichts entging den gut gezielten Bomben unserer Flieger.	12:50	12:53
813150	816570	Auch diese Lokomotiven wurden durch Bombenwurf zum Entgleisen gebracht.	13:33	13:36
828380	832520	Am Straßenrand schwerste Waffen, die von den fliehenden Sowjets in Stich gelassen wurden.	13:48	13:52
832520	864440	Panzerspähwagen eilen den Truppen weit voraus.	13:52	14:24
882720	887560	Auf dem Wege nach Kiew ist die Vorausabteilung auf stark befestigte Stellungen der Bolschewiken gestoßen.	14:42	14:47
888080	889580	Artillerie bereitet den Angriff vor.	14:48	14:49
900400	901740	Leichte Infanteriegeschütze.	15:00	15:01
904870	906270	Auch die Panzerjäger greifen ein.	15:04	15:06
909590	911890	Die bolschewistischen Stellungen sind in Brand geschossen.	15:09	15:11
919950	921250	Die Sowjets ergeben sich.	15:19	15:21
930570	932050	Ein bolschewistisches Flindenweib.	15:30	15:32
932250	944200	Das sind die stumpfsinnigen, aber gefügigen Werkzeuge der politischen Sowjetkommissare.	15:32	15:44
944200	950180	Die Männer, die, wie der Moskauer Rundfunk sagte, die Faschisten mit dem Daumen zerdrücken wollten.	15:44	15:50
952950	954910	In breiter Front geht es weiter vorwärts.	15:52	15:54
959130	960510	Ein sowjetischer Panzer wird ausgeräuchert.	15:59	16:00
966320	967460	Die Munition brennt aus.	16:06	16:07
972530	974790	Immer tiefer geht es in die Ukraine hinein.	16:12	16:14
983780	990000	Brennende Häuser und zerstörte Waffen kennzeichnen wie überall den Weg des bolschewistischen Rückzuges.	16:23	16:30
1017620	1020100	Ein letzter Gruß dem gefallenen Kameraden.	16:57	17:00
1020100	1030200	Die Doppelschlacht von Bialystok und Minsk geht ihrer Entscheidung entgegen.	17:00	17:10
1030860	1036500	Auf den Nachschubstraßen nördlich und südlich von Bialystok rollen pausenlos motorisierte Verbände gen Osten.	17:10	17:16
1058960	1061620	Die Marschkolonnen der Infanterie reißen nicht mehr ab.	17:38	17:41
1062280	1069200	Auf diesen Straßen stießen in den ersten Tagen des Ostfeldzuges unsere Panzerdivisionen in kühnem Ansturm nach Osten vor	17:42	17:49
1069200	1078480	und bildeten immer neue Zangen um die im Raume von Bialystok und Minsk zusammengezogenen Kerntruppen der Sowjets die den Zentralstoß nach Mitteleuropa führen sollten.	17:49	17:58
1079380	1084200	Ehe der Feind diese Bewegungen voll erkannt hatte, war die Umklammerung fast lückenlos vollzogen.	17:59	18:04
1085000	1088960	Hier wurde die größte Material- und Umfassungsschlacht der Weltgeschichte geschlagen.	18:05	18:08
1088960	1092060	Das sind sowjetische Straßen.	18:08	18:12
1093160	1100700	An der Beresina.	18:13	18:20
1101220	1103320	Wiederum haben die Sowjets alle Brücken zerstört.	18:21	18:23
1108830	1112050	Aber schon werden von unseren Pionieren neue Übergänge geschaffen.	18:28	18:32
1112570	1143400	Nach härtesten Strapazen und unerhörten Marschleistungen eine wohlverdiente Ruhepause.	18:32	19:03
1144100	1149480	Die Infanterie legte täglich Strecken von 40 bis 50 Kilometern zum Teil kämpfend zurück.	19:04	19:09
1149480	1156760	Diese Marschleistungen sind ganz einzigartig und waren mitentscheidend für die siegreiche Durchführung dieser Operationen.	19:09	19:16
1179070	1180770	Freiwillige vor für die Feldküche.	19:39	19:40
1187860	1189740	Auch der Friseur bekommt sofort zu tun.	19:47	19:49
1190700	1191300	Wagenwäsche.	19:50	19:51
1195160	1199160	Die Pferde haben in den letzten Tagen ebenfalls großartige Leistungen vollbracht.	19:55	19:59
1208460	1211320	Wenn einer, der nicht reiten kann, aufs Pferd steigt.	20:08	20:11
1217020	1218500	Konzert im Biwak.	20:17	20:18
1230290	1233430	Nach wohlverdientem Ruhetag geht es weiter ostwärts.	20:30	20:33
1233430	1258180	Vor uns das brennende Minsk.	20:33	20:58
1258600	1262000	Die Stadt ist ein einziger brennender und schwelender Trümmerhaufen.	20:58	21:02
1296110	1299990	Nur die Verwaltungsgebäude der bolschewistischen Partei wurden von den Sowjets geschont.	21:36	21:39
1300830	1303910	Das ist die seelenlose Fassade des Sowjetparadieses.	21:40	21:43
1304390	1307310	Dahinter aber wohnt das soziale Elend des bedrückten Volkes.	21:44	21:47
1307950	1311310	So sieht das Vaterland der Werktätigen in Wirklichkeit aus.	21:47	21:51
1335670	1340050	Immer stärker wird der eiserne Ring, der um die eingeschlossenen Bolschewisten gelegt ist.	22:15	22:20
1340050	1344170	Ein sowjetisches Dorf.	22:20	22:24
1344270	1352330	Dieses Bild zeigt die in allen Städten und Dörfern immer wiederkehrende unsagbare Verwahrlosung im bolschewistischen Paradies der Bauern und Arbeiter.	22:24	22:32
1359070	1365690	Einer der kümmerlichen Konsumläden, in denen die Bolschewiken zu meistens unerschwinglichen Preisen ihre Schund- und Einheitswaren verkaufen.	22:39	22:45
1368030	1371830	Ein Plakat, das für die Rote Armee und für den Kampf gegen Deutschland werben sollte.	22:48	22:51
1371830	1379610	Unsere Wehrmacht ist die Antwort nicht schuldig geblieben.	22:51	22:59
1394200	1399340	Über Minsk hinaus vorgeschobene schwere Artillerie nimmt die ersten Stellungen der Stalin-Linie unter Feuer.	23:14	23:19
1399940	1405220	Die vielgerühmte Stalin-Linie wurde bis zum 12. Juli an allen entscheidenden Stellen durchstoßen.	23:19	23:25
1413310	1414370	Ein Sowjetpanzer.	23:33	23:34
1414710	1419150	Immer wieder versuchen die Bolschewisten, die Umklammerung zu durchbrechen und nach Osten zu entweichen.	23:34	23:39
1419710	1422010	Vergeblich. Nirgends kommen sie mehr durch.	23:39	23:42
1422010	1427210	Sie stoßen überall auf den eisernen, tiefgegliederten Ring, den die deutsche Wehrmacht um sie gelegt hat.	23:42	23:47
1428910	1454590	Ein zusammengeschossener bolschewistischer Lastkraftwagen.	23:48	24:14
1454690	1456170	Die Besatzung wird gefangen genommen.	24:14	24:16
1475920	1479480	Wieder versucht ein Panzer durchzubrechen. Auch sein Schicksal ist schnell besiegelt.	24:35	24:39
1515710	1517990	Die Zahl der Gefangenen wächst ständig.	25:15	25:17
1528260	1530440	Ein bolschewistisches Flintenweib in Uniform.	25:28	25:30
1532660	1537980	In der Doppelschlacht von Bialystok und Minsk wurden fast 325.000 Gefangene gemacht.	25:32	25:37
1537980	1541960	Darunter mehrere kommandierende Generäle und Divisionskommandeure.	25:37	25:41
1542440	1549460	Die Gesamtzahl der gefangenen Bolschewisten überschritt damit bis zum 11. Juli bereits die Zahl von 400.000 Mann.	25:42	25:49
1552570	1562010	3.332 Panzer, 1.809 Geschütze und gewaltige Mengen sonstiger Waffen wurden allein in dieser Schlacht erbeutet oder vernichtet.	25:52	26:02
1562770	1568970	Bis zu diesem Zeitpunkt stieg der Gesamtverlust der Sowjets an Panzern auf über 7.600.	26:02	26:08
1568970	1572430	Ein bolschewistischer Kanonenpanzer.	26:08	26:12
1605960	1609660	Und hier einer der schwersten bolschewistischen Panzerkampfwagen.	26:45	26:49
1610160	1613160	Eine rollende Festung, die für unbesiegbar gehalten wurde.	26:50	26:53
1613740	1617300	Auch sie blieb im wohlgezielten Feuer unserer Panzerjäger hilflos liegen.	26:53	26:57
1622910	1629030	An Flugzeugen verloren die Bolschewisten bis zum 11. Juli 6.233 Maschinen.	27:02	27:09
1629030	1642050	Die Times behauptete, kein vernünftiger Mensch könne die Zahlen glauben, die amtliche deutsche Berichte über die Vernichtung sowjetischen Kriegsmaterials angeben.	27:09	27:22
1642590	1646770	Diese Bilder beweisen die absolute Wahrhaftigkeit der deutschen Wehrmachtsberichte.	27:22	27:26
1649480	1650980	An der baltischen Front.	27:29	27:30
1651480	1652760	Einmarsch in Riga.	27:31	27:32
1652760	1672930	Über diese Straße verließen die Sowjets fluchtartig die Stadt.	27:32	27:52
1676000	1680080	Auch diese alte deutsche Hansestadt wurde von den sowjetischen Mordbrennern nicht verschont.	27:56	28:00
1680700	1683420	Jahrhunderte alte Kulturdenkmäler gingen in Flammen auf.	28:00	28:03
1684060	1688900	So sieht der Krieg aus, den die Bolschewisten über Deutschland und ganz Europa bringen wollten.	28:04	28:08
1695850	1699890	Die faulenzenden Juden werden sofort zu den Aufräumungsarbeiten herangezogen.	28:15	28:19
1699890	1728500	In der Umgebung von Riga.	28:19	28:48
1729200	1734600	In diesem Schuppen fand man die grausam zerstückelten und verstümmelten Leichen lettischer Nationalisten.	28:49	28:54
1735220	1739540	Sie wurden von den GPU-Agenten in bestialischer Weise gequält und abgeschlachtet.	28:55	28:59
1740400	1746160	Mit diesen grauenvollen Mordtaten hat der Bolschewismus der Welt wieder einmal sein wahres Gesicht gezeigt.	29:00	29:06
1746640	1793900	Form und Empörung der Bevölkerung gegen die feigen, meist jüdischen Mordbuben kennen keine Grenzen.	29:06	29:53
1793900	1803260	Hier werden die Schuldigen an dem namenlosen Unglück ungezählter Menschen von den erbitterten Angehörigen gestellt und dem verdienten Strafgericht ausgeliefert.	29:53	30:03
1803940	1813280	Die Synagoge von Riga, die von den GPU-Kommissaren bei ihrem Zerstörungswerk wie überall anderswo verschont worden war, ging wenige Stunden später in Flammen auf.	30:03	30:13
1823030	1829990	Deutsche Kampfgeschwader im Angriff auf sowjetische Truppenansammlungen und Verkehrsknotenpunkte im Raume des Paipussees.	30:23	30:29
1829990	1863960	Sowjetische Jagdflugzeuge. Ihr Angriff wird von den Borgschützen abgewiesen.	30:29	31:03
1874990	1878530	Der Pilot unserer Maschine ist verwundet. Trotzdem bleibt er am Steuer.	31:14	31:18
1887000	1890160	Deutsche Jäger kommen heran. Sie stürzen sich sofort auf die Sowjetflugzeuge.	31:27	31:30
1917690	1928870	Am 10. Juli behauptete die Moskauer Zittung Isvestia, dass die deutschen Flugzeuge in diesem Kriege von sich aus noch nicht ein einziges Mal einen Luftkampf begonnen hätten, weil ihnen das verboten worden wäre.	31:57	32:08
1928870	1935870	Der sowjetamtliche Heeresbericht versicherte am 14. Juli erneut, dass die deutsche Luftwaffe Luftkämpfe vermeide.	32:08	32:15
1936330	1941350	Die Wirklichkeit sieht anders aus. Feindmaschine auf Feindmaschine wird vernichtend getroffen.	32:16	32:21
1941990	1945330	In kürzester Zeit ist der bolschewistische Verband aufgeliehen.	32:21	32:25
1945890	1948010	Unsere Flieger beherrschen den Luftraum.	32:25	32:28
1972640	1976220	Und hier Angriff mit Bordwaffen auf bolschewistische Truppentransporte.	32:52	32:56
1976220	2001010	So hatte unsere Luftwaffe durch Zerstörung des feindlichen Eisenbahnnetzes dem Gegner schon jetzt jede weitere Möglichkeit einer Gegenoperation größeren Stils genommen.	32:56	33:21
2001750	2008290	Ehe das wichtige Kriegsmaterial, das von diesen Zügen transportiert wurde, die Front erreichte, war es schon vernichtet.	33:21	33:28
2034150	2037670	Von Lettland aus stoßen unsere Truppen weiter nach Estland vor.	33:54	33:57
