start	end	text	start_mm:ss	end_mm:ss
38830	49140	einer Flugzeugführerschule unserer Luftwaffe. Am Anfang der Ausbildung steht der Segelflug. Er	00:38	00:49
49140	54100	vermittelt den künftigen Flugzeugführern die Grundbegriffe des Fliegens überhaupt. Der erste	00:49	00:54
54100	72070	Flug wird mit dem Schulgleiter ausgeführt. Die zweite Etappe, das geschlossene Übungsflugzeug.	00:54	01:12
76300	91340	Im Motorschlepp geht es auf größere Höhe. Im freien Flug muss jetzt der Schüler bestimmte	01:16	01:31
91340	105820	Kurven üben und Ziellandungen ausführen. Nach dem Segelflug der Motorflug. Zuerst technischer	01:31	01:45
105820	131900	Unterricht. Auch Navigation ist ein wichtiges Fach. Vor dem ersten Schulflug. Start frei. Den Abschluss	01:45	02:11
131900	151430	bildet der Verbandsflug. Nun folgt bald die Umschulung auf Kampftypen wie Jäger, Zerstörer Stuka und Kampfflugzeuge. Und dann der Fronteinsatz. In Zagreb. Feierliche Übernahme kroatischer	02:11	02:31
151430	162530	Verbände in eine freiwillige Division der Waffen-SS. So wie hier strömen aus dem Norden und Süden aus dem Osten und Westen Europas, wehrfähige Männer zu den Fahnen unserer Wehrmacht zum Kampf	02:31	02:42
162530	172060	gegen den Bolschewismus. Die Front der freiwilligen Verbände wird immer stärker. Vereidigung	02:42	02:52
172060	179700	estnischer Freiwilliger auf den Führer. Diese Männer haben in ihrer Heimat über ein Jahr lang	02:52	02:59
179700	185100	den blutigen Terror der jüdischen GPU-Schergen zu spüren bekommen. Als harte, unerbittliche Kämpfer	02:59	03:05
185100	193440	reihen sie sich nun ein in die Front gegen die Sowjets. Soldaten des estnischen Freiwilligen	03:05	03:13
193440	198300	Bataillons Narva bei einer Felddienstübung. Das Bataillon Narva ist ein Verband der	03:13	03:18
198300	203600	Waffen-SS. Es führt modernste, leichte und schwere Waffen und hat sich bereits im Fronteinsatz	03:18	03:23
203600	237580	bewährt. Eine Kompanie der spanischen Freiwilligen Legion rückt nach harten Kämpfen im Norden	03:23	03:57
237580	242720	der Ostfront in ihre Ruhestellung. Spanien stellte die ersten Freiwilligen zum Kampf gegen den	03:57	04:02
242720	247160	Bolschewismus. Sie haben sich in großen Angriffsschlachten wie in erbitterten Abwehrkämpfen	04:02	04:07
247160	259760	hervorragend geschlagen. Spanische Verwundete kehren in ihre Heimat zurück. Auf der spanischen	04:07	04:19
259760	285180	Grenzstation Irun werden sie von spanischen Lazaretzügen übernommen. Abschied von den	04:19	04:45
285180	301800	treuen Waffengefährten an der Laplandfront. Diese Stuka werden als Eisbrecher eingesetzt.	04:45	05:01
302360	306320	Das Tauwetter hat auf Flüssen und Strömen zu unerwartet starken Eisstauungen geführt.	05:02	05:06
306900	311780	Unsere Stuka müssen heran. Sie sollen durch Bombenwurf die Eisschollen springen, während gewaltiger	05:06	05:11
311780	347140	Druck die Brücken zu vernichten droht. Das Wasser ist vom Eis befreit und kann ungehindert	05:11	05:47
347140	363910	abströmen. Bei einer Hundestaffel der Waffen-SS im hohen Norden der Ostfront. Mittagessen.	05:47	06:03
369050	384590	Die treuen Vierbeiner bekommen pünktlich ihren warmen Schlag. Ausbildung hinter der Front.	06:09	06:24
401010	410980	Auch Robben will gelernt sein. Der Sprung über die Wand erfordert Kraft, Geschicklichkeit	06:41	06:50
410980	431040	und Mut. Zur Bandenbekämpfung werden die Hunde auf den Mann dressiert. Im Einsatz verwundet.	06:50	07:11
446510	450550	Eine Streife bricht auf. Die Hunde begleiten sie auf ihren gefahrvollen Wegen durch den	07:26	07:30
450550	472720	karelischen Urwald. Auch im Sanitätsdienst ist der Hund unentbehrlich geworden. Wo in den	07:30	07:52
472720	477360	unwegsamen Gebieten des hohen Nordens noch Schnee liegt, werden Hundeschlitten zum Abtransport	07:52	07:57
477360	481340	der Verwundeten verwendet. An der Schneegrenze wird der Verwundete auf sogenannte	07:57	08:01
481340	486060	Muli-Schleifen übernommen. Die Konstruktion dieser Erdschlitten ist in ihrer Einfachheit	08:01	08:06
486060	491040	und Zweckmäßigkeit verblüffend. Die freischwebende, gut federnde Trage schützt die Verwundeten	08:06	08:11
491040	503580	vor allzu starker Erschütterung. Reißende Ströme und Gebirgsschluchten werden mit Hilfe	08:11	08:23
503580	512940	von Drahtseilbahnen überwunden. Hier werden sogar sechs Kilometer auf diese Weise überbrückt.	08:23	08:32
525620	530580	Nun bringen Kraftwagen die Verwundeten zur Küste, wo kleinere Sanitätsfahrzeuge den Zubringerdienst	08:45	08:50
530580	535140	zu großen Lazarettschiffen versehen. Wenn Hafenanlagen vorhanden sind, bereitet die Einschiffung	08:50	08:55
535140	545520	keine Schwierigkeit. Anders ist es am steilen Felsufer. Hier muss der Verwundete buchstäblich	08:55	09:05
545520	568540	abgeseilt werden. Ein Verkehrsboot bringt den Verwundeten an Bord. Im Behandlungsraum ist	09:05	09:28
568540	580280	alles vorbereitet. Generaloberst Dietl besucht verwundete Soldaten kurz vor ihrer Abfahrt nach	09:28	09:40
580280	598610	Deutschland. Ein paar Zigaretten für die Reise. Die Verpflegung ist ausgezeichnet. Auch	09:40	09:58
598610	622990	eine Diätküche gibt es. Sie kann alle Wünsche erfüllen. Viel an Bord. Das Bordkino sorgt	09:58	10:22
622990	640390	für Unterhaltung. Abschied von der gewaltigen Bergwelt Norwegens. Es geht der Heimat entgegen.	10:22	10:40
644340	652740	Im Süden der Ostfront. Ein Aufklärungsverband der Waffen-SS. Er ist mit Spezial-Volkswagen	10:44	10:52
652740	665040	ausgerüstet. Die kleinen Fahrzeuge sind sehr schnell und wendig. Einige Übungen erhalten	10:52	11:05
665040	685710	die Kampfkraft der Truppe. Aufgabe der Übung erfüllt. Zurück. Achtung, steile Uferbüschung.	11:05	11:25
689160	699220	Schon sitzt der Wagen im Wasser und durchschwimmt sicher den Fluss. Der schwimmfähige Volkswagen	11:29	11:39
699220	704940	ist das ideale Fahrzeug für unsere Aufklärungsabteilung. Er überwindet fast jedes Geländehindernis.	11:39	11:44
704940	718600	Generalfeldmarschall von Mannstein bei einer Besichtigungsfahrt durch seinen Frontabschnitt.	11:44	11:58
741980	766540	In vorderster Stellung. Auf vorgeschobenen Posten. Dort drüben an der Ruine liegt etwas. Ein	12:21	12:46
766540	787000	Kochtopf. Der fehlte gerade. Die Bolschewisten kommen. Immer wieder schicken die Sowjets einzelne	12:46	13:07
787000	791960	Stoßtrupps vor. In örtlich begrenzten Kampfhandlungen werden sie jedoch abgewiesen und wieder zurückgeworfen.	13:07	13:11
792480	837880	Tote Sowjets vor unseren Linien. Echte Artillerie schießt Sperre. Der feindliche Angriff kommt nicht zur	13:12	13:57
837880	867180	Entwicklung. Bei unserer Kriegsmarine an der Atlantikküste. Minen werden übernommen.	13:57	14:27
867560	891820	Der Minengürtel vor unseren Atlantikstützpunkten wird laufend ergänzt. Kampfflugzeuge auf Sicherungsflug.	14:27	14:51
