start	end	text	start_mm:ss	end_mm:ss
23760	31000	Japan beging das 2600-jährige Bestehen seines Kaiserhauses mit einer Reihe festlicher Veranstaltungen.	00:23	00:31
31540	33920	Diese fanden jetzt in Tokio ihren Abschluss.	00:31	00:33
35280	36460	Die deutsche Abordnung.	00:35	00:36
49350	52810	Hunderttausende von Japanern huldigten dem Kaiser und der Kaiserin.	00:49	00:52
67240	69900	Festliches Treiben in den Straßen Tokios.	01:07	01:09
74200	76360	Ein großer Festzug beschloss die Feierlichkeit.	01:14	01:16
76660	88880	In Moskau fand die Unterzeichnung von vier neuen Abkommen zwischen dem Deutschen Reich und der Sowjetunion statt.	01:16	01:28
90200	92500	Der deutsche Botschafter Graf von der Schulenburg.	01:30	01:32
93820	98680	Aufgrund dieser neuen Abkommen wird der gegenseitige Wirtschaftsaustausch wesentlich erweitert.	01:33	01:38
99200	104340	Die restliche Umsiedlung aus den litauischen, lettischen und estnischen Sowjetrepubliken geregelt	01:39	01:44
104340	108500	und die deutsch-russische Grenze im Nordabschnitt endgültig festgelegt.	01:44	01:48
108700	139550	Aus allen Teilen Europas werden starke Schneefälle gemeldet.	01:48	02:19
139950	141330	Hier ein paar Bilder aus Berlin.	02:19	02:21
145940	148200	In Thüringen sind ganze Dörfer eingeschneit.	02:25	02:28
148200	150960	Skilauf über Dächer.	02:28	02:30
159380	161680	Ein Eisenbahnzug ist im Schnee stecken geblieben.	02:39	02:41
162140	164820	Es dauert viele Stunden, bis er seinen Weg wieder fortsetzen kann.	02:42	02:44
165200	183870	Auf einer Landstraße in Böhmen.	02:45	03:03
189520	194280	In Krakau wurde der polnische Baudienst zur Beseitigung der gewaltigen Schneemassen herangezogen.	03:09	03:14
199260	201820	Auch Rom erlebte ungewöhnlich starke Schneefälle.	03:19	03:21
201820	217000	An der Nordwestküste Norwegens liegt das Gebiet der Lofoteninseln, die zu den bedeutendsten Sammelplätzen des Kabeljahres gehören.	03:21	03:37
217000	222640	Im Schutze der deutschen Wehrmacht nimmt die Fischerei an den Lofoten heute wieder ungestört ihren Fortgang.	03:37	03:42
223520	225980	Eine der großen Fischereiflotten läuft aus.	03:43	03:45
225980	231680	Die Grundschnur wird für den Fang des gefräßigen Kabeljahres fertig gemacht und ausgelegt.	03:45	03:51
232800	236080	Nach kurzer Zeit schon kann ein reicher Fang geborgen werden.	03:52	03:56
251160	255120	Auf größeren Booten wird der Fang gesammelt und für den Verbrauch vorbereitet.	04:11	04:15
255700	258000	Aus der Leber des Kabeljahres gewinnt man Lebertran.	04:15	04:18
258500	261300	An der Luft getrocknet wird der Kabeljau zum Stockfisch.	04:18	04:21
261700	264300	Getrocknet und gesalzen nennt man ihn Klippfisch.	04:21	04:24
269680	279360	Matrosen der deutschen Besatzungstruppe in Dänemark besichtigen das Schloss Kronenborg bei Helsingöhr das sie als Schauplatz der Hamlet-Sage bisher nur aus der Dichtung kannten.	04:29	04:39
279940	283180	Nun wandeln sie selbst auf den Spuren des sagenhaften Dänenprinzen.	04:39	04:43
297980	306740	Anlässt der 9. Wiederkehr des Gründungstages der NSB, der Nationalsozialistischen Bewegung in den Niederlanden fand in Utrecht eine Großkundgebung statt.	04:57	05:06
306740	322010	Adrian Anton Mussert, der Leiter der Bewegung.	05:06	05:22
322670	331970	In seiner Rede an die ersten 10.000 Mitglieder der NSB geißelte Mussert das Bestreben des früheren Systems England als einen Freund der Niederlande hinzustellen.	05:22	05:31
332490	336910	Die Leute, die das gesagt hätten, seien heute mit dem Golde des niederländischen Volkes geflüchtet	05:32	05:36
336910	345030	und England habe weiter keine Verdienste um die Niederlande als dass es durch seine Flieger die friedliche holländische Bevölkerung bombardieren lasse.	05:36	05:45
345030	354710	Unvergessen seien zudem die 26.000 Buren, Frauen und Kinder die von den Engländern in den Konzentrationslagern Südafrikas hingemordet worden seien.	05:45	05:54
356680	360300	Die neue Dürschauer Straßenbrücke steht kurz vor der Verlendung.	05:56	06:00
361060	368280	Sie ist ein wichtiges Glied im Zuge der neuen Reichsstraße 1 die über Berlin und Königsberg das Altreich mit dem Osten verbindet.	06:01	06:08
368280	382700	Die Länge der Brücke beträgt fast 1.000 Meter.	06:08	06:22
390120	394400	Noch während des Polenfeldzuges hatte der Führer den Befehl zum Bau dieser Brücke gegeben.	06:30	06:34
395200	404620	Bereits sieben Monate nach Baubeginn konnte jetzt der Gauleiter des Reichsgaus Danzig-Westpreußen Reichsstadthalter Forster, einen Teil der Fahrbahn dem Verkehr übergeben.	06:35	06:44
422060	425820	Auf Befehl des Führers und mit Unterstützung von Reichsminister Dr. Goebbels	07:02	07:05
425820	429080	wurde das Posener Stadttheater wieder instand gesetzt.	07:05	07:09
429080	434620	Es wurde vor dem Weltkriege nach den Plänen des Münchner Architekten Littmann erbaut.	07:09	07:14
435440	438420	Unter polnischer Wirtschaft verwahrloste es vollständig.	07:15	07:18
440000	444000	Die Bühnendekorationen werden in eigenen Werkstätten hergestellt oder ausgebessert.	07:20	07:24
444520	446080	Schneiderinnen ergänzen den Kostümbestand.	07:24	07:26
450500	454340	In der Rüstmeisterei sorgt man für die Wiederherstellung von Panzern und Helmen.	07:30	07:34
458690	460250	Anfertigung von neuen Perücken.	07:38	07:40
461830	463150	Bildhauer bei der Arbeit.	07:41	07:43
463150	467740	Mit langen Pinseln werden die Kulissen gemalt.	07:43	07:47
473480	476560	Die Dekoration ist fertig. Das Spiel kann beginnen.	07:53	07:56
480060	485840	In Berlin wurde die 54. Ausstellung des Hilfswerkes für deutsche bildende Kunst eröffnet.	08:00	08:05
486480	497960	Diese von der NSV betreuten Veranstaltungen, die von Reichsminister Dr. Goebbels ins Leben gerufen wurden haben bisher hunderttausende deutscher Volksgenossen mit dem Schaffen der lebenden deutschen Künstler vertraut gemacht.	08:06	08:17
