start	end	text	start_mm:ss	end_mm:ss
24530	30390	Die größte Glocke Estlands läutet zum zweiten Jahrestag der Befreiung des Landes von der bolschewistischen Zwangsherrschaft.	00:24	00:30
31070	34350	In den Straßen Rehwals marschieren Sport- und Trachtengruppen auf.	00:31	00:34
47640	50360	Reifengymnastik junger estnischer Mädchen im Stadion.	00:47	00:50
80430	83570	Niederländische Freiwillige der Waffen-SS nach ihrer Ausbildung.	01:20	01:23
84210	86850	SS-Obergruppenführer Rauter besichtigt den Verband.	01:24	01:26
89720	91820	Die Truppe ist zur Vereidigung angetreten.	01:29	01:31
92740	94200	Der Eid auf den Führer.	01:32	01:34
94200	107560	Der bekannte deutsche Segelflieger Jachtmann startet an der Ostseeküste zu einem Rekordflug.	01:34	01:47
108080	110140	Verpflegung für mehrere Tage wird verstaut.	01:48	01:50
110860	116340	Jachtmann war vor zwei Jahren mit dem Flugzeug abgestürzt und hatte eine schwere Beinverletzung davon getragen.	01:50	01:56
116900	119140	Trotzdem ist er der Fliegerei treu geblieben.	01:56	01:59
131740	132120	Start!	02:11	02:12
133000	136100	Bei diesem Flug gelingt Jachtmann ein neuer Weltrekord.	02:13	02:16
136760	139800	Er bleibt fast 56 Stunden mit seinem Einsitzer in der Luft.	02:16	02:19
139800	141980	Drei Tage und zwei Nächte.	02:19	02:21
141980	166410	Wind bleibt, haben die Kameraden auf der Erde als Fingerzeig für den Flieger in den Sand geschrieben.	02:21	02:46
169350	172170	Alles hängt von der geschickten Ausnutzung der Windlage ab.	02:49	02:52
188020	190760	Wie eine Möwe schwebt das Flugzeug über der Küste.	03:08	03:10
208670	210150	Blinkzeichen während der Nacht.	03:28	03:30
221470	222970	Glückwunsch der Fliegerkameraden.	03:41	03:42
232680	234460	Jachtmann setzt zur Landung an.	03:52	03:54
247160	247720	Landung!	04:07	04:07
247720	256500	Oberststurmführer Jachtmann wurde für seine Leistung vom Chorführer des NSFK, General Oberst Keller, zum Sturmbannführer befördert.	04:07	04:16
264220	270780	In seinem Hauptquartier empfängt der Führer vier Fliegeroffiziere, die sich in zahlreichen Einsätzen hervorragend bewährt haben.	04:24	04:30
271180	273180	Und überreicht ihnen hohe Tappbarkeitsauszeichnungen.	04:31	04:33
273180	287880	Major Grasser und Hauptmann Wittgenstein erhalten das Eichenlaub.	04:33	04:47
301640	304220	Hauptmann Nowotny und Hauptmann Rall die Schwerter.	05:01	05:04
316550	320030	Hauptmann Nowotny errang bisher über 230 Luftsiege.	05:16	05:20
326630	329030	Mittlerer und südlicher Abschnitt der Ostfront.	05:26	05:29
329590	331090	Ein deutsches Verpflegungslager.	05:29	05:31
344400	348680	Die Vorräte werden von unseren Soldaten verladen und in die neuen Stellungen transportiert.	05:44	05:48
349140	358960	Verlegung der Front wird in voller Ordnung durchgeführt.	05:49	05:58
358960	361900	Wegweiser für die zurückgehenden Verbände.	05:58	06:01
362680	364540	Übergang über eine große Nierferbrücke.	06:02	06:04
366200	368160	Hack und Flack sichert den Brückenkopf.	06:06	06:08
395160	397220	Auch die Zivilbevölkerung geht über den Strom.	06:35	06:37
400910	402450	Das Vieh wird mit zurückgeführt.	06:40	06:42
424400	428100	Zum Transport der Fahrzeuge und der Herden werden vielfach Fähren benutzt.	07:04	07:08
443980	459500	Zur gleichen Zeit werden in dem freigemachten Gelände die kriegswichtigen Einrichtungen gesprengt.	07:23	07:39
460100	474310	Auch eine reparaturbedürftige Lokomotive wird vernichtet.	07:40	07:54
