start	end	text	start_mm:ss	end_mm:ss
2190	15520	Heil Hitler für viele.	00:02	00:15
15520	39740	So, sehr geehrter Herr Gerichtshof, als ehrenwerter Volksgenosse halte ich es für meine Pflicht, Sie auf einen Übelstand aufmerksam zu machen, der im heutigen Staate nicht mehr geduldet werden darf.	00:15	00:39
39740	54250	Ausrufungszeichen. Es fällt mir seit einigen Wochen auf, dass ein gewisser Meier, wohnhaft hier selbst, seine Flagge nicht mehr heraushängt.	00:39	00:54
54250	71930	Was schreibst du denn da wieder für Gräuelmärchen? Zeig mal her. Seine Flagge nicht mehr heraushängt. Dieses Zeug von einer mit minderwertigen Gesinnung und darum muss der Meier aus der Volksgemeinschaft ausgeschlossen werden.	00:54	01:11
71950	73690	Heil Hitler, einer für viele.	01:11	01:13
73750	78050	Dem habe ich es aber gegeben. Wenn Sie mich abholen, gucke ich extra aus dem Fenster.	01:13	01:18
78230	81030	Ja, wenn Sie dich abholen, dann gucke ich die ganze Straße aus dem Fenster.	01:18	01:21
81230	87830	Und mich? Der hat doch seit vier Wochen nicht mehr geflaggt. Ich habe doch ganz genau aufgepasst.	01:21	01:27
87950	95570	Du bist mir schon der Richtige, um aufzupassen, du. Du musst immer an das Sprüchlein denken, wer im Glashaus sitzt, der kehre vor seiner eigenen Nase.	01:27	01:35
95570	100810	Was hast du denn hier in Nase? Ist das eine Art und Weise, seine Fahne nicht herauszuhängen?	01:35	01:40
101330	103390	Ja, der Meier ist doch kein Zauberkünstler.	01:41	01:43
104850	106010	Wieso ein Zauberkünstler?	01:44	01:46
106230	109830	Wenn einer auswärts ist, kann er hier nicht flaggen. Ich war das doch seit vier Wochen vor Reis.	01:46	01:49
111310	112710	Da ist er doch kaputt.	01:51	01:52
113950	118330	Aber der Brief schickt dich trotzdem ab, weil dich der Kerl nicht leiden kann.	01:53	01:58
118450	122030	Sag mal, du hast wohl einen Knall. Seit wann kannst du den auf einmal nicht leiden?	01:58	02:02
122310	123470	Der war doch so dick befreundet.	02:02	02:03
123470	129570	Befreundet? Das nennst du Freundschaften, der das ja nicht wiederhaben will, was er mir vor einer Zeit geliehen hat.	02:03	02:09
129790	133670	Ach, weil er auf sein gutes Recht bestanden hat, deshalb willst du dem jetzt bewusst was am Zeug flicken.	02:09	02:13
134770	137350	Der größte Schub dem ganzen Land, das ist und bleibt doch Denunziant.	02:14	02:17
137590	139950	Ich bin doch kein Denunziant.	02:17	02:19
140430	144550	Nein, ich möchte fiese Möp da bloß so ein bisschen ärger.	02:20	02:24
144770	146850	Ja, und mit diesem Quatsch die Behörden belästigen.	02:24	02:26
147210	148870	Die haben heute, weiß Gott, andere Aufgaben.	02:27	02:28
148870	153690	So, wenn du meinst, finde ich den Brief eben nicht ab.	02:28	02:33
154190	155730	Und dann auch noch ohne Unterschrift.	02:34	02:35
156450	158630	Ein anständiger Mensch, der schreibt anonyme Briefe überhaupt nicht.	02:36	02:38
158750	161110	Ich kann doch meinen Namen nicht untersetzen.	02:38	02:41
161190	161570	Warum nicht?	02:41	02:41
161870	167030	Wir grüßen uns auf der Straße doch immer so freundlich und das werden wir wegbehalten.	02:41	02:47
167030	195710	Der Salonwagen des Marschall Foch, in dem die Waffenstillstandsverhandlungen stattfanden, wurde auf Befehl des Führers nach Berlin überführt.	02:47	03:15
198020	199720	An dieser Stelle stand eins der Wagen.	03:18	03:19
206260	211080	Auf einem Kuhlemeyer Transportfahrzeug wird er von Compiègne zur nächsten Bahnstation gebracht.	03:26	03:31
231820	234940	Von hier aus geht es über den Schienenweg weiter nach Berlin.	03:51	03:54
234940	245580	Am 30. Juni trat die Deutsche Waffenstillstandskommission unter dem Vorsitz des Generals der Infanterie von Stülpnagel zusammen.	03:54	04:05
246440	251620	Ihre Aufgabe ist es, die Durchführung des Waffenstillstandsvertrages zu regeln und zu überwachen.	04:06	04:11
252300	259500	Die französische Abordnung vertritt die französischen Wünsche und nimmt die Durchführungsanordnungen der Deutschen Waffenstillstandskommission entgegen.	04:12	04:19
261240	263900	General Hunziger, der Führer der französischen Abordnung.	04:21	04:23
264400	273790	General der Infanterie von Stülpnagel.	04:24	04:33
273790	330490	Meine Herren, ich erkläre hiermit die Sitzung der Waffenstillstandskommission für Eröffnung.	04:33	05:30
331830	337470	Mein General, Herr, der General von Stülpnagel erkläre, dass die Aussage wie örtet ist.	05:31	05:37
338330	352800	Die gewaltige Beute des Feldzuges in Frankreich, die nach dem glänzendsten Sieg der deutschen Geschichte jetzt planmäßig erfasst und zusammengestellt wird ist in ihrer Vielfältigkeit und in ihrem Umfange noch immer nicht zu übersehen.	05:38	05:52
352800	355660	Hier halbfertige Flugzeuge.	05:52	05:55
362650	365710	Die Zahl der erbeuteten Tanks geht in die Tausende.	06:02	06:05
369750	372370	Immer wieder sieht man auf dem Wege durch Frankreich diese Schilder.	06:09	06:12
373410	378370	Unter den eroberten Geschützen befindet sich fast die gesamte schwere und schwerste Artillerie Frankreichs.	06:13	06:18
378370	414600	Unübersehbare Mengen von Granaten aller Art und jeden Kalibers warten auf ihren Abtransport.	06:18	06:54
414960	442230	Die Öltanks im Hafen von Brest wurden von den Engländern noch vor dem Einmarsch der deutschen Truppen in Brand geschossen.	06:54	07:22
442910	449690	Die Engländer schadeten mit dieser sinnlosen Vernichtung allein dem französischen Volk, das nun die Rechnung zu bezahlen hat.	07:22	07:29
449690	457230	Aus den zerstörten Tanks fließt das Wöl ins Meer, dessen Oberfläche in weitem Umkreise in hellen Flammen steht.	07:29	07:37
457430	488550	Die Rückführung der geflüchteten Bevölkerung in die ehemaligen Kampfgebiete ist ein besonders wichtiger Punkt des Waffenstillstandsvertrages.	07:37	08:08
490090	496690	Die deutschen Stellen arbeiten mit den französischen Behörden eng zusammen, damit das Flüchtlingselend möglichst rasch beseitigt wird.	08:10	08:16
496690	505040	Neben der NSV versorgt auch die Wehrmacht die Flüchtlinge mit Nahrungsmitteln.	08:16	08:25
524160	528180	Die französische Eisenbahnverwaltung lässt besondere Flüchtlingszüge verkehren.	08:44	08:48
533730	536210	Hier gibt es Brennstoff für Flüchtlingsautos.	08:53	08:56
536750	542350	Allerdings nur für solche, deren Insassen nicht den Weg über die Grenze, sondern wieder zurück in die Heimat nehmen wollen.	08:56	09:02
554540	557800	Der deutsche Soldat hilft überall mit Rat und Tat.	09:14	09:17
558360	562060	Nach wochenlanger Irrfahrt hinter den Fronten geht es endlich wieder nach Hause.	09:18	09:22
562060	578860	Auch der französische Grenzverkehr nimmt unter der Kontrolle der deutschen Truppen wieder einen geordneten Verlauf.	09:22	09:38
579500	582140	Hier der Grenzposten zwischen Frankreich und der Schweiz.	09:39	09:42
598740	603380	In besonders feierlicher Weise wurde die Besetzung der französisch-spanischen Grenze vorgenommen.	09:58	10:03
603980	606580	Auf beiden Seiten traten Ehrenformationen an.	10:03	10:06
613730	622570	Der spanische General Pinto überbrachte dem Befehlshaber der deutschen Streitkräfte die Grüße der befreundeten spanischen Nation die von deutscher Seite herzlich erwidert wurden.	10:13	10:22
622570	637030	Auch Paris bietet mehr und mehr ein normales Bild.	10:22	10:37
637530	641690	Generalfeldmarschall Hermann Göring trifft zu einem kurzen Besuch in der französischen Hauptstadt ein.	10:37	10:41
673940	681040	Der Sender Paris 2, der größte Europas, wurde von einer deutschen Propagandakompanie wieder in Betrieb gesetzt.	11:13	11:21
686520	688740	Als erste Sendung deutsche Militärmusik.	11:26	11:28
714400	717980	Und mittags Platzkonzert in den Städten der besetzten Gebiete.	11:54	11:57
770920	775380	Im Schutze der deutschen Waffen tritt überall schnell wieder Ruhe und Ordnung ein.	12:50	12:55
775380	779120	In Scheveningen, dem holländischen Weltbad, herrscht Hochbetrieb.	12:55	12:59
779680	782960	Die Badesaison hat trotz des Krieges programmmäßig begonnen.	12:59	13:02
796020	804780	Der Friede wäre hier vollständig, wenn er nicht von den Engländern die sich so gerne als Beschützer der kleinen Nationen aufspielen, ständig gestört würde.	13:16	13:24
804780	811140	Immer wieder überfallen britische Flieger offene niederländische Städte mit ihren Bombenwürfen.	13:24	13:31
811140	817700	So fielen in den Helder, einem englischen Angriff auf ein holländisches Lazarett, 42 Tote zum Opfer.	13:31	13:37
851520	854740	So sehen diese plutokratischen Friedensbrecher und Kriegssetzer aus.	14:11	14:14
854940	855620	Mr. Churchill.	14:14	14:15
856100	863540	Er verriet mit heuchlerischer Miene Polen, Norwegen, Holland, Belgien und schließlich sogar das eng befreundete Frankreich.	14:16	14:23
864080	867200	Die unmenschlichsten Verbrechen begeht er im Namen der Menschlichkeit.	14:24	14:27
867720	871260	Wobei allerdings für Mr. Churchill der Mensch erst beim englischen Lord anfängt.	14:27	14:31
871260	877760	Hier Churchills junger Mann, Anthony Eden, der bestangezogene Mann Europas, wie man sagt.	14:31	14:37
883500	886580	Dave Cooper, der perfekteste Lügenminister der ganzen Welt.	14:43	14:46
887500	892580	In der Mitte links Monsieur Renaud und rechts Herr Kot aus Norwegen, zwei Volksverräter im Solde England.	14:47	14:52
893340	895020	Und hier der Jude Mandel.	14:53	14:55
895420	899560	Herr Renaud machte ihn für ein paar Wochen zum Innenminister und damit zum Henker Frankreichs.	14:55	14:59
900120	907860	Alle diese zweifelhaften Figuren befinden sich nun unter englischem Schutz der heute allerdings äußerst fragwürdig geworden ist.	15:00	15:07
908240	911200	Denn England ist jetzt unmittelbar selbst bedroht.	15:08	15:11
911920	917320	Der englische König, Georg VI., informierte sich höchstpersönlich über die getroffenen Luftschutzmaßnahmen.	15:11	15:17
918180	919760	Das sind Mitglieder des englischen Luftschutzes.	15:18	15:19
927210	929190	Ein Luftangriff wird inszeniert.	15:27	15:29
938980	943720	Von der Ehrentribüne aus verfolgen König und Königin außerordentlich interessiert diese Manöver.	15:38	15:43
943720	957460	Zu diesen Bildern sagte der englische Sprecher, dass der Hilfsdienst die Verletzten vorbildlich versorge und verbinde.	15:43	15:57
957860	959900	Alles klappe wie auf einer Geburtstagsfeier.	15:57	15:59
960320	964420	Man sieht, diese plutokratische Hochschicht hat den Ernst der Lage Englands immer noch nicht erfasst.	16:00	16:04
965080	979680	Und hier sehen wir Georg VI., von Gottes Gnaden König von Großbritannien Nordirland und den britischen Dominien, Kaiser von Indien Verteidiger des christlichen Glaubens und neuerdings sogar König von Judäa bei dem Besuch eines Pfadfinderlagers.	16:05	16:19
992580	1002520	Während Majestät in einem Augenblick, wo das Land zum Kampf um sein oder nicht sein antritt die Zeit nicht besser zu nutzen weiß weilt der Führer des Deutschen Reiches bei seinen Soldaten im Felde.	16:32	16:42
1003220	1009420	Wie eine Meldung aus dem Führerhauptquartier bekannt gab besuchte der Führer die alten Reichslande Elsass und Lothringen.	16:43	16:49
1010680	1012000	Fahrt durch die Vogesen.	16:50	16:52
1015980	1018660	Ein altes Kriegspferd darf das Frühstück teilen.	16:55	16:58
1018660	1040750	Der Führer und seine Soldaten.	16:58	17:20
1041250	1045050	Eine untrennbare Gemeinschaft, die den Sieg der deutschen Waffen verbirgt.	17:21	17:25
1064560	1069000	Über die von den Franzosen gesprengte Rheinbrücke bei Kehl geht es nach Straßburg.	17:44	17:49
1104740	1106600	Ein Bunker unmittelbar am Stadtrand.	18:24	18:26
1107060	1203560	Zu den Schlachtfeldern in der Marginot-Linie.	18:27	20:03
1207530	1209410	Ein schwerer Bunker wird besichtigt.	20:07	20:09
1212820	1216220	An diesem Schutzwall Frankreichs sollte jeder Angriff zerbrechen.	20:12	20:16
1216320	1219080	Diese Rechnung war jedoch ohne die neuen deutschen Waffen	20:16	20:19
1219080	1221760	und ohne den verwegenen Mut des deutschen Soldaten gemacht.	20:19	20:21
1221760	1226580	In unvorstellbar kurzer Zeit wurde dieser gewaltige Festungskürfel zerschlagen.	20:21	20:26
1227180	1232280	Die für unverwundbar gehaltene Marginot-Linie zerfiel unter den Granaten der deutschen Artillerie	20:27	20:32
1232280	1235820	und unter dem nicht aufzuhaltenden Sturm des deutschen Infanteristen.	20:32	20:35
1238840	1243460	Das Denkmal für den Schöpfer der Marginot-Linie, die heute zum größten Teil in Trümmern liegt.	20:38	20:43
1243840	1253670	Einzelne Festungswerke.	20:43	20:53
1254110	1314660	Solche Bilder schickte Frankreich einst in alle Welt um die Unüberwindbarkeit der Marginot-Linie zu beweisen.	20:54	21:54
1314660	1320480	Durch ein System von Gängen und langen Tunnels waren die einzelnen Panzerwerke miteinander verbunden.	21:54	22:00
1321200	1323740	Alles war auf das Modernste eingerichtet.	22:01	22:03
1324240	1340530	Eine eigene Kraftzentrale sorgte für elektrischen Strom.	22:04	22:20
1352780	1353740	Einem Schützenstand.	22:32	22:33
1361520	1362760	In der Telefonzentrale.	22:41	22:42
1365040	1366100	Munitionstransport.	22:45	22:46
1366100	1375130	Alles war in vollendeter Weise konstruiert und ausgebaut.	22:46	22:55
1375730	1398140	Der deutsche Soldat hat es dennoch geschafft und Panzerwerk um Panzerwerk im Sturm erobert.	22:55	23:18
1398820	1400540	Der Rhein ist wieder frei.	23:18	23:20
1401600	1406920	Beide Ufer des Oberrheins sind fest in deutscher Hand und werden es von nun an für immer bleiben.	23:21	23:26
1406920	1426240	Das ganze Volk dankt dem Führer für den glänzendsten Sieg der deutschen Geschichte.	23:26	23:46
1426760	1431240	Die Fahrt von der Front zurück nach der Reichshauptstadt wurde zu einem wahren Triumphzug.	23:46	23:51
1435980	1442220	Überall an der Strecke werden dem Führer Zeichen der Liebe, Treue und Dankbarkeit dargebracht.	23:55	24:02
1442600	1525280	Bild des Führers mit seiner eigenhändigen Unterschrift zählt zu den kostbarsten Erinnerungen.	24:02	25:25
1577840	1583300	Ganz Berlin rüstet sich, um Adolf Hitler einen unvergleichlichen Empfang zu bereiten.	26:17	26:23
1583300	1604400	Die Straßen vom Anhalter Bahnhof bis zur Reichskanzlei werden in einen einzigen Blumenteppich verwandelt.	26:23	26:44
1632340	1637040	Jeder will dabei sein. Jeder will dem Führer seinen persönlichen Dank darbringen.	27:12	27:17
1637580	1658190	Die Absperrmannschaften können sich des Ansturms der Massen kaum noch erwehren.	27:17	27:38
1658730	1716110	Begrüßung auf dem Anhalter Bahnhof.	27:38	28:36
1716470	1767440	Die Leute und der Jubel von Millionen empfangen den siegreichen Feldherrn in der Reichshauptstadt.	28:36	29:27
