start	end	text	start_mm:ss	end_mm:ss
3570	5070	Passen Sie doch auf!	00:03	00:05
5630	9190	Es ist heute aber auch so dunkel, man weiß gar nicht mehr, was man machen soll.	00:05	00:09
10490	15570	Man kann schon sehr viel tun, um bei der Verdunkelung Zusammenstöße und Unfälle auf der Straße zu vermeiden.	00:10	00:15
16570	19230	Wie sich jeder verhalten muss, soll Ihnen jetzt gezeigt werden.	00:16	00:19
20710	22270	Richtig macht es dieser Mann hier.	00:20	00:22
22770	28730	Er bleibt nach Verlassen eines hellen Raumes einige Sekunden stehen, schließt die Augen und gewöhnt sich so an die Dunkelheit.	00:22	00:28
31040	32580	So geht das natürlich nicht.	00:31	00:32
32580	40060	Wer eine Taschenlampe nicht entbehren kann, soll sie abblenden, immer nur kurz aufleuchten lassen und nicht so halten, dass andere geblendet werden.	00:32	00:40
43570	47850	Immer rechts gehen. Genügend breite Gehwege werden in beiden Richtungen benutzt.	00:43	00:47
48390	52210	Man geht aber immer hübsch rechts und niemals zu dritt oder mehrere nebeneinander.	00:48	00:52
53670	57790	Sind die Gehwege einer Straße aber schmal, benutzt man nur den rechtsgelegenen.	00:53	00:57
59190	66890	Auf Landstraßen ohne Gehwege oder Bankette geht man allerdings besser links weil man dann entgegenkommenden Fahrzeugen leichter ausweichen kann.	00:59	01:06
68830	70650	Vorsicht beim Betreten der Fahrbahn.	01:08	01:10
71370	74950	Der Fahrzeugführer kann den Fußgänger bei abgedunkelten Scheinwerfern nur schwer erkennen.	01:11	01:14
75910	80150	Die Fahrbahn möglichst nur an Kreuzungen oder an Übergängen für Fußgänger überschreiten.	01:15	01:20
80570	83050	Und zwar erst dann, wenn sich kein Fahrzeug nähert.	01:20	01:23
84030	89250	Vor dem Hinübergehen erst nach links und dann, etwa in der Mitte der Fahrbahn, nach rechts sehen.	01:24	01:29
89250	96030	Erstes Gebot für den Radfahrer ist das Abdecken der Scheinwerfer.	01:29	01:36
97010	98150	Die Sache sieht so aus.	01:37	01:38
98650	101390	Der Schlitz ist vier Zentimeter lang und ein Zentimeter breit.	01:38	01:41
101950	104550	Er ist an der unteren Hälfte des Scheinwerfers anzubringen.	01:41	01:44
105590	107130	Schlusslicht steht sauber halten.	01:45	01:47
108130	110590	Selbstverständlich muss auch dieses nach oben abgeschirmt sein.	01:48	01:50
110590	115310	Dass der Radfahrer ganz scharf rechts fahren muss, sollte eigentlich selbstverständlich sein.	01:50	01:55
116050	122970	Bei Verdunkelung muss er nachfolgende und entgegenkommende Fahrzeuge erst vorbeilassen ehe er nach links einbiegt.	01:56	02:02
124210	126870	Auch die Fuhrwerkslaternen nach oben abschirmen.	02:04	02:06
127750	130450	Hinten muss eine abgeschirmte rote Lampe geführt werden.	02:07	02:10
131330	134050	Bei Verdunkelung genügt der rote Rückstrahler also nicht mehr.	02:11	02:14
134050	141410	Auch der Kutscher muss alle nachfolgenden und entgegenkommenden Fahrzeuge an Kreuzungen vorbeilassen ehe er nach links einbiegt.	02:14	02:21
143710	146830	Die Autofahrer haben es auch nötig ermahnt zu werden.	02:23	02:26
147370	157690	Erste Pflicht ist für sie ebenfalls das Abdecken der Scheinwerfer unter übrigen Lichtquellen wie Begrenzungs-, Schluss- und Bremslichter, Fahrtrichtungsanzeiger und Kennzeichenbeleuchtung.	02:27	02:37
157690	163350	Der seit dem 1. Oktober eingeführte Wehrmacht-Tarnscheinwerfer sieht so aus.	02:37	02:43
164530	165990	Er gibt ein sehr günstiges Licht.	02:44	02:45
166750	170350	An seiner Stelle können auch andere amtlich zugelassene Vorrichtungen geführt werden.	02:46	02:50
171290	173930	Das bisherige Auf- und Abblenden fällt nunmehr fort.	02:51	02:53
175370	178870	Neben dem Tarnscheinwerfer müssen die Begrenzungslampen verwendet werden.	02:55	02:58
179150	182510	Die sind durch den bekannten Schlitz abzudecken, der so aussieht.	02:59	03:02
182510	190190	Eine waagerechte Öffnung von 5 bis 8 cm Länge und 1 cm Breite lässt in der Mitte das Licht austreten.	03:02	03:10
191550	195730	An Straßenkreuzungen immer langsam fahren und mehr als sonst Warnzeichen geben.	03:11	03:15
196930	199230	Volksgenossen beherzig die soeben gehörten Mahnungen.	03:16	03:19
199970	202450	Zeigt Verkehrsdisziplin, besonders bei der Verdunkelung.	03:19	03:22
203230	209550	Leben, Gesundheit und Volksvermögen sind wertvolle Güter deren Erhaltung uns besonders im Krieg hohe Verpflichtung sein muss.	03:23	03:29
209550	239280	Im Haus der schönen Künste in Madrid wurde eine deutsche Buchausstellung eröffnet die einen starken Besuch aus allen Teilen der Madrider Bevölkerung zu verzeichnen hatte.	03:29	03:59
272660	279980	In der Frauenhochschule von Orvieto, einer der Akademien der italienischen Jugendorganisation wurde das neue Schuljahr feierlich eröffnet.	04:32	04:39
280420	286040	Hier ein paar Bilder aus dem vielseitigen Lehrbetrieb der Akademie in der junge Mädchen in allen Fächern unterrichtet werden,	04:40	04:46
286040	289840	die für ihren späteren Beruf in Haus und Familie wesentlich sind.	04:46	04:49
290320	291760	In der Hühnerfarm der Hochschule.	04:50	04:51
293020	297100	Angora-Kaninchen werden ausgekämmt.	04:53	04:57
301820	304220	Selbst im Kuhstall wird praktischer Unterricht erteilt.	05:01	05:04
304740	308620	Die wichtigste Anlage, die Küche.	05:04	05:08
311090	315750	Neben den rein hauswirtschaftlichen Arbeiten wird in Orvieto auch die Körperschulung planmäßig betrieben.	05:11	05:15
347540	352540	In Tokio fand anlässlich des Abschlusses des Dreimächte-Paktes eine Großkundgebung statt.	05:47	05:52
