start	end	text	start_mm:ss	end_mm:ss
20780	26860	Feierliche Tagung der Reichsarbeitskammer zum nationalen Feiertag im Mosaiksaal der neuen Reichskanzlei.	00:20	00:26
27620	32900	Die silbernen und goldenen Fahnen der bereits ausgezeichneten deutschen Musterbetriebe umrahmen den Saal.	00:27	00:32
34700	36480	Reichsorganisationsleiter Dr. Leih spricht.	00:34	00:36
37240	42680	In seiner Rede gedachte er vor allem des zehnten Jahrestages der Gründung der deutschen Arbeitsfront.	00:37	00:42
43320	49240	Dr. Leih sagte, wir wollen den geraden Weg des Nationalsozialismus kompromisslos weitergehen.	00:43	00:49
49240	54940	Wir wollen geloben, das Letzte an Kraft und Fähigkeit herzugeben, bis der Sieg unser ist.	00:49	00:54
55480	62920	Die Städten der Arbeit sollen in diesem Krieg die stärksten und festesten Bastionen der Volksgemeinschaft und des unbeugsamen Siegeswillens sein.	00:55	01:02
64420	71480	106 Betriebe werden als Kriegsmusterbetriebe und 13 Betriebe als NS-Musterbetriebe ausgezeichnet.	01:04	01:11
72580	78760	206 Betriebsführer und Arbeiter der deutschen Rüstungsindustrie erhalten das Kriegsverdienstkreuz erster Klasse.	01:12	01:18
79240	95570	Der westfälische Bergmann Konrad Grebe wird als neunter Deutscher zum Pionier der Arbeit ernannt.	01:19	01:35
96570	100570	Konrad Grebe entwickelte ein neuartiges Kohleabbaugerät von besonderer Leistungsfähigkeit.	01:36	01:40
102030	107790	Seine vorbildliche technische Leistung erleichtert dem Bergmann die schwere Arbeit unter Tage.	01:42	01:47
107790	114090	Die Front im Westen.	01:47	01:54
117480	119560	Die jüngste deutsche Mannschaft im Einsatz.	01:57	01:59
120140	124340	Männer des Reichsarbeitsdienstes beim Bau von Feldbefestigungen an der Atlantikküste.	02:00	02:04
125040	126540	Klöcke für Drahtsperren.	02:05	02:06
136770	138030	Laufgräben werden gezogen.	02:16	02:18
148330	151390	Kilometerweit ziehen sich die Drahthindernisse an der Küste entlang.	02:28	02:31
162180	164900	Von hier aus sind es nur 50 Kilometer bis nach England.	02:42	02:44
164900	167440	Zeit zum Mittagessen.	02:44	02:47
175320	177060	Front Varieté im Kleinen.	02:55	02:57
190690	192990	Eine der mächtigen Trutzburgen am Kanal.	03:10	03:12
196580	197980	Hier wohnen die Arbeitsmänner.	03:16	03:17
198460	201980	Sie halfen mit beim Bau des gigantischen Festungswalls aller Zeiten.	03:18	03:21
208910	212410	Reichsarbeitsführer Konstantin Hirl besucht die Einheiten im Westen.	03:28	03:32
212830	215730	Er kann auch die Leistungen seiner Männer mit Recht stolz sein.	03:32	03:35
215730	220230	Eine Radfahrtsfahrt drohen auf dem Marsch durch die Befestigungszone.	03:35	03:40
224720	226580	Ein geschossener Verband britischer Bomber.	03:44	03:46
228280	228920	Fliegerdeckung.	03:48	03:48
233990	235870	Unsere Flak nimmt sofort den Kampf auf.	03:53	03:55
248820	250360	Auch unsere Jäger greifen ein.	04:08	04:10
250720	259240	In riesiger Höhe werden die Briten gestellt.	04:10	04:19
259580	261600	Kondensstreifen zeigen den Verlauf des Kampfes.	04:19	04:21
269910	272350	Einer der Briten Bomber stürzt brennend in die Tiefe.	04:29	04:32
277300	282780	Das Küstengebiet ist an vielen Stellen mit den Trümmern abgeschossener amerikanischer und britischer Bomber übersät.	04:37	04:42
282780	288670	An der Front südöstlich von Leningrad.	04:42	04:48
292030	295450	Auf einer Feldbahn werden frische Truppen nach vorn gebracht.	04:52	04:55
300540	303080	Das ist die Wasserwüste der Wolschow-Sümpfe.	05:00	05:03
303660	307180	Die Schneeschmelze hat weite Landstriche in Seen und Flüsse verwandelt.	05:03	05:07
308400	310680	Transportkähne bringen den Nachschub zu den Stellungen.	05:08	05:10
319800	321580	Fuhren der schweren Winterschlacht.	05:19	05:21
328660	330540	Dritter Kreuzträger Oberleutnant Lang.	05:28	05:30
340250	341870	Heu-Transport auf Floßsäcken.	05:40	05:41
341870	355980	Das Ziel der Fahrt, ein Stützpunkt, der seit Beginn des Tauwetters von seinen Landverbindungen abgeschnitten ist.	05:41	05:55
356540	358540	Alkohol ist hier gut zu gebrauchen.	05:56	05:58
361050	363350	Auch der Küchenunteroffizier benutzt einen Floßsack.	06:01	06:03
368290	371470	Das zähe, wetterharte Panjepferd leistet hier willkommene Hilfe.	06:08	06:11
371470	381460	Auch die Straße ist zum Fluss geworden.	06:11	06:21
385800	387120	Ein vorgeschobener Bunker.	06:25	06:27
