start	end	text	start_mm:ss	end_mm:ss
44020	48760	Bundeskundgebung der NSDAP zum Erntedanktag im Berliner Sportpalast.	00:44	00:48
49160	60250	Der Reichsmarschall. Hinter ihm Reichsminister Dr. Goebbels, der Gauleiter von Berlin.	00:49	01:00
71110	78010	Staatssekretär Backe grüßt den Reichsmarschall und verkündet die Verleihung von hohen Auszeichnungen an verdiente Männer der deutschen Landwirtschaft.	01:11	01:18
78790	87330	Der Landwirtschaftsführer Kurt Löffler und der Bauer Ernst Ritter erhalten aus der Hand des Reichsmarschalls das ihnen vom Führer verliehene Ritterkreuz des Kriegsverdienstkreuzes.	01:18	01:27
87330	97030	Landwirtschaftsführer Löffler, der sich beim Wiederaufbau in den besetzten Ostgebieten unter mehrfachem Einsatz seines Lebens besonders hervortat, erhielt das Ritterkreuz mit Schwertern.	01:27	01:37
97030	120080	Der Reichsmarschall spricht. In seiner Rede umriss der Reichsmarschall die hervorragenden Leistungen des deutschen Landvolkes zur Sicherung unserer Ernährung und überbrachte ihm den Dank des Führers.	01:37	02:00
120080	128940	Der Reichsmarschall sagte unter anderem, die Blockade und die Aushungerung, wie sie sich der Gegner einst dachte, ist heute nicht mehr möglich.	02:00	02:08
133940	140320	Das Schwerste auch in der Ernährung ist jetzt überwunden, denn nun sind die fruchtbarsten Gebiete Europas in unserer Hand.	02:13	02:20
140320	155860	Anschließend würdigte der Reichsmarschall in mitreißenden Worten den nie ermüdenden Fleiß des deutschen Arbeiters und das Heldentum unserer Soldaten die dem deutschen Volk die Weite des Ostraums geöffnet und ihm damit neue fruchtbare Gebiete für seine Ernährung gewonnen haben.	02:20	02:35
156380	188100	Der Reichsmarschall schreitet mit den beiden neuen Trägern des Ritterkreuzes die Front des Ehrenbataillons ab.	02:36	03:08
188100	205760	Ankunft von Lebensmitteltransporten aus den neu gewonnenen Ostgebieten, die, wie der Reichsmarschall sagte in immer größerem Umfang der deutschen Volksernährung nutzbar gemacht werden sollen.	03:08	03:25
206420	210000	Dieser Zug führt 50 Wagen mit je 200 Zentnern Lebensmittel.	03:26	03:30
210000	216700	Es ist eine Spende des Reichskommissars für die Ukraine, Gauleiter Koch, an den Gauleiter von Berlin, Dr. Goebbels.	03:30	03:36
217260	222180	Diese Lebensmittel sollen den Berliner Reservelazaretten, Kantinen und Werkküchen zugute kommen.	03:37	03:42
222180	227320	Unter anderem enthält die Sendung 2000 Hühner und 230.000 Eier.	03:42	03:47
233900	238180	Im vierten Kriegsjahr hat sich die Ernährungslage des deutschen Volkes wesentlich gebessert.	03:53	03:58
238760	243240	Auch in dieser Hinsicht stehen wir heute viel günstiger da als im vierten Kriegsjahr des Weltkrieges.	03:58	04:03
246340	250600	Hier ein Vergleich unserer Zuteilungen mit den entsprechenden Zeitabschnitten des Weltkrieges.	04:06	04:10
251020	256920	Im April 1917, im dritten Kriegsjahr, erhielt der Normalverbraucher 1190 Gramm Mehl oder Brot.	04:11	04:16
256920	259920	Der Schwerstarbeiter 2765 Gramm.	04:16	04:19
260440	270120	Im April 1942, ebenfalls im dritten Kriegsjahr, bekam der Normalverbraucher 2000 Gramm Brot und der Schwerstarbeiter sogar 4400 Gramm.	04:20	04:30
270980	279620	Im Oktober 1917 erhielt der Normalverbraucher 1540 Gramm Brot und der Schwerstarbeiter 3115 Gramm.	04:30	04:39
279620	289300	Seit Oktober 1942 bekommt der Normalverbraucher 2250 Gramm Brot und der Schwerstarbeiter sogar 4650 Gramm.	04:39	04:49
289300	299800	An Fleisch wurden zugeteilt im April 1917 für Normalverbraucher 250 Gramm und für den Schwerstarbeiter 250 Gramm.	04:49	04:59
299800	307800	Im April 1942 dagegen für die Normalverbraucher 300 Gramm und für den Schwerstarbeiter 850 Gramm.	04:59	05:07
307800	317480	Im Oktober 1917 erhielt der Normalverbraucher 250 Gramm Fleisch und der Schwerstarbeiter 425 Gramm.	05:07	05:17
317480	326320	Seit Oktober 1942 werden für den Normalverbraucher 150 Gramm und für den Schwerstarbeiter sogar 950 Gramm Fleisch zugeteilt.	05:17	05:26
326320	335760	An Fett wurden 1917 an den Normalverbraucher 100 Gramm und an den Schwerstarbeiter 150 Gramm verteilt.	05:26	05:35
336660	345240	1942 dagegen erhält der Normalverbraucher 206 Gramm und der Schwerstarbeiter sogar 575 Gramm.	05:36	05:45
346720	353280	Diese Vergleiche zeigen, dass unsere Ernährungslage gesichert ist, wenn wir auch weiterhin eine planmäßige, gesunde Vorratswirtschaft treiben.	05:46	05:53
353280	363260	Denn für jede Erhöhung der Rationen, auch in geringerem Umfang, müssen im Gesamten riesige Mengen zusätzlicher Nahrungsmittel von der Landwirtschaft bereitgestellt werden.	05:53	06:03
363760	374940	So erfordert eine Erhöhung der Brotration um wöchentlich 250 Gramm pro Kopf bei 80 Millionen Einwohnern eine zusätzliche Anlieferung von 20 Millionen Kilo Getreide pro Woche.	06:03	06:14
375120	383140	Auf das Jahr umgerechnet erfordert sie eine Getreidemenge, die dem Durchschnittsertrag der Getreideanbaufläche des Landes Mecklenburg entspricht.	06:15	06:23
383280	399060	Eine Erhöhung der wöchentlichen Fleischration um 50 Gramm pro Kopf erfordert für 80 Millionen Einwohner in jeder Woche eine zusätzliche Anlieferung von rund 18.000 Rindern oder 50.000 Schweinen oder von 183.000 Schafen.	06:23	06:39
400440	405600	Auf das Jahr umgerechnet entspricht das den jährlichen Schlachtungen des Landes Bayern.	06:40	06:45
405600	414090	Diese Zahlen geben einen Begriff davon, welche Leistung der Landwirtschaft selbst eine geringe Rationserhöhung erfordert.	06:45	06:54
414730	419650	Alle Hoffnungen des Feindes, Deutschland auch in diesem Kriege auszuhungern, sind vergeblich.	06:54	06:59
420330	423850	Flug und Schwert sichern die Nahrungsfreiheit und den Sieg.	07:00	07:03
423850	438000	An der Kaukasusfront, bei unseren Gebirgsjägern.	07:03	07:18
438480	442140	Durch romantische Täler geht es zu den Passhöhen und Gipfelstellungen hinauf.	07:18	07:22
451070	453510	Männer des Reichsarbeitsdienstes regeln den Verkehr.	07:31	07:33
455610	460090	Eine Tragtierkolonne in über 3000 Meter Höhe, sie bringt Nachschub und Feldpost darauf.	07:35	07:40
464850	467230	Ein Verpflegungsstützpunkt inmitten der Gletscherwelt.	07:44	07:47
467430	469650	Er ist zugleich Endpunkt der Maultierpfade.	07:47	07:49
469650	471290	Proviantausgabe.	07:49	07:51
478240	478840	Feldpost.	07:58	07:58
496460	500220	Schwer beladen wird der Aufstieg zu den höchsten Kampfständen angetreten.	08:16	08:20
506380	509220	Holzscheite für ein wärmendes Feuer im ewigen Eis.	08:26	08:29
516810	518630	Anmarsch zur Zuckerhutstellung.	08:36	08:38
521940	524260	Mächtige Schneefelder und Gletscher werden überquert.	08:41	08:44
524560	526700	Hier sind unsere Gebirgsjäger in ihrem Element.	08:44	08:46
527240	569530	Kampfstellung am Elbrus.	08:47	09:29
574670	576570	Ein bolschewistischer Stoßtrupp greift an.	09:34	09:36
576850	578810	Es geht um den Besitz des Chippa-Passes.	09:36	09:38
581200	582840	Alarm im Lagerfeldköpfe.	09:41	09:42
582840	600660	Dritter Kreuzträger Feldwebelbauer.	09:42	10:00
615910	621610	Im konzentrischen Feuer der umliegenden Pass- und Gipfelstellungen bricht der feindliche Angriff zusammen.	10:15	10:21
628090	631630	Die überlebenden Bolschewisten werden aus ihren Felsschlupfwinkeln herausgeholt.	10:28	10:31
632470	638430	Die von unseren Gebirgsjägern gehaltenen Höhen des Kaukasus bilden schon heute ein unüberwindliches Bollwerk	10:32	10:38
638430	642390	zum Schutz der fruchtbaren und reichen Gebiete bis hinauf zum Don.	10:38	10:42
642870	648600	Der Feind wird auch hier immer wieder blutig zurückgeschlagen.	10:42	10:48
648600	664600	Die Schlacht um Stalingrad.	10:48	11:04
664600	682720	Schlachtartillerie im Kampf gegen bolschewistische Panzer, die in stärksten Verbänden gegen unsere nördliche Abriegelungsfront anrennen.	11:04	11:22
688690	689830	Leichte Feldhaubitzen.	11:28	11:29
701540	705700	Stuka und Kampfflugzeuge stürzen sich mit vernichtender Wucht auf den Feind.	11:41	11:45
705700	725120	Das Schlachtfeld nördlich von Stalingrad ist mit zerschlagenen bolschewistischen Panzern weithin übersät.	11:45	12:05
726080	736140	Hier wurden an einem einzigen Tage von 150 angreifenden feindlichen Panzerkampfwagen 124 vorwiegend amerikanischer und englischer Herkunft vernichtet.	12:06	12:16
736140	744440	Der Versuch der Sowjets, die deutsche Riegelfront zu durchstoßen und unsere Flanke um jeden Preis aufzubrechen, ist gescheitert.	12:16	12:24
767700	772040	Am Stadtrand von Stalingrad, ein verwundeter Bolschewist schleppt sich zu unseren Vorposten.	12:47	12:52
786500	790740	Sturmgeschütze stoßen in die Nordstadt vor, um die noch immer hartnäckig gekämpft wird.	13:06	13:10
818600	822060	Große Teile Stalingrads bilden heute einen riesigen Trümmerhaufen.	13:38	13:42
822060	854650	Dritter Kreuzverleihung an Oberwachtmeister Karl Freundner.	13:42	14:14
855110	860050	Er schoss mit seinem Sturmgeschütz in nur 30 Minuten 10 Sowjetpanzer ab.	14:15	14:20
868360	873520	Von den Brennpunkten des ausgedehnten Schlachtfeldes von Stalingrad strömen die Gefangenen in die Sammellager.	14:28	14:33
908750	910870	Die Schlacht südlich des Ladoga-Sees.	15:08	15:10
910870	921530	Ihre Artillerie zerhämmert die auf engstem Raum zusammengedrängten feindlichen Divisionen.	15:10	15:21
930530	933170	Unsere Luftwaffe vollendet das Vernichtungswerk.	15:30	15:33
940680	942420	Infanterie bereit zum Angriff.	15:40	15:42
942420	982130	Einsatzbesprechung bei den Panzern.	15:42	16:22
986920	990740	Panzerkampfwagen und Sturmgeschütze treiben immer neue Keile in den Feind.	16:26	16:30
1010000	1011800	Hier traf eine Stuka-Bombe.	16:50	16:51
1020610	1023590	Die Infanterie räumt die einzelnen Widerstandsnester aus.	17:00	17:03
1053260	1057220	Der Sumpfwald ist von zahllosen Bomben und Granaten völlig zerfetzt.	17:33	17:37
1057640	1060900	Seit Wochen stehen hier unsere Soldaten im schwersten Kampf.	17:37	17:40
1061480	1063680	Jetzt endlich ist er von Erfolg gekrönt.	17:41	17:43
1064480	1066660	Sieben sowjetische Divisionen sind vernichtet.	17:44	17:46
1067320	1069300	12.000 Gefangene wurden eingebracht.	17:47	17:49
1069760	1072780	Und über 28.000 tote Bolschewisten gezählt.	17:49	17:52
1076800	1077900	Feindliche Tiefflieger.	17:56	17:57
1096940	1098940	Dort hinten stürzt eine der Bolschewisten ab.	18:16	18:18
1106660	1108220	Südostwärts des Ilmensees.	18:26	18:28
1111010	1113230	Ein Fesselballon der Artillerie wird aufgelassen.	18:31	18:33
1113910	1116770	Im Zuge der Frontverbesserungen im nördlichen Teil der Ostfront	18:33	18:36
1116770	1122290	treffen Verbände des Heeres und der Waffen-SS auch im Ilmenseegebiet die Bolschewisten erfolgreich an.	18:36	18:42
1122290	1141200	Artilleriefeuer auf die tief gestaffelten feindlichen Linien breitet den Angriff vor.	18:42	19:01
