start	end	text	start_mm:ss	end_mm:ss
76400	84500	der Ostfront. Deutsche Transporter in Petsamo, der nördlichsten Hafenstadt Finnlands. Die Ladung	01:16	01:24
84500	114390	wird gelöscht. Die Wege wird der Nachschub zu den vorderen Linien gebracht. Zu zerknüfteten	01:24	01:54
114390	118290	Felsgebieten führt die Straße zur Front stellenweise dicht an den feindlichen Linien	01:54	01:58
118290	155130	vorbei. Auf dem Marsch nach vorn. Sie müssen die Verpflegung für ihre kämpfenden Kameraden	01:58	02:35
155130	184660	oft mehr als 20 Kilometer durch die versumpfte und weglose Tundra tragen. General Dietl der Held von Narvik bei seinen Soldaten. Lagebesprechung auf einem Regimentsgefechtsstand.	02:35	03:04
184960	189220	Eine von den Sowjets zäh verteidigte Höhe, die das Gelände weithin beherrscht, soll	03:04	03:09
189220	231000	genommen werden. Wir schlugen die Bomben unserer Stukas ein und trafen den Feind in seinen	03:09	03:51
231000	249310	rückwärtigen Verbindungen. Die Hilfeleistung hinter der Front. Mit Flugzeugen werden die	03:51	04:09
249310	253770	Verwundeten ins Kriegslazarett gebracht. Man erspart ihnen damit tagelange Transporte	04:09	04:13
253770	258710	über schlechte Straßen und führt sie in wenigen Stunden ärztlicher Spezialbehandlung zu.	04:13	04:18
259130	272110	Kampf um die Inseln Ösel und Mohn. Verbände der Luftwaffe eröffnen den Angriff.	04:19	04:32
272110	294420	Feindliche Vorpostenboote. Die Seiten der deutschen Kriegsmarine laufen zum Angriff aus.	04:32	04:54
294880	314310	Neumbote säubern der Transportflotte weit voraus die Gewässer von feindlichen Minen.	04:54	05:14
318070	334430	Detonierende Minen. Letzte Befehlsausgabe an Bord.	05:18	05:34
345010	348330	Schiffsgeschütze belegen bolschewistische Stellungen mit Sprenggranaten.	05:45	05:48
348810	421840	Stoßen vor. Die Luftwaffe unterstützt das Vorgehen dieser ersten Angriffswelle, die die	05:48	07:01
421840	426600	Landungsplätze freizukämpfen hat. Tiefangriff auf einen Leuchtturm, auf dem sich eine Beobachtungsstelle	07:01	07:06
426600	443730	des Feindes befindet. Versteckte Truppenansammlungen der Sowjets werden mit Bordwaffen bekämpft.	07:06	07:23
458330	460790	Küstenbefestigungen werden durch die Bomben unserer Flieger zerschlagen.	07:38	07:40
469010	477490	Ein Bombentrichter unserer Stukas. Das ist der Steindamm, der die Inseln Mohn und Ösel verbindet.	07:49	07:57
