start	end	text	start_mm:ss	end_mm:ss
40850	51950	Kanalküste. In den Morgenstunden des 19. August unternahmen an der Küste von Dieppe englische amerikanische, kanadische und de Gaulle Truppen in Stärke einer Division eine groß angelegte	00:40	00:51
51950	57150	Landung. Bereits in der Nacht war die feindliche Landungsflotte auf leichte deutsche Seestreitkräfte	00:51	00:57
57150	62430	gestoßen und hatte dabei mehrere Einheiten verloren. Die erste Welle der Landungstruppen	00:57	01:02
62430	69050	wurde auf hoher See aus Transportern auf 300 bis 400 Landungsboote übernommen. Geschützt von 13	01:02	01:09
69050	75230	bis 15 Kreuzern und Zerstörern erreichte sie um 6.05 Uhr die Küste. Hinter dieser ersten Welle	01:09	01:15
75230	80770	stand eine schwimmende Reserve von sechs Transportern und drei Frachtern und weiter nördlich eine Gruppe	01:15	01:20
80770	86970	von 26 Transportern als operative Reserve. Dieses Gros der Landungsstreitkräfte sollte erst nach	01:20	01:26
86970	92130	geglückter Bildung eines Brückenkopfes eingesetzt werden. Besonders starke Jagd- und Kampffliegerverbände	01:26	01:32
92130	97450	sollten die Landung sichern. Trotz dieses riesigen Einsatzes führte der Angriff auf die Küste zu	01:32	01:37
97450	102650	einem katastrophalen Misserfolg. Die gelandeten Truppen wurden im Nahkampf aufgerieben und ins	01:37	01:42
102650	107770	Meer zurückgeworfen. Die Stärke der Feindverbände beweist, dass diese Landung einer der lange	01:42	01:47
107770	117550	geplanten Invasionsversuche der Briten und Amerikaner war. Feuer auf die feindliche	01:47	01:57
117550	151420	Landungsflotte. Einschläge der englischen Schiffsartillerie. Britische Jäger und Kampfflugzeuge	01:57	02:31
151420	166420	greifen den Hafen von Dieb an. Feuer unserer Flak-Artillerie müssen sie immer wieder abdrehen.	02:31	02:46
168380	206270	Facksicherung in den Straßen von Dieb. Abschuss. Deutsche Jäger sperren im Zusammenwirken mit der	02:48	03:26
206270	214340	Flak-Artillerie den feindlichen Kampfflugzeugen und Jägern den Weg. Luftkampf in großer Höhe.	03:26	03:34
217270	239780	Wieder ein Abschuss. Die Infanterie des deutschen Küstenschutzes geht zum Gegenstoß vor. Der Feind ist	03:37	03:59
239780	244820	zurückgeworfen. Allein die im Küstenschutz eingesetzten deutschen Kräfte genügten, um den	03:59	04:04
244820	263840	Briten und Amerikanern eine vernichtende Niederlage zu bereiten. Die Ebb nach dem Kampf.	04:04	04:23
293020	307690	Verschlossene Spezialtransporter, von denen aus die Panzer an Land gingen. Die Landeklappen	04:53	05:07
307690	345440	sind heruntergelassen. Sie dienten als Abfahrrampe. Zerstörte britische Schnellboote. Der Feind verlor	05:07	05:45
345440	351620	insgesamt 127 Jäger und Bomber. Trotz dieser außerordentlich hohen Verluste, behauptet der	05:45	05:51
351620	360460	Daily Express, dass die Luftkämpfe als großer Sieg der Engländer zu werten seien. Die 28 gelandeten	05:51	06:00
360460	366620	Panzer modernster Bauart sind sämtlich vernichtet. Nur einige von ihnen konnten über den Strand bis zu	06:00	06:06
366620	414030	den deutschen Stellungen vordringen. Das blieb von dem britisch-amerikanischen Landungsversuch	06:06	06:54
414030	421070	übrig. Trotzdem wagt der Londoner Rundfunk am 20. August zu melden, der aufsehenerregende Erfolg	06:54	07:01
