start	end	text	start_mm:ss	end_mm:ss
32660	44580	Marschall Rommel ist tot. Der Held von Afrika, der zwei Jahre lang durch eine wendige und einfallsreiche Führung und einen großen persönlichen Mut eine vielfache Übermacht des Feindes in Schach hielt.	00:32	00:44
44580	63930	In einem Staatsakt nimmt das deutsche Volk Abschied von einem seiner tapfersten Generale.	00:44	01:03
68570	74290	Mit ihm, so sagte der Führer in einem Tagesbefehl, ist einer unserer besten Heerführer dahin gegangen.	01:08	01:14
74970	83510	Sein Name ist im gegenwärtigen Schicksalskampf des deutschen Volkes der Begriff für hervorragende Tapferkeit und unerschrockenes Draufgängertum geworden.	01:14	01:23
89620	93560	General Feldmarschall von Rundstedt legt nach seiner Gedenkrede den Kranz des Führers nieder.	01:29	01:33
93700	129860	Die Bevölkerung einer süddeutschen Stadt umsäumt den letzten Weg des großen Soldaten.	01:33	02:09
138900	143620	In ganz Europa eilt dem Bolschewismus der Ruf bestialischer Grausamkeit voraus.	02:18	02:23
143620	149000	Den Absetzbewegungen unserer Soldaten in Finnland folgen nach wie vor Zehntausende von Zivilisten.	02:23	02:29
158670	163570	Diese Waggons bergen die in wilder Eile zusammengebrachten Haftseligkeiten ganzer Dorfgemeinschaften.	02:38	02:43
163570	169870	Ihre Besitzer gehen lieber in die Ungewissheit der Fremde, als dass sie sich der Knechtschacht des Bolschewismus unterwerfen.	02:43	02:49
170430	175570	Sie wissen, was der Sturm aus dem Osten bringt. Terror, Hunger und Volkstod.	02:50	02:55
195910	197670	Im Kampfraum Großwardein.	03:15	03:17
197670	203580	Ein sowjetischer Panzerdurchbruch wird bekämpft.	03:17	03:23
204360	231130	Fahren zum Gegenstoß nach vorn.	03:24	03:51
231630	247290	Kampfwagen gehen zum Angriff über.	03:51	04:07
251100	255040	Von Schützenpanzerwagen bekämpfen Grenadiere mit MG durchslickende Sowjetinfanterie.	04:11	04:15
264050	265270	Rumänen stellen sich.	04:24	04:25
277880	279960	Infanterie im Schutze eines Maisfeldes.	04:37	04:39
300420	301800	Vom Kampf an der Westfront.	05:00	05:01
309040	311740	Sturngeschütze und Grenadiere werden nach vorn geworfen.	05:09	05:11
325920	327980	In den Tälern tobt der Kampf mit allen Waffen.	05:25	05:27
327980	347110	Panzer im Gefecht auf einer Dorfstraße.	05:27	05:47
359760	362900	Die Landschaft ist vom Rauch der Explosionen und Brände durchzogen.	05:59	06:02
377140	379600	Ein Stoßtrupp gerät plötzlich in feindliches Feuer.	06:17	06:19
387120	389880	Mit der Panzerfaust werden Widerstandsnester hochgejagt.	06:27	06:29
396530	403030	Auf diesen Straßen hat der Feind immer wieder spüren müssen dass der Widerstandswille des deutschen Soldaten bis zum Fanatismus gewachsen ist.	06:36	06:43
403030	407750	Dutzende abgeschossener amerikanischer Panzer säumen diesen Weg.	06:43	06:47
407810	433550	Die Stunde des Kampfes für jeden Einzelnen ist gekommen.	06:47	07:13
434210	437950	Für Freiheit und Leben der Nation ist der deutsche Volkssturm aufgerufen.	07:14	07:17
437950	452540	In ganz Deutschland finden sich die Männer zwischen 16 und 60 Jahren auf den freiwilligen Meldestellen ein.	07:17	07:32
453580	457260	Der Volkssturm einigt sie ohne Unterschied des Standes und Herkommens.	07:33	07:37
457980	460220	Jugend und Alter stehen nebeneinander.	07:37	07:40
460900	464000	Der heiligste Auftrag findet das deutsche Volk in Bereitschaft.	07:40	07:44
464000	511770	Am 18. Oktober, am 131. Jahrestag der Völkerschlacht bei Leipzig verkündet der Reichsführer SS den Erlass des Führers über die Bildung des deutschen Volkssturmes.	07:44	08:31
512330	514790	In Ostpreußen sind die ersten Volkssturmmänner angetreten.	08:32	08:34
515470	518370	Eiserne Entschlossenheit trägt den Ausdruck ihrer Gesichter.	08:35	08:38
519430	535370	Unsere verfluchten Feinde werden es feststellen und einsehen müssen dass ein Einbruch in Deutschland, selbst wenn er irgendwo gelänge für den Angreifer Opfer kostet, die für ihn dem nationalen Selbstmord gleichkommt.	08:39	08:55
537650	543390	Der Volkssturm tritt und Mahnmal deutschen Freiheitswillens auf dem Annerberg zu einer Feierstunde an.	08:57	09:03
546050	566050	In den Städten der Ostgaue sind zehntausende freiwillige Volkssturmmänner	09:06	09:26
566050	568950	zu einem Appell vor ihrem Gauleiter angetreten.	09:26	09:28
606520	615080	Männer von Stadt und Land, Arbeiter der Stirn und Arbeiter der Faust sind bereit, mit ihrem Blute den Boden des Vaterlandes zu verteidigen.	10:06	10:15
616180	647830	Unter Führung des Gauleiters marschieren die Volkssturmbataillone durch die Stadt.	10:16	10:47
655520	658080	Der Wille zum Widerstand ist Tat geworden.	10:55	10:58
658780	662220	Der Ruf zu den Waffen durch das ganze deutsche Volk.	10:58	11:02
668340	674460	Die Volkssturmmänner sind bewaffnet mit Maschinengewehren Gewehren, Pistolen und der Panzerfaust.	11:08	11:14
695740	697140	Marschiert die Hitlerjugend.	11:35	11:37
697140	700680	Sie alle sind bereit, den deutschen Schwur zu erfüllen.	11:37	11:40
701540	708320	Sterben kann ich, aber Knecht sein und Deutschland geknechtet sehen das kann ich nicht.	11:41	11:48
