start	end	text	start_mm:ss	end_mm:ss
760	11890	Ha! Der ist ein Donner-Kiel!	00:00	00:11
12430	15950	Nun, das kann aber die ganze Sache verleihen.	00:12	00:15
16550	18010	Sag mal, was machst du denn da?	00:16	00:18
18130	19870	Sieh's ja hier. Ich übe.	00:18	00:19
20270	21130	Was übst du denn?	00:20	00:21
22330	23150	Frackschleife binden.	00:22	00:23
23570	24690	Ach, du willst zum Ball, was?	00:23	00:24
24990	27450	Schlimmer. Ich heirate.	00:24	00:27
28510	29030	Heiraten?	00:28	00:29
30110	32750	Du und heiraten? Bitte sag das nochmal.	00:30	00:32
33130	34910	Natürlich! Ich heirate.	00:33	00:34
35610	37250	Ja, und deine schöne Freiheit?	00:35	00:37
37250	40050	Du bist doch sonst immer so für ohne.	00:37	00:40
41750	44410	Weißt du so ganz ohne ist auch nicht richtig.	00:41	00:44
45470	47810	Man hat so keine Ordnung wenn man so allein ist.	00:45	00:47
48810	52870	Aber fest hier, die Löscher	00:48	00:52
52870	53970	in den Socken.	00:52	00:53
54430	57510	Da und überall finden der Knopf war da.	00:54	00:57
58450	61750	Da und die Einholerei die macht überhaupt keinen Spaß mehr.	00:58	01:01
61750	63850	Ach, das ist ja auch schon wieder zu lästig, was?	01:01	01:03
64390	64510	Ja.	01:04	01:04
64510	67990	Weißt du, früher da war das alles viel bequemer.	01:04	01:07
68430	69790	Da kommen wir zu so einem Mädchen drauf.	01:08	01:09
70030	70430	Volle Lübenhöhren.	01:10	01:10
70430	72050	Ja, aber hör mal da braucht man doch nicht gleich	01:10	01:12
72050	73310	zum äußeren Mittel zu greifen.	01:12	01:13
73670	75330	Hat er noch andere Vorteile?	01:13	01:15
75850	76050	Ja.	01:15	01:16
76630	78310	Die Steuerermessung zum Beispiel.	01:16	01:18
79450	80890	Und außerdem hat sie noch hier.	01:19	01:20
82010	82410	Ja, nur.	01:22	01:22
83010	86010	Na nur, hör mal du hast ja eine merkwürdige Auffassung	01:23	01:26
86010	86610	von der Ehe.	01:26	01:26
87290	88150	Wie sieht sie denn aus?	01:27	01:28
89350	90930	Ach ganz nett.	01:29	01:30
91550	92250	Wie, ganz nett?	01:31	01:32
92250	93550	Liebst du sie denn?	01:32	01:33
94570	95550	Das kommt vielleicht noch.	01:34	01:35
96130	97430	Du bist ja ein gelungener	01:36	01:37
97430	98470	Bräutigabend, du.	01:37	01:38
98770	99270	Nicht wahr?	01:38	01:39
99770	101610	Und sowas ist nun mein Freund.	01:39	01:41
101870	102050	Ja?	01:41	01:42
102350	103430	Der in der Ehe nur eine	01:42	01:43
103430	104490	Ausbesserungsanstalt	01:43	01:44
104490	105650	für seine kaputten Strümpel sieht.	01:44	01:45
105750	106550	Ja, aber ich muss doch hier.	01:45	01:46
106550	107450	Na, hör mal so.	01:46	01:47
107610	108670	Es kommt doch nicht aufs Gelb an.	01:47	01:48
108730	109970	Es kommt doch nicht auf die Steuer an.	01:48	01:49
110250	111090	Die Ehe soll eine	01:50	01:51
111090	112610	Lebenskameradschaft sein.	01:51	01:52
113050	115910	Du sollst aus Liebe heiraten du Kaffeskopf.	01:53	01:55
116330	116970	Kaffeskopf.	01:56	01:56
117030	118630	Ja, lieben tue ich so auch ein bisschen.	01:57	01:58
118630	123430	Aber hast du denn auch nicht in der Zeitung gelesen dass es für jede Hochzeit,	01:58	02:03
123590	125530	Feier Fleischmacken extra gibt?	02:03	02:05
128050	129470	Nein da bist du da doch.	02:08	02:09
129850	131250	Ich bin doch da das darfst du.	02:09	02:11
150960	151500	Bewundernd	02:30	02:31
151500	152220	steht die Welt	02:31	02:32
152220	153480	vor dem gewaltigen Sieg	02:32	02:33
153480	154020	im Westen.	02:33	02:34
154420	155500	In 39 Tagen	02:34	02:35
155500	156340	wurde Frankreich	02:35	02:36
156340	156900	zerschlagen.	02:36	02:36
157540	159420	Deutschland weiß dass dieser Sieg	02:37	02:39
159420	160760	nur durch die geniale Führung	02:39	02:40
160760	161920	der tapfersten Soldaten	02:40	02:41
161920	163560	und durch eine hervorragende	02:41	02:43
163560	164120	Organisation	02:43	02:44
164120	165300	errungen worden ist.	02:44	02:45
166040	167240	Als unsere schnellen Truppen	02:46	02:47
167240	167880	von Sedan	02:47	02:47
167880	168440	nach Abewil	02:47	02:48
168440	171100	vorstießen las man in den französischen Zeitungen,	02:48	02:51
171560	172440	die deutschen Tanks	02:51	02:52
172440	173060	werden bald	02:52	02:53
173060	174480	keinen Brennstoff mehr haben.	02:53	02:54
175100	175700	Aber sie hatten	02:55	02:55
175700	176780	sich gründlich geirrt.	02:55	02:56
177340	178420	Unablässig rollte	02:57	02:58
178420	179720	und rollt auch heute noch	02:58	02:59
179720	180480	der Nachschub	02:59	03:00
180480	181060	an die Front.	03:00	03:01
181840	182540	Nach einem genauen	03:01	03:02
182540	183140	Fahrplan	03:02	03:03
183140	184320	werden Eisenbahnzüge	03:03	03:04
184320	185140	und Autokolonnen	03:04	03:05
185140	185820	eingesetzt.	03:05	03:05
186440	187220	Hier beweist sich	03:06	03:07
187220	188340	selbst im kleinsten	03:07	03:08
188340	189300	beste deutsche	03:08	03:09
189300	190360	Generalstabsarbeit.	03:09	03:10
191120	191900	Der Aufmarsch	03:11	03:11
191900	192920	zur großen Schlacht	03:11	03:12
192920	194220	und die Festigung	03:12	03:14
194220	195180	der neuen Front	03:14	03:15
195180	196820	sind eine Glanzleistung	03:15	03:16
196820	197640	von peinlichster	03:16	03:17
197640	198160	Genauigkeit	03:17	03:18
198160	199960	und gewaltigsten Ausmaßen.	03:18	03:19
200400	215670	Wegweiser	03:20	03:35
215670	216630	für den Kraftfahrer.	03:35	03:36
233570	234790	In endlosen Zügen	03:53	03:54
234790	235470	geht es durch	03:54	03:55
235470	236370	erobertes Land.	03:55	03:56
241680	242480	Diesen Wagen	04:01	04:02
242480	243400	fehlte wirklich	04:02	04:03
243400	244180	der Brennstoff.	04:03	04:04
244920	246100	Die jüdischen Kriegshetzer	04:04	04:06
246100	247480	und Pariser Plutokraten	04:06	04:07
247480	247840	wollten	04:07	04:07
247840	248940	die Koffer	04:07	04:08
248940	249940	voller Goldbarren	04:08	04:09
249940	250860	und Edelsteine	04:09	04:10
250860	252440	mit diesen Fahrzeugen	04:10	04:12
252440	252980	entfliehen.	04:12	04:12
253600	254360	Aber man kam	04:13	04:14
254360	255180	nicht sehr weit.	04:14	04:15
255720	256380	Es gab bald	04:15	04:16
256380	257380	kein Benzin mehr.	04:16	04:17
257960	258540	Die Straßen	04:17	04:18
258540	259640	waren rettungslos	04:18	04:19
259640	260320	verstopft.	04:19	04:20
261080	261580	So versuchten	04:21	04:21
261580	262640	diese englandhörigen	04:21	04:22
262640	263320	Deserteure	04:22	04:23
263320	263960	und Verräter	04:23	04:23
263960	264680	ihres Volkes	04:23	04:24
264680	265800	sich zu Fuß	04:24	04:25
265800	266740	ihrer Verantwortung	04:25	04:26
266740	267420	zu entziehen.	04:26	04:27
277860	278300	Und hier	04:37	04:38
278300	279560	das französische Volk	04:38	04:39
279560	280860	das rücksichtslos	04:39	04:40
280860	281680	evakuiert	04:40	04:41
281680	282920	und von dem Strom	04:41	04:42
282920	283460	der fliehenden	04:42	04:43
283460	284580	französischen Armeen	04:43	04:44
284580	285420	mitgerissen wurde.	04:44	04:45
286220	286760	Nun können	04:46	04:46
286760	287320	diese Menschen	04:46	04:47
287320	288220	wieder in ihre Dörfer	04:47	04:48
288220	288760	und Städte	04:48	04:48
288760	289460	zurückkehren.	04:48	04:49
290300	291300	All dieses Elend	04:50	04:51
291300	292160	blieb dem deutschen	04:51	04:52
292160	293240	Volke erspart.	04:52	04:53
294020	294700	Dem Führer	04:54	04:54
294700	295820	und seinen Soldaten	04:54	04:55
295820	297420	gehört unser aller Dank	04:55	04:57
297420	297840	dafür.	04:57	04:57
298320	369720	In allen Ortschaften	04:58	06:09
369720	371620	hat die NS-Volkswohlfahrt	06:09	06:11
371620	372820	Verpflegungsstationen	06:11	06:12
372820	373520	für die Flüchtlinge	06:12	06:13
373520	374060	eingerichtet.	06:13	06:14
374740	375760	Die riesigen Mengen	06:14	06:15
375760	377840	von Lebensmitteln die von den fliehenden	06:15	06:17
377840	379080	Engländern und Franzosen	06:17	06:19
379080	381620	zurückgelassen wurden werden nun gerecht	06:19	06:21
381620	382160	verteilt.	06:21	06:22
383160	386140	Diesen betrogenen Menschen die hinter der französischen	06:23	06:26
386140	387540	Front, erbarmungslos	06:26	06:27
387540	389520	hin und her getrieben nirgends Ruhe	06:27	06:29
389520	391240	fanden, wird nun von	06:29	06:31
391240	392360	deutscher Seite Rat	06:31	06:32
392360	393380	und Hilfe zuteil.	06:32	06:33
394200	395840	Die deutsche NSV-Schwester	06:34	06:35
395840	397200	hat sich auch im	06:35	06:37
397200	398560	Feindesland sehr schnell	06:37	06:38
398560	400380	Ansehen und Vertrauen	06:38	06:40
400380	400820	errungen.	06:40	06:40
420230	421410	Diese Filmaufnahmen	07:00	07:01
421410	422590	wurden in Frankreich	07:01	07:02
