start	end	text	start_mm:ss	end_mm:ss
15660	16960	Na, da sind wir ja wieder.	00:15	00:16
21870	23230	Und sich den schönsten Schnupfen holen.	00:21	00:23
23610	26270	Besser ein Schnupfen in die Nase als einen splitternden Kopf.	00:23	00:26
26830	29850	Außerdem können Sie ja noch eine wärmere Unterhose anziehen.	00:26	00:29
30230	30670	Unterhose?	00:30	00:30
31050	33050	Sagen Sie mal, können Sie sich nicht etwas delikater ausdrücken?	00:31	00:33
33670	34150	Ordinär.	00:33	00:34
34510	34990	Wundervoll.	00:34	00:34
35330	38230	Sagen Sie mal, wo ist denn eigentlich Ihr dicker Nachbar aus dem vierten Stoch?	00:35	00:38
38270	39630	Der kommt doch nicht in den Luftschutzkeller.	00:38	00:39
39990	41370	Das ist doch eine starke Persönlichkeit.	00:39	00:41
42170	43130	Guten Morgen.	00:42	00:43
43410	44070	Guten Morgen.	00:43	00:44
44870	46170	Heute wird er schon runterkommen.	00:44	00:46
46610	48470	Der Luftschutz war nicht zu ihm raufgegangen.	00:46	00:48
48470	48730	Aha.	00:48	00:48
48730	57950	Schöne Maske, ich kenne dich schon.	00:48	00:57
58390	59970	Du warst immer neue Dummheit.	00:58	00:59
60330	61990	Du brauchst auch das Ding jetzt noch nicht aufzusetzen.	01:00	01:01
62090	63290	Kannst du mir was erzählen?	01:02	01:03
63390	65870	Hier, ich habe neue Informationen.	01:03	01:05
66630	67910	Du hast gar nicht so zu lachen.	01:06	01:07
68110	69170	Ich weiß, was ich weiß.	01:08	01:09
69370	70010	So, so.	01:09	01:10
70130	71710	Wer hat denn diesen Bären wieder aufgebunden?	01:10	01:11
71850	72130	Bären?	01:11	01:12
72210	73230	Das ist kein Bären.	01:12	01:13
74830	77250	Kann man mich zwingen, hier zu bleiben?	01:14	01:17
77630	77910	Warum?	01:17	01:17
77910	78830	Gefühlt es dir hier nicht?	01:17	01:18
79790	80970	Das ist ja kein Mausefall.	01:19	01:20
81130	81810	Nein, nein, nein.	01:21	01:21
82190	85050	Diese Mausefallen, die haben sich bei Luftangriffen schon sehr bewährt.	01:22	01:25
85470	86630	Teu, teu, teu, Holzklopfen.	01:25	01:26
87430	88310	Ob der hier hält.	01:27	01:28
88790	89610	Nein, nein, nein, Mausefall.	01:28	01:29
89670	90370	Sie haben vollkommen recht.	01:29	01:30
90750	93090	Sagen Sie mal, mein lieber Herr Schmitz, was haben Sie für Informationen?	01:30	01:33
93310	93790	Das ist auch.	01:33	01:33
95190	97190	2 Uhr 48.	01:35	01:37
97190	100090	Wenn die dritte Welle kommt.	01:37	01:40
100290	100430	Ja.	01:40	01:40
101030	101550	Was ist dann?	01:41	01:41
102110	102470	Ja.	01:42	01:42
102710	103070	Gas.	01:42	01:43
103070	104470	Nein, das ist ja nicht möglich.	01:43	01:44
104690	105290	Das stimmt doch nicht.	01:44	01:45
105450	107030	Und was ist das amtlich?	01:45	01:47
