start	end	text	start_mm:ss	end_mm:ss
489580	496700	auf die Reichshauptstadt vom 21. und 22. November in einer am Sonntag darauffolgenden Jugendversammlung	08:09	08:16
496700	502280	in Berlin erklärt, es wird die Stunde kommen, wo wir das den Engländern heimzahlen werden.	08:16	08:22
503300	509560	Die englische Presse hat mich am anderen Tag auf das Massivste angegriffen und die höhnische Frage	08:23	08:29
509560	516080	aufgeworfen, ob die neue Waffe, die ich dort angekündigt hätte, etwa im Propagandaministerium	08:29	08:36
516080	526090	statt dem Rüstungsministerium verfügen. Ich habe es damals nicht für meine Aufgabe gehalten die Engländer eines Besseren zu belehren, sondern ich war im Gegenteil überzeugt, je länger	08:36	08:46
526090	530790	sie glauben, dass sie nicht kommt, umso besser ist es. Denn die Überraschung ist auch eine Waffe.	08:46	08:50
537870	541990	Das englische Volk war ja von seiner Regierung dazu verführt worden, zu glauben, dass es	08:57	09:01
541990	549060	über den Berg sei, dass der Sieg nur bei einer Angelegenheit von Tagen oder höchstens Wochen	09:01	09:09
549060	566340	wäre. Wenn also das englische Volk nun plötzlich vor alarmierende neue Tatsachen gestellte so muss ja die englische Regierung versuchen. Gar nicht so weit wie die Engländer im August	09:09	09:26
566340	571940	vorigen Jahres, als ich Berlin von Frauen und Kindern evakuierte, zu erklären, dass damit	09:26	09:31
571940	576260	England am Ende sei. Eine Nation ist natürlich nicht am Ende, wenn sie die Hauptstadt von Frauen	09:31	09:36
576260	584840	und Kindern bleibt. Dafür hat er alles Recht, wenn er sich in dieser entscheidenden Kriegsphase	09:36	09:44
584840	627270	glaubt, blenkt und vertrauensvoll auf sein Volk. Lass sie geführen, denn siegen wir doch in diesen	09:44	10:27
627270	627350	...	10:27	10:27
627350	629350	...	10:27	10:29
629350	631350	...	10:29	10:31
