start	end	text	start_mm:ss	end_mm:ss
52430	54730	Empfehlshaber bei seinen Truppen im Osten.	00:52	00:54
54950	85500	Bei einer Heeresgruppe.	00:54	01:25
87100	87700	Lagebesprechung.	01:27	01:27
135370	140630	Die Zahl der Freiwilligen zum Kampf gegen den Weltbolschewismus ist in allen Ländern Europas ständig im Wachsen.	02:15	02:20
141250	145330	Der erste Sammeltransport junger holländischer Freiwilliger wird nach Deutschland in Marsch gesetzt.	02:21	02:25
148960	153180	Die Wünsche der holländischen Bevölkerung begleiten sie auf ihrem Weg zum Kampf gegen die Sowjets.	02:28	02:33
160520	161500	Kroatische Verbände.	02:40	02:41
161500	167560	Auch dieser jüngste Staat Europas schickt seine Söhne an die Front zum Freiheitskampf gegen den bolschewistischen Weltfeind.	02:41	02:47
168260	170800	Der kroatische Marschall Kvaternik verabschiedet die Männer.	02:48	02:50
172260	191270	Ein weiterer Transport italienischer Truppen, die vom Duce für den Kampf im Osten bereitgestellt wurden, verlässt unter dem Jubel einer begeisterten Menge Italien.	02:52	03:11
198390	202970	Im Norden der gewaltigen Ostfront, an der die größte Schlacht tobt, die die Weltgeschichte je gesehen hat.	03:18	03:22
203490	207570	Auf beiden Seiten sind riesige Truppenmassen und ungeheure Mengen von Kriegsmaterial eingesetzt.	03:23	03:27
207690	211510	Über allem aber steht die einzigartige Leistung des deutschen Soldaten.	03:27	03:31
212050	215110	Seine Tapferkeit und seine Härte im Marschieren wie im Kämpfen.	03:32	03:35
215310	222930	In den ersten sechs Wochen des großen Kampfes vollbrachte er und Seite an Seite mit ihm die Truppen der verbündeten Nationen überragende Leistungen.	03:35	03:42
223470	224970	Vorstoß im Raume von Salah.	03:43	03:44
235140	241540	Wo sowjetische Feldbefestigungen den Weg sperren, greifen schwere Infanteriewaffen und Artillerie ein, um das Vorgehen der Infanterie zu unterstützen.	03:55	04:01
241540	246760	Und hier am Südflügel der gewaltigen Front.	04:01	04:06
247440	250400	Rumänische Truppen haben das Mündungsgebiet des Niesta erreicht.	04:07	04:10
250920	253280	Wessarabien ist damit vom Feinde befreit.	04:10	04:13
253940	256580	Deutsche und rumänische Offiziere bei einer Lagerbesprechung.	04:13	04:16
273590	277590	König Michael von Rumänien und Staatsführer General Antonescu im Kampfgebiet.	04:33	04:37
277590	300110	Deutsche Truppen am unteren Jäster, der nach hartem Kämpfen an vielen Stellen überschritten wurde.	04:37	05:00
300650	302670	Mit Floßsäcken und Sturmboten wird übergesetzt.	05:00	05:02
303250	304950	Noch liegt der Strom unter feindlichem Feuer.	05:03	05:04
305530	311470	Eine Vorausabteilung hat kurz zuvor einen Brückenkopf gebildet und ist im weiteren Vorgehen in die feindlichen Stellungen eingebrochen.	05:05	05:11
315680	317700	Das Gelände wird immer unübersichtlicher.	05:15	05:17
317700	340090	Die Sowjets haben sich wieder festgesetzt.	05:17	05:40
341150	345590	Ihr Widerstand wird auch hier durch den Angriffsschwung der verbündeten Truppen in kurzer Zeit überwunden.	05:41	05:45
355270	357250	In breiter Front geht es weiter vorwärts.	05:55	05:57
371270	372010	Ein Bauernhaus.	06:11	06:12
372690	374730	Vorsicht, denn hier können Heckenschützen sitzen.	06:12	06:14
378770	380590	Die Bewohner werden genau untersucht.	06:18	06:20
387140	389240	Kein Gebüsch, kein Heuschober wird ausgelassen.	06:27	06:29
391320	395200	Und hier gefangene Bolschewicken, die aus den umliegenden Waldungen herausgeholt wurden.	06:31	06:35
395720	396900	Einige sind verwundet.	06:35	06:36
396900	422280	Flug über Balti.	06:36	07:02
422840	430880	Diese einst blühende rumänische Stadt, die durch die erpresserische Politik der Sowjets vorübergehend in den Besitz der Bolschewicken kam ist heute ein einziger Trümmerhaufen.	07:02	07:10
431500	436940	Beim Herannahmen der deutschen Truppen legten die bolschewistischen Mordbrenner auf Befehl Stalins alles in Schutt und Asche.	07:11	07:16
437620	441960	Auch Balti war der Schauplatz furchtbarster Gräueltaten der GPU und ihrer jüdischen Helfershelfer.	07:17	07:21
442540	450560	Männer, Frauen und Kinder wurden bestialisch hingeschlachtet nachdem sie vorher von den jüdischen Henkersknechten viele Stunden lang gefoltert und gemartert worden waren.	07:22	07:30
451080	453820	Zum Teil wurden diese Unglücklichen bei lebendigem Leibe verbrannt.	07:31	07:33
454560	457380	Die jüdische Bevölkerung Baltis wird in Sammellager gebracht.	07:34	07:37
457380	470720	Das sind jene Ostjudentypen, die besonders nach dem Weltkriege die Großstädte Mittel- und Westeuropas überschwemmten wo sie als Parasiten ihre Gastvölker zersetzten und tausendjährige Kulturen zu vernichten drohten.	07:37	07:50
471300	475440	Wo sie auch auftauchten, brachten sie Verbrechen, Korruption und Chaos mit sich.	07:51	07:55
475900	477700	Ihr Weg ist Raub und Verwüstung.	07:55	07:57
497670	498450	In der Ukraine.	08:17	08:18
498450	507450	Die Bevölkerung hilft unseren Soldaten bei der Ausbesserung der unter den Sowjets völlig verwahrlosten Straßen.	08:18	08:27
519670	523930	Schwere Unwetter, die in der letzten Zeit niedergingen, machen diese Straßen fast unpassierbar.	08:39	08:43
524390	526610	Die Fahrer müssen wahre Kunststücke vollbringen.	08:44	08:46
542560	544760	Ungarische Truppen stoßen zum Bug vor.	09:02	09:04
565140	567200	Panzerjäger sichern die Porma-Straße.	09:25	09:27
572280	575480	Kampf vor Vinica, einer größeren Stadt jenseits des Bug.	09:32	09:35
585850	587890	Auch hier sind alle Brücken zerstört.	09:45	09:47
602690	604010	Rückzugsstraßen der Bolschewiken.	10:02	10:04
619720	621580	Vinica ist in deutscher Hand.	10:19	10:21
629390	634290	Ein ungarischer Offizier begrüßt deutsche Soldaten, die sich durch besondere Tappbarkeit ausgezeichnet haben.	10:29	10:34
637580	639300	Im mittleren Frontabschnitt.	10:37	10:39
645900	648100	Lagebesprechung bei einem Armee-Oberkommando.	10:45	10:48
648600	652920	Der Armeeführer gibt den Befehl zum Angriff auf stark befestigte Punkte der Stalin-Linie.	10:48	10:52
653420	655760	Von hier aus gehen die Befehle an die einzelnen Truppenstäbe.	10:53	10:55
658060	659400	Mörser eröffnen den Kampf.	10:58	10:59
659620	667190	Die Sowjets versuchen immer wieder, ihre von den deutschen Truppen eingekesselten Verbände zu befreien.	10:59	11:07
667190	669510	Aber immer enger schließt sich der Stehlerne Ring.	11:07	11:09
669950	674230	Planmäßig werden die in den zahlreichen Kesseln eingeschlossenen sowjetischen Verbände vernichtet.	11:09	11:14
690760	694420	Der Armeeführer begibt sich mit einem Fieseler Storch zu den vorderen Linien.	11:30	11:34
710340	711420	Vor uns Mogilev.	11:50	11:51
