start	end	text	start_mm:ss	end_mm:ss
8820	14060	Jahre NSV. In diesem größten sozialen Werk, das die Welt je gesehen hat, reichen sich	00:08	00:14
14060	18680	alle Deutschen in freiwilliger Opferbereitschaft zu tätiger Selbsthilfe die Hand. Schon im	00:14	00:18
18680	24140	Jahre 1932, ein Jahr vor der Machtergreifung, fanden sich Frauen und Männer der Bewegung	00:18	00:24
24140	28400	zusammen und legten durch Schaffung einer Selbsthilfeorganisation den Grundstein zu	00:24	00:28
28400	37540	diesem einzigartigen Werk, das 1933 vom Führer als Verband der NSDAP anerkannt wurde. Es	00:28	00:37
37540	42440	gilt, die deutsche Familie als Lebensquell der Nation zu betreuen, vor allem aber Mutter	00:37	00:42
42440	50690	und Kind vor jeder Not zu schützen und mit besonderer Liebe und Pflege zu umgeben. Alljährlich	00:42	00:50
50690	54770	findet sich das ganze deutsche Volk zu gewaltigen Kundgebungen der Gemeinschaft im Opfer für	00:50	00:54
54770	61450	das Winterhilfswerk zusammen. Die Spenden für das WHB stiegen von Jahr zu Jahr. So wurden	00:54	01:01
61450	73110	in dem ersten Winterhilfswerk 1933 bis 1934 rund 358 Millionen Reichsmark gesammelt. 1934 bis 35 367	01:01	01:13
73110	103090	Millionen. 1936 bis 37 415 Millionen. 1937 bis 38 419 Millionen. 1938 bis 39 566 Millionen. Im Kriegswinterhilfswerk 1939 bis 40 600 Millionen.	01:13	01:43
103090	131470	1881 Millionen. Und im Kriegswinterhilfswerk 1940 bis 41 über 916 Millionen Reichsmark. Das soeben abgeschlossene Kriegswinterhilfswerk brachte sogar über eine Milliarde Reichsmark an Spenden ein. Dieses Tatbekenntnis ist ein sozialer Volksentscheid, wie er eindrucksvoller vor der Welt nicht abgegeben werden kann. Das Gesamtaufkommen aller Winterhilfswerke ist seit dem Jahre 1933 auf über 5 Milliarden Reichsmark gestiegen.	01:43	02:11
131470	143590	Würde man diese gewaltige Summe in 10 Pfennigstücke umwechseln, so könnte man mit diesen Geldstücken eine 20 Meter breite Straße von Straßburg bis nach Königsberg pflastern.	02:11	02:23
144710	149890	Einmalig wie diese Spendensummen sind auch die Leistungen dieses gewaltigen sozialen Aufbauwerkes.	02:24	02:29
149890	168430	Zur Betreuung der hilfsbedürftigen Volksgenossen wurden zum Beispiel von 1933 bis 1939 rund 71 Millionen Zentner Kartoffeln und von 1933 bis 1941 über 79 Millionen Kleidungsstücke aller Art den BAW-Betreuten zur Verfügung gestellt.	02:29	02:48
168430	187190	Als durch das Aufbauwerk des Führers sieben Millionen arbeitslose Volksgenossen wieder in Lohn und Brot gebracht waren, konnten die eingehenden Spenden mehr und mehr für andere wichtige Aufgaben, insbesondere solche der sozialen Vorsorge und Beseitigung der Ursachen sozialer Volkskrankheiten, verwendet werden.	02:48	03:07
187190	198960	Im Vordergrund der NSV-Arbeit steht die volkspflegerische Betreuung der deutschen Familie im Hilfswerk Mutter und Kind.	03:07	03:18
199560	205180	So wurden durch die NSV in jeder Stadt und fast in jedem deutschen Dorf Hilfsstellen Mutter und Kind eingerichtet.	03:19	03:25
205700	208900	Ihre Zahl ist bis heute auf über 29.000 angewachsen.	03:25	03:28
209480	213520	Hier erhalten werdende und junge Mütter unter ärztlicher Aufsicht Rat und Hilfe.	03:29	03:33
213520	219000	An hilfsbedürftige Familien werden außerdem Babywäsche, Körbe und Kinderwagen ausgegeben.	03:33	03:39
219840	225580	Ebenso stehen die Schwestern in den Gemeindepflegestationen der NSV allen Volksgenossen mit Rat und Tat zur Seite.	03:39	03:45
226220	230160	Selbst in den entlegensten Gebirgsdörfern gehen sie ihrem opfervollen Dienst nach.	03:46	03:50
234760	239760	Als treue Helferin des Arztes ist die NSV-Schwester auch in Krankenhäusern und Lazaretten tätig.	03:54	03:59
240160	257260	Zur Entlastung der Mütter unterhält die NSV in Stadt und Land über 23.000 Kindertagesstätten in denen vor allem die 3- bis 6-jährigen Frauen tagsüber unter Aufsicht erfahrener Kindergärtnerinnen und Helferinnen betreut und versorgt werden.	04:00	04:17
258060	262680	Zur gesundheitlichen Betreuung der deutschen Familie gehört auch die Jugenderholungspflege der NSV.	04:18	04:22
263200	265580	Sie erfasst Jungen und Mädel im schulpflichtigen Alter.	04:23	04:25
266540	271820	In der erweiterten Kinderlandverschickung arbeiten NSV, Hitlerjugend und NS-Lehrerbund ringt zusammen.	04:26	04:31
271820	280040	In den Jahren 1933 bis 1941 konnten weit über 4 Millionen Kinder in den schönsten Gauen des Reiches	04:31	04:40
280040	284720	mehrere Wochen der Erholung in Heimen der NSV und in Familienpflegestellen verleben.	04:40	04:44
287320	294940	Um auch den treusorgenden Müttern der betreuten Familien die Möglichkeit zur Erholung und Entspannung zu geben wurden in allen Gauen Mütterheime geschaffen.	04:47	04:54
295100	300040	Hier können die Mütter einmal die Hände in den Schoß legen und in der Erholung neue Kraft sammeln.	04:55	05:00
300040	305760	Aber auch die Mütter mit Säuglingen und Kleinkindern ist gedacht.	05:00	05:05
306220	309240	In besonderen Mutter- und Kindheimen finden sie Erholung und Ruhe.	05:06	05:09
309860	317300	Bis heute wurde etwa 512.000 Müttern und rund 41.100 Säuglingen und Kleinkindern solche Betreuung zuteil.	05:09	05:17
317960	325760	Zur Durchführung aller dieser Maßnahmen sind neben einer Million ehrenamtlicher Helfer die unermüdlich am Werk sind, auch ausgesuchte Fachkräfte erforderlich.	05:17	05:25
326300	330420	Auf den Schulen und Seminaren der NSV werden ständig tausende von jungen Mädchen	05:26	05:30
330420	332560	für diese wertvollen Lebensberufe herangebildet.	05:30	05:32
332920	337100	Ihre Ausbildung umfasst alle Gebiete der sozialpflegerischen und pädagogischen Arbeit.	05:32	05:37
337760	340980	So entstand aus der kleinen Selbsthilfeorganisation der NSDAP	05:37	05:40
340980	345260	in zehn Jahren durch die Selbsthilfe des deutschen Volkes und seine Opferbereitschaft	05:40	05:45
345260	381200	das größte soziale Hilfswerk aller Zeiten, die NSV in einem Berliner Industriewerk.	05:45	06:21
391250	395730	In einer Werkpause dirigiert Wilhelm Furt-Wengler das Berliner Philharmonische Orchester.	06:31	06:35
396350	399310	Wir hören das Meistersinger-Vorspiel von Richard Wagner.	06:36	06:39
619510	620810	Die Arbeit geht weiter.	10:19	10:20
621370	711660	Hier entstehen Panzerkampfwagen, Bearbeitung des Turmes, Herstellung von Triebrädern, Zusammenbau Frollen, eine Stützrolle wird aufgesteckt, die Kette wird montiert,	10:21	11:51
737000	744310	Panzerkampfwagen erhält sein Geschütz, Zusammenbau eines Sturmgeschützes.	12:17	12:24
757860	760780	So werden Tag und Nacht in den deutschen Rüstungswerken	12:37	12:40
760780	764640	die besten Waffen für die besten Soldaten der Welt geschmiedet.	12:40	12:44
773180	779720	Reichsmarschall Hermann Göring überbringt dem Generalfeldmarschall Erhard Milch einem seiner treuesten und bedeutendsten Mitarbeiter,	12:53	12:59
780340	782980	seine Glückwünsche zum 50. Geburtstag.	13:00	13:02
782980	787720	Das Leben des Generalfeldmarschall gehört seit 27 Jahren der Fliegerei.	13:02	13:07
788180	790900	In der Systemzeit hat er trotz aller widrigen Umstände	13:08	13:10
790900	794000	durch persönlichen Einsatz für den fliegerischen Gedanken geworben.	13:10	13:14
794620	798320	Nach der Machtergreifung wirfte er entscheidend am Aufbau der deutschen Luftwaffe mit.	13:14	13:18
798940	803460	Generalfeldmarschall Milch ist heute für die flugtechnische Entwicklung in Deutschland verantwortlich.	13:18	13:23
803900	806540	Er leitet außerdem die gesamte Rüstung unserer Luftwaffe.	13:23	13:26
809600	813080	Drei unserer erfolgreichsten Jagdflieger melden sich beim Führer.	13:29	13:33
813080	827960	Hauptmann Philipp, 94 Abschüsse.	13:33	13:47
829120	831360	Hauptmann Uben, 70 Abschüsse.	13:49	13:51
832120	837540	Und Oberleutnant Ostermann, 81 Abschüsse, wurden beide mit dem Eichenlaub zum Ritterkreuz ausgezeichnet.	13:52	13:57
841230	845350	Hauptmann Philipp erhielt als achter Soldat der deutschen Wehrmacht das Eichenlaub mit Schwertern.	14:01	14:05
871510	872550	An der Ostfront.	14:31	14:32
883440	885080	Das ist Hauptmann Philips Maschine.	14:43	14:45
896610	897990	Jäger klar zum Start.	14:56	14:57
899310	900110	Hauptmann Philipp.	14:59	15:00
900110	902790	Er hat inzwischen die Zahl seiner Abschüsse auf 100 erhöht.	15:00	15:02
908490	910790	Der Luftschraubenwind wirkt wie ein Wirbelsturm.	15:08	15:10
934890	936250	Dort ein Sowjetjäger.	15:34	15:36
939280	941320	Das Bodenpersonal verfolgt gespannt den Kampf.	15:39	15:41
942360	944620	Kondensstreifen zeigen den Weg der Maschinen.	15:42	15:44
946580	947320	Neuer Anflug.	15:46	15:47
952520	953780	Der Bolschewik ist getroffen.	15:52	15:53
954140	962460	Am mittleren Frontabschnitt.	15:54	16:02
962460	966920	Hier zeigt das Thermometer zeitweilig noch starke Kältegrade.	16:02	16:06
967860	974160	Die eisigen Stürme, die seit Monaten über das ungeschützte flache Land fegten, haben nur teilweise nachgelassen.	16:07	16:14
975520	981440	Die schweren Strapazen, die unsere Soldaten hier zu bestehen haben, sind an vielen Stellen die gleichen geblieben.	16:15	16:21
1008660	1012560	In unablässiger Arbeit halten Sonderkommandos die Nachschubstraßen frei.	16:48	16:52
1012560	1051350	Munition für die Artillerie.	16:52	17:31
1056160	1058140	General Stumme in den vordersten Linien.	17:36	17:38
1065940	1067800	Dritter Kreuzträger Oberleutnant Schwarz.	17:45	17:47
1068400	1070560	Jede Bewegung des Feindes wird scharf beobachtet.	17:48	17:50
1071020	1074480	Feuer auf Bereitstellungen der Sowjets, die sich in einem Dorf zum Angriff sammeln.	17:51	17:54
1084120	1085960	Stoßtrupps bereit zum Einsatz.	18:04	18:05
1105620	1108040	Im Schutze einer Anhöhe gehen die Stoßtrupps vor.	18:25	18:28
1108040	1112080	Die Ortschaft, von der aus unsere Flanke bedroht wird, muss genommen werden.	18:28	18:32
1138240	1139980	Das Artilleriefeuer lag gut.	18:58	18:59
1140480	1141860	Der Feind ist schwer getroffen.	19:00	19:01
1141860	1144580	In kurzem, hartem Kampf wird er geworfen.	19:01	19:04
1168560	1169200	Auf der Krim.	19:28	19:29
1170020	1174060	Hier im äußersten Süden der Ostfront ist bereits der Frühling eingezogen.	19:30	19:34
1174920	1177100	Unsere Soldaten bereiten ihm einen würdigen Empfang.	19:34	19:37
1181710	1183770	Die warmen Wintersachen werden auf Kammer gegeben.	19:41	19:43
1191520	1193180	Der Gong zum Essen fassen.	19:51	19:53
1196100	1200720	Deutsche und rumänische Soldaten kameradschaftlich verbunden.	19:56	20:00
1215320	1216380	Kurze Ruhepause.	20:15	20:16
1231740	1234580	Auch in der Ruhestellung muss der Körper elastisch erhalten werden.	20:31	20:34
1234580	1237260	Jeden Tag geht es einmal über die Hindernisbahn.	20:34	20:37
1264010	1273550	Kampf auf der Halbinsel Kertsch.	21:04	21:13
1274190	1281910	Wie der Wehrmachtbericht wiederholt meldete, brachen hier mit stärkeren Kräften geführte Angriffe der Sowjets im Feuer unserer leichten und schweren Waffen zusammen.	21:14	21:21
