start	end	text	start_mm:ss	end_mm:ss
53520	56580	Nach dem englischen Bombenangriff auf die Pariser Arbeiterpfiffel.	00:53	00:56
57580	58300	Aufräumungsarbeiten.	00:57	00:58
60240	63060	Eine französische Zeitung schrieb nach der Blutnacht von Paris.	01:00	01:03
63740	66640	Das ist das einzige Geschenk Englands für Frankreich.	01:03	01:06
67460	69760	Während des Krieges keine militärische Hilfe.	01:07	01:09
70440	72460	In der Niederlage keine Nahrungsmittel.	01:10	01:12
73060	75600	Jetzt aber dafür Erpressung und Tod.	01:13	01:15
91220	94300	Totenehrung auf dem Place de la Concorde im Zentrum der Stadt.	01:31	01:34
94300	111580	Am Vortage fand in den verschiedenen Vororten von Paris die Beisetzung der Opfer statt.	01:34	01:51
112840	118480	Ein Mitglied der Vichy Regierung überbringt den Angehörigen die Trauerbotschaft des Staatschefs Marshal Pétain.	01:52	01:58
128020	129420	Heldengedenktag in Berlin.	02:08	02:09
143700	154200	Vor dem Zeughaus der alten Ruhmestätte preußisch-deutschen Soldatentums begrüßt der Führer Großadmiral Räder die Generalfeldmarschelle Keitel und Milch und den Reichsführer SS Himmler.	02:23	02:34
154200	180740	In seiner Rede sagte der Führer, wir alle empfinden in diesem Augenblick die Größe der Zeit, in der wir leben.	02:34	03:00
181320	182840	Eine neue Welt wird gestaltet.	03:01	03:02
183560	189280	Dieser Kampf wird so lange geführt werden, bis ein dauernder Frieden gesichert ist und seine Feinde vernichtet sind.	03:03	03:09
189880	199600	Diesen Frieden aber so zu gestalten, dass er dem Opfer unserer Soldaten aus allen Schichten unseres Volkes gerecht wird ist die zukünftige Aufgabe des nationalsozialistischen Staates.	03:09	03:19
199600	207920	Denn sie alle sind gefallen für das ewige deutsche Volk und für eine bessere Gemeinschaft der Nationen unseres Kontinents.	03:19	03:27
221910	224150	Über dem Zeughaus die alte Reichskriegsflagge.	03:41	03:44
228360	238210	Der Kommandant von Berlin, Generalleutnant von Hase, meldet dem Führer.	03:48	03:58
248200	250500	Der Führer schreitet die Front des Ehrenbataillons ab.	04:08	04:10
