start	end	text	start_mm:ss	end_mm:ss
42160	43860	Auf Feinfahrt gegen Amerika.	00:42	00:43
47900	53000	Das Ziel dieses Unterseebootes ist die Mündung des St. Lorenz Stromes im Süden Kanadas.	00:47	00:53
53640	55180	Schweinsfische begleiten das Boot.	00:53	00:55
69680	73040	Ein Taucher wird klar gemacht. Das vordere Tiefenruder klemmt.	01:09	01:13
91500	94080	Der Schaden ist unerheblich und wird schnell beseitigt.	01:31	01:34
114430	118310	In der Messe wird Dauerskat gespielt. Die Überfahrt dauert mehrere Wochen.	01:54	01:58
121040	123100	Sonntags gibt es Berliner Pfannkuchen.	02:01	02:03
139940	143640	Das Operationsgebiet, die Mündung des St. Lorenz Stroms, ist erreicht.	02:19	02:23
143640	156650	Endlich der erste Geleitzug in Sicht.	02:23	02:36
161480	178160	Tauchalarm. Das Boot stößt steil in die Tiefe.	02:41	02:58
196360	198280	Achtung, Stromgeräusche in 60 Grad.	03:16	03:18
202150	205830	Sie kommen näher. Ein Zerstörer jagt das Unterseeboot.	03:22	03:25
213620	223340	Wasserbombeln. Auf Schleichfahrt. Äußerste Ruhe.	03:33	03:43
224540	230040	In langsamer Fahrt entzieht sich das Boot dem Verfolger und schiebt sich in die Mündung des St. Lorenz Stroms hinein.	03:44	03:50
230760	233560	Eine seemännisch wie navigatorisch hervorragende Leistung.	03:50	03:53
233560	237140	Denn das Fahrwasser ist eng und hat besonders starke Strömung.	03:53	03:57
239270	242210	Stunden sind vergangen. Blick durch das Seerohr.	03:59	04:02
243090	245270	Das Boot liegt weit im St. Lorenz Strom.	04:03	04:05
250410	251990	Das Ufer ist genau zu erkennen.	04:10	04:11
252610	254830	Der kühne Plan des Kommandanten ist geglückt.	04:12	04:14
255410	258750	Das deutsche U-Boot steht hier viele Kilometer tief in Feindesland.	04:15	04:18
258750	274290	Die Fühlung mit dem Gegner wird wieder aufgenommen.	04:18	04:34
274870	277310	Das Boot liegt zwischen Stromufer und Geleitzug.	04:34	04:37
278530	280370	Die Torpedos werden klar gemacht.	04:38	04:40
291610	292570	Mündungsklappen auf.	04:51	04:52
295970	298130	Ein dicker Tanker liegt im Fadenkreuz.	04:55	04:58
298130	300510	Fahrt Luft!	04:58	05:00
300710	315480	Al hat gesessen.	05:00	05:15
316100	317860	Der Funker gibt die Erfolgsmeldung durch.	05:16	05:17
327280	329840	Erst nach 10 Stunden taucht das Boot wieder auf.	05:27	05:29
333140	338950	Die Luft ist für kurze Zeit rein.	05:33	05:38
339510	341810	Geleitzug und Zerstörer sind außer Sicht.	05:39	05:41
341810	345590	Sie haben den Tanker seinem Schicksal überlassen.	05:41	05:45
346750	351270	Trotz starker feindlicher Abwehr bleiben unsere Unterseeboote pausenlos am Feind.	05:46	05:51
351870	356470	Sie führen einen harten, zähen Vernichtungskampf gegen die feindliche Versorgungsschifffahrt.	05:51	05:56
361260	361980	Im Osten.	06:01	06:01
362560	364580	Am Nordflügel der großen Abwehrschlacht.	06:02	06:04
368200	370300	Auf einem Bahnhof hinter der Wolschofffront.	06:08	06:10
371460	373600	Jeder Soldat trägt seinen Wolschoffstock.	06:11	06:13
373600	385700	Diese Stöcke werden von kunstfertigen Kameraden in kampffreien Stunden hergestellt.	06:13	06:25
386220	390700	Sie sind zu begehrten Erinnerungsstücken an die schweren Kämpfe in den Urwäldern des Wolschoff geworden.	06:26	06:30
402390	419160	Nachschub auf dem Wasserwege.	06:42	06:59
447460	450820	Der Nachschub wird ausgeladen und von Lastkraftwagen übernommen.	07:27	07:30
453600	466360	Im Raum des hart umkämpften Wolschoffbrückenkopfes.	07:33	07:46
466900	470300	Hier toben seit Wochen erbitterte Artillerie- und Infanteriekämpfe.	07:46	07:50
470800	473340	Bomben und Granaten haben die Erde umgepflügt.	07:50	07:53
473520	476580	Wie an allen anderen Brennpunkten der großen Abwehrschlacht	07:53	07:56
476580	481480	wird auch hier die Front gegen einen an Zahl und Material weit überlegenen Feind gehalten.	07:56	08:01
489030	490850	Störungsfeuer auf die feindlichen Linien.	08:09	08:10
498060	502140	Die vordersten Gräben ziehen sich durch die Ruinen eines heiß umkämpften Dorfes.	08:18	08:22
508700	512360	Die feindlichen Stellungen sind an diesem Punkt kaum 100 Meter von uns entfernt.	08:28	08:32
524490	526070	Aufnahmen mit der Fernkamera.	08:44	08:46
526310	527670	Bewegung auf der Feindseite.	08:46	08:47
527670	550670	Der feindliche Panzer dort wird unter Feuer genommen.	08:47	09:10
551230	581480	Der Panzer ist zerfetzt.	09:11	09:41
582100	586260	Sturmgeschütze stoßen vor und übernehmen den Feuerschutz für eine gewaltsame Erkundung.	09:42	09:46
613440	616180	Das ist das Kampfgelände am Wolschoffbrückenkopf.	10:13	10:16
616720	619020	Es trägt die Spuren der schweren Abwehrschlacht.	10:16	10:19
