start	end	text	start_mm:ss	end_mm:ss
18030	22290	Auf der Insel Rügen entsteht das größte und schönste Seebad der Welt.	00:18	00:22
25380	31180	Reichs Organisationsleiter Dr. Lay besichtigt anlässlich seiner Pommernfahrt die Bauarbeiten für das KDF-Bad.	00:25	00:31
31740	34280	Die Gebäude haben eine Frontlänge von sechs Kilometern.	00:31	00:34
34920	37500	Allein dieser Wandelgang ist zweieinhalb Kilometer lang.	00:34	00:37
38000	40020	Alle Zimmer liegen zur Seeseite hinaus.	00:38	00:40
43180	46160	Auch der Empfangssaal ist bereits im Rohbau fertiggestellt.	00:43	00:46
47180	51160	Diese gewaltige Anlage wird jeweils 20.000 KDF-Urlaubern Platz bieten.	00:47	00:51
51160	57540	Hier werden später Tausende und Abertausende schaffende deutsche Menschen Erholung und Kraft zu neuer Arbeit finden.	00:51	00:57
63230	69230	Im weiteren Verlauf seiner Reise besuchte Dr. Lay den Reichscout Danzig-Westpreußen, der sein einjähriges Bestehen beging.	01:03	01:09
69670	77610	In Stolzenberg bei Danzig besichtigte Dr. Lay das Modell der vorbildlichen Siedlungsbauten die hier mitten im Kriege in großzügiger Weise errichtet werden.	01:09	01:17
100430	107590	Was die Polen unter mustergültigen Siedlungsbauten verstanden zeigen diese primitiven Arbeiterwohnungen im benachbarten Gotenhafen.	01:40	01:47
107590	114050	Trotz ihrer 20-jährigen Herrschaft haben sie es nicht fertiggebracht ihren Arbeitern menschenwürdige Heimstätten zu schaffen.	01:47	01:54
117880	122840	Auch an anderen Stellen im Gau Danzig-Westpreußen geht der Wiederaufbau in großen Schritten vorwärts.	01:57	02:02
123340	128200	Die von den Polen gesprengte Eisenbahnbrücke über die Weichsel bei Dirschau ist inzwischen wiederhergestellt.	02:03	02:08
128740	135380	Für die alte Straßenbrücke, die nicht mehr erneuert werden soll wird in der Nähe ein großer Übergang im Zuge der Reichsstraße 1 gebaut.	02:08	02:15
135380	139320	Die Gesamtlinge der neuen Brücke wird rund einen Kilometer betragen.	02:15	02:19
139840	143940	Der Bau hat im Mai begonnen und soll noch im Laufe dieses Winters beendet werden.	02:19	02:23
176390	186370	Zur Jubiläumsfeier des Reichsgaus Danzig-Westpreußen war Reichsminister Dr. Goebbels nach Danzig gekommen wo er von Gauleiter Forster und der Bevölkerung auf das Herzlichste empfangen wurde.	02:56	03:06
186370	209460	Der Deutsche Tag in Bromberg wurde besonders festlich begangen.	03:06	03:29
210000	218540	Im Stadion verlieh Gauleiter Forster, der in diesen Tagen sein 10-jähriges Jubiläum als Gauleiter feierte den verschiedenen Ortsgruppen neue Sturmfahnen.	03:30	03:38
219060	263140	Ein kleines Städtchen im wiedergewonnenen Elsass hat seinen großen Tag.	03:39	04:23
263760	267220	Teile des Regimentes Großdeutschland beziehen ihre neue Garnison.	04:23	04:27
267960	271560	Schon die ersten Vortrupps werden von der Bevölkerung auf das Herzlichste begrüßt.	04:27	04:31
311930	314690	Das alte Städtchen hat sein deutsches Gesicht bewahrt.	05:11	05:14
314690	326600	Schon bald stehen die Soldaten in bestem Einvernehmen mit den Einwohnern.	05:14	05:26
328220	332440	Auf den Wiesen und Feldern und in den nahegelegenen Weinbergen helfen sie, wo sie können.	05:28	05:32
332900	364880	An der Naheküste werden planmäßig neue Feldflughäfen für den Einsatz der Luftwaffe angelegt um die Angriffe gegen England immer intensiver zu gestalten.	05:32	06:04
365540	371580	Baubataillone der Luftwaffe legen gemeinsam mit den Männern des Reichsarbeitsdienstes einen neuen Feldflugplatz an.	06:05	06:11
371580	461560	Die Angriffe unserer Luftwaffe erfordern gewaltige Mengen von Bomben.	06:11	07:41
