start	end	text	start_mm:ss	end_mm:ss
40660	57710	Leningrad. Der Kratmelder eines Regiments hat sein Motorrad mit Schlittschuhen vertauscht. Ein	00:40	00:57
57710	125290	gefrorener Steg. Das Ziel, ein Kompaniegefechtsstand ist erreicht. Ablösung rückt nach vorn. Aus	00:57	02:05
125290	130670	abgebauten Zäunen werden längst der Straße Schneeblenden errichtet. Sie sollen Schutz gegen	02:05	02:10
130670	151540	Schneeverwehungen bieten. In der Hauptkampflinie vor Leningrad. Unsere Soldaten haben hier einen	02:10	02:31
151540	156080	bolschewistischen Panzergraben zu einer festen Stellung ausgebaut. Die Waffen müssen ständig	02:31	02:36
156080	180870	von Schnee freigehalten werden. Ein Blick ins Niemandsland. Störungsfeuer auf erkannte	02:36	03:00
180870	213570	Bewegungen beim Feind. Am mittleren Frontabschnitt. In einer Reservestellung. Die Panzerkampfwagen	03:00	03:33
213570	223660	erhalten ihren winterlichen Tarnanstrich. Sowjetbomber greifen an. Flakfeuer hämmert ihnen entgegen.	03:33	03:43
224880	240770	Feindliche Einschläge. Panzergrenadiere machen sich fertig zum Abmarsch. Der Feldwebel prüft als Mutter	03:44	04:00
240770	261450	der Kompanie bei jedem den Sitz der Tarnkleidung. Panzer rollen zum Einsatz vor. Schneewehen pegen	04:00	04:21
261450	266170	über die Rollbahn. Selbst bei hartem Winterwetter geht der Nachschubverkehr weiter. Die Fahrpläne	04:21	04:26
266170	283520	sollen genau eingehalten werden. Kurzer Aufenthalt. Ein Lastkraftwagen hat sich im Schnee festgefahren.	04:26	04:43
285260	302470	Auch in der vordersten Linie wird Schnee geschippt. Essenholer bringen heiße Suppe. Der Soldat der in Eis und Schnee am Feind liegt, muss etwas Warmes im Leibe haben. Die Artillerie der Sowjets	04:45	05:02
302470	311170	streut das Gelände ab. Unsere Kanoniere bleiben die Antwort nicht schuldig. Der deutsche Soldat ist	05:02	05:11
311170	338980	Tag und Nacht bereit, den Feind zurückzuschlagen. An der tunesischen Front. Panzerspehwagen stoßen nach	05:11	05:38
338980	346380	Teburba vor, wo es zum ersten größeren Zusammenstoß mit den angloamerikanischen Verbänden kam. Einschläge	05:38	05:46
346380	351460	deutscher Fliegerbomben. Unsere Kampfflugzeuge greifen USA-Panzer an, die zur Aufklärung gegen	05:46	05:51
351460	364070	unsere Linie vorfühlen. Dort die Amerikaner. Auf dem Kampffeld von Jedi da, wenige Kilometer	05:51	06:04
364070	368730	vor Teburba. Alle amerikanischen Panzer, die sich hier zum Kampf stellten, sind zerschlagen.	06:04	06:08
370530	396480	Ein abgeschossener USA-Zerstörer. Die Stellungen eines englischen Elite-Regiments. Sie wurden	06:10	06:36
396480	401040	in kurzem, harten Zuschlagen aufgerollt. Der Feind erlitt hier schwere, blutige Verluste.	06:36	06:41
413430	433820	Weiter geht es gegen Teburba. Unsere Spähwagen dringen in die Stadt ein. Teburba beherrscht	06:53	07:13
433820	438620	die Zugänge zum Atlasgebirge und hat als Knotenpunkt strategische Bedeutung. Eine deutsche	07:13	07:18
438620	450500	Stuka-Bombe hat die Straße in ganzer Breite aufgerissen. Gefangene britische Fallschirmjäger.	07:18	07:30
450820	454920	Sie sprangen in der Nähe der deutschen Linien ab. Unsere Grenadiere wurden schnell mit ihnen	07:30	07:34
454920	467250	fertig. Und hier die ersten gefangenen Amerikaner. Sie sind mit einem neuartigen Stahlhelm ausgerüstet.	07:34	07:47
485750	532280	Deutsche Transportgeschwader bringen Truppen und Nachschub nach Tunis. Handung auf einem Feldflugplatz	08:05	08:52
532280	560680	einer Küste. Ein Proviantamt wird eingerichtet. Verpflegungsausgabe an die Kompanien. Diese Sendung	08:52	09:20
560680	563340	Grafensteiner Äpfel kam gerade recht zum Weihnachtsfest.	09:20	09:23
