start	end	text	start_mm:ss	end_mm:ss
7020	11780	Ganze Männer sind es, die Monat für Monat als Freiwillige zur Fallschirmtruppe stoßen.	00:07	00:11
12380	16280	Auf den Fallschirmschulen werden sie sportlich gestählt und militärisch ausgebildet.	00:12	00:16
20380	24880	Schon die Übungen am Fallschirm erfordern restlose Körperbeherrschung und entschlossenes Handeln.	00:20	00:24
34720	41400	Erst nach harter Ausbildung und gründlicher Prüfung werden die jungen Fallschirmjäger in die bereits kampferprobte und bewährte Fronttruppe eingereiht.	00:34	00:41
41900	45540	Fast jeder dieser Soldaten trägt Auszeichnungen für hervorragende Tapferkeit.	00:41	00:45
45820	48760	Das sind die Kämpfer, deren Taten die Welt in Atem hielten.	00:45	00:48
48760	57140	Eine Auslese von Männern, Arbeiter und Bauern, Studenten und Handwerker, Söhne alter und junger Geschlechter.	00:48	00:57
62420	68100	Kühnste Einsätze waren es, die sie vollbrachten. In Norwegen, Rotterdam, Eben Emael, Korinth und Kreta.	01:02	01:08
72750	74850	Startbefehl, Fallschirmjäger an die Maschinen.	01:12	01:14
78250	81830	Der bewährte Transporter, die Ju 52, trägt sie zu den befohlenen Zielen.	01:18	01:21
84680	89140	Fallschirmjäger sind Sturmsoldaten der Luft, Flieger, Springer und Infanteristen zugleich.	01:24	01:29
89140	94460	Für sie gibt es keine Entfernung. Stukas, Kampfflugzeuge und Zerstörer unterstützen sie.	01:29	01:34
95040	97960	Als schwere Waffen bereiten sie den Einsatz der Fallschirmjäger vor.	01:35	01:37
102390	105710	Absprung! In dichter Folge verlassen die Fallschirmjäger ihre Maschinen.	01:42	01:45
137000	139320	Die einzelnen Gruppen landen auf engstem Raum.	02:17	02:19
141700	143440	Blitzschnell löst sich der Springer vom Schirm.	02:21	02:23
148070	152510	An die Waffenbehälter. Sekunden sind entscheidend. Mit geübtem Griff werden die Behälter geöffnet.	02:28	02:32
152510	161020	Dann stürmen die Fallschirmjäger gegen den Feind, um seine Stellungen von innen heraus zu zerbrechen.	02:32	02:41
161580	164200	Was sie hundertmal geübt haben, findet nun seine Bewährung.	02:41	02:44
164760	169040	Auf jede Phase seines Kampfes geschult, ist der Fallschirmjäger auf jeder Lage gewachsen.	02:44	02:49
190540	194700	In engem Zusammenwirken mit Stukas und Kampffliegern bricht er den hartnäckigsten Widerstand.	03:10	03:14
