start	end	text	start_mm:ss	end_mm:ss
11860	19260	In diesen Tagen ist ein großer Freund des deutschen Volkes, der schwedische Forscher Sven Hedin, 80 Jahre alt geworden.	00:11	00:19
23910	30890	Der deutsche Gesandte in Stockholm überbringt im Namen des Führers und des Reichsaußenministers von Riventrop die Glückwünsche der deutschen Nation.	00:23	00:30
41470	45710	Die Deutsche Wochenschau besucht Oberst Rudel in einem Luftwaffenlazarett.	00:41	00:45
45970	47810	Ich darf mich nach dem Befinden erkundigen.	00:45	00:47
47850	49130	Ja, mir geht's ausgezeichnet.	00:47	00:49
49310	50430	Das ist fein, Herr Oberst.	00:49	00:50
50710	52130	Ich hoffe nur, dass ich wieder fliegen kann.	00:50	00:52
52330	53870	Oh ja, Herr Oberst, das kommt schon wieder.	00:52	00:53
53870	56310	Ja, na hoffentlich geht's recht schnell.	00:53	00:56
57530	60330	Ich glaube, Berlin, lassen wir uns noch ein bisschen Zeit.	00:57	01:00
60630	63370	Ja, die Meinung von euch Frauen ist da nicht massgebend.	01:00	01:03
63610	65910	Ja, wir sind froh, wenn wir gut aufgehoben sind.	01:03	01:05
68350	69990	Herr Oberst, wie war's denn nun?	01:08	01:09
70710	73130	Ja, es hat mich diesmal also ziemlich erheblich erwischt.	01:10	01:13
73230	78850	Und zwar waren es die ersten Panzer, die über die Oder gefahren sind und die wollten wir selbstverständlich abschießen.	01:13	01:18
78850	88010	Und wir haben uns jetzt bei den Panzern, die in Deutschland fahren, etwas umgestellt im Verhältnis auf die Abwehrbedingungen, sondern die Leute werden grundsätzlich angegriffen.	01:18	01:28
88750	91070	Und hier war die Abwehr ziemlich stark.	01:28	01:31
91610	97170	Und beim letzten Anflug auf einen Stadion erwischte mich also eine 4 cm Flak.	01:31	01:37
97170	101390	Und die Maschine fing an zu brennen und ich bekam dann diese Beinverletzung.	01:37	01:41
102230	107310	Und ich bin dann noch einige Minuten geflogen und bin auf eigenem Gebiet ja noch ganz gut runtergekommen.	01:42	01:47
107310	117410	Das Einzige, was mich an meiner Verwundung eigentlich erheblich stört, ist die Tatsache, dass ich im Augenblick in dieser kritischen Situation selbst nicht fliegen kann	01:47	01:57
117410	121530	und meine Kameraden, meinem Geschwader eben allein fliegen lassen muss.	01:57	02:01
122290	124870	In absehbarer Zeit kann ich auch wieder fliegen.	02:02	02:04
124990	128990	Ich nehme an, es handelt sich nur um wirklich ganz beschränkte Zeit.	02:04	02:08
129650	136670	Es kommt ja diesmal nicht auf persönliche Opfer drauf an, sondern wir wollen alle die Zähne zusammenbeißen, diese Opfer gerne in Kauf nehmen.	02:09	02:16
137310	144530	Und letzten Endes wird unser Volk, das bisher so tapfer gekämpft hat und die Zähne eben zusammengebissen hat, den endgültigen Sieg erringen.	02:17	02:24
145490	156510	Mit Hilfe des Schnorchels haben deutsche U-Bootorpedos in den letzten drei Monaten über eine halbe Million Tonnen feindlichen Nachschub Schiffsraumes vernichtend getroffen.	02:25	02:36
157150	160730	Nicht eingerechnet die hohe Zahl der feindlichen Kriegsfahrzeuge.	02:37	02:40
161390	164710	Damit ist der totale Unterwasserkrieg Wirklichkeit geworden.	02:41	02:44
164710	171170	Vom Verlassen des Hafens bis zur Rückkehr operieren die Boote ausschließlich in den Tiefen des Meeres.	02:44	02:51
171870	177870	Mit der völlig geänderten Taktik ist für die Männer an Bord eine Leistung von unvorstellbarem Ausmaß verbunden.	02:51	02:57
178910	184250	Bis zu zwölf Wochen ununterbrochen unter Wasser ist der Erfolg ihr schönster Lohn.	02:58	03:04
184250	188770	An den Brennpunkten des feindlichen Seeverkehrs sind unsere U-Boote am Gegner.	03:04	03:08
189330	197610	Die neue technische Verbesserung und der unvergleichlich harte Geist der alten U-Bootfahrer haben den technischen Vorsprung des Feindes überholt.	03:09	03:17
200310	204850	In ihren Fadenkreuzen steht der Feind, den ihre Torpedos vernichten treffen.	03:20	03:24
204850	224970	Während im Osten der Schicksalskampf um den Bestand der Nation weiter tobt sind im Westen nunmehr auch auf breiter Front Briten, Kanadier und Amerikaner zum Großangriff angetreten.	03:24	03:44
225910	230610	Zur Abriegelung einer Einbruchstelle werden Reserven auf Panzerfahrzeugen in den Kampf geworfen.	03:45	03:50
233300	236780	Das sind unsere Stellungen an der Röhr, die im Mittelpunkt der Kämpfe stehen.	03:53	03:56
237160	259720	Hinter den Trümmern der Häuser sind Granatwerfer und Geschützstellungen eingerichtet.	03:57	04:19
259720	270150	Von hier aus schlägt den angreifenden feindlichen Divisionen Sperrfeuer entgegen.	04:19	04:30
277240	280840	Bei Hülich gehen deutsche Eingreifreserven zum Gegenstoß über.	04:37	04:40
290180	296100	Wo der Gegner angreift, stößt er auf den verbissenen Widerstand unserer Grenadiere und Fallschirmjäger.	04:50	04:56
329910	337130	Das sind die ersten Aufnahmen der Kämpfer von Budapest die sich zu den deutschen Sperrlinien im Westen der Stadt durchgeschlagen haben.	05:29	05:37
346950	351050	Viel mehr als Worte vermögen spiegeln diese Bilder Strapazen	05:46	05:51
351050	355290	und die Härte der Kämpfe wieder, die nach dem heldenhaften Kampf in Budapest	05:51	05:55
355290	359370	zwischen dem Tage des Ausbruchs und der Ankunft bei unseren Truppen lagen.	05:55	05:59
373780	381260	Im schlesischen Kampfraum, auf den durch Tauwetter aufgeweichten und verschlammten Straßen sind Grenadierverbände auf dem Marsch nach vorne.	06:13	06:21
382020	386760	Der Festungskommandant von Breslau bei einer RAD-Flagkampftruppe.	06:22	06:26
