start	end	text	start_mm:ss	end_mm:ss
25740	33360	Generaloberst von Küchler, dessen Truppen vor einem Jahr als Erste in Paris einrückten, besichtigt eine Propagandakompanie des Heeres.	00:25	00:33
34000	37800	Generaloberst von Küchler beging in diesen Tagen seinen 60. Geburtstag.	00:34	00:37
65550	67650	Ein Übertragungswagen der Funkberichter.	01:05	01:07
80650	81590	An der Filmkamera.	01:20	01:21
89640	91180	Bei unserem Afrika-Chor.	01:29	01:31
94760	96640	Unter uns Fahrzeuge aller Art.	01:34	01:36
96860	99380	Sie sind gegen Fliegerangriffe weit auseinandergezogen.	01:36	01:39
100520	104220	General Rommel landet mit seinem Storch an der Front vor Tobruk.	01:40	01:44
105500	125010	Der italienische General Gariboldi.	01:45	02:05
132580	133260	Lagebesprechung.	02:12	02:13
154220	155920	Das sind die Stellungen vor Tobruk.	02:34	02:35
156540	159860	Unter einer dünnen Sandschicht harter Stein, der den Grabenbau erschwert.	02:36	02:39
166940	172800	Nur enge Schützenlöcher als Schutz gegen die Granaten der schweren englischen Artillerie und die Splitterbomben der englischen Flieger.	02:46	02:52
173280	175760	Zäh und hart ist der Kampf auf beiden Seiten.	02:53	02:55
185660	188840	Der General besichtigt einen Bunker, der den Briten entrissen wurde.	03:05	03:08
189320	196920	Ein englischer Panzer.	03:09	03:16
211650	214590	General Rommel gibt Befehl zu neuem Angriff.	03:31	03:34
214590	240350	Artillerie nimmt die feindlichen Stellungen unter Feuer.	03:34	04:00
272140	275940	Ein Stoßtrupp hat sich vorgekämpft und bringt gefangene Engländer mit zurück.	04:32	04:35
336340	339260	Der General hält Mittagsrast inmitten seiner Soldaten.	05:36	05:39
364970	367430	Jeder sucht Schutz vor der drückenden Sonnenglut.	06:04	06:07
409130	410470	Englische Panzer in Sicht.	06:49	06:50
416300	419920	Deutsche und italienische Panzerkampfwagen stoßen zum Gegenangriff vor.	06:56	06:59
419920	474750	Ein Stoßtrupp in Bereitschaft.	06:59	07:54
475030	476830	Er soll den vordringenden Panzern folgen.	07:55	07:56
507640	510280	Das von den Panzern gesäuberte Gelände wird besetzt.	08:27	08:30
510880	515840	Meter um Meter kämpfen sich die deutschen und italienischen Soldaten näher an Tobruk heran.	08:30	08:35
516260	566600	Tukas greifen ein.	08:36	09:26
567020	569440	Sie sollen die hart kämpfenden Erdtruppen unterstützen.	09:27	09:29
570160	573850	Die feindlichen Abwehrgeschütze melden sich.	09:30	09:33
574290	581080	Nah am Horizont.	09:34	09:41
581200	582840	Ein englischer Panzer geht in Flammen auf.	09:41	09:42
582840	602050	Bomben auf Tobruk.	09:42	10:02
