start	end	text	start_mm:ss	end_mm:ss
47310	62670	Gymnastik in der Berliner Deutschlandhalle. Anlässlich des neunjährigen Bestehens der NS-Gemeinschaft Kraft durch Freude zeigt das KDF-Sportamt unter dem Motto Arbeitskameraden, Sportkameraden, eine bunte Schau aller Leibesübungen.	00:47	01:02
62870	112330	Über dem Gelände der Reichssegelfliegerschule Spitzerberg bei Wien stellte der NSFK-Sturmbannführer Erich Wergens mit 45 Stunden, 28 Minuten und 5 Sekunden einen neuen Weltrekord im Dauersegelflug auf.	01:02	01:52
113250	122870	Erich Wergens, der bereits 43 Jahre alt ist, widmet sich seit 1928 dem Segelflug und ist schon aus zahlreichen Wettbewerben als Sieger hervorgegangen.	01:53	02:02
129250	142920	Landung. Die Zeit wird gestoppt. Die bisherige Weltbestleistung des Franzosen Nestléer wurde damit um mehr als sieben Stunden überboten.	02:09	02:22
149100	153640	Boxländerkampf zwischen Deutschland, Ungarn und Italien in der Berliner Deutschlandhalle.	02:29	02:33
153640	159680	Im Ring die Mittelgewichtler Battaglia Italien, schwarze Hose und Kasch Ungarn.	02:33	02:39
160460	166240	Deutschland gewann diesen Länderkampf überlegen mit 28 Punkten. Alle deutschen Boxer blieben unbesiegt.	02:40	02:46
166880	171380	Ungarns starke Boxstaffel belegte mit 12 Punkten den zweiten Platz vor Italien.	02:46	02:51
171380	196670	Der zähe Italiener Battaglia siegt klar nach Punkten.	02:51	03:16
202400	207320	Und hier der Schwergewichtskampf zwischen Tenhoff, Weiße Hose und Chiesa Italien.	03:22	03:27
210810	214730	Neben dem Reißsportführer der Sohn des Duce, Kapitän Dr. Vittorio Mussolini.	03:30	03:34
214730	222960	Trotz seiner verletzten Linken bestimmt Tenhoff den Kampfverlauf.	03:34	03:42
231430	235510	Ein Kindtreffer schickt Chiesa zu Boden. Tenhoff siegt durch K.O.	03:51	03:55
241380	246780	Auf dem Altstädter Ring in Prag wurden Rekruten des SS-Ausbildungsregimentes Prag vereidigt.	04:01	04:06
247720	251020	Der stellvertretende Reichsprotektor SS-Oberstgruppenführer Dallüge.	04:07	04:11
251600	253400	Links neben ihm Staatssekretär Frank.	04:11	04:13
253640	280590	In den Stützpunkten unserer Kriegsmarine an der Atlantikküste baut die Organisation Tod immer neue U-Boot-Bunker.	04:13	04:40
280590	285210	Der Bau jedes einzelnen Bunkers erfordert riesige Mengen von Eisen und Beton.	04:40	04:45
291440	297080	Ein Fangedamm schließt die Arbeitsstelle, die 15 bis 20 Meter unter dem Meeresspiegel liegt, gegen das Meer ab.	04:51	04:57
300440	302300	Blick in einen halbfertigen Bunker.	05:00	05:02
307210	310370	In den Fels des Fangedamms werden hunderte von Sprenglöchern gebohrt.	05:07	05:10
310370	317410	Fast 30 Zentner Sprengstoff werden gebraucht, um den Damm zu sprengen und damit dem Meerwasser den Weg in die fertigen Bunker zu öffnen.	05:10	05:17
331170	332850	Die Zündkabel werden vereinigt.	05:31	05:32
333690	334210	Achtung!	05:33	05:34
334930	335430	Sprengung!	05:34	05:35
335430	351520	Das Meer dringt mit mächtiger Wucht in die Bunker ein.	05:35	05:51
352420	355240	U-Boote kehren von erfolgreicher Geleitzugsschlacht zurück.	05:52	05:55
356020	363740	Reichsstadthalter General Ritter von Epp, der eine Besichtigungsfahrt an die Atlantikküste machte, begrüßt Kapitänleutnant Schneider.	05:56	06:03
