start	end	text	start_mm:ss	end_mm:ss
18160	24460	Bilder aus Stettin, der Gauhauptstadt Pommerns. Ein Gruß der Heimat für unsere Soldaten an der Front.	00:18	00:24
24460	81280	Die Hansabrücke, Hakenterrasse und Museum, das Regierungsgebäude, das Rathaus, die Breitestraße, das Stadttheater, das Königstor, das Stadtschloss, der Paradeplatz.	00:24	01:21
81280	93360	Im Berliner Sportpalast zeigten Maxi und Ernst Bayer, das vielfache deutsche Weltmeisterpaar im Eiskunstlauf, ihre neuesten Tanzschöpfungen.	01:21	01:33
93360	205780	Sie bauen Schiffsmodelle. In besonderen Lehrwerkstätten lernen sie das ABC der Schiffsbaukunst.	01:33	03:25
205780	222760	Anfertigung von Schichten. Aufeinandergelegt und verleimt ergeben sie den Schiffsrumpf.	03:25	03:42
222760	246490	Segeljacht im Rohbau. Sorgfalt und Gründlichkeit sind auch hier die wichtigsten Voraussetzungen für das Gelingen.	03:42	04:06
246490	260630	Ein Schnellboot erhält seinen Mast. Ein Zerstörer fertig zum Einsatz.	04:06	04:20
263970	273790	Durch diese Modellbauschulen werden unsere Jungen schon frühzeitig an die Seefahrt herangeführt die ihnen im späteren Leben eine Fülle von Berufs- und Aufstiegsmöglichkeiten bietet.	04:23	04:33
284260	295440	Im Führerhauptquartier. Der Führer empfängt den Staatsführer Rumäniens Marshal Antonescu und den stellvertretenden Ministerpräsidenten Mihai Antonescu.	04:44	04:55
297260	309780	Die Besprechungen, die vom Geiste der Freundschaft und der kampferprobten Waffenbrüderschaft beider Völker getragen waren erstreckten sich auf alle Fragen des Kampfeinsatzes und auf die entschlossene Fortführung des Krieges bis zum totalen Sieg.	04:57	05:09
310000	323970	Nach dem Empfang beim Führer besuchten Marshal Antonescu und der stellvertretende Ministerpräsident den Reichsminister des Auswärtigen von Ribbentrop, zu einer abschließenden Besprechung.	05:10	05:23
323970	349630	Im hohen Norden der Ostfront. Rasthausneubau an der Eismeerstraße, die von unseren OT-Männern unter schwierigsten Bedingungen bedeutend ausgebaut wurde.	05:23	05:49
350210	354290	Die Eismeerstraße ist heute der wichtigste Nachschubweg zur Front im hohen Norden.	05:50	05:54
355010	359150	Über Nacht ist eine Meter hohe Schneedecke gefallen. Der Weg muss wieder freigeschaufelt werden.	05:55	05:59
367860	372900	Eine Schneefräse wird eingesetzt. An einem Tag schafft sie die Arbeit von über 7000 Männern.	06:07	06:12
372900	386790	Straßenabschnitte, die besonders der Schneeverwehung ausgesetzt sind, werden durch Schneetunnel gesichert.	06:12	06:26
407690	411270	In kilometerlangen Windungen ziehen sich die Tunnel durch das bergige Land.	06:47	06:51
427730	432420	Im Raum von Leningrad. Auf der Straße nach vorn.	07:07	07:12
447220	450680	Eine Abteilung der spanischen Blauen Division auf dem Marsch zur Front.	07:27	07:30
455170	459750	General Infantes, der neue Kommandeur der Division, nimmt den Vorbeimarsch der Einheiten ab.	07:35	07:39
459750	480570	Generaloberst Lindemann und General Infantes besichtigen die Stellungen einer spanischen Kompanie die sich bei den schweren Abwehrkämpfen der letzten Wochen durch kühn geführte Gegenstöße wiederholt ausgezeichnet hat.	07:39	08:00
490940	495960	Besonders bewährte spanische Soldaten erhalten aus der Hand ihres Generals das Eiserne Kreuz.	08:10	08:15
508610	511510	Bei einer Batterie vor Leningrad. An die Geschütze.	08:28	08:31
511510	524900	Holzbunker, die die Sowjets über das Eis der Neva vorgeschoben haben, werden unter Feuer genommen und vernichtet.	08:31	08:44
558450	559550	An der Bolschow-Front.	09:18	09:19
562860	566920	Feldeinheiten unserer Luftwaffe im Einsatz. Ein vorgeschobener Posten wird bezogen.	09:22	09:26
571320	575840	Feindliche Einschläge. Die Sowjets rennen mit stärksten Kräften immer wieder gegen unsere Stellungen an.	09:31	09:35
590250	594270	Hinter der Front wird das Feldeisenbahnnetz ständig verbessert und ergänzt.	09:50	09:54
594270	597470	Die dichten Wälder liefern das Holz für die Schwellen.	09:54	09:57
603890	605370	Hier wird es maßgerecht zugeschnitten.	10:03	10:05
608310	612050	Über die bereits fertige Strecke bringen Arbeitszüge neues Baumaterial heran.	10:08	10:12
649850	651870	Hier muss der Schienenstrang etwas gehoben werden.	10:49	10:51
652370	654850	Der Bahndamm wird entsprechend aufgefüllt und ausgerichtet.	10:52	10:54
655450	660790	So schaffen unsere Eisenbahnpioniere und Baubataillone eine der Voraussetzungen der Abwicklung des Nachschubs.	10:55	11:00
661930	663830	Großreinemachen in einer Reservestellung.	11:01	11:03
664250	683730	Schnee ist ein gutes Reinigungsmittel.	11:04	11:23
690090	691590	Frisches Stroh für die Bunkerlager.	11:30	11:31
691590	699600	Jede Gruppe schickt ihren Essenholer.	11:31	11:39
725140	727800	Bei der hellen Wintersonne wird das Essen im Freien eingenommen.	12:05	12:07
738890	741650	Freizeit in einem ausgesprochenen Luxusunterstand.	12:18	12:21
746560	748000	Der Bart ist wieder mal fällig.	12:26	12:28
766270	769610	Die schwere Abwehrschlacht tobt mit unverminderter Heftigkeit weiter.	12:46	12:49
773430	774550	Sowjetische Schlachtflieger.	12:53	12:54
781810	783490	Auch die Grenadiere greifen zu den Waffen.	13:01	13:03
783490	786870	Eine große Anzahl von Feindflugzeugen ist schon auf diese Weise heruntergehoben.	13:03	13:06
787350	788710	Ein angeschossener Bolschewik.	13:07	13:08
794820	797500	Überall sieht man die Trümmer vernichteter Sowjetflugzeuge.	13:14	13:17
807160	808200	Feindpanzer greifen an.	13:27	13:28
815610	816130	Volltreffer.	13:35	13:36
830000	833920	Der Angriff ist bereits im Vorfeld unter blutigsten Verlusten für den Feind zusammengebrochen.	13:50	13:53
833920	839360	Unsere Soldaten beweisen in dieser erbitterten Abwehrschlacht eine Härte, die kaum noch zu überbieten ist.	13:53	13:59
840620	851460	An der Front in Nordafrika.	14:00	14:11
854700	857680	Der Spähtrupp einer Vorausabteilung stößt in die Wüste vor.	14:14	14:17
858160	862860	Er soll feststellen, ob eine Oase in der südlichen Flanke unserer Front vom Feind besetzt ist.	14:18	14:22
882360	884220	Reifen Spuren im Wüstensand.	14:42	14:44
886880	887900	Sie werden nachgemessen.	14:46	14:47
887900	891760	Das Profil muss englischen Ursprungs sein.	14:47	14:51
895030	896410	Der Feind kann in der Nähe sein.	14:55	14:56
896550	898990	Sprungweise pirscht sich der Spähtrupp an die Oase heran.	14:56	14:58
907900	909120	Es besteht keine Gefahr.	15:07	15:09
909400	910860	Die Ortschaft ist vom Feinde frei.	15:09	15:10
919900	921780	Die Bevölkerung begrüßt die deutschen Soldaten.	15:19	15:21
932340	935240	Der Abteilungsarzt ist immer bereit, der Bevölkerung zu helfen.	15:32	15:35
944720	946460	Bald ist wieder alles gesund und heil.	15:44	15:46
966590	969530	Lagebesprechung im Hauptquartier der deutsch-italienischen Panzerarmee.	16:06	16:09
973400	976360	Marschall Rommel im Gespräch mit dem italienischen Marschall Cavalero.	16:13	16:16
976360	991250	Generalfeldmarschall Kesselring und General Seidemann.	16:16	16:31
1013720	1015880	Schlagfeuer auf angreifende Britenbomber.	16:53	16:55
1017000	1019160	Am Horizont ein sogenannter Bombenteppich.	16:57	16:59
1019360	1021100	Ein Schlag liegt dicht neben Einschlag.	16:59	17:01
1028980	1032440	Auch hier suchen sich die Briten vornehmlich Wohnhäuser als Ziele für ihre Bomben.	17:08	17:12
1050360	1052700	Schwer getroffen trudelt einer der Britenbomber ab.	17:30	17:32
1068560	1070080	Dort hinten britische Panzer.	17:48	17:50
1070540	1073180	Unsere Artillerie nimmt sie auf größere Entfernung unter Feuer	17:50	17:53
1073180	1076080	und verhindert damit ein weiteres Vorstoßen des Feindes.	17:53	17:56
1076080	1116040	Ein deutscher Hilfskreuzer auf dem Marsch in den Südatlantik.	17:56	18:36
1120100	1122300	Nach langer Fahrt ein feindlicher Frachter in Sicht.	18:40	18:42
1122620	1123680	Stoppschuss vor den Bug.	18:42	18:43
1127740	1129160	Ein Briesenkommando setzt über.	18:47	18:49
1131660	1133640	Die Besatzung des Frachters geht bereits in die Boote.	18:51	18:53
1142360	1144860	Das Briesenkommando kehrt mit den Gefangenen an Bord zurück.	19:02	19:04
1145060	1146880	Es hat die Bodenventile des Frachters geöffnet.	19:05	19:06
1146880	1153770	Das Schiff sinkt schnell ab.	19:06	19:13
1174680	1176800	Wieder wird ein feindlicher Damper aufgebracht.	19:34	19:36
1177400	1181780	Die Zahl der von den versenkten Schiffen übernommenen Besatzungen ist inzwischen zu groß geworden.	19:37	19:41
1182360	1188980	Ein Teil von ihnen wird nun mit dem Frachter, der jetzt unter einem deutschen Krisenkommando fährt die Reise nach einem unserer Einsatzhefen antreten.	19:42	19:48
1205320	1207400	Ein letzter Dank an die deutschen Matrosen.	20:05	20:07
1222990	1225350	Der Hilfskreuzer stößt jetzt weiter nach Süden vor.	20:22	20:25
1225350	1228970	Auf einer Insel in der Antarktis soll Frischwasser übernommen werden.	20:25	20:28
1239700	1241080	Das Ziel ist erreicht.	20:39	20:41
1241360	1242700	Die Insel ist unbewohnt.	20:41	20:42
1247460	1250340	Unsere Matrosen bekommen hier eine völlig fremde Tierwelt zu sehen.	20:47	20:50
1253880	1257280	Familie See-Elefant ist über die Ruhestörung höchst ungehalten.	20:53	20:57
1283600	1285620	Auch die Pinguine scheinen etwas nervös.	21:23	21:25
1293240	1295260	Eine Quelle spendet das frische Trinkwasser.	21:33	21:35
