start	end	text	start_mm:ss	end_mm:ss
10350	14630	Die Division Hermann Göring ist ein Sonderverband unserer Luftwaffe.	00:10	00:14
15290	18310	Sie setzt sich aus Freiwilligen aller Deutschen Gaue zusammen.	00:15	00:18
26510	31850	Eine Soldatenstadt im Grünen, die neuzeitlichen Unterkünfte der Division im Heimatstandort Berlin.	00:26	00:31
35590	44800	Der Reichsmarschall bei seinen Soldaten.	00:35	00:44
45220	48100	Mit jedem seiner Männer fühlt er sich kameradschaftlich verbunden.	00:45	00:48
48100	64320	Seine besondere Aufmerksamkeit gilt der vielseitigen Ausrüstung und gründlichen Ausbildung seiner Division die vollmotorisiert und nach dem Willen des Führers mit besonderen Aufgaben betraut ist.	00:48	01:04
72630	78550	Für den selbstständigen Einsatz ist die Division Hermann Göring mit den modernsten, leichten und schweren Waffen ausgerüstet.	01:12	01:18
146970	151030	So kommt die Division Hermann Göring an allen Fronten zum Einsatz.	02:26	02:31
152940	165900	Deutscher Junge, wenn du die weißen Spiegel der Luftwaffe tragen und unser Kamerad sein willst dann melde dich freiwillig und komm zu uns, zur Division Hermann Göring.	02:32	02:45
211240	218100	Staatsakt für den verstorbenen deutschen Botschafter in Madrid, Hans Adolf von Moltke im Landeshaus zu Breslau.	03:31	03:38
220420	222480	Der Kranz des spanischen Botschafters.	03:40	03:42
224530	225650	Der Kranz des Caudillo.	03:44	03:45
232940	238060	Der Reichsminister des Auswärtigen von Ribbentrop spricht den Angehörigen das Beileid des Führers aus.	03:52	03:58
238060	254010	In seinen Abschiedsworten bezeichnete der Reichsaußenminister den Botschafter von Moltke als einen der hervorragendsten Diplomaten des Reiches.	03:58	04:14
254510	257830	Sein Leben war ein Beispiel echt deutscher Pflichterfüllung.	04:14	04:17
261110	262390	Der Kranz des Führers.	04:21	04:22
285270	294050	Im Mosaiksaal der neuen Reichskanzlei nahm das deutsche Volk in einem feierlichen Staatsakt Abschied von seinem ersten Reichssportführer Hans von Schammer und Osten.	04:45	04:54
294050	298610	Verdiente Sportler, die sich auch an der Front ausgezeichnet haben, halten die Ehrenwache.	04:54	04:58
309640	318820	Reichsminister Dr. Goebbels sagte in seiner Gedenkrede unter anderem Hans von Schammer und Osten wurde in der ganzen Kulturwelt zum Künder deutscher Kraft und Disziplin.	05:09	05:18
319460	322980	Er war der erste und erfolgreichste Botschafter des deutschen Sports.	05:19	05:22
324320	326900	Die Fahnen senken sich zum letzten Gruß.	05:24	05:26
329640	332200	Reichsminister Dr. Goebbels legte den Kranz des Führers nieder.	05:29	05:32
332200	356840	Auf Anordnung des Führers wurde die Urne mit der Asche des Verstorbenen in der Langemarkhalle des Reichsportfeldes beigesetzt.	05:32	05:56
357420	369160	Bis in die fernsten Zeiten soll sie hier, wie Dr. Goebbels in seiner Gedächtnisrede sagte Zeugen von der fortwirkenden Kraft einer Idee und einer großen Persönlichkeit des nationalsozialistischen Reiches.	05:57	06:09
375220	378200	In den Einsatzhäfen unserer U-Boote herrscht Hochbetrieb.	06:15	06:18
380200	383500	Nach schweren Geleitzugkämpfen kehren die Boote in ihre Stützpunkte zurück.	06:20	06:23
383500	387360	In kurzer Liegezeit werden sie zu neuer Feindfahrt klargemacht.	06:23	06:27
389730	395190	Dritter Kreuzträger, Kapitänleutnant Ing Bielich, ein besonders bewährter, leitender Ingenieur unserer U-Waffe.	06:29	06:35
399800	402800	Ein Unterseet-Tanker. Er liegt hoch aus dem Wasser.	06:39	06:42
403120	406200	Die Kampfboote im Atlantik haben den letzten Tropfen Treibstoff aus ihm herausgepumpt.	06:43	06:46
415020	416660	Frontboote übernehmen neue Torpedos.	06:55	06:56
420240	420860	Neue Artilleriemunition.	07:00	07:00
420860	433460	Für die monatelangen Fahrten müssen auch große Mengen von Lebensmitteln mitgenommen werden.	07:00	07:13
433940	438360	Nach einem ausgeklügelten System werden sie an allen nur möglichen Stellen des Bootes verstaut.	07:13	07:18
444020	448140	Die kostbare Dauerware wandert durch das Kombüsenlub in das Innere des Bootes.	07:24	07:28
460210	464130	Vor dem Auslaufen der U-Boote wird die Fahrrinne nach feindlichen Minen abgesucht.	07:40	07:44
469030	470750	Das Suchgerät wird ausgebracht.	07:49	07:50
470750	486290	Auch auf feindliche Störflugzeuge wird scharf geachtet.	07:50	08:06
486530	488210	Sie kommen zumeist im Tiefflug heran.	08:06	08:08
492710	493970	Der Weg ist klar.	08:12	08:13
494210	495550	Die U-Boote können auslaufen.	08:14	08:15
503380	506140	Mit frischer Kraft geht es neuen Geleitzugkämpfen entgegen.	08:23	08:26
506720	514820	Allein im Monat März wurden von Kriegsmarine und Luftwaffe über 926.000 Bruttoregistertonnen feindlichen Schiffsraumes versenkt.	08:26	08:34
525300	531720	Generaloberst Gariboldi, der Oberbefehlshaber der an der Ostfront eingesetzten italienischen 8. Armee beim Führer.	08:45	08:51
539820	545520	Der Führer überreicht Generaloberst Gariboldi anlässlich dieses Besuches das Ritterkreuz des Eisernen Kreuzes.	08:59	09:05
566930	572970	Der Führer empfängt auf dem Berghof in Anwesenheit des Reichsaußenministers von Ribbentrop König Boris von Bulgarien.	09:26	09:32
630070	637650	Die lange und herzliche Aussprache zwischen dem Führer und König Boris verlief in Geiste der traditionellen Freundschaft zwischen Deutschland und Bulgarien.	10:30	10:37
642050	644770	Die Abwehrschlacht zwischen Ladoga und Ilmensee.	10:42	10:44
648950	653750	Ritterkreuzträger Generalleutnant Sinhuber besichtigt Artilleriestellungen seines Abschnitts.	10:48	10:53
653950	676560	Unsere Lanza bauen spanische Reiter.	10:53	11:16
690210	693010	Bei Einbruch der Dunkelheit werden sie vor die Stellungen gerollt.	11:30	11:33
702300	703060	An der Neva.	11:42	11:43
707380	710260	Störungsfeuer auf die feindlichen Stellungen am jenseitigen Ufer.	11:47	11:50
725950	727130	Die Sowjets antworten.	12:05	12:07
727750	728410	Deckung nehmen.	12:07	12:08
738520	740920	Ein Unterstand ist in Brand geschossen und wird gelöscht.	12:18	12:20
763490	765350	Weiter südlich greifen die Sowjets an.	12:43	12:45
765350	773770	Immer wieder versuchen sie, unsere Front zwischen Ladoga-See und Ilmensee zu durchstoßen und dadurch den Griff unserer Divisionen um Leningrad zu lösen.	12:45	12:53
794420	795480	Sowjetische Panzer.	13:14	13:15
795960	798140	Sie werden in direktem Beschuss niedergekämpft.	13:15	13:18
820970	823290	Die Bolschewisten verlassen ihre zerschossenen Panzer.	13:40	13:43
