start	end	text	start_mm:ss	end_mm:ss
39790	47090	Der Führer überreicht in seinem Hauptquartier dem General der Waffen-SS-Obergruppenführer Eicke das Eichenlaub zum Ritterkreuz des Eisernen Kreuzes.	00:39	00:47
47730	55290	SS-Obergruppenführer Eicke wehrte trotz schwerer Verwundung mit seinen Verbänden in einem eingeschlossenen Stützpunkt stärkste Angriffe der Sowjets ab.	00:47	00:55
56750	59150	Oberleutnant Marseille meldet sich im Führerhauptquartier.	00:56	00:59
61620	71000	Der Führer verlieh dem hervorragenden Jagdflieger anlässlich seines 101. Luftsieges als 12. Offizier der deutschen Wehrmacht das Eichenlaub mit Schwertern zum Ritterkreuz des Eisernen Kreuzes.	01:01	01:11
71520	76520	Der 22-jährige Offizier errang seine Erfolge ausschließlich im Kampf mit britischen Gegnern.	01:11	01:16
77100	81700	Der Führer lässt sich von dem tapferen Jagdflieger Einzelheiten von seinem Einsatz in Nordafrika berichten.	01:17	01:21
82400	86120	Oberleutnant Marseille gilt als der gefürchtetste deutsche Jagdflieger in Nordafrika.	01:22	01:26
96520	100580	Der Führer empfing den Gegenbesuch des Marschalls von Finnland, Freiherrn Mannerheim.	01:36	01:40
101260	104860	Der Führer begrüßt den finnischen Freiheitshelden mit kameradschaftlicher Herzlichkeit.	01:41	01:44
142970	145430	Militärische Besprechungen im Führerhauptquartier.	02:22	02:25
145430	150410	Marschall Mannerheim begrüßt General Oberst Halder, den Chef des Generalstabes des Heeres.	02:25	02:30
153740	155860	General Jodel hält Vortrag über die Lage.	02:33	02:35
160590	164810	Marschall Mannerheim begrüßt Großadmiral Reda und Reichsführer SS Himmler.	02:40	02:44
177040	180020	Der Führer verabschiedet sich von dem Marschall des tapferen finnischen Heeres.	02:57	03:00
180500	188080	Das Treffen der beiden Männer, die in soldatischer Verbundenheit den Schicksalskampf ihrer Nationen gegen den Bolschewismus austragen stand im Zeichen herzlicher Freundschaft.	03:00	03:08
195120	200360	Zum Abschluss seines Besuches war Marschall Mannerheim Gast des Reichsmarschalls Hermann Göring in dessen Hauptquartier.	03:15	03:20
233470	236570	Der Reichsmarschall mit seinem hohen Gast am Kartentisch.	03:53	03:56
245810	247190	Generaloberst Jeschonek.	04:05	04:07
247190	274410	An der Ostfront. Im Winter hatten die Bolschewisten unter Einsatz stärkster Kräfte und gewaltiger Materialmengen versucht am Wolchow die deutsche Hauptkampflinie zu durchbrechen, um dann in direktem Vorstoß nach Leningrad diese für sie lebenswichtige Stadt zu entsetzen.	04:07	04:34
275250	284510	Der deutschen Verteidigung gelang es, in heldenhaftem Einsatz die eingedrungenen Sowjetverbände abzuriegeln sie von ihren Versorgungslinien abzuschneiden und einzukesseln.	04:35	04:44
284510	294750	Trotz verzweifelter Ausbruchsversuche wurden die Sowjets auf immer engeren Raum zusammengedrängt in Teilgruppen zerschlagen und schließlich endgültig vernichtet.	04:44	04:54
300760	305680	Durch metertiefen Schlamm, durch die Sümpfe der Wolchow-Niederung, müssen sich unsere Soldaten einen Weg bahnen.	05:00	05:05
306300	311300	Hier hat die kämpfende Truppe in den Eis- und Schneestürmen des vergangenen Winters Übermenschliches geleistet.	05:06	05:11
328700	332840	Ersatz und Nachschub wird auf einer Feldbahn in die vorderen Stellungen gebracht.	05:28	05:32
332840	355680	In diesen Moresten bauten Pioniere zahllose Brücken und Knüppeldämme ohne die eine Versorgung der Truppe mit dem Notwendigsten überhaupt unmöglich gewesen wäre.	05:32	05:55
370560	372660	Ein Stützpunkt vor der Hauptkampflinie.	06:10	06:12
388820	390360	Dritter Kreuzträger Oberst Troppe.	06:28	06:30
392430	394290	Eine Kompanie der Waffen-SS geht vor.	06:32	06:34
394630	398510	Immer enger wird der Ring um die hier eingekesselte sowjetrussische Stoßarmee.	06:34	06:38
410320	415160	In diesem urwaldartigen Gelände halten sich die Bolschewisten in Erdlöchern und Bunkern verborgen.	06:50	06:55
415160	422080	Sie werden ausgeräuchert und vernichtet.	06:55	07:02
429500	434320	Die unter der Führung des Generals der Kavallerie Lindemann stehenden Truppen des Heeres und der Waffen-SS	07:09	07:14
434320	441080	dringen Schulter an Schulter mit spanischen, niederländischen und flämischen Freiwilligenverbänden immer tiefer in den Kessel ein.	07:14	07:21
441860	443980	Pioniere beseitigen eine Minensperre.	07:21	07:23
444940	449560	An vereinzelten Stellen dieses Frontabschnittes erlauben die Bodenverhältnisse auch den Einsatz von Panzern.	07:24	07:29
449980	461780	Pfillige der niederländischen SS-Legion gehen vor.	07:29	07:41
461780	464700	Es gilt, ein von den Bolschewisten besetztes Dorf zu nehmen.	07:41	07:44
471180	474900	Erbittert verteidigen sich die auf immer engeren Raum zusammengedrängten Sowjets.	07:51	07:54
475400	477520	Panzer unterstützen den Angriff der Infanterie.	07:55	07:57
478140	480420	Unaufhaltsam brechen sie durch das dichte Unterholz.	07:58	08:00
502150	504270	Unter dem Feuerschutz der Panzer geht es weiter vor.	08:22	08:24
510810	512450	Einschläge der feindlichen Artillerie.	08:30	08:32
513130	531490	Nach hartnäckigem Kampf ist auch dieses Dorf genommen.	08:33	08:51
535630	538210	Eine Batterie schwerer Feldhaubitzen erhält Feuerbefehl.	08:55	08:58
538670	541110	Erkannte Bereitstellungen der Bolschewisten werden zerschlagen.	08:58	09:01
541110	567040	Eine kleine Gefechtspause wird schnell genutzt.	09:01	09:27
588320	592220	Die Luftflotte des Generalobers Keller wird zur Unterstützung der Erdkämpfe eingesetzt.	09:48	09:52
599870	606210	Kampfflugzeuge vom Typ H111 bekämpfen Befestigungen, Bunker und Artilleriestellungen der eingeschlossenen Bolschewisten.	09:59	10:06
609660	610820	Unter uns der Wolchow.	10:09	10:10
630380	632260	Bombe auf Bombe trifft ihr Ziel.	10:30	10:32
649810	650810	Stuka greifen ein.	10:49	10:50
650810	653870	Sie zertrümmern eine Bunkerlinie, die unserer Infanterie den Weg sperrt.	10:50	10:53
672500	673780	Jetzt geht es wieder weiter.	11:12	11:13
681060	683640	Jedes Waldstück muss sorgfältig durchgekämmt werden.	11:21	11:23
684180	687180	Auch hier halten sich die Sowjets noch in Höhlen und Erdlöchern versteckt.	11:24	11:27
716140	717080	Da kommen sie heraus.	11:56	11:57
717560	748860	Die eingeschlossene Stoßarmee der Sowjets ist vernichtet.	11:57	12:28
754740	757340	Hier wurden 32.000 Gefangene eingebracht.	12:34	12:37
757340	769040	Und 649 Geschütze, 171 Panzerkampfwagen, 2.904 Maschinengewehre, viele Granatwerfer und Maschinenpistolen sowie sonstiges Kriegsgerät erbeutet.	12:37	12:49
770940	803030	Das ist das Ende der bolschewistischen Wolchow-Armee, die Leningrad befreien und damit eine Wende des Krieges herbeiführen sollte.	12:50	13:23
803630	810110	Ihre Absicht ist durch das Heldentum deutscher Soldaten, vor allem aber der Infanteristen und Pioniere, zunichte gemacht worden.	13:23	13:30
810110	852120	In den frühen Morgenstunden des 28. Juni brechen deutsche und verbündete Truppen in einer Breite von fast 300 Kilometern durch die sowjetischen Linien.	13:30	14:12
853040	860460	In zählen Angriff wurden die feindlichen Stellungen, zu deren Ausbau die Bolschewisten den ganzen Winter über Zeit gehabt hatten, aufgerissen und aufgerollt.	14:13	14:20
869670	876410	Die Angriffsoperationen finden in einem weiträumigen, welligen Kampfgelände statt, das oft von schwer zugänglichen Wäldern durchsetzt ist.	14:29	14:36
876410	880130	Die erbitterten Gegenangriffe werden mit schweren Verlusten für den Feind abgeschlagen.	14:36	14:40
880530	888470	Die ersten sowjetischen Überläufer.	14:40	14:48
907800	910000	Pioniere stürmen mit geballten Ladungen vor.	15:07	15:10
915120	916960	Erstes Verhör gefangener Bolschewisten.	15:15	15:16
922400	926540	Ein Erdbunker ist ausgeräuchert.	15:22	15:26
929740	932040	Mit der Infanterie und den Pionieren gehen Panzer vor.	15:29	15:32
939000	942360	Die Granaten der feindlichen Artillerie schlagen zwischen den vorgehenden Verbänden ein.	15:39	15:42
942360	954710	Ein als Bauernhaus getarnter Bunker ist erkannt und wird unter Feuer genommen.	15:42	15:54
956550	958430	Auch Flak-Artillerie greift in den Kampf ein.	15:56	15:58
958910	977370	Nach zähem Ringen ist der Widerstand der Bolschewisten auch in diesem Dorf gebrochen.	15:58	16:17
978010	980770	Der deutsche Angriff im Osten gewinnt rasch am Boden.	16:18	16:20
981490	985430	Der heldenhafte Ansturm unserer Soldaten wird auch hier den Sieg ertringen.	16:21	16:25
985430	1024200	Der Endkampf um Sevastopol.	16:25	17:04
1024840	1028580	Stuka starten gegen die letzten Forst- und Befestigungsanlagen der Sowjets.	17:04	17:08
1048550	1050730	Jäger werden zu ihrem Schutz eingesetzt.	17:28	17:30
1051710	1053250	Dritter Kreuzträger Hauptmann Gollob.	17:31	17:33
1053390	1056910	Er schoss über Sevastopol schon seinen 101. Gegner im Luftkampf ab.	17:33	17:36
1091770	1092410	Sevastopol.	18:11	18:12
1092570	1094810	Bomben und Granatrichter bedecken weit in das Gelände.	18:12	18:14
1095210	1098170	Gewaltige Rauchwolken stehen über den zerstörten militärischen Anlagen.	18:15	18:18
1098170	1102230	Immer wieder stürzen sich unsere Stuka auf die letzten Widerstandsnester der Sowjets.	18:18	18:22
1115260	1116940	Artillerie greift in den Kampf ein.	18:35	18:36
1128960	1133800	Im Schutze dieses pausenlosen Feuerhagels gehen die deutschen und rumänischen Infanteristen und Pioniere vor.	18:48	18:53
1149840	1151760	Sturmgeschütze beschießen ein Küsten vor.	19:09	19:11
1161850	1164810	Die Angriffsspitze fordert weitere Stuka-Unterstützung an.	19:21	19:24
1165190	1254890	Habe der Krim-Armee Generaloberst von Mannstein den der Führer nach dem Fall Sevastopol zum Generalfeldmarschall beförderte auf den Höhen vor der Stadt.	19:25	20:54
1254890	1268120	Der Marschall besichtigt die zertrümmerten Anlagen und Befestigungen des Fohrs Maxim Gorki.	20:54	21:08
1283280	1287520	Der Generalfeldmarschall begrüßt die Erstürmer dieses gewaltigen Festungswerkes.	21:23	21:27
1298780	1302060	Rumänische Pioniere bahnen einen Weg durch sowjetische Minenfelder.	21:38	21:42
1302700	1307000	In treuer Waffenbrüderschaft kämpften die rumänischen Soldaten an der Seite ihrer deutschen Kameraden.	21:42	21:47
1322930	1326590	Überall lauern noch versteckte bolschewistische MG-Nester und Scharfschützen.	22:02	22:06
1334540	1337560	In härtesten Einzelkämpfen muss jede Straße genommen werden.	22:14	22:17
1337840	1339640	Haus um Haus wird genau durchsucht.	22:17	22:19
1339640	1348440	Das Hafengebiet ist erreicht.	22:19	22:28
1350260	1354180	Aufstoßtrupps der deutschen Kriegsmarine wurden in diesen harten Kämpfen eingesetzt.	22:30	22:34
1355180	1357540	Im Hafen zerstörte sowjetische Marineeinheiten.	22:35	22:37
1359020	1363600	Am 1. Juli gab das Oberkommando der Wehrmacht den Fall Sevastopols bekannt.	22:39	22:43
1364300	1368300	Über Festung, Stadt und Hafen wehen die deutschen und rumänischen Flaggen.	22:44	22:48
1368300	1379810	Die Land- und Seefestung der Welt, die letzte Bastion des Bolschewismus auf der Krim, ist in deutscher Hand.	22:48	22:59
1380410	1382610	Ein gigantisches Ringen ist beendet.	23:00	23:02
1382610	1386530	Das ist die Wirkung der neuen schweren Artillerie.	23:02	23:06
1386530	1403970	Die Überlegenheit unserer Artillerie und der unermüdliche Einsatz unserer Flieger leisteten hier gewaltige Vorarbeit.	23:06	23:23
1404550	1408570	Doch das letzte erzwang wieder der Heldenmut der Infanteristen und Pioniere.	23:24	23:28
1408570	1428600	Im Verlauf der Kämpfe, die sich in einer ungewöhnlichen Härte abspielten, wurden 26 Panzerkampfwagen, 467 Geschütze, 758 Granatwerfer und ungeheure Mengen sonstiger Waffen und Kriegsmaterial erbeutet oder vernichtet.	23:28	23:48
1429440	1434020	Über 97.000 Gefangene treten den Weg in die deutsche Gefangenschaft an.	23:49	23:54
1434020	1446420	Front Nordafrika. Noch immer stehen dichte Rauchwolken über Tobruk.	23:54	24:06
1455600	1458240	Marschall Rommel besichtigt Stellungen im Hafen der Stadt.	24:15	24:18
1458580	1469840	Nach all den Strapazen des Vormarsches, im Staub und in der Sonnenglut Nordafrikas, nach der Härte des Kampfes um Tobruk, tut ein Bad in den Fluten des Mittelmeeres besonders wohl.	24:18	24:29
1485480	1488100	Marschall Rommel verhört gefangene englische Generale.	24:45	24:48
1510090	1516950	Generalfeldmarschall Kesselring, dessen Kampfgeschwader den Sieg der Panzerarmee Rommel hervorragend unterstützt und im Gespräch mit dem Marschall.	25:10	25:16
1517430	1528320	Anhand der Karten werden die weiteren Operationen zur Verfolgung der geschlagenen Briten besprochen.	25:17	25:28
1529240	1531740	Die Trinkwasserbestände werden ergänzt.	25:29	25:31
1544750	1549150	Marschall Rommel begibt sich zu seinen Verbänden, die die Verfolgung des Feindes aufgenommen haben.	25:44	25:49
1585360	1589060	Auch der Widerstand des Feindes an der libisch-ägyptischen Grenze wird gebrochen.	26:25	26:29
1590980	1593440	Durch den Drahtverhau einer Grenze ist eine Bresche geschlagen.	26:30	26:33
1603220	1605760	In scharfer Verfolgung des Feindes geht es nach Osten.	26:43	26:45
1606180	1613920	Die Festungen Kapuzzo, Solum und Halfaya sind genommen.	26:46	26:53
1614080	1615500	Blick auf Solum.	26:54	26:55
1635850	1638090	Über den Halfaya Pass geht der Vorstoß weiter.	27:15	27:18
1647270	1651230	Südlich Marsamadrug werden die Briten erneut geschlagen und zu weiterem Rückzug gezwungen.	27:27	27:31
1677360	1679780	Plag-Artillerie vernichtet britische Panzer.	27:57	27:59
1686930	1688590	Infanterie und Panzer gehen vor.	28:06	28:08
1694100	1695780	Einschläge der feindlichen Artillerie.	28:14	28:15
1695980	1698500	Die britischen Nachhuten leisten erbitterten Widerstand.	28:15	28:18
1698500	1727410	Die deutsch-italienische Panzerarmee durchbricht die feindlichen Hauptstellungen im Raume südostwärts Marsamadrug und stößt den harten Gefechten bis zur großen Küstenstraße vor.	28:18	28:47
1731120	1739180	Durch Angriffe der deutschen 90. Leichten Division und eines italienischen Infanterie-Kurs wird der Ring an der stark befestigte Marsamadrug geschlossen.	28:51	28:59
1739180	1742040	Ein abgeschossener britischer Jäger.	28:59	29:02
1747690	1753950	In den Vormittagsstunden des 29. Juni wurde die Festung Marsamadrug gegen zähen feindlichen Widerstand gestürmt.	29:07	29:13
1755250	1762650	Marsamadrug ist die erste große Station der Küstenbahn nach Alexandrien und Ausgangspunkt für die große Wüstenstraße nach Südosten.	29:15	29:22
1763370	1767970	Sein Flugplatz und sein Wasserwerk unterstreichen seine Wichtigkeit für die weiteren Operationen.	29:23	29:27
1767970	1777210	Im Kampf um Marsamadrug wurden zahlreiche Batterien der Briten vernichtet, 36 Panzer abgeschossen und über 6000 Briten gefangen genommen.	29:27	29:37
1777750	1816800	Auch hier wieder die farbigen Hilfsvölker der Briten.	29:37	30:16
