start	end	text	start_mm:ss	end_mm:ss
43950	49190	empfing den Staatsführer Rumäniens, Marshal Antonescu, zu einem zweitägigen Besuch.	00:43	00:49
57300	69100	Die Besprechungen, an denen der Reichsminister des Auswärtigen von Ribbentrop und Generalfeldmarschall Keitel teilnahmen umfassten die allgemeine politische Lage und die Fragen des gemeinsamen Kampfes gegen den Bolschewismus	00:57	01:09
69100	72000	und gegen die englisch-amerikanischen Plutokratien.	01:09	01:12
83590	87430	Auch diese Zusammenkunft stand im Zeichen der unerschütterlichen Kampfgemeinschaft	01:23	01:27
87430	89730	der im Dreimächte-Pakt verbündeten Nationen.	01:27	01:29
89730	98200	In der Lehrlingswerkstatt eines deutschen Flugzeugwerkes.	01:29	01:38
98740	101960	Hier erhalten die Jugendlichen eine Schulung auf breitester Grundlage.	01:38	01:41
102460	110140	Es gilt, ein einseitiges Spezialistentum zu vermeiden damit dem Jungarbeiter nach Beendigung seiner Lehrzeit alle beruflichen Möglichkeiten offen stehen.	01:42	01:50
110860	114720	Jeder dieser Jungen kann zum Vorarbeiter, Meister und Ingenieur aufsteigen.	01:50	01:54
115260	117820	Der Lehrmeister prüft immer wieder die Arbeit seiner Schüler.	01:55	01:57
121680	125060	Der Lehrling lernt alle Maschinen und alle Arbeitsgänge beherrschen.	02:01	02:05
125060	142940	Gerade beim Flugzeugbau kommt es auf Bruchteile von Millimetern an.	02:05	02:22
146140	148780	Der spätere Schweißer lernt auch fräsen und drehen.	02:26	02:28
149460	151440	Der spätere Dreher auch schweißen.	02:29	02:31
151840	174590	Den Amboss muss jeder ran.	02:31	02:54
204120	206560	Fertige Flugzeuge verlassen die Montagehalle.	03:24	03:26
210370	213770	Aus diesen Lehrlingen sollen einmal tüchtige Arbeiter werden.	03:30	03:33
214530	218250	Jetzt helfen sie mit, unseren Soldaten die besten Waffen der Welt zu schaffen.	03:34	03:38
218250	226590	Altgediente, hervorragende deutsche Rüstungsarbeiter, die heute hohe Kriegsauszeichnungen tragen sind ihnen dafür Ansporn und Vorbild.	03:38	03:46
227230	228890	Hier nur einige von vielen.	03:47	03:48
230970	232510	Betriebsleiter Heinrich Drüll.	03:50	03:52
232890	237750	Er machte sich durch vorbildliche Gefolgschaftsführung und durch sein praktisches Eingreifen besonders verdient.	03:52	03:57
240360	246800	Außerdem förderte Heinrich Drüll, ebenso wie Vorarbeiter Hans Munzert den Anlauf der Fertigung einer neuen Waffe.	04:00	04:06
246800	255410	Vorarbeiter Martin Provacnik, ein bewährter Spezialmonteur für Flugzeugmotoren.	04:06	04:15
256270	262450	Der Dreher Erich Steffen, er zeichnete sich durch unermüdliche Einsatzbereitschaft in einem besonders wichtigen Rüstungswerk aus.	04:16	04:22
263590	267670	Obermeister Hane, erster Träger des Ritterkreuzes des Kriegsverdienstkreuzes.	04:23	04:27
268110	272390	Neben ihm Meister Bruno Hartmann, zwei bewährte Männer der Panzerfertigung.	04:28	04:32
272770	280590	Der Tiger, die neueste Meisterleistung des deutschen Panzerkampfwagenbaues.	04:32	04:40
280590	284050	Reichsminister Speer und Professor Porsche auf dem Prüffeld.	04:40	04:44
286230	288090	Erprobung des neuen Panzers.	04:46	04:48
288510	289450	Noch fehlt der Turm.	04:48	04:49
299100	300240	Auf dem Übungsplatz.	04:59	05:00
300240	307680	Die Kanone mit einem Kaliber von 8,8 Zentimetern macht den Tiger zum gefährlichsten Gegner für jeden feindlichen Panzer.	05:00	05:07
307680	312580	Der Tiger erfüllt die drei Grundforderungen des modernen Panzerbaues.	05:07	05:12
313420	316560	Große Schnelligkeit, Feuerkraft und Sicherheit.	05:13	05:16
330870	334370	Eine starke Eiche von einem Meter Durchmesser wird völlig entwurzelt.	05:30	05:34
334790	345470	Hart im schwierigsten Gelände.	05:34	05:45
346030	348690	Der Turm mit dem langen Rohr ist nach hinten gedreht.	05:46	05:48
348690	364680	Mit ungeheurer Motorenkraft klettert der Tiger den Steilhang hinauf.	05:48	06:04
367020	369960	Der Geschützturm ist trotz seiner Schwere leicht schwenkbar.	06:07	06:09
378260	380600	Der Stahlkoloss dreht sich auf der Stelle.	06:18	06:20
390470	391310	Jeder Schuss sitzt.	06:30	06:31
404160	407040	Der Tiger hat sich an der Front bereits glänzend bewährt.	06:44	06:47
414600	418240	Selbst dieses stabile Haus in einem Zieldorf ist für den Tiger kein Hindernis.	06:54	06:58
418240	422860	Mühelos durchstößt er das Mauerwerk und nimmt es auf seine wuchtigen Schultern.	06:58	07:02
456780	458500	Bei unseren Soldaten im Osten.	07:36	07:38
464410	465870	Nachschub rollt an die Front.	07:44	07:45
479950	481850	Jeder Zug ist durch Flak gesichert.	07:59	08:01
500220	501520	Verpflegung wird entladen.	08:20	08:21
502500	503020	Munition.	08:22	08:23
508540	511600	Heu für die Pferde, die treuen Helfer unserer Soldaten.	08:28	08:31
