start	end	text	start_mm:ss	end_mm:ss
12660	18500	Zeit vergeht, sie ist nicht wieder einzuholen. Nur wer sie nutzt, kann sie als seinen Verbündeten betrachten.	00:12	00:18
19000	22520	Unsere Feinde behaupten immer, die Zeit arbeite allein für sie.	00:19	00:22
23160	26000	Diese Darstellung zeigt ihnen, wie es in Wirklichkeit aussieht.	00:23	00:26
26700	30760	Zu Beginn des großen Ringens wurde in einem Feldzug von wenigen Wochen Polen zerschlagen.	00:26	00:30
31400	35800	Die erste Etappe des Krieges war damit beendet. Der Rücken für den Kampf im Westen frei.	00:31	00:35
35800	42800	Nach dem Einmarsch in Dänemark und der Besetzung Norwegens wurden die Niederlande, Belgien und Frankreich niedergeworfen.	00:35	00:42
44260	47000	Im Südosten Jugoslawien und Griechenland überrannt.	00:44	00:47
48240	56520	Deutschland und seine Verbündeten hatten damit wichtigste Rohstoffgebiete in Besitz genommen die allein schon einen bedeutenden Zuwachs für unsere Waffenschmieden darstellten.	00:48	00:56
57380	62060	Nun begann die Abwehr des von der Sowjetunion gegen das Reich geplanten Angriffes.	00:57	01:02
62060	72080	Es galt der bolschewistischen Weltbedrohung entgegenzutreten und die sowjetischen Stoßarmeen die ganz Europa überfluten und seine alte Kultur vernichten sollten, zu zerschlagen.	01:02	01:12
73200	78060	Im unvergleichlichen Siegeszug wurden die riesigen Armeen der Sowjets immer weiter nach Osten zurückgeworfen.	01:13	01:18
79860	87920	Nach 15 Monaten Krieg gegen die Sowjetunion ist ein Raum gewonnen, der so groß ist wie Großdeutschland, Frankreich und England zusammengenommen.	01:19	01:27
87920	92960	Hier einige Vergleiche für die riesige Weite der Kampfräume im Osten.	01:27	01:32
94300	101240	Die Entfernung von der Murmannküste bis zum Elbrus entspricht etwa der Luftlinie von Riga bis nach Madrid.	01:34	01:41
102520	110540	Die Strecke von Leningrad bis nach Brest-Litovsk entspricht etwa der Entfernung von Berlin bis Paris.	01:42	01:50
110540	119430	Die Entfernung von Brest-Litovsk nach Stalingrad ist ungefähr so groß wie die Luftlinie von Lübeck nach Neapel.	01:50	01:59
121820	124420	Wirtschaftlich am bedeutendsten ist der südrussische Raum.	02:01	02:04
125560	128900	Hier eroberten unsere Soldaten die fruchtbarsten Gebiete Europas.	02:05	02:08
129460	132580	Der Reichtum dieses Raumes an Bodenschätzen aller Art ist fast unerschöpflich.	02:09	02:12
134840	136580	Hier zum Beispiel die wichtigsten Kohlevorkommen.	02:14	02:16
136580	141600	Die jährliche Förderung dieser Gruben betrug vor dem Krieg rund 100 Millionen Tonnen.	02:16	02:21
142100	152100	Bedenken Sie, die gesamte Förderung des Altreichs betrug im Jahr 1938 186 Millionen Tonnen die der Sowjetunion etwa 170 Millionen Tonnen.	02:22	02:32
153040	160060	Die 100 Millionen Tonnen, die früher aus den von uns eroberten Gruben gefördert wurden entsprechen also 60 Prozent der gesamten sowjetischen Förderung.	02:33	02:40
160760	164000	Die Sowjetunion hat damit schon jetzt gewaltige Mengen an Kohle verloren.	02:40	02:44
164000	171360	Wie der Führer in seiner großen Rede sagte, wird es die Aufgabe der deutschen Organisation sein diese Bodenschätze für uns nutzbar zu machen.	02:44	02:51
172680	178340	Diese von unseren Armeen in Besitz genommenen Erzgruben lieferten jährlich 25 Millionen Tonnen bester Eisenerze.	02:52	02:58
178780	179700	Auch hierfür ein Vergleich.	02:58	02:59
180320	184940	Im Altreich wurden 1938 insgesamt 12,4 Millionen Tonnen Erz gefördert.	03:00	03:04
185360	187980	In der Sowjetunion dagegen 33 Millionen Tonnen.	03:05	03:07
187980	195280	Durch die Eroberung der südrussischen Erzgruben kamen also rund 75 Prozent der gesamten sowjetischen Vorkriegsförderung in unsere Hand.	03:07	03:15
195840	197460	Und nun die Manganvorkommen.	03:15	03:17
198020	204320	Hier bei Nikopol liegen sehr bedeutende sowjetische Gruben dieses für die Eisen- und Stahlherstellung unentbehrlichen Rohstoffes.	03:18	03:24
204860	206960	Sie erbrachten jährlich etwa eine Million Tonnen.	03:24	03:26
207620	212660	Der hieraus allmählich anfallende Zuwachs an Manganerzen ist für die deutsche Industrie besonders bedeutungsvoll.	03:27	03:32
212660	218600	Denn in ganz Deutschland wurden im Jahre 1939 nur 40.000 Tonnen Mangan gefördert.	03:32	03:38
219060	222020	In der Sowjetunion dagegen 2,8 Millionen Tonnen.	03:39	03:42
222720	227240	Die Bolschewisten mussten also bei ihren Rückzügen über 30 Prozent ihrer Manganerze aufgeben.	03:42	03:47
228660	233940	Es wird lediglich eine Frage der Zeit und der Organisation sein, auch diese Reichtümer für uns nutzbar zu machen.	03:48	03:53
234980	239060	Die bereits in unserer Hand befindlichen oder im Bereich unserer Waffen liegenden Ölfelder	03:54	03:59
239060	242220	spielen ebenfalls eine entscheidende Rolle für den Fortgang des Krieges.	03:59	04:02
242660	244380	Hier das Gebiet von Maikop.	04:02	04:04
244800	248400	Die jährliche Förderung daraus betrug bisher 2,2 Millionen Tonnen Öl.	04:04	04:08
249420	253080	Das Gebiet von Grosny, um das zurzeit noch gekämpft wird.	04:09	04:13
253660	256600	Bisher wurden hier jährlich 2,6 Millionen Tonnen gefördert.	04:13	04:16
257220	260040	Um ihnen von diesen Mengen einen Begriff zu geben, ein Vergleich.	04:17	04:20
260780	264300	Rumänien fördert im Jahr durchschnittlich 6 Millionen Tonnen Öl.	04:20	04:24
264920	268840	Die Sowjetunion erreichte früher eine Gesamtförderung von 30 Millionen Tonnen.	04:24	04:28
268840	272960	Maikop und Grosny lieferten davon ca. 15 Prozent.	04:28	04:32
274140	280540	Die Ausnutzung der bisher von uns eroberten Ölfelder erleichtert uns insbesondere den wirtschaftlichen Wiederaufbau in den besetzten Ostgebieten	04:34	04:40
280540	284540	und durch Verkürzung der Transportwege die Versorgung unserer Wehrmacht.	04:40	04:44
284540	293960	Für die Sowjets fällt hierbei schwer ins Gewicht, dass der Abtransport des Baku-Öls durch die deutschen Erfolge im Raum der Volga und des Kaukasus jetzt weitgehend beeinträchtigt ist.	04:44	04:53
294580	297800	In Baku wurden bisher rund 22 Millionen Tonnen Öl gefördert.	04:54	04:57
298240	300540	Das sind ca. 70 Prozent der sowjetischen Gesamtproduktion.	04:58	05:00
300540	307200	Einzigartig wie der Reichtum an Boden schätzen, ist auch die Fruchtbarkeit des südrussischen Raumes.	05:00	05:07
308220	311400	Hier liegen vor allem die bedeutendsten Getreidegebiete der Sowjetunion.	05:08	05:11
311900	318680	Sie erbrachten früher einen Überschuss von etwa 10 Millionen Tonnen, mit denen die Zuschussgebiete Zentralrusslands, vor allem Moskau, versorgt wurden.	05:11	05:18
319260	321420	Diese Zuschüsse fehlen jetzt den Bolschewisten.	05:19	05:21
323680	327740	Was dieser Raum für unsere Ernährung bedeutet, zeigt dieser Vergleich.	05:23	05:27
