start	end	text	start_mm:ss	end_mm:ss
16980	25340	Das ist die Burma-Straße. Sie verbindet hinter Indien mit China und ist die einzige Verbindung zum Meer, über die die Chiang Kai-Shek-Regierung noch verfügt.	00:16	00:25
25800	30440	Auf Vorstellung Japans hatten die Engländer diesen wichtigen Waffentransportweg drei Monate lang gesperrt.	00:25	00:30
30900	33820	Jetzt wurde die Burma-Straße von den Engländern wieder freigegeben.	00:30	00:33
34400	38480	Japan wird diesem neuen Angriff auf die Befriedung des fernen Ostens zu begegnen.	00:34	00:38
38680	53360	Der Einmarsch der bulgarischen Armee in die Dobrucha, die aufgrund des bulgarisch-rumänischen Vertrages von Kajowa wieder an Bulgarien gekommen ist wird planmäßig fortgesetzt.	00:38	00:53
57510	62330	Bulgarische Bauern aus der Dobrucha reiten den einrückenden Truppen zur Begrüßung entgegen.	00:57	01:02
78840	82000	Ein Abschnittskommandeur durchschneidet das Band einer Grenzstraße.	01:18	01:22
86620	93400	Überall in Stadt und Land wird den Soldaten von der überwiegend bulgarischen Bevölkerung ein freudiger und festlicher Empfang bereitet.	01:26	01:33
94900	159810	Rumänische Staatschef General Antonescu begibt sich mit Horia Sima, dem Führer der Legionärsbewegung, zum großen Siegesappell der Legionäre.	01:34	02:39
159810	176270	An der Kundgebung auf dem Nationalplatz in Bukarest nahmen 100.000 Mitglieder der Bewegung teil.	02:39	02:56
176810	183010	Den Abschluss des Treffens bildete ein großer Vorbeimarsch.	02:56	03:03
198500	201580	Die Fahnen tragen das eiserne Gitter, das Zeichen der Legionäre.	03:18	03:21
202680	205600	Das Bild Kodrianus, des ermordeten Führers der Eisernen Garde.	03:22	03:25
205600	229350	Der Duce in Padua.	03:25	03:49
229770	240110	Er nahm hier den Vorbeimarsch von 24.000 jungfaschistischen Freiwilligen ab, denen sich Jugendabordnungen aus Deutschland, Spanien, Ungarn, Bulgarien und Rumänien hinzugesellt sind.	03:49	04:00
240670	262420	Die spanische Jugendabordnung.	04:00	04:22
264900	273120	Hier die Bataillone der italienischen Staatsjugend.	04:24	04:33
273120	279500	Die 24.000 jungen Männer gehören alle dem Jahrgang 1922 an, dem Jahrgang des Marsches auf Rom.	04:33	04:39
279920	283840	Bei Ausbruch des Krieges meldeten sie sich sofort als Freiwillige zum Heeresdienst.	04:39	04:43
289560	296120	Vorführer Hünlein, der Ehrenführer der Motor HJ und Reisjugendführer Axmann bei dem diesjährigen Reichslager der Motor HJ.	04:49	04:56
296540	299580	Den Höhepunkt bildete eine Geländeprüfungsfahrt durch den Harz.	04:56	04:59
300060	304140	Der Nachwuchs für unsere motorisierten Truppen wurde dabei scharf ins Examen genommen.	05:00	05:04
304140	308360	Nur beste Könner und schneidige Jungen können hier bestehen.	05:04	05:08
308740	312060	Über schwieriges Gelände ging es bis zum Borken hinauf und dann wieder zu Tal.	05:08	05:12
312560	325010	Im Verlauf der Geländepfahrt mussten verschiedene Sonderaufgaben gelöst werden.	05:12	05:25
325510	327070	Hier eine Kleinkaliberübung.	05:25	05:27
336470	337510	Eine technische Prüfung.	05:36	05:37
343270	344670	Zum Schluss gab es eine Hindernisfahrt.	05:43	05:44
358990	364270	Die NSV hat für dieses Jahr auch für die Wintermonate eine erweiterte Kinderlandverschickung eingerichtet.	05:58	06:04
364550	370150	Eltern, die ihre Kinder an diesen Erholungsreisen teilnehmen lassen wollen übergeben sie der Obhut der NSV.	06:04	06:10
370710	375090	Hier ein Transport von Berliner Kindern auf dem Anhalter Bahnhof kurz vor der Abfahrt.	06:10	06:15
375590	377310	Es geht diesmal nach Schlesien.	06:15	06:17
377830	384690	Weitere Transporte werden auf andere Gegenden des deutschen Ostens und Südens verteilt vom Wartegau bis hinab zum Gau Niederdonau.	06:17	06:24
391380	392280	Ein letzter Kuss.	06:31	06:32
392820	395720	Vater und Mutter wissen ihre Kleinen in bester Obhut.	06:32	06:35
395720	399980	Durch diese Landverschickungen sollen Kinder aus allen Schichten der Bevölkerung	06:35	06:39
399980	405700	vor allem vor den gesundheitlichen Schäden bewahrt werden die aus mangelndem Schlaf bei Fliegeralarm erwachsen können.	06:39	06:45
406260	410580	Darüber hinaus aber sollen auch die Mütter, die in der Heimat von Tätig sind, entlastet werden.	06:46	06:50
411320	414420	England bringt lediglich seine Plutokraten-Sprösslinge in Sicherheit.	06:51	06:54
415120	422820	Deutschland kennt dagegen keine Unterschiede zwischen Arm und Reich zumal es um die Gesunderhaltung seiner Jugend und damit die seines Volkes geht.	06:55	07:02
422820	441660	Auf Einladung der Reichsregierung weilte eine Ehrenabordnung des deutschen Bauerntums in Berlin.	07:02	07:21
442140	446520	Im Reichsministerium für Volksaufklärung und Propaganda wurden 300 Bauern und Bäuerinnen	07:22	07:26
