start	end	text	start_mm:ss	end_mm:ss
50860	57200	Ein Angriff deutscher Kampfgeschwader auf dem bedeutenden sowjetischen Eismeerhafen Murmansk wird vorbereitet.	00:50	00:57
57780	76390	Arbeitsmänner fangen, das Zeichen der Tankwagen, Wappentier des Geschwaders, der Mitternachtssonne entgegen.	00:57	01:16
85910	90090	Das Einsatzziel ist erreicht. Bomben auf den Flugplatz von Murmansk.	01:25	01:30
107770	111110	Und hier die Hafenanlagen im Bombenhagel der deutschen Geschwader.	01:47	01:51
127080	131360	Im Raume des Ladoga-Sees im Süden Finnlands sind die Bolschewisten geworfen.	02:07	02:11
131360	133780	Deutsche und finnische Verbände stoßen nach.	02:11	02:13
134300	139240	Die Operationen endeten mit der Einkreisung und Vernichtung von drei Sowjetdivisionen.	02:14	02:19
146790	153430	In harter Arbeit schaffen finnische Pioniere behelfsmäßige Übergänge über die zahlreichen Wasserläufe, die immer wieder den Weg sperren.	02:26	02:33
153890	172420	Luftangriff auf den Stalin-Kanal, der die Ostsee mit dem Weißen Meer verbindet.	02:33	02:52
173060	177620	Zum Bau dieses Kanals setzte die GPU hunderttausende von politischen Gefangenen ein.	02:53	02:57
178000	183320	Zehntausende von ihnen starben unter den Entbehrungen und Strapazen der barbarischen Zwangsarbeit.	02:58	03:03
183320	193380	Bomben auf die Schleusenanlagen des Kanals, der durch diese Angriffe unpassierbar gemacht wurde.	03:03	03:13
212860	214060	Im Süden der Front.	03:32	03:34
215980	219360	Besuch des Führers im Hauptquartier des Oberbefehlshabers einer Heeresgruppe.	03:35	03:39
222400	226260	General Feldmarschall von Rundstedt, rechts General Oberst Löhr, Chef einer Luftflotte.	03:42	03:46
226260	309900	Begrüßen die Soldaten den Führer, der sie zu neuen Siegen von weltgeschichtlichen Ausmaßen führte.	03:46	05:09
310420	316880	Rumänische Truppen beim Vormarsch auf Odessa.	05:10	05:16
324220	326500	Deutsche Verbände stoßen nach Nikolajev vor.	05:24	05:26
349180	352420	Überall wird unseren Soldaten ein herzlicher Empfang bereitet.	05:49	05:52
353080	357060	In diesem südlichen Teil der Ukraine tragen viele Orte deutsche Städtenamen.	05:53	05:57
357620	360540	Schwäbische und Felser Bauern haben dieses Land kultiviert.	05:57	06:00
360540	364840	Hier der Einmarsch in Worms, einer Ortschaft westlich des Bug.	06:00	06:04
369820	372480	Der neue Bürgermeister wird gewählt und verpflichtet.	06:09	06:12
372940	380720	An die Stelle der geflohenen politischen Kommissare Moskaus, die die Bevölkerung drangsalierten und ausplünderten, tritt jetzt wieder der dort Älteste.	06:12	06:20
384290	386830	Deutsche Panzerwagen stoßen nach Nikolajev vor.	06:24	06:26
394140	397280	Ungarische Offiziere erklären den Verlauf der ungarischen Stellungen.	06:34	06:37
397280	408160	Die Spitze unserer Truppen am Unterlauf des Bug.	06:37	06:48
408560	418150	MG's sichern den Übergang.	06:48	06:58
424320	427700	Eine Vorausabteilung hat eine wichtige Bahnlinie vor Nikolajev erreicht.	07:04	07:07
427880	431400	Sie wird gesprengt, um den Einsatz sowjetischer Panzerzüge zu verhindern.	07:07	07:11
431820	437060	Der Aufmarsch um Nikolajev ist vollzogen.	07:11	07:17
437540	439720	Deutsche und ungarische Batterien eröffnen den Kampf.	07:17	07:19
454920	456220	Brennende sowjetische Treibstofflager.	07:34	07:36
457480	479330	In breiter Front greifen Infanterie und Panzer an.	07:37	07:59
480010	484710	Artillerie und Luftwaffe haben den Widerstand der Sowjets an den entscheidenden Punkten bereits gebrochen.	08:00	08:04
484710	494800	Diesen Damm benützten die Bolschewiken als Fluchtweg.	08:04	08:14
495060	497780	Er ist mit zerstörten Fahrzeugen aller Art übersät.	08:15	08:17
500240	502560	Schnelle Truppen rücken in Nikolajev ein.	08:20	08:22
503200	509400	Wenig später ist dieser Hafen der Sowjets am Schwarzen Meer mit seinen bedeutenden Industrie- und Werftanlagen	08:23	08:29
509400	512340	im Besitz der deutschen und ungarischen Verwände.	08:29	08:32
524600	526660	Das sind die Werftanlagen von Nikolajev.	08:44	08:46
526660	534780	Hier wurden ein Schlachtschiff von 35.000 Tonnen, ein Kreuzer, vier Zerstörer und ein Unterseeboot auf Stapel erbeutet.	08:46	08:54
541530	543070	Das Schlachtschiff auf der Helling.	09:01	09:03
553970	559990	Auf den Rückzugsstraßen der Budjeni-Armee, die bis zum letzten Augenblick versucht hatte, Nikolajev zu halten.	09:13	09:19
572480	577180	Ostwärts der Stadt belegten unsere Kampfgeschwader die Bahnanlagen mit Bomben aller Kaliber	09:32	09:37
577180	581040	und verhinderten dadurch den Abtransport großer Mengen von Kriegsmaterial.	09:37	09:41
591580	595240	Das sind die armseligen Behausungen der Werftarbeiter von Nikolajev.	09:51	09:55
595740	600540	Sie wurden von unseren Fliegern, die grundsätzlich nur militärische Ziele angreifen, verschont.	09:55	10:00
607030	610990	So sieht das vielgerühmte Paradies der Bauern und Arbeiter in Wirklichkeit aus.	10:07	10:10
611230	616950	Prachtbauten der bolschewistischen Machthaber, prunkvoll ausgestattet und auf das Modernste eingerichtet.	10:11	10:16
616950	626960	Hart daneben Elendsbaracken und Erdlöcher, in denen die Bevölkerung dahinvegetiert.	10:16	10:26
627460	629980	Überall herrscht unvorstellbare Armut.	10:27	10:29
634990	637530	Hier lebt der Mensch schlechter als das Vieh.	10:34	10:37
637990	642050	Die Sowjets plünderten durch gewaltsame Eintreibungen und andere Zwangsmaßnahmen.	10:37	10:42
642550	645150	Das Volk buchstäblich bis aufs Hemd aus.	10:42	10:45
