start	end	text	start_mm:ss	end_mm:ss
62510	73120	der Afrika-Front. Artilleriebeobachtung vor Tobruk. Die Stellungen und Unterstände sind	01:02	01:13
73120	91910	in schwerster Arbeit in den Felsboden hineingetrieben worden. Wie der deutsche Wehrmacht-Bericht	01:13	01:31
91910	96190	wiederholt meldete, versuchen die Briten immer wieder, den stehlernden Ring, den das	01:31	01:36
96190	101070	deutsche Afrika-Korps um Tobruk gelegt hat, zu sprengen. Alle Ausbruchsversuche brachen	01:36	01:41
101070	119440	jedoch im Feuer der deutschen Batterien zusammen. Die Briten sind zurückgeworfen.	01:41	01:59
119440	138180	Stukas vom Typ U87 starten zum Angriff auf die Verteidigungsanlagen von Tobruk. Bomben auf	01:59	02:18
138180	158240	Bunker und Feldstellungen. Dort liegt Tobruk. Die Bomben haben gesessen. Gewaltige Rauchwolken	02:18	02:38
158240	178820	liegen über der Stadt. In der Gegend von Solung stoßen deutsche Panzerkampfwagen vor. Ein	02:38	02:58
178820	239160	englischer Panzer ist gestellt und wird vernichtet. Zerschossene englische Tanks. Die Spitze ist	02:58	03:59
239160	245560	fast unerträglich. Sie beträgt in den Panzerkampfwagen oft bis zu 62 Grad. Aber unsere Soldaten lassen	03:59	04:05
245560	250420	sich dadurch nicht die Laune verderben. Die Temperatur wird manchmal auch höchst wirtschaftlich	04:05	04:10
250420	284560	ausgenutzt. Nach schweren Kämpfen ein bunter Nachmittag bei den Fliegern in der Wüste. Anzugvorschrift	04:10	04:44
284560	319060	weißer Burnus, bunter Turban. Die Lieblingsfrau des Maharaja. Ein Schlangenbeschwörer. Kampf um den großen	04:44	05:19
319060	386570	Preis von Afrika. Der Lukas. Das moderne Wüstenkarussell. Im höchsten Norden der Ostfront. General Dietl der Sieger von Narvik. In dem zerklüfteten Felsgebiet der Eismeerfjorde ist der Kampf, den hier deutsche und	05:19	06:26
386570	415500	finnische Soldaten führen, besonders schwer. Die Bolschewiken greifen an. Der Angriff ist abgewiesen.	06:26	06:55
415500	421460	Nach den schweren Kämpfen in Mittelfinnland. Die Sowjets erlitten auch hier blutige Niederlagen. Der	06:55	07:01
421460	426320	finnische Ministerpräsident Rangel im Kampfgebiet. Die Bolschewiken ließen hier bei ihrer Flucht	07:01	07:06
426320	444100	Kriegsmaterial aller Art zurück. Im Süden Finnlands müssen die vorrückenden deutschen und finnischen	07:06	07:24
444100	484450	Verbände immer wieder Flüsse und Seen überwinden. Auf dem Vormarsch nach Viipuri. Nach erbitterten Kämpfen	07:24	08:04
484450	489850	wurde diese alte finnische Stadt, die von den Sowjets im Winter 1940 den Finnen geraubt worden	08:04	08:09
489850	559320	war, zurückerobert. Im Süden der gewaltigen Front. Nach der Einnahme der Festung Otschakow am	08:09	09:19
559320	564800	Schwarzen Meer werden die verlassenen bolschewistischen Küstenstellungen sofort wieder in Verteidigungszustand	09:19	09:24
564800	610300	gesetzt. Dieses Flakgeschütz vernichtete in direktem Beschuss einen sowjetischen Transporter hier das Siegeszeichen. Auch vier sowjetische Bunker wurden von den Kanonieren erledigt.	09:24	10:10
610300	616160	Außerdem verzeichnet die Siegesliste vier zerstörte Geschütze und zwölf abgeschossene Flugzeuge.	10:10	10:16
617600	626680	Das Maskottchen der Batterie. Rumänische Verbände auf dem Vormarsch in der südlichen Ukraine.	10:17	10:26
627300	657150	Fähre Bunker der Bolschewiken vor Odessa werden im Zusammenwirken von Pionieren und Artillerie	10:27	10:57
657150	690610	niedergekämpft. Rumänische Staatsführer Marschall Antonescu im Kampfgebiet. Das ist	10:57	11:30
690610	696670	Krivoirok, das bedeutendste Erzgebiet der Sowjetunion. Mit dem Verlust von Krivoirok hat die Sowjetunion	11:30	11:36
696670	702530	über 61 Prozent ihrer gesamten Eisenerzproduktion verloren. Die Bolschewiken versuchten bei ihrem	11:36	11:42
702530	708450	Rückzug die Gruben völlig zu zerstören, um damit die Erzförderung für mehrere Jahre lahmzulegen.	11:42	11:48
709110	713590	Durch den schnellen Vorstoß unserer Panzer gelang nur ein Teil der geplanten Zerstörung.	11:49	11:53
713590	719350	Nach der Eroberung von Krivoirok rückten Spezialkommandos unserer Wehrmacht heran und stellten die	11:53	11:59
719350	726810	Grubenanlagen sofort wieder her. Deutsche Soldaten fahren in den Schacht ein. Schon nach wenigen Tagen	11:59	12:06
726810	731950	ist die Erzförderung wieder im Gange. Die einheimischen Bergleute finden sich in immer größerer Zahl	12:06	12:11
731950	744700	wieder an ihren Arbeitsplätzen ein. Hier die elenden Wohnstätten der Grubenarbeiter von Krivoirok.	12:11	12:24
