start	end	text	start_mm:ss	end_mm:ss
1740	14160	Na nun, na nun, warum denn wirklich so schweigsam?	00:01	00:14
14340	20340	Na hören Sie mal, ich komme mir wirklich vor wie, wie, na, wie ein Engel, der durch den Raum fliegt.	00:14	00:20
20560	24380	Engel, der durch den Raum fliegt. Sie haben ein Herz.	00:20	00:24
24660	26100	War doch gestern das Fliegeralarm.	00:24	00:26
26180	27080	Und was für einer.	00:26	00:27
27140	30640	Und für heute Abend setzen Sie gleich so eine Schulungsstunde an.	00:27	00:30
30640	31720	Machen Sie es mal nicht zu lange.	00:30	00:31
32140	34660	Ja, ich will Sie doch nicht unnütz aufhalten.	00:32	00:34
34920	37700	Ich auf alle Fälle bin von gestern Nacht noch bedient.	00:34	00:37
38120	39880	Na, keine Angst, Herr Doktor.	00:38	00:39
40620	44280	Denn gestern hat sich ja herausgestellt, dass in unserem Hause im Großen und Ganzen alles klappt.	00:40	00:44
44460	45300	Das will ich meinen.	00:44	00:45
45560	49140	Wenn wir nicht so herangegangen wären, dann wird es vielleicht ein bisschen anders aussehen hier.	00:45	00:49
49280	52160	Und die Hauptsache, keine Angst kriegen, wenn es mal brennt.	00:49	00:52
52760	54940	Ran wie gelernt, keine Aufregung.	00:52	00:54
54940	57720	Immer nur löschen, löschen, löschen, löschen.	00:54	00:57
57980	59840	Löschen, löschen, löschen, gut gesagt.	00:57	00:59
59840	60240	Ja, klar.	00:59	01:00
60800	63480	Man muss doch wissen, wie man die Dinger löschen kann, die der Tommy runterschmeißt.	01:00	01:03
63740	65620	Der Tag hat uns doch gerade herbestellt.	01:03	01:05
65960	65980	Ach so.	01:05	01:05
65980	66100	Ja.	01:05	01:06
66580	67740	Ach, passt doch mal bitte mit Angst.	01:06	01:07
72400	74040	Wollen Sie bitte etwas näher treten?	01:12	01:14
75000	78480	Ich habe Ihnen hier einige Blindfänger von Brandbomben mitgebracht.	01:15	01:18
78980	81600	Mit deren Bekämpfung wir es hauptsächlich zu tun haben.	01:18	01:21
82160	82640	Sehen Sie?	01:22	01:22
82640	86140	So sahen die Dinger aus, die gestern ins Nachbarhaus gefallen sind.	01:22	01:26
86140	88860	Und wie wir da gleich rangegangen sind.	01:26	01:28
89760	91700	Sofort haben wir sie aus der Deckung bekämpft.	01:29	01:31
92340	96100	Eine Bombe lag in der Nähe von einem Mauervorsprung.	01:32	01:36
96640	98820	Die konnte gleich mit Sand abgedeckt werden.	01:36	01:38
99460	101780	Eine andere Brandbombe lag zu weit entfernt.	01:39	01:41
101780	106900	Sie wurde aus der Deckung mit Wasser abgespritzt, damit sich das Feuer nicht ausbreiten konnte.	01:41	01:46
107580	113360	Als sie dann so weit war, dass sich ein Brandkuchen gebildet hatte, wurde sie rasch mit Sand abgedeckt.	01:47	01:53
114360	117320	Und die Brandgefahr war vorbei.	01:54	01:57
117320	120580	Na hören Sie mal, warum gehen denn die Männer da nicht gleich direkt ran?	01:57	02:00
120880	122660	Ja, warum denn erst so aus der Entfernung?	02:00	02:02
122820	123840	Den lassen wir in Erna.	02:02	02:03
124140	125740	Die Männer haben das schon richtig gemacht.	02:04	02:05
126120	126520	Natürlich.	02:06	02:06
126760	126860	Ja.	02:06	02:06
127300	129980	Denn hier hat sich der Tommy etwas Besonderes ausgedacht.	02:07	02:09
130960	132720	Brandbomben mit Sprengsatz.	02:10	02:12
133360	136620	Hier knallt wenige Minuten nach dem Einschlag der Kopf auseinander.	02:13	02:16
136880	141440	Sehen Sie, meine Dame, da würden Sie sogar bloß aus der Deckung löschen wollen.	02:16	02:21
141660	144120	Na ja, hier im Wohnhaus, schön und gut.	02:21	02:24
144460	145860	Aber in unserem Betrieb zum Beispiel.	02:24	02:25
145860	147920	Wir machen da lauter kriegswichtige Sachen.	02:25	02:27
148300	149700	Wir haben feuergefährliche Lager.	02:28	02:29
150180	152280	Da kann man selbstverständlich nicht lange fackeln.	02:30	02:32
152760	155080	Da muss man ran, auch wenn keine Deckung da ist.	02:32	02:35
155500	155840	Natürlich.	02:35	02:35
156700	165600	In solchen Fällen, wo sich das Feuer schlagartig ausbreitet und wichtige Anlagen bedroht da muss sich eben jeder persönlich einsetzen, auch wenn keine ausreichende Deckung da ist.	02:36	02:45
165880	167180	Darum werden viele abgeworfen?	02:45	02:47
167380	167860	Niewo.	02:47	02:47
168300	171400	Verglichen mit der Zahl der üblichen Stabbrandbomben sind es nur wenige.	02:48	02:51
171900	172420	Und das hier?	02:51	02:52
172800	173960	Wird sowas auch abgeworfen?	02:52	02:53
173960	176380	Das ist ein Phosphorkanister.	02:53	02:56
177200	181860	Er durchschlägt das Dach und manchmal auch noch die darunterliegende Geschossdecke.	02:57	03:01
182560	189360	Ebenso wie hier die Phosphorbrandbombe, die meist noch weitere Geschossdecken durchschlägt.	03:02	03:09
189660	190860	Die kann man doch nicht löschen.	03:09	03:10
191180	192600	Da steht man natürlich machtlos da.	03:11	03:12
192760	193300	Denken Sie.	03:12	03:13
193300	195040	Ich habe es selbst mal erlebt.	03:13	03:15
195200	195380	Ja?	03:15	03:15
195760	200600	Ja, da haut so eine Phosphorbombe rein, gleich durch mehrere Stockwerke durch.	03:15	03:20
200940	202100	Sah schlimm aus zuerst.	03:20	03:22
203180	206780	Wo das Ding durchgegangen war, brannte es mit einem Schlag lichterloh.	03:23	03:26
