start	end	text	start_mm:ss	end_mm:ss
39660	51960	Duce spricht vor der faschistischen Kammer in Rom. In einer Rede von freiem Mut und stolzer	00:39	00:51
51960	57800	Härte gab der Duce einen umfassenden Rechenschaftsbericht. In scharfen Worten geißelte er die Lügentaktik	00:51	00:57
57800	63440	Churchills und zerschlug alle Hoffnungen des Feindes, das italienische Volk durch Terrorluftangriffe	00:57	01:03
63440	68900	zu zermürben. Im Schlusswort seiner Rede brachte der Duce den eisernen Willen des ganzen italienischen	01:03	01:08
68900	74020	Volkes zum Ausdruck, Schulter an Schulter mit den Verbündeten den Kampf bis zum Endsieg	01:08	01:14
74020	87920	fortzusetzen. Im Berliner Sportpalast sprach Reichsminister Dr. Goebbels zur Parteiführerschaft	01:14	01:27
87920	93440	seines Gaues über Weg und Ziel der Arbeit im vierten Kriegswinter. Aus seinen Worten klangen	01:27	01:33
93440	98360	immer wieder die feste Entschlossenheit und Zuversicht des deutschen Volkes, diesen uns aufgezwungenen	01:33	01:38
98360	104500	Krieg siegreich zu Ende zu führen. Der Minister sagte unter anderem, noch niemals ist das Vertrauen	01:38	01:44
104500	109960	des deutschen Volkes zum Führer so stark und gläubig gewesen wie in dieser Zeit. Die Belastungen	01:44	01:49
109960	115560	dieses Krieges nehmen wir mutig und tapfer auf uns. Jedes erhabene Ziel kostet Schweiß und Blut.	01:49	01:55
116180	138880	So wollen wir uns auch heute zu dem stolzen Wort eines deutschen Philosophen bekennen. Gelobt sei was hart macht. Ein Jahr Krieg in Großostasien. Bereits vor 100 Jahren, als Ostasien noch ein in sich	01:56	02:18
138880	143820	abgeschlossenes und selbstgenügsames Leben führte, begann schon die planmäßige Einkreisung Japans	02:18	02:23
143820	155160	durch England und die USA. Um sich den fernöstlichen Raum als Rohstoff- und Absatzbasis zu sichern errichtete Großbritannien bereits um 1840 unter Anwendung brutalster Gewalt Stützpunkte an der	02:23	02:35
155160	159580	chinesischen Küste. Zwölf Jahre später stießen die Vereinigten Staaten ebenfalls aus rein	02:35	02:39
159580	164220	plutokratischen Gründen nach Yokohama vor und erschlossen damit gewaltsam das japanische	02:39	02:44
164220	169260	Inselreich für den amerikanischen Markt. Wenig später erzwang Großbritannien seinem Handel durch das	02:44	02:49
169260	175800	Yangtseetal den Weg in das Innere Chinas. Um 1900 annektierten die Vereinigten Staaten innerhalb	02:49	02:55
175800	185440	von zwei Jahren die folgenden Inseln. Hawaii, Mitwe und Samoa, Weik, Guam und die Philippinen.	02:55	03:05
186820	190620	Diese Inseln wurden zu starken Seefestungen ausgebaut. Sie bildeten die Aufmarschlinie	03:06	03:10
190620	195560	der Vereinigten Staaten gegen Japan. Damit war in Verbindung mit den vorher in Alaska gewonnenen	03:10	03:15
195560	202300	Positionen eine drohende Zange um Japan gelegt. Nach Beherrschung des chinesischen Handels	03:15	03:22
202300	206300	schlossen nunmehr die Engländer und Amerikaner mit Hilfe Russlands auf chinesischem Boden den	03:22	03:26
206300	211600	Ring um Japan, das damit völlig eingekreist war. Die englischen Festungen Singapur und Hongkong	03:26	03:31
