start	end	text	start_mm:ss	end_mm:ss
36400	41420	sieht der Landdienst der Hitlerjugend auf sein zehnjähriges Bestehen zurück. Wie hier im	00:36	00:41
41420	46340	Lehrhof Kupelbach werden Jungen und Mädel, die zumeist aus der Stadt kommen, in zahlreichen	00:41	00:46
46340	52080	Landdienstlagern und Lehrhöfen auf ihren späteren Beruf als Landdienstführer, Wehrbauer und Bäuerin	00:46	00:52
52080	61790	ausgebildet. Beim praktischen Unterricht am Schlepper und an der Mähmaschine. Gerade diese	00:52	01:01
61790	71170	Ausbildung ist im Hinblick auf den späteren Einsatz besonders notwendig. Tierpflege ist	01:01	01:11
71170	78380	eines der wichtigsten Arbeitsgebiete. Gemeinsamer Unterricht macht die angehenden Landdienstführer	01:11	01:18
78380	92270	und Führerinnen mit den Getreide- und Unkrautarten vertraut. Das Schärfen der Sense will gelernt	01:18	01:32
92270	106270	sein, denn gut geschärft ist halb gemäht. Schon lange bevor durch Verordnungen der Arbeitseinsatz	01:32	01:46
106270	110790	der deutschen Volksgenossen geregelt war, standen Hunderttausende von Männern und Frauen an ihren	01:46	01:50
110790	115410	Arbeitsplätzen und erfüllten weit über ihre Altersgrenze hinaus täglich mehr als ihre Pflicht.	01:50	01:55
115410	120350	Dieser 70-Jährige schafft als Schwerarbeiter in einem Rüstungsbetrieb. Er ist ausgebombt	01:55	02:00
120350	125670	und hat einen Sohn im Felde verloren. Im gleichen Betrieb arbeitet diese Frau als Kabelendenmacherin.	02:00	02:05
126150	130170	Zwei ihrer Söhne sind im Felde gefallen. Sie arbeitet unermüdlich für den Sieg.	02:06	02:10
131650	136750	Als Flaschenspülerin in einer für die Wehrmacht arbeitenden Brennerei erfüllt diese Frau mit 65	02:11	02:16
136750	143410	Jahren eine volle Arbeitszeit. Und mit ihr zusammen wirkt diese Frau mit über 60 Jahren im gleichen Betrieb	02:16	02:23
143410	161280	als Etikettiererin. Drei ihrer Söhne stehen für Deutschland an der Front. Dieser fast 70-Jährige	02:23	02:41
161280	166380	steht als Schlosser, der Sohn und Schwiegertochter im Krieg verlor, täglich an der Werkbank. Sie	02:41	02:46
166380	170640	alle sind Beispiel Treuenschaffens und Vorbild unermüdlicher Pflichterfüllung.	02:46	02:50
178970	184490	Auch im Friseurhandwerk bringt die totale Kriegführung Neuerungen mit sich. Durch den Ausfall zahlreicher	02:58	03:04
184490	189550	Herrenfriseure, die zur Wehrmacht, Polizei und Rüstung eingezogen sind, hat sich die Notwendigkeit	03:04	03:09
189550	194970	ergeben, die entstandenen Lücken durch weibliche Arbeitskräfte auszufüllen. In der Fachschule	03:09	03:14
194970	199450	für Friseure werden die weiblichen Lehrlinge mit den notwendigen Voraussetzungen für die	03:14	03:19
199450	204790	Bedienung der männlichen Kundschaft vertraut gemacht. In einer Werkschau, Frauen schaffen	03:19	03:24
204790	210630	Hausgeräte und Spielzeug, gibt die Reichsfrauenführung wertvolle Anregungen für die Erneuerung und Ergänzung	03:24	03:30
210630	228160	des Hausrates. Maisblätter, Stroh und Binsen sind der Rohstoff, aus dem diese praktischen Dinge	03:30	03:48
228160	270840	geschaffen werden. Die Maisblätter werden eingeweicht und geschnitten. Unter fleißigen flinken Händen entstehen kleine Kunstwerke. Sehen Sie selbst, ist das nicht nett? In allen	03:48	04:30
270840	275460	deutschen Kasernen und Garnisonen stehen in diesen Tagen die Tore weit auf, um sowohl die	04:30	04:35
275460	279560	kriegsfreiwilligen deutschen Jungen, als auch die im Rahmen des totalen Kriegseinsatzes	04:35	04:39
279560	289060	aus Wirtschaft und Rüstung freigegebenen als Rekruten zu empfangen. Der Schritt in ein Leben das nichts mehr mit ihrem bisherigen zu tun hat, beginnt. Die Pappkoffer werden abgestellt und man	04:39	04:49
289060	318670	trennt sich von den Zivilklamotten. Dafür empfängt man Mütze, Rock, Helm und Waffe. Nur Geduld es wird schon werden. Auch Exerzierpatronen gehören zur Ausrüstung. Und dann richtet man sich	04:49	05:18
318670	337500	wohnlich ein. Die erste Anprobe fällt zufriedenstellend aus. Schon der nächste Tag sieht die Anwärter auf den	05:18	05:37
337500	353130	Marschallstab in drei Gliedern angetreten. In kurzer Zeit werden sie im gleichen Schritt und Tritt	05:37	05:53
353130	371090	marschieren. An den westlichen Reichsgrenzen haben unsere Gegner erfahren, dass unsere	05:53	06:11
371090	376130	militärische Führung trotz schwerer Rückschläge in Frankreich das Heft in der Hand hält. In	06:11	06:16
376130	380390	disziplinierten Bewegungen ist ein großer Teil unserer Truppen zurückgenommen worden und	06:16	06:20
380390	385090	steht jetzt dem Gegner in einem Widerstand von bisher unbekannter Härte und Erbitterung	06:20	06:25
385090	390550	gegenüber. An der Rückführung hat auch die Kriegsmarine starken Anteil, die von belgischen	06:25	06:30
390550	412310	und nordfranzösischen Häfen aus starke Geleitzüge zurückbringen konnte. Soldaten Kraftfahrzeuge, Verwundete und große Mengen an Kriegsmaterial werden in den Bestimmungshäfen	06:30	06:52
412310	426630	ausgeladen. Ohne Rücksicht auf die Bevölkerung setzt der Gegner seine Luftwaffe ein. Ein aus	06:52	07:06
426630	460320	Pontons errichteter Flussübergang wird unmittelbar vor einem Fliegerangriff vernebelt. Nur amerikanischer	07:06	07:40
460320	466020	Luftangriff geht mit rücksichtsloser Gewalt über diese belgische Stadt dahin. Nach dem Zusammenbruch	07:40	07:46
466020	470560	der finnischen Führung lösten sich unsere Divisionen aus der seit drei Jahren bestehenden	07:46	07:50
470560	475560	Front vor Kandalakscha, um an den von der Führung bestimmten Punkten neue Linien zu beziehen.	07:50	07:55
476560	480500	An der hervorragenden Disziplin der Truppe und den weitblickenden Maßnahmen der Führung	07:56	08:00
480500	485920	scheiterte der Plan der Bolschewisten, durch eine weit ausholende Umfassung von Norden die	08:00	08:05
485920	491780	Masse unserer Truppen in diesem Abschnitt einzuschließen. Hinter den vom alten Geist getragenen deutschen	08:05	08:11
491780	497900	Divisionen aber vollzieht sich in diesen Wochen die gleiche Tragödie, für die im Winter 1939 noch	08:11	08:17
497900	505010	die ganze Welt Mitleid aufzubringen vermochte. Einzelberichte aus Schweden bestätigen, dass	08:17	08:25
505010	509310	nach der finnischen Katastrophe die Furcht vor den terroristischen Machthabern aus dem Osten	08:25	08:29
509310	515490	ständig gewachsen ist. Heute wie damals strömen Zehntausende unter Zurücklassung ihres in Jahren	08:29	08:35
515490	532610	erarbeiteten Besitzes mit der notwendigsten geretteten Habe der schwedischen Grenze zu. Ein Volk das durch fünf Jahre einen tapferen Kampf führte, steht heute vor dem Zusammenbruch seiner Existenz.	08:35	08:52
533950	539670	Ein Zusammenbruch, den einem ungebrochenen tapferen Volk eine Führung von charakterlosen	08:53	08:59
539670	553720	Schwächlingen bereitete. Von der Ostfront. Schwere Nebelwerfer zerschlagen einen bolschewistischen	08:59	09:13
553720	567200	Einbruchsversuch. An allen Abschnitten der Ostfront haben die vergangenen Wochen einen erneuten	09:13	09:27
567200	571040	Massenansturm der Bolschewisten gebracht, der an dem entschlossenen Widerstand der deutschen	09:27	09:31
571040	576740	Grenadiere immer wieder scheitert. Der starke Einsatz von sowjetischen Schlachtfliegern hat	09:31	09:36
576740	625270	das Bild nicht ändern können. Grenadiere sind in Bereitschaft gegangen und graben sich ein. In	09:36	10:25
625270	629570	Kurland verloren die Bolschewisten allein in den ersten sieben Tagen des Kampfes den Bestand von	10:25	10:29
629570	651580	vier Panzerkorps. Gefecht zwischen Sturmgeschützen und anrollenden Sowjetpanzern. Fallschirmjäger mit	10:29	10:51
651580	668250	Nahbekämpfungsmitteln auf Sturmgeschützen in Bereitschaft. Einer Gruppe von Fallschirmjägern haben	10:51	11:08
668250	673090	sich T-34 bis auf Höherweite genähert. Die Nerven sind gespannt bis zum Platzen.	11:08	11:13
673090	697340	Über ihren Augen zerreißen Treffer den Sowjetkampfwagen. Weitere Panzer. Unsere Männer fürchten auch diese	11:13	11:37
697340	710260	nicht. Aus wenigen Metern Entfernung wird mit Panzerschreck und Panzerfaust der Nahkampf eröffnet.	11:37	11:50
711520	726000	Da ist einer. Später fliegt er in die Luft. Noch einer. Schuss. Treffer. Das Waldstück ist durchzogen und	11:51	12:06
726000	749550	verdunkelt vom Qualm der brennenden Kampfwagen. Im Osten und Westen bestätigt sich, was kürzlich ein	12:06	12:29
749550	754390	englischer Publizist feststellte. Wir müssen wissen, dass wir nicht gegen das Deutschland von	12:29	12:34
754390	759670	1918, sondern gegen eine zu allem entschlossene Nation kämpfen.	12:34	12:39
