start	end	text	start_mm:ss	end_mm:ss
43540	52420	Der Reichsführer SS und Chef der deutschen Polizei Heinrich Himmler trifft in Den Haag ein, wo er von Anton Adrian Müssert, dem Leiter der NSB, begrüßt wird.	00:43	00:52
71860	75240	Vereidigung von Freiwilligen der niederländischen SS auf den Führer.	01:11	01:15
76520	80200	In seiner Rede ruft der Reichsführer SS den jungen Freiwilligen zu.	01:16	01:20
80660	84440	Der Wappenspruch, meine Ehre heißt Treue, ist jetzt auch der Eure geworden.	01:20	01:24
85060	89640	Gehorsamkeit und Tapferkeit sind die Tugenden, die das Fundament jeglicher Ordnung bilden.	01:25	01:29
89640	96710	Ein Vorbeimarsch beschließt die Feierstunde.	01:29	01:36
110760	116240	Besuch des Reichsministers für die besetzten Ostgebiete Alfred Rosenberg im Reichskommissariat Ostland.	01:50	01:56
116920	121660	In Riga wurde der Reichsminister vom Reichskommissar für das Ostland Gauleiter Lohse empfangen.	01:56	02:01
129220	131220	Herzliche Begrüßung durch die Bevölkerung.	02:09	02:11
135000	137620	Kranz Niederlegung auf dem deutschen Heldenfriedhof.	02:15	02:17
150780	152340	Im Generalbezirk Lettland.	02:30	02:32
161500	164440	Begrüßungsfeier vor einer alten deutschen Ordensburg.	02:41	02:44
164440	208710	Im Osten.	02:44	03:28
208710	215500	Der Führer verlässt das Hauptquartier des Generalfeldmarschall von Bock.	03:28	03:35
215980	219820	In dessen Frontabschnitt die große Vernichtungsschlacht um Scharkow geschlagen wurde.	03:35	03:39
226010	228830	Begeistert grüßen die Soldaten ihren obersten Befehlshaber.	03:46	03:48
254920	256540	Links Generalfeldmarschall von Bock.	04:14	04:16
257560	263580	Rechts Generaloberst Löhr, dessen Luftwaffenverbände an dem großen Sieg südlich von Scharkow maßgeblich beteiligt waren.	04:17	04:23
263580	291420	Der Führer auf dem Fluge nach Finnland, wo er dem Marschall von Finnland, Freiherrn Mannerheim, aus Anlass seines 75. Geburtstages einen Besuch abstattete.	04:23	04:51
291420	305090	Flugkapitän Bauer, unter uns das Land der 1000 Seen.	04:51	05:05
316140	319360	Generalfeldmarschall Keitel, der Chef des Oberkommandos der Wehrmacht.	05:16	05:19
330890	333910	Reichspressechef Dr. Dietrich und der finnische General Talwila.	05:30	05:33
341650	344310	Landung auf einem Flugplatz hinter der finnischen Front.	05:41	05:44
344310	349410	Empfang durch den finnischen Staatspräsidenten Ritti.	05:44	05:49
383840	388440	Der Führer begrüßt General Dietl und teilt ihm seine Beförderung zum Generaloberst mit.	06:23	06:28
389000	390480	Links Generaloberst Stumpf.	06:29	06:30
400450	409830	Der erste Soldat des Großdeutschen Reiches überbringt dem ersten Soldaten Finnlands, dem Marschall Freiherrn Mannerheim, die Glückwünsche des deutschen Volkes und der deutschen Wehrmacht.	06:40	06:49
409890	479980	Der Führer ehrte den Marschall noch besonders durch die Verleihung des Großkreuzes des Ordens vom deutschen Adler in Gold.	06:49	07:59
479980	493450	Im weiteren Verlauf des Besuches fand eine längere Aussprache statt, die vom Geiste der herzlichen Freundschaft zwischen den beiden Völkern getragen war.	07:59	08:13
506640	510980	Auch dieser Besuch wurde zum Ausdruck der historischen Waffenbrüderschaft beider Nationen.	08:26	08:30
511500	516160	Sie stehen nun zum zweiten Male gemeinsam im Kampf gegen den Weltfeind Bolschewismus.	08:31	08:36
532160	533740	Die Schlacht um Scharkow.	08:52	08:53
534280	538100	Am 12. Mai begann in den frühen Morgenstunden die große Sowjetoffensive.	08:54	08:58
538100	546440	Mit zahlreichen Infanteriedivisionen und hunderten von Panzern versuchten die Bolschewisten südlich und ostwärts Scharkow die deutschen Stellungen zu durchbrechen.	08:58	09:06
547220	552940	Die Moschenkos Armeen sollten die im Raum um Scharkow stehenden deutschen Kräfte in doppelter Umfassung vernichten.	09:07	09:12
553720	565640	Nach der Wiedereroberung des Industriegebietes um Scharkow wollten die Bolschewisten nach Südwesten bis zum Jepper vorstoßen um so die Voraussetzungen für den Zusammenbruch unserer Ostfront bis zum Schwarzen Meer zu schaffen.	09:13	09:25
566260	570920	Die feindlichen Angriffe brachen an dem Widerstand der deutschen, rumänischen und ungarischen Truppen zusammen.	09:26	09:30
571680	577340	Bei hohen Verlusten konnte der Feind nur örtliche Erfolge erringen, die ohne operative Bedeutung blieben.	09:31	09:37
580380	583340	Starke Vorposten und Stützpunkte sichern gegen den Feind.	09:40	09:43
588820	591640	Dort hinten, deutlich zu erkennen, stürmen die Sowjets heran.	09:48	09:51
591640	597320	Eine ungeheure Lawine mit Massen von Panzern und dichten Kolonnen von Infanterie, Kavallerie und Artillerie.	09:51	09:57
599020	600620	Sturmgeschütze in Breitstellung.	09:59	10:00
607290	610690	Wo der Feind auch angreift, schlägt ihm ein rasendes Abwehrfeuer entgegen.	10:07	10:10
618070	619150	Sowjetische Panzer.	10:18	10:19
655120	656940	Jede Ortschaft wird erbittert gekämpft.	10:55	10:56
657420	659820	Der Feind erleidet schwerste blutige Verluste.	10:57	10:59
671090	689490	Während die Moschenko Division um Division und Panzerbrigade um Panzerbrigade über die Donetsbrücken vor allem in den Raum westlich Isium vorführte, wurden von der deutschen Führung Infanteriedivisionen schnelle Verbände und Panzerdivisionen neben italienischen und kroatischen Einheiten herangeführt.	11:11	11:29
690090	695530	Sie verstärkten an den Brennpunkten der Schlacht die in heldenhaftem Abwehrkampf stehenden Regimenter.	11:30	11:35
697030	699450	Überall rollen Eisenbahntransporte heran.	11:37	11:39
709820	712260	Ein italienisches Regiment setzt seine Reserven ein.	11:49	11:52
729920	733540	Unsere Infanterie hat wieder gewaltige Marschleistungen zu vollbringen.	12:09	12:13
733540	761230	Die herangeführten Verstärkungen rücken sofort in die Hauptkampflinie ein.	12:13	12:41
781840	787980	Kampfflieger greifen starke Sowjetverbände an die schon zum Teil von dem mörderischen deutschen Feuer aufgesplittert sind	13:01	13:07
787980	790140	und sich zu neuen Angriffen sammeln wollen.	13:07	13:10
790820	795240	Der dichte Bombenhagel reißt immer wieder schwere Lücken in die Reihen des Gegners.	13:10	13:15
810260	813420	Am 16. Mai war Timoschenkos Großangriff zum Stehen gebracht.	13:30	13:33
813920	817420	Inzwischen hatte die deutsche Führung die Vorbereitung zum Gegenangriff abgeschlossen.	13:33	13:37
817420	822620	An den entscheidenden Stellen waren die Verbände zum Angriff umgruppiert und neue Kräftegruppen gebildet.	13:37	13:42
823120	827540	In den Morgenstunden des 17. Mai begannen die Angriffe der deutschen und verbündeten Truppen.	13:43	13:47
828080	835960	Der entscheidende Stoß schneller Verbände führte aus dem Raum um Slaviansk nach Norden während von Westen rumänische und von Norden her ungarische Truppen	13:48	13:55
835960	839180	Schulter an Schulter mit deutschen Divisionen zum Angriff übergingen.	13:55	13:59
839660	842720	Am 22. Mai war der Kessel westlich des Donets geschlossen.	13:59	14:02
842720	848040	Von Süden, Westen und Norden wurden nun Timoschenkos Armeen mehr und mehr zusammengedrängt.	14:02	14:08
848580	850620	Die große Stunde der Panzer ist gekommen.	14:08	14:10
851160	853320	In endlosen Kolonnen rollen sie heran.	14:11	14:13
867560	868280	Sturmgeschütze.	14:27	14:28
886110	890490	Stoßtrupps sind aufgesessen, um zusammen mit den Panzern sofort in den Kampf einzugreifen.	14:46	14:50
900840	906780	Eine motorisierte Infanteriedivision geht trotz Streufeuers der feindlichen Artillerie in straffer Marschdisziplin vor.	15:00	15:06
927560	931700	Der deutsche Infanterist hat sich in diesen Kämpfen wieder hervorragend bewährt.	15:27	15:31
931700	935440	Ihm fällt der größte Ruhm in dieser Vernichtungsschlacht zu.	15:31	15:35
935860	969350	Ungarn, rumänische Infanterie.	15:35	16:09
969930	974130	Die rumänischen Divisionen sind an den Einkesselungskämpfen entscheidend beteiligt.	16:09	16:14
974570	990720	Immer enger zieht sich der Ring um die drei eingeschlossenen Sowjetarmeen.	16:14	16:30
993630	995990	Deutsche und rumänische Infanterie greift an.	16:33	16:35
1009720	1010800	Die ersten Gefangenen.	16:49	16:50
1018510	1021150	Der Angriff der verbündeten Truppen gewinnt schnell Raum.	16:58	17:01
1021790	1026010	Schon jetzt zeichnet sich an einzelnen Punkten die beginnende Niederlage der Sowjets ab.	17:01	17:06
1026010	1051430	Stuka zerhämmern den Gegner in pausenlosem Einsatz und treffen ihn mit schwerster Wirkung.	17:06	17:31
1097940	1099740	Hier schlugen die deutschen Bomben ein.	18:17	18:19
1129220	1136280	Unter rücksichtslosem Einsatz von Menschen und Material wollten die nun eingeschlossenen drei Sowjetarmeen nach Osten ausbrechen.	18:49	18:56
1136280	1142880	Gleichzeitig versuchten neu herangeführte bolschewistische Divisionen von Osten her den Kessel wieder zu öffnen.	18:56	19:02
1143520	1147660	In erbitterten Abwehrkämpfen wurden alle diese verzweifelten Versuche abgeschlagen.	19:03	19:07
1147660	1153150	Lackartillerie feuert auf sowjetische Panzer.	19:07	19:13
1163880	1167960	Unsere Panzerkampfwagen treiben immer tiefere Keile in die bolschewistischen Divisionen.	19:23	19:27
1185220	1190920	Sowjetische Panzer, die zuletzt verzweifelten Durchbruchsversuchen anrollen, werden in direktem Beschuss vernichtet.	19:45	19:50
1233310	1237550	Die Bolschewisten kommen aus ihren Stellungen und Schützenlöchern heraus und geben sich gefangen.	20:33	20:37
1237550	1246970	Motorisierte Verbände und Infanterie bleiben dem Feind dicht auf den Fersen.	20:37	20:46
1250780	1255700	Zerschossene englische Tanks, auch sie waren der Durchschlagskraft der neuen deutschen Waffen nicht gewachsen.	20:50	20:55
1263520	1282920	Kroatische Soldaten, zertrümmerte sowjetische Waffen und zerstörte Ortschaften kennzeichnen die Brennpunkte der erbitterten Kämpfe.	21:03	21:22
1303860	1307420	Die zweite große Vernichtungsschlacht dieses Frühjahrs geht ihrem Ende entgegen.	21:43	21:47
1307540	1309900	Die Lage des Feindes in dem Kessel ist hoffnungslos.	21:47	21:49
1309900	1315460	Mehr und mehr vermischen sich die bolschewistischen Verbände, bis sie den Händen ihrer Führung entgleiten.	21:49	21:55
1316040	1322740	Dank der Tapferkeit der deutschen Truppen und ihrer Verbündeten wurden die Reste der Angriffsarmeen Timoschenkos in wenigen Tagen vernichtet.	21:56	22:02
1324500	1328820	Am Donitz, ein Artilleriebeobachter.	22:04	22:08
1331220	1333620	Die Geschütze der deutschen Batterien werden gerichtet.	22:11	22:13
1333620	1349180	Die eingekesselten Sowjets, die sich operativ nicht mehr entwickeln können und völlig in die Defensive gedrängt sind, werden mit einem vernichtenden Granathagel überschüttet.	22:13	22:29
1363000	1363680	Ungarische Artillerie.	22:43	22:43
1395900	1402180	Die Kampfgeschwader unserer Luftwaffe zertrümmern zusammen mit der Artillerie die Reste der Armeen Timoschenkos.	23:15	23:22
1402660	1476650	Am 30. Mai gab das Oberkommando der Wehrmacht das Ende der großen Schlacht um Scharkow bekannt.	23:22	24:36
1476650	1486410	Drei sowjetische Armeen mit 20 Schützendivisionen, sieben Kavallerie-Divisionen und 14 Panzerbrigaden wurden vernichtet.	24:36	24:46
1486410	1502750	Die Zahl des erbeuteten und zerstörten Kriegsmaterials beläuft sich auf fast 1300 Panzer, auf über 2000 Geschütze, 538 Flugzeuge und riesige Mengen sonstiger Waffen und Fahrzeuge.	24:46	25:02
1502750	1549980	Das ist das Gebiet, in dem, wie der Moskauer Sender zur selben Zeit behauptete, nach der Befreiung durch die Sowjets, der Zuckerrübenanbau bereits wieder begonnen haben sollte.	25:02	25:49
1550760	1559920	Englische Pressestimmen meldeten zur gleichen Stunde, die Schlacht bei Scharkow sei eine der vernichtendsten Niederlagen der deutschen Armeen geworden.	25:50	25:59
1561200	1617660	Endlosen Kolonnen strömen die Gefangenen zu den Sammelplätzen.	26:01	26:57
1617660	1620900	Ihre Zahl erreicht fast eine Viertelmillion.	26:57	27:00
1625090	1637470	Die deutschen Waffen haben dank der überlegenen deutschen Führung und dank der Tapferkeit und Einsatzbereitschaft der deutschen Soldaten und ihrer Verbündeten einen neuen, glorreichen Sieg erfochten.	27:05	27:17
1637470	1638110	Amen.	27:17	27:18
1638310	1638690	Amen.	27:18	27:18
