start	end	text	start_mm:ss	end_mm:ss
22700	29740	Beisetzung von Generaloberstabsarzt Prof. Dr. Waldmann, dem ersten Sanitätsinspektor Großdeutschlands.	00:22	00:29
30440	39100	Auf Anordnung des Führers wurde der um das deutsche Heeressanitätswesen und um die Wissenschaft hochverdiente Arzt in München in feierlichem Staatsakte zu Grabe getragen.	00:30	00:39
45540	50400	Generaloberst Fromm, der Befehlshaber des Ersatzheeres, legt den Kranz des Führers nieder.	00:45	00:50
50400	74000	Anlässlich des zweiten Jahrestages der Errichtung des Protektorates Böhmen und Mähren fand auf dem Wenzelsplatz in Prag vor Reichsprotektorfeier von Neurath eine Wehrmachtparade statt.	00:50	01:14
76690	81750	Gauleiter Hähnlein, Reichsleiter Rosenberg und Staatssekretär Frank, Staatspräsident Dr. Hacha.	01:16	01:21
119800	124180	Der zweite Jahrestag der slowakischen Staatsgründung wurde in Pressburg feierlich begangen.	01:59	02:04
124820	130880	Auch hier stand eine Parade des slowakischen Heeres vor Staatspräsident Dr. Tiso im Mittelpunkt der Festlichkeiten.	02:04	02:10
130880	153720	Der ehemalige Zahr Ferdinand von Bulgarien.	02:10	02:33
166820	168900	Ölbohrungen im Generalgouvernement.	02:46	02:48
169460	175080	Unter Leitung deutscher Ingenieure werden die neuen Gebiete systematisch erforscht und neue Bohrungen durchgeführt.	02:49	02:55
183270	185070	Wieder ist eine neue Quelle gefunden.	03:03	03:05
205220	207560	Volksdeutsche Umsiedler aus Bessarabien.	03:25	03:27
209760	236080	Der Ansiedlungsstab bei der Arbeit.	03:29	03:56
236600	239680	Jeder erhält einen Hof, der seinem früheren Besitz entspricht.	03:56	03:59
239680	246940	Auf dem Wege zum neuen Heim.	03:59	04:06
253160	255080	Erste Besichtigung von Hof und Stall.	04:13	04:15
280500	285340	Die deutschen Verfolgungen in Jugoslawien nahmen Tag für Tag schärfere Formen an.	04:40	04:45
