start	end	text	start_mm:ss	end_mm:ss
62990	68950	In Brüssel verabschiedete Leon de Grelle 800 wallonische Freiwillige für den Kampf gegen den Bolschewismus.	01:02	01:08
69510	84490	Nach den Flämischen werden nun auch die wallonischen Freiwilligen nach Osten in Marsch gesetzt.	01:09	01:24
84950	108820	Grelle ist auch unter ihnen.	01:24	01:48
109400	123570	In einer deutschen Jagdfliegerschule wurden freiwillige spanische Flieger vereidigt.	01:49	02:03
123570	126310	Sie tragen jetzt die Uniform der deutschen Luftwaffe.	02:03	02:06
126750	136910	Der spanische Botschafter wohnte dem feierlichen Akt bei.	02:06	02:16
137510	142490	Sie leisten den Eid, mit den deutschen Soldaten die bolschewistische Weltgefahr restlos vernichten zu wollen.	02:17	02:22
142490	145860	Kampf in Finnland.	02:22	02:25
151820	155340	Die Geländeschwierigkeiten in diesen weiten Räumen sind kaum vorstellbar.	02:31	02:35
155800	158540	Sie geben den Bolschewisten viele Verteidigungsmöglichkeiten.	02:35	02:38
159040	165780	Aber jeder Widerstand wird durch die überlegene Führung, die Tapferkeit und den Angriffsschwung der verbündeten deutschen und finnischen Truppen überwunden.	02:39	02:45
165980	169220	Auch hier nehmen die Operationen ihren planmäßigen Verlauf.	02:45	02:49
169840	172120	Vorstoß der Waffen-SS im Raume von Sala.	02:49	02:52
173740	176180	Die Bolschewisten verfolgen ihre alte Taktik.	02:53	02:56
176300	179000	Waldgebiete, die sie nicht mehr halten können, werden in Brand gesteckt.	02:56	02:59
180140	182000	Eine finnische Batteriestellung.	03:00	03:02
188100	192040	Einer der vielen Wasserläufe im Süden Finnlands wird mit Sturmboten bezwungen.	03:08	03:12
198720	200840	Sowjet-Artillerie versucht den Übergang zu stören.	03:18	03:20
217440	219120	Das andere Ufer ist erreicht.	03:37	03:39
219240	220480	Ein Brückenkopf wird gebildet.	03:39	03:40
237480	240940	Stoßtrupps kämpfen die feindlichen Stellungen am jenseitigen Ufer nieder.	03:57	04:00
249990	252270	Durch brennenden Wald geht es weiter vorwärts.	04:09	04:12
261430	263010	Finnische Frauen im Einsatz.	04:21	04:23
263010	269950	Sie gehören der Frauenorganisation Lothar an, die Helferinnen für das Rote Kreuz und für andere Arbeiten im Frontbereich stellt.	04:23	04:29
289300	294620	Die Rückführung der Verwundeten stößt in diesem unwegsamen Gelände auf besonders große Schwierigkeiten.	04:49	04:54
295260	299080	Alle nur möglichen Verkehrsmittel sind eingesetzt, um den Abtransport zu beschleunigen.	04:55	04:59
299080	314970	Die Operationen an der Ostfront führten in wenigen Wochen zur Vernichtung der sowjetischen Angriffsarmeen die den Stoß ins Reich führen und ganz Europa überfluten sollten.	04:59	05:14
315490	317050	Hier der Verlauf dieser Operationen.	05:15	05:17
317050	323670	Im Nordabschnitt der Front stieß die Heeresgruppe des Generalfeldmarschalls Ritter von Leb aus Ostpreußen heraus gegen die Dünar vor.	05:17	05:23
324330	330870	Sie säuberte Lettland vom Feind, durchbrach die Stalinlinie und vernichtete die in Estland stehenden Kräfte der sowjetischen Armeen.	05:24	05:30
331410	336990	Die schraffierten Pfeile geben die Bewegungen der Panzerverbände wieder, die den Infanteriedivisionen weit vorauseilten.	05:31	05:36
337550	341890	An diesen Kämpfen hatte die Luftflotte des Generaloberst Keller hervorragenden Anteil.	05:37	05:41
341890	351210	In der Mitte der Ostfront stießen nördlich und südlich vom Bialystok starke Panzerkräfte der Heeresgruppe des Generalfeldmarschalls von Bock gegen Minsk vor	05:41	05:51
