start	end	text	start_mm:ss	end_mm:ss
32560	42650	Erntedienst ist Dienst am Volk. In der Landwirtschaft legt die deutsche Jugend auch in diesem Jahr kräftig mit Hand an.	00:32	00:42
46690	50210	Jungen und Mädel der Hitlerjugend tragen zur schnellen Einbringung der Ernte bei.	00:46	00:50
58800	62260	Mit frischer Bereitschaft sind sie an die Stelle der Bauern und ihrer Helfer getreten.	00:58	01:02
67040	71520	Jungen und Mädchen sind rasch mit der zwar harten, aber schönen Landarbeit vertraut geworden.	01:07	01:11
84020	87180	Voll beladen mit der Erde und der Arbeit Segen.	01:24	01:27
96140	100620	Erst der Krieg hat die Bedeutung der Fischerei für die Volksernährung in vollem Umfange gezeigt.	01:36	01:40
100620	113490	Ein harter Menschenschlag, der sich diesem Beruf verschrieben hat, vollbringt täglich und unter ständigem Einsatz des Lebens eine große Arbeitsleistung für die Gesamtheit.	01:40	01:53
116730	121570	Vielfältig sind draußen auf hoher See die sichtbaren und unsichtbaren Gefahren des Krieges.	01:56	02:01
125850	134900	Küstenfischer beim Fang. Die Netze werden eingeholt.	02:05	02:14
155950	177110	Der lohnt die Mühe. Begegnung mit den Binnenfischern des Hafts. Ein Aalfang wird gewogen.	02:35	02:57
177110	187440	Zwei von der Wasserkante, die sich besonders bewährt haben, erhalten aus der Hand des Reichsministers Backe das Ritterkreuz zum Kriegsverdienstkreuz.	02:57	03:07
187440	203270	Der Fischmeister Hermann Dorn aus Adolf Hitlerkog und Fischdampferkapitän Heinrich Schütte aus Wesermünde.	03:07	03:23
208760	216280	Unter dem Motto, lasst den Verwundeten lachen und er ist zur Hälfte gesund, stehen die Veranstaltungen für unsere Verwundeten und genesenen Soldaten.	03:28	03:36
216280	220320	Hier zeigt Clown Fritschi den Zwerchfeller schütternden Kampf mit seinem Gewissen.	03:36	03:40
220780	281100	Vom Kampf in Italien.	03:40	04:41
285610	291750	Auf den oberitalienischen Straßen liegt die deutsche Flak in ständigem, schweren Kampf mit amerikanischen Bombern und Tieffliegern.	04:45	04:51
302710	305850	Bei den Kämpfen im Raum von Florenz hat sich Marineflak besonders bewährt.	05:02	05:05
306890	315250	Ein Jagdbomber ist abgeschossen.	05:06	05:15
315790	319590	Die Geschützbedienung fährt auf ihrem LKW zur Abschussstelle und nimmt den Piloten gefangen.	05:15	05:19
319590	338660	Dieser Obermaat erzielte mit seinem Geschütz innerhalb kurzer Zeit 40 Abschüsse und erhielt dafür das deutsche Kreuz in Gold.	05:19	05:38
339580	346500	Nicht nur die Härte der deutschen Verteidiger, sondern auch die gründliche Sprengung wichtiger Anlagen erschweren den Anglo-Amerikanern das Nachbringen.	05:39	05:46
366420	369120	In den Ortschaften kommt es immer wieder zu schweren Straßenkämpfen.	06:06	06:09
370080	373440	Fallschirmjäger und Männer der Fallschirmpanzerdivision Hermann Göring im Gefecht.	06:10	06:13
373440	400050	Den harten Nahkämpfen, die sich immer wieder in den engen Vorstadtstraßen entwickeln, führen die deutschen Verteidiger dem Gegner hohe Verluste zu.	06:13	06:40
420300	421420	Von der Ostfront.	07:00	07:01
425260	429000	Deutsche Schlachtflieger im Einsatz auf sowjetische Nachschub, Bewegungen und Panzer.	07:05	07:09
441100	446260	Generalleutnant Seidemann, kommandierender General eines Fliegerkors bei einer Gefechtsbesprechung mit Brillantenträger Major Rudel.	07:21	07:26
455740	460000	Schlachtflieger von Typ U87 unter Führung von Major Rudel bei einem Pantherangriff.	07:35	07:40
461680	463840	Die Maschinen schweben zum Angriff ein.	07:41	07:43
463840	472620	Kuddel knackt einen Panzer.	07:43	07:52
477700	485540	In allen Abschnitten zwischen den Karpaten und dem finnischen Meerbusen haben unsere Truppen bis auf einige begrenzte Räume, wo der Druck noch besteht, den Feind zum Halten gebracht.	07:57	08:05
488450	491210	Grenadiere haben einen verwundeten Kameraden zum Verbandplatz gebracht.	08:08	08:11
495590	498130	Ein Händedruck und ein Lächeln sind ein Dank für die Hilfeleistung.	08:15	08:18
502160	505820	Der deutsche Infanterist hat in enger Kameradschaft allen Belastungsproben standgehalten.	08:22	08:25
506020	524740	Ein zäh verteidigter Brückenkopf wird von deutschen Panzern und Infanteristen ausgeräumt.	08:26	08:44
524740	537440	Die Ortschaft wird von Feindresten gesäubert.	08:44	08:57
558640	564040	Flammen erhellen die Nächte an diesen schwer umkämpften Barrieren eines von Tag zu Tag härter werdenden deutschen Widerstandes.	09:18	09:24
564040	579230	Von der Invasionsfront.	09:24	09:39
579230	589900	Sepp Dietrich, SS-Oberstgruppenführer und Panzergeneraloberst der Waffen-SS der vom Führer mit den Brillanten ausgezeichnet wurde,	09:39	09:49
590320	593900	bei der Verleihung von Ritterkreuzen an hervorragend bewährte Männer der Waffen-SS.	09:50	09:53
594760	610040	Im Hintergrund, ein starker englischer Stoßtrupp läuft in sein Verderben.	09:54	10:10
610620	613420	Die Engländer sind von unseren Gefechtsvorposten rechtzeitig erkannt worden	10:10	10:13
613420	617120	und werden jeden Augenblick vom zusammengefassten Abwehrfeuer überrascht werden.	10:13	10:17
617120	633590	Allen Waffen wird der Stoßtrupp plötzlich unter Beschuss genommen und restlos aufgerieben.	10:17	10:33
652480	655200	Im Gefechtsstand einer schweren deutschen Artillerieabteilung.	10:52	10:55
655460	659560	St. Korbin, Renovil, starken LKW-Vertreher.	10:55	10:59
660760	664680	Bekämpfen Sie mit Ihrer Batterie sofort dieses Ziel.	11:00	11:04
664760	665960	Feuerkommando!	11:04	11:05
671780	673780	Feuerkommando!	11:11	11:13
673780	691620	Brütes!	11:13	11:31
695330	696670	Batterie, Salve!	11:35	11:36
697230	712880	Im Ziel!	11:37	11:52
716900	720740	In wenigen Sekunden sind die Geschütze getarnt und die Mannschaft ist in Deckung gegangen.	11:56	12:00
721280	732000	Rundleichteflag bekämpfen die angreifenden Jagdbomber.	12:01	12:12
732600	742810	Die erdwärts rasende Packel eines Abschusses leuchtet auf aus dem über der Erde liegenden Qualm und Rauch.	12:12	12:22
758830	759590	Dieselbe!	12:38	12:39
763100	763700	Salve!	12:43	12:43
763700	763800	Salve!	12:43	12:43
