start	end	text	start_mm:ss	end_mm:ss
129170	135330	Der Führer mit dem Reichsminister für Bewaffnung und Munition, Albert Speer, bei der Besichtigung neuer Waffen.	02:09	02:15
135950	138990	Vorne Professor Porsche, der Konstrukteur des neuen Panzers.	02:15	02:18
147690	151970	So überwacht der Führer Entwicklung und Fertigung aller Waffen der deutschen Wehrmacht.	02:27	02:31
152610	159090	Er gab den Befehl zur Schaffung der gigantischsten Rüstung aller Zeiten und verfolgt ständig den Fortgang dieser Arbeiten.	02:32	02:39
159090	168950	Diese gewaltige Rüstung, die Überlegenheit der Führung und die Tapferkeit unserer Soldaten werden den Endsieg im Freiheitskampf Europas entscheiden.	02:39	02:48
169790	176370	Während der Soldat draußen in erbitterten Kämpfen die Front hält, arbeitet die Heimat in unermüdlichem Einsatz für ihre Soldaten.	02:49	02:56
177130	182970	Sie schafft Waffen und Munition und wieder Waffen und wieder Munition in einem Stahlwerk.	02:57	03:02
183850	193920	Granaten werden gepresst, die Rohlinge werden gezogen und auf Feinmaß gebracht.	03:03	03:13
193920	211430	Granatzünder, Einpressen der Führungsringe.	03:13	03:31
215460	218160	Immer wieder werden die Werkstücke kontrolliert und geprüft.	03:35	03:38
218500	239060	Hülsen für Flakgranaten.	03:38	03:59
252280	255480	Granate wird patroniert, Geschoss und Kartusche kommen zusammen.	04:12	04:15
263610	266530	Selbst schwere Granaten werden in Fließfertigung hergestellt.	04:23	04:26
284200	286980	Aus diesem glühenden Stahlblock wird eine Fliegerbombe.	04:44	04:46
293130	294870	Der Lochdorn gibt die erste Form.	04:53	04:54
325360	326860	Die Bombe in der Ziehpresse.	05:25	05:26
334490	336450	Anwärmen zur weiteren Bearbeitung.	05:34	05:36
350250	350970	Bombenrohlinge.	05:50	05:50
368130	368810	Zusammenbau.	06:08	06:08
368810	382180	Eine Bombe schwersten Kalibers.	06:08	06:22
387120	387780	Torpedos.	06:27	06:27
388020	390140	Die vernichtende Waffe unserer Unterseeboote.	06:28	06:30
415500	417140	Torpedo-Ausstoßrohre.	06:55	06:57
428520	429540	Fertige Rohrsätze.	07:08	07:09
436680	437560	Maschinenpistolen.	07:16	07:17
437720	440700	Die moderne Waffe unserer Infanteristen und Sturmpioniere.	07:17	07:20
458360	461100	In dieser Werkstatt werden schwere Packgeschütze gebaut.	07:38	07:41
461640	464640	Die tödlichen Abwehrwaffen gegen die sowjetischen Panzerkolosse.	07:41	07:44
475570	480890	In den Zeugämtern des Heeres stehen sie in gewaltigen Mengen bereit zum Abtransport an die Front.	07:55	08:00
480890	533890	Geschütze für die schwere Artillerie des Feldheeres.	08:00	08:53
533890	573220	Fertig Montage von Flakgeschützen.	08:53	09:33
573220	592510	Und schwerster Flak.	09:33	09:52
624840	626960	Drehgestelle für Zerstörergeschütze.	10:24	10:26
643250	643890	Schiffsgeschütze.	10:43	10:43
644350	672320	Anbau von Rohr und Bodenstück.	10:44	11:12
684210	685590	Montage eines Zwillingturms.	11:24	11:25
690850	694710	Hier entstehen Panzertürme für die schwersten Einheiten unserer Kriegsmarine.	11:30	11:34
694710	731960	Das Rohr eines Fernkampfgeschützes wird geschmiedet.	11:34	12:11
773760	774600	Ein Haltezapfen.	12:53	12:54
774860	777260	Er nimmt das Rohr zur weiteren Bearbeitung auf.	12:54	12:57
780710	781570	Auf der Drehbank.	13:00	13:01
788680	790200	Fertig für die Endmontage.	13:08	13:10
806060	809020	Arbeiten im Bodenstück eines riesigen Fernkampfgeschützes.	13:26	13:29
825760	827500	Das Rohr erhält seinen Mantel.	13:45	13:47
848660	852780	Ein Eisenbahngeschütz unserer Fernkampfartillerie geht seiner Vollendung entgegen.	14:08	14:12
853260	898680	Die elektrische Steuerung wird überprüft.	14:13	14:58
922330	925810	Wieder ist einer dieser Giganten einsatzbereit für die Front.	15:22	15:25
925810	945000	Neben der Bewaffnung benötigt die Truppe noch zahllose Ausrüstungsgegenstände verschiedenster Art.	15:25	15:45
945360	946460	Hier Trinkwasserbehälter.	15:45	15:46
946920	948000	An alles ist gedacht.	15:46	15:48
961060	963600	Reifung für Flugzeuge und Kraftwagen.	16:01	16:03
985170	986090	Fahrzeugbau.	16:25	16:26
986390	987790	Fahrgestelle für Flakgeschütze.	16:26	16:27
1039010	1040990	Lastkraftwagen am laufenden Band.	17:19	17:20
1076360	1078720	Montage von Gleisketten für Raupenfahrzeuge.	17:56	17:58
1092670	1093390	Raupentrecker.	18:12	18:13
1108320	1110260	Bau von Mannschaftstransportwagen.	18:28	18:30
1111400	1124010	Zugkraftwagen für schwere Geschütze.	18:31	18:44
1124010	1136360	Gepanzerte Fahrzeuge.	18:44	18:56
1137020	1139680	Das ist die Tagesleistung eines einzigen Werkes.	18:57	18:59
1140220	1142720	Die Lieferungen steigern sich von Monat zu Monat.	19:00	19:02
1156150	1159790	Eines der vielen Werke für die Herstellung von Panzerkampfwagen und Sturmgeschützen.	19:16	19:19
1160350	1166930	Es ist die Arbeitsstätte des Obermeisters Hane, dem der Führer als Erstem das Ritterkreuz des Kriegsverdienstkreuzes verlieh.	19:20	19:26
1166930	1178720	Geschützturmfertigung am Fließband.	19:26	19:38
1178720	1192410	Wenn auch Zahlen aus begreiflichen Gründen nicht genannt werden können, zeigen diese Bilder doch jedem klar und eindringlich, wie stark die deutsche Rüstung ist.	19:38	19:52
1193230	1197990	Die vom Führer verlangten Produktionsziffern wurden von allen Rüstungswerken weit übertroffen.	19:53	19:57
1198530	1200670	Zum Teil wurde sogar das Doppelte erreicht.	19:58	20:00
1200670	1263320	Turmgeschützmontage.	20:00	21:03
1263820	1289730	Tag um Tag verlassen Massen von Panzern die deutschen Rüstungswerke.	21:03	21:29
1321760	1323300	In einem deutschen Flugzeugwerk.	22:01	22:03
1323720	1327080	Beim Bau feinster Instrumente hat sich die Frau als Meisterin erwiesen.	22:03	22:07
1327720	1331080	Im Konstruktionsbüro wird alles genau errechnet und durchkonstruiert.	22:07	22:11
1331640	1334620	Zu einem einzigen Flugzeug gehören tausende von Einzelteilen.	22:11	22:14
1334620	1346120	Zellenbau für Kampfflugzeuge vom Typ Doh 217.	22:14	22:26
1361960	1364440	Selbst die winzigste Schraube muss haargenau passen.	22:41	22:44
1366380	1368380	Kampfflugzeuge vom Typ H111.	22:46	22:48
1381080	1383960	Und hier Jagdflugzeuge vom Typ Me 109.	23:01	23:03
1390880	1396100	Wo immer auch der deutsche Soldat am Feind steht, er weiß, dass er sich auf den deutschen Rüstungsarbeiter verlassen kann.	23:10	23:16
1439310	1441470	Jagdflugzeuge vom Typ FW 190.	23:59	24:01
1441790	1443350	Es sind die schnellsten Jäger der Welt.	24:01	24:03
1443350	1464680	Auch der modernste Horizontal- und Sturzkampfbomber, die Ju 88, wird in großen Serien hergestellt.	24:03	24:24
1475030	1476690	Die Funkanlage wird überprüft.	24:35	24:36
1485720	1488700	Jeder Motor ist ein Meisterstück deutscher Werkmannsarbeit.	24:45	24:48
1497960	1506380	Zehntausende von neuen Jägern, Zerstörern, Aufklärern von Stuka, Transport- und Kampfflugzeugen stehen für den Einsatz bereit.	24:57	25:06
1533030	1538150	Auch die Zahl unserer Unterseeboote wächst von Monat zu Monat in ständig steigendem Rhythmus.	25:33	25:38
1538150	1543890	Hier entstehen Dieselmotore, die Triebwerke unserer Unterseeboote für die Überwasserfahrt.	25:38	25:43
1556860	1558500	Auf einer der zahlreichen Hellingen.	25:56	25:58
1558760	1560300	Hier liegt Boot neben Boot.	25:58	26:00
1564300	1565580	Ein Turm wird aufgesetzt.	26:04	26:05
1583640	1584500	Fertig zum Stapellauf.	26:23	26:24
1584500	1612720	Die Front unserer Kriegsmarine gegen Großbritannien und die USA wird immer stärker und stärker.	26:24	26:52
1613500	1619460	Das ist die Antwort des Führers auf die prahlerische Behauptung Churchills vom Ende der deutschen Unterseebootgefahr.	26:53	26:59
1619460	1627820	Wie schwer unsere Unterseeboote den Feind täglich treffen, beweisen die vielen Sondermeldungen über immer neue Versenkungsziffern.	26:59	27:07
1718280	1719360	Der Reichskanzlei.	28:38	28:39
1720160	1734040	Am 20. Mai wurden 137 Rüstungsarbeiter und Arbeiterinnen, Bergmänner und Hüttenarbeiter, Bauern, Bäuerinnen und Landarbeiter in einem feierlichen Staatsakt mit dem Kriegsverdienstkreuz erster Klasse ausgezeichnet.	28:40	28:54
1734040	1735980	Der Reichsmarschall.	28:54	28:55
1736980	1742740	Neben ihm der Reichsminister für Bewaffnung und Munition, Albert Speer und Reichsorganisationsleiter Dr. Leih.	28:56	29:02
1756070	1757570	Reichsminister Speer spricht.	29:16	29:17
1758230	1759750	In seiner Rede stellte er fest.	29:18	29:19
1760370	1762370	Die Frühjahrslieferungen sind beendet.	29:20	29:22
1762870	1765030	Sie rollen in ungeahnten Massen zur Front.	29:22	29:25
1765610	1769690	Es ist damit ein neuer wichtiger Abschnitt in unserem Rüstungsprogramm erreicht.	29:25	29:29
1770370	1772590	Wieder sind neue Fertigungen in Angriff genommen.	29:30	29:32
1772590	1778150	Sie werden den Ausstoß an Waffen und Munition in den nächsten Wochen wiederum erheblich steigern.	29:32	29:38
1782170	1787910	Führende Männer von Partei, Staat und Wehrmacht überreichen den Arbeitern und Arbeiterinnen die hohen Auszeichnungen.	29:42	29:47
1823030	1826650	Ritterkreuzträger Gefreiter Kron überbringt den Dank der Front.	30:23	30:26
1827310	1839010	Zugleich überreicht er als Sonderbeauftragter des Führers, dem Obermeister Franz Hane für besonders hervorragende Leistungen in der Panzerherstellung als erstem Deutschen das Ritterkreuz des Kriegsverdienstkreuzes.	30:27	30:39
1840090	1844550	Ritterkreuzträger des Heeres, der Kriegsmarine, der Luftwaffe und der Waffen-SS	30:40	30:44
1844550	1848770	nehmen an der Seite des ersten Ritterkreuzträgers der Heimat Aufstellung.	30:44	30:48
1882120	1885700	Der Reismarschall wandte sich in seiner Rede an das ganze Deutschvolk.	31:22	31:25
1885840	1893100	Er sagte Ich erwarte von jedem Einzelnen in der Heimatfront die gleiche Härte, wie sie draußen die kämpfende Front besitzt.	31:25	31:33
1893720	1898380	Dazu gehört vor allem aber das Zusammenstehen und das Zusammenhalten untereinander.	31:33	31:38
1899420	1905440	Wie draußen die Front durch das Blut zusammengeschweißt wird, so sollt ihr durch die Arbeit verbunden sein.	31:39	31:45
1905440	1913880	Jeder muss jetzt seine Pflicht tun und seine Tapferkeit und Einsatzbereitschaft beweisen wohin ihn auch der Befehl des Führers gestellt hat.	31:45	31:53
1914440	1917640	Er ist der große und erste Waffenschmied unserer Rüstung.	31:54	31:57
1918160	1921320	Er ist der geniale und heroische Feldherr unserer Kriegsmacht.	31:58	32:01
1921860	1924920	Er ist vor allem der Garant des deutschen Sieges.	32:01	32:04
1938150	1941190	Obermeister Hane bringt das Sieg heil auf den Führer aus.	32:18	32:21
1941190	1958260	Im Ehrenhof der Reichskanzlei präsentieren Soldaten des Heeres, der Kriegsmarine, der Luftwaffe und der Waffen-SS	32:21	32:38
1958260	1962160	vor dem ersten Ritterkreuzträger des Kriegsverdienstkreuzes.	32:38	32:42
1975230	1978590	Dieser Präsentiergriff gilt der ganzen schaffenden Heimat.	32:55	32:58
1979210	1986770	Er gilt den besten Rüstungsarbeitern der Welt die in unermüdlichem Einsatz die besten Waffen für die besten Soldaten schmieden.	32:59	33:06
1987750	1990250	Unter ihrem Führer und obersten Befehlshaber	33:07	33:10
1990250	1995470	werden die besten Soldaten mit den besten Waffen den Endsieg erkämpfen.	33:10	33:15
