start	end	text	start_mm:ss	end_mm:ss
41070	48570	Nikolaus von Resnitschek dirigiert seine Oper Donna Diana, die den betagten Komponisten aus Wien in der ganzen musikalischen Welt bekannt gemacht hat.	00:41	00:48
49090	51230	Resnitschek ist Inhaber der Goethe-Medaille.	00:49	00:51
52610	111930	Im Olympia-Eisstadion Garmisch-Partenkirchen.	00:52	01:51
112450	116630	Die Mannschaften von Rissersee und Wien im Vorspiel um die deutsche Eishockeymeisterschaft.	01:52	01:56
117410	123810	Der bisherige Meistersportclub Rissersee erringt mit einem Sieg von 3 zu 0 die Anwartschaft auf die diesjährige Meisterschaft.	01:57	02:03
123810	190720	Baisa Rasani. Der Artist saust mit dem Schlitten die Gleitbahn herunter und landet nach einem Salto Mortale auf der Matratze.	02:03	03:10
192100	202490	Die fliegenden Menschen bei ihrer schweren artistischen Arbeit.	03:12	03:22
203090	250100	Ünge, wie man sie mit solcher Körperbeherrschung sonst nur beim Turmspringen sieht.	03:23	04:10
261610	265070	Trotz Bomben-Terror geht die Arbeit in den deutschen Rüstungswerken weiter.	04:21	04:25
265690	269450	Hand in Hand mit der kämpfenden Front schaffen die Männer und Frauen in den Fabriken.	04:25	04:29
269450	280320	Mittagspause. Aus allen Abteilungen eilen die Werktätigen in die Kantine, um Kräftigung und einen Augenblick der Entspannung zu finden.	04:29	04:40
284060	286720	Achtung! Feind hört mit!	04:44	04:46
291200	295420	Zeichenblock und Farbkasten gehören zum Marschgefekt vieler kunstfreudiger Soldaten.	04:51	04:55
296060	297360	An Motiven ist kein Mangel.	04:56	04:57
297960	301620	Wenn der Dienst es erlaubt, greifen die Künstler im grauen Rock zu Pinsel und Palette.	04:57	05:01
301620	328330	So sind im Laufe der Jahre viele wertvolle Werke entstanden, die der Öffentlichkeit nicht vorenthalten bleiben.	05:01	05:28
330150	340730	Generalmajor Adalbert Schulz, der vom Führer als neunter Soldat der deutschen Wehrmacht die Brillanten zum Ritterkreuz mit Eichenlaub und Schwertern erhielt stattet der Stadt Nürnberg seinem gegenwärtigen Wohnsitz einen Besuch ab.	05:30	05:40
341550	343630	Nürnberg bereitet ihm einen herzlichen Empfang.	05:41	05:43
354870	359970	Im Rathaus macht der stellvertretende Gauleiter Holz, Generalmajor Schulz, das Modell eines Panzers zum Geschenk.	05:54	05:59
359970	376100	Der General trägt seinen Namenszug in das goldene Buch der Stadt ein.	05:59	06:16
383560	397480	Besuch bei den Eltern, im Kreise der Familie bei Kaffee und Kuchen.	06:23	06:37
408170	412870	Im Familienalbum nimmt jetzt das Bild vom Empfang im Führerhauptquartier den Ehrenplatz ein.	06:48	06:52
413790	417550	Für die Mutter ist der General auch heute das geblieben, was er immer war, ihr Junge.	06:53	06:57
421590	424650	Über den von unseren Truppen besetzten Inseln im Ägäischen Meer.	07:01	07:04
427640	428880	Stadt und Insel Samos.	07:07	07:08
428880	438180	Land und Leute sind unseren Soldaten längst vertraut.	07:08	07:18
457990	458670	Samoswein.	07:37	07:38
464440	465680	Ein Kistchen für daheim.	07:44	07:45
470960	474100	Die Bevölkerung kommt unseren Soldaten gastfreundlich entgegen.	07:50	07:54
476580	479220	Begegnungen mit den steinernen Zeugen des klassischen Altertums.	07:56	07:59
493730	496630	Am Vorgebirge Athos, an der Südspitze der Halbinsel Kalkidike.	08:13	08:16
496630	507400	In einem Kloster der griechisch-orthodoxen Mönche, die hier seit Jahrhunderten hoch in den Bergen abgeschieden von der Welt leben.	08:16	08:27
512970	515270	Deutsche Soldaten machen den Mönchen einen Besuch.	08:32	08:35
524860	527100	In der Bildergalerie das Bild des Führers.	08:44	08:47
537660	538640	Von der Ostfront.	08:57	08:58
541650	542930	Treibeis auf dem Djeffer.	09:01	09:02
542930	549300	Eine Fähre mit Kriegsmaterial wird über den Strom geschleppt.	09:02	09:09
551500	552980	Nachschub über eine Kriegsbrücke.	09:11	09:12
558240	565980	Frisch herangeführte Truppen werden zur Verstärkung des Brückenkopfers Nikopol eingesetzt, der von den Bolschewisten immer wieder mit starken Kräften berannt wird.	09:18	09:25
568060	569420	Huren erbitterter Kämpfe.	09:28	09:29
577580	579980	Stratsperren und Minen sichern das Gelände.	09:37	09:39
579980	603530	Artilleriebeobachter in einem zerschossenen Sowjetpanzer.	09:39	10:03
604610	612680	Achtung, Deckung!	10:04	10:12
613200	614840	Starkes feindliches Artilleriefeuer.	10:13	10:14
615040	617600	Das Zeichen für einen bevorstehenden Angriff der Bolschewisten.	10:15	10:17
631280	632880	Auch die Artillerie ist alarmiert.	10:31	10:32
633320	645700	Die angreifenden Sowjetpanzer bleiben im deutschen Artilleriefeuer stecken.	10:33	10:45
650910	655330	Deutsche Sturmartillerie stößt gegen den in Stocken geratenen Angriff der Bolschewisten vor.	10:50	10:55
666250	669750	Die Sturmbeschütze feuern auf einzelne Sowjetpanzer und Packstellungen.	11:06	11:09
669750	684950	Mit den Sturmgeschützen vorgegangene Grenadiere stürmen bolschewistische Widerstandsnester.	11:09	11:24
689940	693540	Nach dem Gefecht liegen überall vernichtete Sowjetpanzer im Kampffeld.	11:29	11:33
698120	700620	70 Feindpanzer hat dieses Flakgeschütz vernichtet.	11:38	11:40
702120	704040	Gefangene werden nach hinten gebracht.	11:42	11:44
720200	721000	11. Januar.	12:00	12:01
721540	726980	In den Morgenstunden fliegen starke Verbände feindlicher Bombenflugzeuge mit Jagdschutz in deutsches Gebiet ein.	12:01	12:06
727600	732340	Wenige Minuten nach der ersten Meldung ist der große Apparat der deutschen Abwehr zum Gegenschlag bereit.	12:07	12:12
732880	734720	Flakkanoniere eilen an ihre Geschütze.	12:12	12:14
749120	752660	Die erste Feindquelle wird gesichtet und von der schweren Flak unter Beschuss genommen.	12:29	12:32
772120	773960	Unsere Jäger und Zerstörer starten.	12:52	12:53
786570	788590	Die Maschinen gehen auf die befohlene Kampfhöhe.	13:06	13:08
792080	795560	Der erste Pulk amerikanischer Bomber wird gesichtet und sofort zum Kampf gestellt.	13:12	13:15
795960	799560	Geschlossen, wie der Gegner anfliegt, dreht unsere Jäger und Zerstörer ihm entgegen.	13:15	13:19
800280	808280	Die Feindmaschine ist abgedrängt und liegt unter schwerem Beschuss.	13:20	13:28
808280	813940	Unsere angreifenden Besatzungen durchstoßen die starke Abwehr aus den Heckständen der vier Motorrägen.	13:28	13:33
814720	821710	Wieder ein Pulk.	13:34	13:41
822150	837180	Die Wellen des Gegners liegen dicht geschlossen in einen Raum ein, dessen Überwachung ein größerer deutscher Verband bereits übernommen hat.	13:42	13:57
839490	841130	Die Luftschlacht ist in vollem Gange.	13:59	14:01
841690	865500	Eine angeschossene Maschine ist ausgeschert.	14:01	14:25
865500	878830	Sturzflug in den feindlichen Pulk.	14:25	14:38
879270	899130	Ein Feindverband.	14:39	14:59
899570	900690	Hier ist die Hölle los.	14:59	15:00
917110	918630	Und Flammen schlagen aus den Motoren.	15:17	15:18
926270	928730	Ein USA Luftgangster springt mit dem Fallschirm ab.	15:26	15:28
938050	939690	Trümmer abgeschossener Maschinen.	15:38	15:39
940610	942510	Von Hollands Küste bis nach Mitteldeutschland	15:40	15:42
942510	946910	kennzeichnen die Wracks von mehr als 150 abgeschossenen Feindflugzeugen	15:42	15:46
946910	948630	Flugweg und Schlachtraum.	15:46	15:48
984120	985360	Gefangene Luftgangster.	16:24	16:25
1002000	1007360	Gesichter, die noch die Schatten schwersten Kampfes tragen verwundet und mit letzter Not dem Tode entronnen.	16:42	16:47
1013500	1014240	Erstes Verhör.	16:53	16:54
1021040	1022940	Rückkehr einer deutschen Zerstörerstaffel.	17:01	17:02
1031040	1032160	Er hat was abgeschossen.	17:11	17:12
1035620	1042080	Atemlos von Flug und Kampf.	17:15	17:22
1042380	1043640	Strahlend über den Erfolg.	17:22	17:23
1050720	1054260	Wie war nun der Augenblick, als Sie zum ersten Mal diesen Amerikaner-Pulk gesehen haben?	17:30	17:34
